split,seed_episode_id,instrument_id,step_signal_date,step_offset,added_family_set,added_family_count,step_status,included_in_primary_fresh_count
robustness,8d143b6ce8ebb623,SH601288,2024-04-18,3,momentum_rps|oscillator|pullback_drawdown,3,same_offset_multi_family_step,True
robustness,6a20e78aa3c91159,SH601288,2024-07-02,16,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,65a32b7a08093bf0,SH601288,2024-08-16,18,oscillator|volatility_band,2,same_offset_multi_family_step,True
robustness,65a32b7a08093bf0,SH601288,2024-08-19,19,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
robustness,4df284f44146da95,SH601288,2024-09-24,1,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
robustness,4df284f44146da95,SH601288,2024-09-25,2,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
robustness,4df284f44146da95,SH601288,2024-09-26,3,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,c2fec3d8cf49af63,SH601288,2025-04-16,19,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
robustness,4d6b542231ebe948,SH601288,2025-06-24,29,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,d9df64ba5bb6e0e6,SH601288,2025-10-14,2,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
robustness,d9df64ba5bb6e0e6,SH601288,2025-10-15,3,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
robustness,a7a4f52391596dd4,SH601298,2024-06-18,12,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
robustness,3458c8f28994d54d,SH601298,2024-12-30,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,same_offset_multi_family_step,True
robustness,cc1fb99c7f23e630,SH601298,2025-03-21,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,same_offset_multi_family_step,True
robustness,d3adb0b237b8de87,SH601298,2025-05-08,1,momentum_rps|oscillator|pullback_drawdown,3,outside_primary_fresh_window,False
robustness,d3adb0b237b8de87,SH601298,2025-05-13,4,momentum_rps|pullback_drawdown|volume_money,3,same_offset_multi_family_step,True
robustness,3b5231d19726acf5,SH601298,2025-09-02,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,8103405d87c84147,SH601318,2017-10-12,3,momentum_rps|oscillator|price_trend|pullback_drawdown,4,same_offset_multi_family_step,True
train,b7eb45e255883122,SH601318,2018-01-12,1,oscillator|price_trend|pullback_drawdown,3,outside_primary_fresh_window,False
train,b7eb45e255883122,SH601318,2018-01-15,2,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,outside_primary_fresh_window,False
train,b7eb45e255883122,SH601318,2018-01-16,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,7746a5bb357a43e4,SH601318,2018-03-19,6,oscillator|price_trend|pullback_drawdown|volume_money,4,same_offset_multi_family_step,True
train,7746a5bb357a43e4,SH601318,2018-03-20,7,momentum_rps|volatility_band,2,same_offset_multi_family_step,True
train,6a806ffc03a1ce55,SH601318,2018-06-05,16,oscillator|price_trend|pullback_drawdown,3,after_observable_failure,False
train,4aa35b9dc2899f6d,SH601318,2018-07-20,9,oscillator|price_trend|range_breakout,3,same_offset_multi_family_step,True
train,48c8a41c6c2a16a6,SH601318,2019-01-18,24,range_breakout|volatility_band,2,after_observable_failure,False
train,48c8a41c6c2a16a6,SH601318,2019-01-21,25,momentum_rps|oscillator|pullback_drawdown|range_breakout|volatility_band,5,after_observable_failure,False
train,b2439d89f542aef2,SH601318,2019-02-01,3,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,cb7585f142ef1a31,SH601318,2019-04-01,8,oscillator|price_trend,2,after_observable_failure,False
train,cb7585f142ef1a31,SH601318,2019-04-16,18,oscillator|price_trend,2,after_observable_failure,False
train,53b8d187936ca2cb,SH601318,2019-06-11,9,price_trend|range_breakout,2,same_offset_multi_family_step,True
train,53b8d187936ca2cb,SH601318,2019-06-19,15,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,53b8d187936ca2cb,SH601318,2019-06-20,16,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
train,52319fe72c312800,SH601318,2019-08-16,17,oscillator|volume_money,2,after_observable_failure,False
train,52319fe72c312800,SH601318,2019-08-19,18,oscillator|volatility_band,2,after_observable_failure,False
train,b98c21c3df5a8561,SH601318,2019-12-13,29,oscillator|volatility_band|volume_money,3,after_observable_failure,False
train,31942f11c6ab3faf,SH601318,2020-06-03,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,d94507fc04e86049,SH601318,2020-09-15,21,oscillator|volatility_band,2,after_observable_failure,False
train,d94507fc04e86049,SH601318,2020-09-18,24,oscillator|pullback_drawdown|volatility_band,3,after_observable_failure,False
train,7300046dea86f19c,SH601318,2020-10-13,1,range_breakout|volatility_band,2,outside_primary_fresh_window,False
train,7300046dea86f19c,SH601318,2020-10-14,2,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
train,7300046dea86f19c,SH601318,2020-10-15,3,pullback_drawdown|range_breakout,2,same_offset_multi_family_step,True
train,feabe0dba812046d,SH601318,2020-11-26,1,price_trend|pullback_drawdown,2,outside_primary_fresh_window,False
train,feabe0dba812046d,SH601318,2020-11-27,2,momentum_rps|oscillator|pullback_drawdown,3,outside_primary_fresh_window,False
train,feabe0dba812046d,SH601318,2020-11-30,3,oscillator|pullback_drawdown,2,same_offset_multi_family_step,True
train,feabe0dba812046d,SH601318,2020-12-01,4,momentum_rps|price_trend,2,same_offset_multi_family_step,True
train,dc58a2abd6b94f80,SH601318,2021-02-18,22,oscillator|price_trend,2,after_observable_failure,False
train,dc58a2abd6b94f80,SH601318,2021-02-19,23,oscillator|price_trend|pullback_drawdown|volatility_band,4,after_observable_failure,False
train,dc58a2abd6b94f80,SH601318,2021-02-23,25,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,dc58a2abd6b94f80,SH601318,2021-02-24,26,momentum_rps|pullback_drawdown,2,after_observable_failure,False
train,dc58a2abd6b94f80,SH601318,2021-02-25,27,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
train,c455adebb7107da1,SH601318,2021-12-09,2,oscillator|volatility_band,2,outside_primary_fresh_window,False
train,c455adebb7107da1,SH601318,2022-01-05,20,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,c455adebb7107da1,SH601318,2022-01-07,22,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
validation,c2f6561a7eff7ee6,SH601318,2022-02-11,11,momentum_rps|oscillator|price_trend|pullback_drawdown,4,after_observable_failure,False
validation,d3161e36050d3315,SH601318,2022-06-15,5,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,same_offset_multi_family_step,True
validation,0063bfeaa7e6509b,SH601318,2022-08-25,1,momentum_rps|price_trend|volatility_band,3,outside_primary_fresh_window,False
validation,0063bfeaa7e6509b,SH601318,2022-08-26,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,e242ec52685d7fe4,SH601318,2022-11-11,4,momentum_rps|oscillator|price_trend|volume_money,4,same_offset_multi_family_step,True
validation,8a4170a373802c54,SH601318,2023-01-03,1,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,8a4170a373802c54,SH601318,2023-01-04,2,momentum_rps|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
validation,8a4170a373802c54,SH601318,2023-01-05,3,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
validation,c24c93a9854733ad,SH601318,2023-04-18,1,momentum_rps|volatility_band,2,outside_primary_fresh_window,False
validation,b79af733330d6735,SH601318,2023-07-27,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,b79af733330d6735,SH601318,2023-07-28,3,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
validation,f6fb94b301e5fe96,SH601318,2024-01-24,18,momentum_rps|pullback_drawdown|volatility_band,3,after_observable_failure,False
validation,f6fb94b301e5fe96,SH601318,2024-01-25,19,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
validation,f6fb94b301e5fe96,SH601318,2024-01-26,20,pullback_drawdown|volatility_band,2,after_observable_failure,False
validation,f6fb94b301e5fe96,SH601318,2024-02-07,28,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
validation,f6fb94b301e5fe96,SH601318,2024-02-08,29,price_trend|pullback_drawdown|volatility_band,3,after_observable_failure,False
robustness,00310deff52ca4da,SH601318,2024-04-26,2,momentum_rps|pullback_drawdown|volatility_band|volume_money,4,outside_primary_fresh_window,False
robustness,00310deff52ca4da,SH601318,2024-04-29,3,pullback_drawdown|volatility_band|volume_money,3,same_offset_multi_family_step,True
robustness,00310deff52ca4da,SH601318,2024-05-17,14,momentum_rps|oscillator|price_trend,3,same_offset_multi_family_step,True
robustness,9984617cefbf6015,SH601318,2024-08-23,4,oscillator|volatility_band|volume_money,3,same_offset_multi_family_step,True
robustness,9984617cefbf6015,SH601318,2024-09-24,24,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,48d3a6c58c596fe7,SH601318,2024-10-23,8,oscillator|range_breakout,2,same_offset_multi_family_step,True
robustness,48d3a6c58c596fe7,SH601318,2024-11-05,17,volatility_band|volume_money,2,same_offset_multi_family_step,True
robustness,48d3a6c58c596fe7,SH601318,2024-11-07,19,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,45f98a75802e4ad5,SH601318,2025-03-18,1,pullback_drawdown|range_breakout,2,outside_primary_fresh_window,False
robustness,45f98a75802e4ad5,SH601318,2025-03-19,2,momentum_rps|pullback_drawdown|range_breakout,3,outside_primary_fresh_window,False
robustness,80b64187eee22e69,SH601318,2025-05-14,4,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,same_offset_multi_family_step,True
robustness,e2dd05f6ffc3d6b0,SH601318,2025-06-24,1,oscillator|price_trend|pullback_drawdown|volume_money,4,outside_primary_fresh_window,False
robustness,e2dd05f6ffc3d6b0,SH601318,2025-06-25,2,momentum_rps|oscillator|price_trend|pullback_drawdown,4,outside_primary_fresh_window,False
robustness,e2dd05f6ffc3d6b0,SH601318,2025-06-26,3,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,08d524764527496d,SH601318,2025-10-15,1,oscillator|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
robustness,08d524764527496d,SH601318,2025-10-16,2,momentum_rps|oscillator|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
robustness,08d524764527496d,SH601318,2025-10-20,4,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
robustness,08d524764527496d,SH601318,2025-10-29,11,oscillator|volume_money,2,same_offset_multi_family_step,True
robustness,cd196e4f94f8f510,SH601318,2025-12-08,1,oscillator|pullback_drawdown,2,outside_primary_fresh_window,False
train,fd4d71378dca53fa,SH601319,2019-05-29,2,momentum_rps|price_trend|pullback_drawdown|volume_money,4,outside_primary_fresh_window,False
train,fd4d71378dca53fa,SH601319,2019-05-30,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
train,fd4d71378dca53fa,SH601319,2019-06-20,17,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,348518c18499850f,SH601319,2019-09-05,13,momentum_rps|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
train,50e0c9c29e640cfc,SH601319,2019-12-13,2,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,outside_primary_fresh_window,False
train,50e0c9c29e640cfc,SH601319,2019-12-16,3,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
train,74dd86d4562722f2,SH601319,2020-02-20,3,oscillator|price_trend|volatility_band,3,same_offset_multi_family_step,True
train,4cf203e2f18ad2ac,SH601319,2020-06-22,15,oscillator|volatility_band,2,same_offset_multi_family_step,True
train,4cf203e2f18ad2ac,SH601319,2020-07-01,20,price_trend|pullback_drawdown,2,same_offset_multi_family_step,True
train,63b36b599aff0c6e,SH601319,2020-08-17,9,momentum_rps|price_trend|range_breakout,3,same_offset_multi_family_step,True
train,b5f28007c58b3987,SH601319,2020-11-27,7,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band,5,same_offset_multi_family_step,True
train,d6a0f4d44db8301a,SH601319,2021-02-19,1,oscillator|pullback_drawdown|volatility_band,3,outside_primary_fresh_window,False
train,ff1a49d157cf432a,SH601319,2021-04-29,15,range_breakout|volatility_band,2,same_offset_multi_family_step,True
train,f0373726deb226ca,SH601319,2021-08-18,2,oscillator|volatility_band|volume_money,3,outside_primary_fresh_window,False
train,f0373726deb226ca,SH601319,2021-09-01,12,volatility_band|volume_money,2,same_offset_multi_family_step,True
train,c31cac3204808e64,SH601319,2021-10-11,1,price_trend|volatility_band,2,outside_primary_fresh_window,False
train,2b65bfbd50163935,SH601319,2021-12-09,1,oscillator|volume_money,2,outside_primary_fresh_window,False
validation,cce956d31329fd78,SH601319,2022-04-06,3,oscillator|volatility_band,2,same_offset_multi_family_step,True
validation,cce956d31329fd78,SH601319,2022-05-06,22,price_trend|pullback_drawdown,2,after_observable_failure,False
validation,cce956d31329fd78,SH601319,2022-05-09,23,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,cce956d31329fd78,SH601319,2022-05-10,24,momentum_rps|pullback_drawdown,2,after_observable_failure,False
validation,c1706d09067b395c,SH601319,2022-06-09,6,oscillator|volume_money,2,same_offset_multi_family_step,True
validation,c1706d09067b395c,SH601319,2022-06-10,7,price_trend|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
validation,6ed981afbc68f713,SH601319,2022-08-30,9,momentum_rps|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
validation,fa17d842c4abaacd,SH601319,2022-10-17,5,oscillator|volatility_band,2,same_offset_multi_family_step,True
validation,820557024db7f346,SH601319,2022-11-23,1,momentum_rps|price_trend|volatility_band|volume_money,4,outside_primary_fresh_window,False
validation,820557024db7f346,SH601319,2022-11-24,2,momentum_rps|price_trend|pullback_drawdown|volatility_band,4,outside_primary_fresh_window,False
validation,820557024db7f346,SH601319,2022-11-25,3,momentum_rps|price_trend|pullback_drawdown,3,same_offset_multi_family_step,True
validation,b687fd2e4bf5286e,SH601319,2023-03-01,28,oscillator|volume_money,2,after_observable_failure,False
validation,b687fd2e4bf5286e,SH601319,2023-03-03,30,oscillator|volatility_band,2,after_observable_failure,False
validation,39edbd1af97f1a23,SH601319,2023-03-22,11,range_breakout|volatility_band,2,same_offset_multi_family_step,True
validation,39edbd1af97f1a23,SH601319,2023-04-18,29,momentum_rps|price_trend,2,same_offset_multi_family_step,True
validation,7297bb7a01498404,SH601319,2023-07-03,16,price_trend|volatility_band|volume_money,3,after_observable_failure,False
validation,9c2fcd0bfedfff56,SH601319,2023-07-26,1,pullback_drawdown|volatility_band,2,outside_primary_fresh_window,False
validation,9c2fcd0bfedfff56,SH601319,2023-07-27,2,momentum_rps|pullback_drawdown,2,outside_primary_fresh_window,False
validation,9c2fcd0bfedfff56,SH601319,2023-07-28,3,momentum_rps|pullback_drawdown|volatility_band,3,same_offset_multi_family_step,True
validation,02e4876eeadb3fcd,SH601319,2024-01-24,17,oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,5,after_observable_failure,False
validation,02e4876eeadb3fcd,SH601319,2024-01-25,18,momentum_rps|oscillator|price_trend|pullback_drawdown|volatility_band|volume_money,6,after_observable_failure,False
validation,02e4876eeadb3fcd,SH601319,2024-01-26,19,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,02e4876eeadb3fcd,SH601319,2024-01-29,20,momentum_rps|price_trend|pullback_drawdown,3,after_observable_failure,False
validation,02e4876eeadb3fcd,SH601319,2024-01-30,21,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,1081041b1944936c,SH601319,2024-04-01,28,momentum_rps|pullback_drawdown,2,after_observable_failure,False
robustness,eb0f4c3328ddc6ef,SH601319,2024-04-18,3,oscillator|pullback_drawdown|range_breakout|volatility_band,4,same_offset_multi_family_step,True
robustness,6bfeab825fdcd306,SH601319,2024-07-03,2,oscillator|volatility_band,2,outside_primary_fresh_window,False
robustness,6bfeab825fdcd306,SH601319,2024-08-02,24,momentum_rps|pullback_drawdown,2,same_offset_multi_family_step,True
