split,offset,fresh_family_id,kth_fresh_step_index,at_risk_episode_count,fresh_event_count,fresh_hazard_rate,failed_before_offset_count,censored_before_offset_count
robustness,9,volatility_band,1,1517,9,0.005932762030323006,597,10
robustness,9,volatility_band,2,1517,12,0.007910349373764008,597,10
robustness,9,volatility_band,3,1517,1,0.0006591957811470006,597,10
robustness,9,volatility_band,4plus,1517,1,0.0006591957811470006,597,10
robustness,9,volume_money,1,1300,40,0.03076923076923077,527,12
robustness,9,volume_money,2,1300,17,0.013076923076923076,527,12
robustness,9,volume_money,3,1300,4,0.003076923076923077,527,12
robustness,9,volume_money,4plus,1300,1,0.0007692307692307692,527,12
robustness,10,momentum_rps,1,1611,5,0.0031036623215394167,607,8
robustness,10,momentum_rps,2,1611,12,0.0074487895716946,607,8
robustness,10,momentum_rps,3,1611,8,0.004965859714463066,607,8
robustness,10,momentum_rps,4plus,1611,1,0.0006207324643078833,607,8
robustness,10,oscillator,1,1576,23,0.014593908629441625,673,11
robustness,10,oscillator,2,1576,20,0.012690355329949238,673,11
robustness,10,oscillator,3,1576,12,0.007614213197969543,673,11
robustness,10,price_trend,1,1560,6,0.0038461538461538464,556,9
robustness,10,price_trend,2,1560,11,0.007051282051282051,556,9
robustness,10,price_trend,3,1560,7,0.004487179487179487,556,9
robustness,10,price_trend,4plus,1560,1,0.000641025641025641,556,9
robustness,10,pullback_drawdown,1,1575,7,0.0044444444444444444,592,7
robustness,10,pullback_drawdown,2,1575,13,0.008253968253968255,592,7
robustness,10,pullback_drawdown,3,1575,4,0.0025396825396825397,592,7
robustness,10,range_breakout,1,378,5,0.013227513227513227,195,1
robustness,10,range_breakout,2,378,1,0.0026455026455026454,195,1
robustness,10,volatility_band,1,1476,18,0.012195121951219513,638,10
robustness,10,volatility_band,2,1476,19,0.012872628726287264,638,10
robustness,10,volatility_band,3,1476,12,0.008130081300813009,638,10
robustness,10,volatility_band,4plus,1476,2,0.0013550135501355014,638,10
robustness,10,volume_money,1,1269,21,0.016548463356973995,558,12
robustness,10,volume_money,2,1269,13,0.01024428684003152,558,12
robustness,10,volume_money,3,1269,10,0.007880220646178092,558,12
robustness,10,volume_money,4plus,1269,2,0.0015760441292356187,558,12
robustness,11,momentum_rps,1,1581,3,0.0018975332068311196,637,8
robustness,11,momentum_rps,2,1581,9,0.0056925996204933585,637,8
robustness,11,momentum_rps,3,1581,2,0.001265022137887413,637,8
robustness,11,momentum_rps,4plus,1581,1,0.0006325110689437065,637,8
robustness,11,oscillator,1,1551,19,0.012250161186331399,698,11
robustness,11,oscillator,2,1551,22,0.014184397163120567,698,11
robustness,11,oscillator,3,1551,7,0.004513217279174726,698,11
robustness,11,oscillator,4plus,1551,2,0.0012894906511927789,698,11
robustness,11,price_trend,1,1531,8,0.005225342913128674,585,9
robustness,11,price_trend,2,1531,10,0.006531678641410843,585,9
robustness,11,price_trend,3,1531,5,0.0032658393207054214,585,9
robustness,11,price_trend,4plus,1531,2,0.0013063357282821686,585,9
robustness,11,pullback_drawdown,1,1548,3,0.001937984496124031,619,7
robustness,11,pullback_drawdown,2,1548,12,0.007751937984496124,619,7
robustness,11,pullback_drawdown,3,1548,4,0.002583979328165375,619,7
robustness,11,pullback_drawdown,4plus,1548,2,0.0012919896640826874,619,7
robustness,11,range_breakout,1,373,10,0.02680965147453083,200,1
robustness,11,range_breakout,2,373,1,0.002680965147453083,200,1
robustness,11,volatility_band,1,1451,15,0.010337698139214336,663,10
robustness,11,volatility_band,2,1451,16,0.011026878015161957,663,10
robustness,11,volatility_band,3,1451,4,0.0027567195037904893,663,10
robustness,11,volatility_band,4plus,1451,2,0.0013783597518952446,663,10
robustness,11,volume_money,1,1248,21,0.016826923076923076,579,12
robustness,11,volume_money,2,1248,14,0.011217948717948718,579,12
robustness,11,volume_money,3,1248,9,0.007211538461538462,579,12
robustness,12,momentum_rps,1,1544,5,0.003238341968911917,674,8
robustness,12,momentum_rps,2,1544,13,0.008419689119170985,674,8
robustness,12,momentum_rps,3,1544,8,0.0051813471502590676,674,8
robustness,12,momentum_rps,4plus,1544,2,0.0012953367875647669,674,8
robustness,12,oscillator,1,1510,9,0.005960264900662252,739,11
robustness,12,oscillator,2,1510,20,0.013245033112582781,739,11
robustness,12,oscillator,3,1510,6,0.003973509933774834,739,11
robustness,12,oscillator,4plus,1510,3,0.001986754966887417,739,11
robustness,12,price_trend,1,1493,6,0.004018754186202277,623,9
robustness,12,price_trend,2,1493,14,0.009377093101138647,623,9
robustness,12,price_trend,3,1493,9,0.006028131279303416,623,9
robustness,12,price_trend,4plus,1493,2,0.0013395847287340924,623,9
robustness,12,pullback_drawdown,1,1513,3,0.0019828155981493722,654,7
robustness,12,pullback_drawdown,2,1513,15,0.00991407799074686,654,7
robustness,12,pullback_drawdown,3,1513,3,0.0019828155981493722,654,7
robustness,12,range_breakout,1,363,4,0.011019283746556474,210,1
robustness,12,range_breakout,2,363,2,0.005509641873278237,210,1
robustness,12,range_breakout,3,363,1,0.0027548209366391185,210,1
robustness,12,volatility_band,1,1412,6,0.00424929178470255,702,10
robustness,12,volatility_band,2,1412,16,0.0113314447592068,702,10
robustness,12,volatility_band,3,1412,6,0.00424929178470255,702,10
robustness,12,volatility_band,4plus,1412,1,0.000708215297450425,702,10
robustness,12,volume_money,1,1217,20,0.016433853738701727,610,12
robustness,12,volume_money,2,1217,13,0.010682004930156122,610,12
robustness,12,volume_money,3,1217,3,0.0024650780608052587,610,12
robustness,12,volume_money,4plus,1217,2,0.0016433853738701725,610,12
robustness,13,momentum_rps,1,1506,6,0.00398406374501992,712,8
robustness,13,momentum_rps,2,1506,6,0.00398406374501992,712,8
robustness,13,momentum_rps,3,1506,3,0.00199203187250996,712,8
robustness,13,momentum_rps,4plus,1506,2,0.0013280212483399733,712,8
robustness,13,oscillator,1,1469,14,0.009530292716133424,780,11
robustness,13,oscillator,2,1469,18,0.012253233492171545,780,11
robustness,13,oscillator,3,1469,7,0.004765146358066712,780,11
robustness,13,price_trend,1,1455,10,0.006872852233676976,661,9
robustness,13,price_trend,2,1455,9,0.006185567010309278,661,9
robustness,13,price_trend,3,1455,3,0.002061855670103093,661,9
robustness,13,price_trend,4plus,1455,3,0.002061855670103093,661,9
robustness,13,pullback_drawdown,1,1479,9,0.006085192697768763,688,7
robustness,13,pullback_drawdown,2,1479,11,0.0074374577417173765,688,7
robustness,13,pullback_drawdown,3,1479,3,0.002028397565922921,688,7
robustness,13,pullback_drawdown,4plus,1479,1,0.000676132521974307,688,7
robustness,13,range_breakout,1,352,4,0.011363636363636364,221,1
robustness,13,range_breakout,2,352,1,0.002840909090909091,221,1
robustness,13,volatility_band,1,1374,15,0.010917030567685589,740,10
robustness,13,volatility_band,2,1374,9,0.006550218340611353,740,10
robustness,13,volatility_band,3,1374,7,0.005094614264919942,740,10
robustness,13,volatility_band,4plus,1374,2,0.001455604075691412,740,10
robustness,13,volume_money,1,1182,17,0.014382402707275803,645,12
robustness,13,volume_money,2,1182,15,0.012690355329949238,645,12
robustness,13,volume_money,3,1182,3,0.0025380710659898475,645,12
robustness,13,volume_money,4plus,1182,1,0.0008460236886632825,645,12
robustness,14,momentum_rps,1,1460,2,0.0013698630136986301,758,8
robustness,14,momentum_rps,2,1460,12,0.00821917808219178,758,8
robustness,14,momentum_rps,3,1460,11,0.007534246575342466,758,8
robustness,14,momentum_rps,4plus,1460,1,0.0006849315068493151,758,8
robustness,14,oscillator,1,1426,11,0.007713884992987377,823,11
robustness,14,oscillator,2,1426,29,0.020336605890603085,823,11
robustness,14,oscillator,3,1426,3,0.0021037868162692847,823,11
robustness,14,price_trend,1,1412,4,0.0028328611898017,704,9
robustness,14,price_trend,2,1412,12,0.0084985835694051,704,9
robustness,14,price_trend,3,1412,8,0.0056657223796034,704,9
robustness,14,price_trend,4plus,1412,2,0.00141643059490085,704,9
robustness,14,pullback_drawdown,1,1436,4,0.002785515320334262,731,7
robustness,14,pullback_drawdown,2,1436,8,0.005571030640668524,731,7
robustness,14,pullback_drawdown,3,1436,6,0.004178272980501393,731,7
robustness,14,pullback_drawdown,4plus,1436,1,0.0006963788300835655,731,7
robustness,14,range_breakout,1,340,5,0.014705882352941176,233,1
robustness,14,range_breakout,2,340,2,0.0058823529411764705,233,1
robustness,14,range_breakout,3,340,1,0.0029411764705882353,233,1
robustness,14,volatility_band,1,1329,6,0.004514672686230248,785,10
robustness,14,volatility_band,2,1329,12,0.009029345372460496,785,10
robustness,14,volatility_band,3,1329,6,0.004514672686230248,785,10
robustness,14,volatility_band,4plus,1329,2,0.0015048908954100827,785,10
robustness,14,volume_money,1,1153,13,0.011274934952298352,674,12
robustness,14,volume_money,2,1153,17,0.014744145706851692,674,12
robustness,14,volume_money,3,1153,5,0.004336513443191674,674,12
robustness,15,momentum_rps,1,1436,1,0.0006963788300835655,782,8
robustness,15,momentum_rps,2,1436,8,0.005571030640668524,782,8
robustness,15,momentum_rps,3,1436,9,0.006267409470752089,782,8
robustness,15,momentum_rps,4plus,1436,3,0.0020891364902506965,782,8
robustness,15,oscillator,1,1400,7,0.005,849,11
robustness,15,oscillator,2,1400,14,0.01,849,11
robustness,15,oscillator,3,1400,4,0.002857142857142857,849,11
robustness,15,oscillator,4plus,1400,1,0.0007142857142857143,849,11
robustness,15,price_trend,1,1388,3,0.002161383285302594,728,9
robustness,15,price_trend,2,1388,10,0.007204610951008645,728,9
robustness,15,price_trend,3,1388,12,0.008645533141210375,728,9
robustness,15,price_trend,4plus,1388,1,0.0007204610951008645,728,9
robustness,15,pullback_drawdown,1,1408,3,0.002130681818181818,759,7
robustness,15,pullback_drawdown,2,1408,4,0.002840909090909091,759,7
robustness,15,pullback_drawdown,3,1408,10,0.007102272727272727,759,7
robustness,15,pullback_drawdown,4plus,1408,1,0.0007102272727272727,759,7
robustness,15,range_breakout,1,337,4,0.011869436201780416,236,1
robustness,15,range_breakout,3,337,1,0.002967359050445104,236,1
robustness,15,volatility_band,1,1305,7,0.0053639846743295016,809,10
robustness,15,volatility_band,2,1305,8,0.006130268199233717,809,10
robustness,15,volatility_band,3,1305,9,0.006896551724137931,809,10
robustness,15,volatility_band,4plus,1305,1,0.0007662835249042146,809,10
robustness,15,volume_money,1,1137,9,0.0079155672823219,690,12
robustness,15,volume_money,2,1137,14,0.012313104661389622,690,12
robustness,15,volume_money,3,1137,2,0.001759014951627089,690,12
robustness,16,momentum_rps,1,1404,1,0.0007122507122507123,814,8
robustness,16,momentum_rps,2,1404,7,0.004985754985754986,814,8
robustness,16,momentum_rps,3,1404,5,0.0035612535612535613,814,8
robustness,16,momentum_rps,4plus,1404,1,0.0007122507122507123,814,8
robustness,16,oscillator,1,1366,12,0.008784773060029283,883,11
robustness,16,oscillator,2,1366,12,0.008784773060029283,883,11
robustness,16,oscillator,3,1366,2,0.0014641288433382138,883,11
robustness,16,oscillator,4plus,1366,1,0.0007320644216691069,883,11
robustness,16,price_trend,1,1356,3,0.0022123893805309734,760,9
robustness,16,price_trend,2,1356,6,0.004424778761061947,760,9
robustness,16,price_trend,3,1356,4,0.0029498525073746312,760,9
robustness,16,price_trend,4plus,1356,1,0.0007374631268436578,760,9
robustness,16,pullback_drawdown,1,1373,2,0.0014566642388929353,794,7
robustness,16,pullback_drawdown,2,1373,4,0.0029133284777858705,794,7
robustness,16,pullback_drawdown,3,1373,6,0.004369992716678805,794,7
robustness,16,range_breakout,1,331,3,0.00906344410876133,242,1
robustness,16,range_breakout,2,331,2,0.006042296072507553,242,1
robustness,16,volatility_band,1,1274,9,0.00706436420722135,840,10
robustness,16,volatility_band,2,1274,8,0.006279434850863423,840,10
robustness,16,volatility_band,3,1274,6,0.004709576138147566,840,10
robustness,16,volatility_band,4plus,1274,1,0.0007849293563579278,840,10
robustness,16,volume_money,1,1111,7,0.0063006300630063005,716,12
robustness,16,volume_money,2,1111,7,0.0063006300630063005,716,12
robustness,16,volume_money,3,1111,5,0.004500450045004501,716,12
robustness,17,momentum_rps,2,1379,10,0.007251631617113851,839,8
robustness,17,momentum_rps,3,1379,2,0.0014503263234227702,839,8
robustness,17,momentum_rps,4plus,1379,2,0.0014503263234227702,839,8
robustness,17,oscillator,1,1340,5,0.0037313432835820895,909,11
robustness,17,oscillator,2,1340,8,0.005970149253731343,909,11
robustness,17,oscillator,3,1340,3,0.002238805970149254,909,11
robustness,17,oscillator,4plus,1340,1,0.0007462686567164179,909,11
robustness,17,price_trend,1,1331,1,0.0007513148009015778,785,9
robustness,17,price_trend,2,1331,6,0.004507888805409466,785,9
robustness,17,price_trend,3,1331,3,0.002253944402704733,785,9
robustness,17,price_trend,4plus,1331,3,0.002253944402704733,785,9
robustness,17,pullback_drawdown,2,1347,5,0.003711952487008166,820,7
robustness,17,pullback_drawdown,3,1347,1,0.0007423904974016332,820,7
robustness,17,pullback_drawdown,4plus,1347,2,0.0014847809948032665,820,7
robustness,17,range_breakout,1,329,1,0.00303951367781155,244,1
robustness,17,volatility_band,1,1251,2,0.0015987210231814548,863,10
robustness,17,volatility_band,2,1251,8,0.006394884092725819,863,10
robustness,17,volatility_band,3,1251,1,0.0007993605115907274,863,10
robustness,17,volatility_band,4plus,1251,1,0.0007993605115907274,863,10
robustness,17,volume_money,1,1093,12,0.010978956999085087,734,12
robustness,17,volume_money,2,1093,10,0.009149130832570906,734,12
robustness,17,volume_money,3,1093,6,0.0054894784995425435,734,12
robustness,18,momentum_rps,1,1357,1,0.0007369196757553427,861,8
robustness,18,momentum_rps,2,1357,2,0.0014738393515106854,861,8
robustness,18,momentum_rps,3,1357,6,0.004421518054532056,861,8
robustness,18,momentum_rps,4plus,1357,3,0.002210759027266028,861,8
robustness,18,oscillator,1,1322,4,0.0030257186081694403,927,11
robustness,18,oscillator,2,1322,12,0.009077155824508321,927,11
robustness,18,oscillator,3,1322,4,0.0030257186081694403,927,11
robustness,18,oscillator,4plus,1322,2,0.0015128593040847202,927,11
robustness,18,price_trend,1,1311,1,0.0007627765064836003,805,9
robustness,18,price_trend,2,1311,10,0.007627765064836003,805,9
robustness,18,price_trend,3,1311,4,0.0030511060259344014,805,9
robustness,18,price_trend,4plus,1311,5,0.0038138825324180014,805,9
robustness,18,pullback_drawdown,2,1327,6,0.00452147701582517,840,7
robustness,18,pullback_drawdown,3,1327,5,0.0037678975131876413,840,7
robustness,18,pullback_drawdown,4plus,1327,2,0.0015071590052750565,840,7
robustness,18,range_breakout,2,327,1,0.0030581039755351682,246,1
robustness,18,volatility_band,1,1235,6,0.004858299595141701,879,10
robustness,18,volatility_band,2,1235,7,0.005668016194331984,879,10
robustness,18,volatility_band,3,1235,7,0.005668016194331984,879,10
robustness,18,volatility_band,4plus,1235,1,0.0008097165991902834,879,10
robustness,18,volume_money,1,1082,7,0.006469500924214418,745,12
robustness,18,volume_money,2,1082,8,0.0073937153419593345,745,12
robustness,18,volume_money,3,1082,4,0.0036968576709796672,745,12
robustness,19,momentum_rps,2,1340,5,0.0037313432835820895,878,8
robustness,19,momentum_rps,3,1340,7,0.0052238805970149255,878,8
robustness,19,momentum_rps,4plus,1340,7,0.0052238805970149255,878,8
robustness,19,oscillator,1,1303,5,0.003837298541826554,946,11
robustness,19,oscillator,2,1303,11,0.00844205679201842,946,11
robustness,19,oscillator,3,1303,5,0.003837298541826554,946,11
robustness,19,price_trend,1,1292,2,0.0015479876160990713,824,9
robustness,19,price_trend,2,1292,2,0.0015479876160990713,824,9
robustness,19,price_trend,3,1292,11,0.008513931888544891,824,9
robustness,19,price_trend,4plus,1292,2,0.0015479876160990713,824,9
robustness,19,pullback_drawdown,1,1308,2,0.0015290519877675841,859,7
robustness,19,pullback_drawdown,2,1308,2,0.0015290519877675841,859,7
robustness,19,pullback_drawdown,3,1308,9,0.006880733944954129,859,7
robustness,19,pullback_drawdown,4plus,1308,2,0.0015290519877675841,859,7
robustness,19,range_breakout,none,323,0,0.0,250,1
robustness,19,volatility_band,1,1218,6,0.0049261083743842365,896,10
robustness,19,volatility_band,2,1218,8,0.006568144499178982,896,10
robustness,19,volatility_band,3,1218,5,0.004105090311986864,896,10
robustness,19,volatility_band,4plus,1218,3,0.0024630541871921183,896,10
robustness,19,volume_money,1,1065,4,0.003755868544600939,762,12
robustness,19,volume_money,2,1065,9,0.008450704225352112,762,12
robustness,19,volume_money,3,1065,7,0.006572769953051643,762,12
robustness,20,momentum_rps,2,1321,5,0.003785011355034065,897,8
robustness,20,momentum_rps,3,1321,2,0.001514004542013626,897,8
robustness,20,momentum_rps,4plus,1321,4,0.003028009084027252,897,8
robustness,20,oscillator,1,1280,4,0.003125,969,11
robustness,20,oscillator,2,1280,13,0.01015625,969,11
robustness,20,oscillator,3,1280,6,0.0046875,969,11
robustness,20,oscillator,4plus,1280,1,0.00078125,969,11
robustness,20,price_trend,1,1276,2,0.001567398119122257,840,9
robustness,20,price_trend,2,1276,4,0.003134796238244514,840,9
robustness,20,price_trend,3,1276,4,0.003134796238244514,840,9
robustness,20,price_trend,4plus,1276,1,0.0007836990595611285,840,9
robustness,20,pullback_drawdown,2,1288,5,0.0038819875776397515,879,7
robustness,20,pullback_drawdown,3,1288,3,0.002329192546583851,879,7
robustness,20,pullback_drawdown,4plus,1288,1,0.0007763975155279503,879,7
robustness,20,range_breakout,none,320,0,0.0,253,1
robustness,20,volatility_band,1,1196,4,0.0033444816053511705,918,10
robustness,20,volatility_band,2,1196,7,0.005852842809364548,918,10
robustness,20,volatility_band,3,1196,3,0.002508361204013378,918,10
robustness,20,volatility_band,4plus,1196,2,0.0016722408026755853,918,10
robustness,20,volume_money,1,1050,6,0.005714285714285714,777,12
robustness,20,volume_money,2,1050,7,0.006666666666666667,777,12
robustness,20,volume_money,3,1050,4,0.0038095238095238095,777,12
robustness,21,momentum_rps,1,1300,3,0.002307692307692308,918,8
robustness,21,momentum_rps,2,1300,3,0.002307692307692308,918,8
robustness,21,momentum_rps,3,1300,5,0.0038461538461538464,918,8
robustness,21,momentum_rps,4plus,1300,1,0.0007692307692307692,918,8
robustness,21,oscillator,1,1256,3,0.0023885350318471337,993,11
robustness,21,oscillator,2,1256,4,0.0031847133757961785,993,11
robustness,21,oscillator,3,1256,5,0.003980891719745223,993,11
robustness,21,oscillator,4plus,1256,1,0.0007961783439490446,993,11
robustness,21,price_trend,1,1251,1,0.0007993605115907274,865,9
robustness,21,price_trend,2,1251,5,0.003996802557953637,865,9
robustness,21,price_trend,3,1251,8,0.006394884092725819,865,9
robustness,21,price_trend,4plus,1251,3,0.002398081534772182,865,9
robustness,21,pullback_drawdown,1,1268,1,0.0007886435331230284,899,7
robustness,21,pullback_drawdown,2,1268,4,0.0031545741324921135,899,7
robustness,21,pullback_drawdown,3,1268,5,0.003943217665615142,899,7
robustness,21,pullback_drawdown,4plus,1268,1,0.0007886435331230284,899,7
robustness,21,range_breakout,1,315,1,0.0031746031746031746,258,1
robustness,21,volatility_band,1,1173,1,0.0008525149190110827,941,10
robustness,21,volatility_band,2,1173,6,0.005115089514066497,941,10
robustness,21,volatility_band,3,1173,4,0.0034100596760443308,941,10
robustness,21,volume_money,1,1030,3,0.002912621359223301,797,12
robustness,21,volume_money,2,1030,1,0.000970873786407767,797,12
robustness,21,volume_money,3,1030,1,0.000970873786407767,797,12
robustness,21,volume_money,4plus,1030,2,0.001941747572815534,797,12
robustness,22,momentum_rps,2,1275,1,0.000784313725490196,943,8
robustness,22,momentum_rps,3,1275,2,0.001568627450980392,943,8
robustness,22,momentum_rps,4plus,1275,3,0.002352941176470588,943,8
robustness,22,oscillator,1,1229,1,0.0008136696501220504,1020,11
robustness,22,oscillator,2,1229,12,0.009764035801464606,1020,11
robustness,22,oscillator,3,1229,4,0.0032546786004882017,1020,11
robustness,22,oscillator,4plus,1229,1,0.0008136696501220504,1020,11
robustness,22,price_trend,1,1226,1,0.0008156606851549756,890,9
robustness,22,price_trend,2,1226,1,0.0008156606851549756,890,9
robustness,22,price_trend,3,1226,2,0.0016313213703099511,890,9
robustness,22,price_trend,4plus,1226,2,0.0016313213703099511,890,9
robustness,22,pullback_drawdown,2,1247,1,0.0008019246190858059,920,7
robustness,22,pullback_drawdown,3,1247,1,0.0008019246190858059,920,7
robustness,22,pullback_drawdown,4plus,1247,3,0.0024057738572574178,920,7
robustness,22,range_breakout,none,305,0,0.0,268,1
robustness,22,volatility_band,1,1151,1,0.0008688097306689834,963,10
robustness,22,volatility_band,2,1151,8,0.0069504778453518675,963,10
robustness,22,volatility_band,3,1151,1,0.0008688097306689834,963,10
robustness,22,volatility_band,4plus,1151,1,0.0008688097306689834,963,10
robustness,22,volume_money,1,1010,2,0.0019801980198019802,817,12
robustness,22,volume_money,2,1010,3,0.0029702970297029703,817,12
robustness,22,volume_money,3,1010,3,0.0029702970297029703,817,12
robustness,23,momentum_rps,1,1259,1,0.0007942811755361397,959,8
robustness,23,momentum_rps,2,1259,4,0.003177124702144559,959,8
robustness,23,momentum_rps,3,1259,1,0.0007942811755361397,959,8
robustness,23,oscillator,1,1210,5,0.004132231404958678,1039,11
robustness,23,oscillator,2,1210,3,0.0024793388429752068,1039,11
robustness,23,oscillator,3,1210,4,0.003305785123966942,1039,11
robustness,23,oscillator,4plus,1210,1,0.0008264462809917355,1039,11
robustness,23,price_trend,1,1208,1,0.0008278145695364238,908,9
robustness,23,price_trend,2,1208,6,0.004966887417218543,908,9
robustness,23,price_trend,3,1208,3,0.0024834437086092716,908,9
robustness,23,pullback_drawdown,1,1229,2,0.0016273393002441008,938,7
robustness,23,pullback_drawdown,2,1229,4,0.0032546786004882017,938,7
robustness,23,pullback_drawdown,3,1229,1,0.0008136696501220504,938,7
robustness,23,range_breakout,none,304,0,0.0,269,1
robustness,23,volatility_band,1,1136,3,0.002640845070422535,978,10
robustness,23,volatility_band,2,1136,2,0.0017605633802816902,978,10
robustness,23,volatility_band,3,1136,2,0.0017605633802816902,978,10
robustness,23,volume_money,1,994,1,0.001006036217303823,833,12
robustness,23,volume_money,2,994,3,0.0030181086519114686,833,12
robustness,23,volume_money,3,994,10,0.01006036217303823,833,12
robustness,23,volume_money,4plus,994,2,0.002012072434607646,833,12
robustness,24,momentum_rps,2,1248,2,0.0016025641025641025,970,8
robustness,24,momentum_rps,3,1248,1,0.0008012820512820513,970,8
robustness,24,momentum_rps,4plus,1248,4,0.003205128205128205,970,8
robustness,24,oscillator,1,1201,1,0.0008326394671107411,1048,11
robustness,24,oscillator,2,1201,7,0.005828476269775187,1048,11
robustness,24,oscillator,3,1201,6,0.004995836802664446,1048,11
robustness,24,oscillator,4plus,1201,2,0.0016652789342214821,1048,11
robustness,24,price_trend,2,1199,4,0.003336113427856547,917,9
robustness,24,price_trend,3,1199,2,0.0016680567139282735,917,9
robustness,24,price_trend,4plus,1199,5,0.004170141784820684,917,9
robustness,24,pullback_drawdown,1,1218,1,0.0008210180623973727,949,7
robustness,24,pullback_drawdown,2,1218,3,0.0024630541871921183,949,7
robustness,24,pullback_drawdown,3,1218,2,0.0016420361247947454,949,7
robustness,24,pullback_drawdown,4plus,1218,4,0.003284072249589491,949,7
robustness,24,range_breakout,1,304,1,0.003289473684210526,269,1
robustness,24,volatility_band,1,1129,1,0.0008857395925597874,985,10
robustness,24,volatility_band,2,1129,6,0.005314437555358724,985,10
robustness,24,volatility_band,3,1129,3,0.002657218777679362,985,10
robustness,24,volatility_band,4plus,1129,1,0.0008857395925597874,985,10
robustness,24,volume_money,1,985,1,0.0010152284263959391,842,12
robustness,24,volume_money,2,985,1,0.0010152284263959391,842,12
robustness,24,volume_money,3,985,3,0.003045685279187817,842,12
robustness,24,volume_money,4plus,985,1,0.0010152284263959391,842,12
robustness,25,momentum_rps,1,1235,1,0.0008097165991902834,983,8
robustness,25,momentum_rps,2,1235,1,0.0008097165991902834,983,8
robustness,25,momentum_rps,3,1235,3,0.0024291497975708503,983,8
robustness,25,momentum_rps,4plus,1235,2,0.0016194331983805667,983,8
robustness,25,oscillator,1,1191,3,0.0025188916876574307,1058,11
robustness,25,oscillator,2,1191,5,0.0041981528127623844,1058,11
robustness,25,oscillator,3,1191,3,0.0025188916876574307,1058,11
robustness,25,oscillator,4plus,1191,1,0.0008396305625524769,1058,11
robustness,25,price_trend,1,1188,1,0.0008417508417508417,928,9
robustness,25,price_trend,2,1188,1,0.0008417508417508417,928,9
robustness,25,price_trend,3,1188,3,0.0025252525252525255,928,9
robustness,25,price_trend,4plus,1188,6,0.005050505050505051,928,9
robustness,25,pullback_drawdown,1,1207,1,0.0008285004142502071,960,7
robustness,25,pullback_drawdown,2,1207,1,0.0008285004142502071,960,7
robustness,25,pullback_drawdown,3,1207,3,0.0024855012427506215,960,7
robustness,25,pullback_drawdown,4plus,1207,1,0.0008285004142502071,960,7
robustness,25,range_breakout,none,300,0,0.0,273,1
robustness,25,volatility_band,1,1118,2,0.0017889087656529517,996,10
robustness,25,volatility_band,2,1118,5,0.004472271914132379,996,10
robustness,25,volatility_band,3,1118,3,0.0026833631484794273,996,10
robustness,25,volatility_band,4plus,1118,3,0.0026833631484794273,996,10
robustness,25,volume_money,1,979,4,0.0040858018386108275,848,12
robustness,25,volume_money,2,979,4,0.0040858018386108275,848,12
robustness,25,volume_money,3,979,1,0.0010214504596527069,848,12
robustness,25,volume_money,4plus,979,1,0.0010214504596527069,848,12
robustness,26,momentum_rps,1,1225,2,0.0016326530612244899,993,8
robustness,26,momentum_rps,2,1225,2,0.0016326530612244899,993,8
robustness,26,momentum_rps,3,1225,5,0.004081632653061225,993,8
robustness,26,momentum_rps,4plus,1225,2,0.0016326530612244899,993,8
robustness,26,oscillator,1,1179,1,0.0008481764206955047,1070,11
robustness,26,oscillator,2,1179,2,0.0016963528413910093,1070,11
robustness,26,oscillator,3,1179,1,0.0008481764206955047,1070,11
robustness,26,oscillator,4plus,1179,1,0.0008481764206955047,1070,11
robustness,26,price_trend,1,1179,2,0.0016963528413910093,937,9
robustness,26,price_trend,4plus,1179,2,0.0016963528413910093,937,9
robustness,26,pullback_drawdown,1,1199,3,0.0025020850708924102,968,7
robustness,26,pullback_drawdown,3,1199,3,0.0025020850708924102,968,7
robustness,26,pullback_drawdown,4plus,1199,1,0.0008340283569641367,968,7
robustness,26,range_breakout,none,296,0,0.0,277,1
robustness,26,volatility_band,1,1109,3,0.002705139765554554,1005,10
robustness,26,volatility_band,2,1109,1,0.0009017132551848512,1005,10
robustness,26,volatility_band,3,1109,6,0.005410279531109108,1005,10
robustness,26,volume_money,1,972,1,0.00102880658436214,855,12
robustness,26,volume_money,2,972,3,0.0030864197530864196,855,12
robustness,26,volume_money,3,972,2,0.00205761316872428,855,12
robustness,26,volume_money,4plus,972,2,0.00205761316872428,855,12
robustness,27,momentum_rps,2,1211,2,0.0016515276630883566,1007,8
robustness,27,momentum_rps,3,1211,1,0.0008257638315441783,1007,8
robustness,27,momentum_rps,4plus,1211,2,0.0016515276630883566,1007,8
robustness,27,oscillator,1,1162,2,0.0017211703958691911,1087,11
robustness,27,oscillator,2,1162,2,0.0017211703958691911,1087,11
robustness,27,oscillator,3,1162,2,0.0017211703958691911,1087,11
robustness,27,oscillator,4plus,1162,1,0.0008605851979345956,1087,11
robustness,27,price_trend,2,1164,2,0.001718213058419244,952,9
robustness,27,price_trend,3,1164,4,0.003436426116838488,952,9
robustness,27,price_trend,4plus,1164,4,0.003436426116838488,952,9
robustness,27,pullback_drawdown,2,1184,2,0.0016891891891891893,983,7
robustness,27,pullback_drawdown,3,1184,4,0.0033783783783783786,983,7
robustness,27,pullback_drawdown,4plus,1184,2,0.0016891891891891893,983,7
robustness,27,range_breakout,none,292,0,0.0,281,1
robustness,27,volatility_band,1,1092,1,0.0009157509157509158,1022,10
robustness,27,volatility_band,2,1092,5,0.004578754578754579,1022,10
robustness,27,volatility_band,3,1092,4,0.003663003663003663,1022,10
