winner_episode_id,instrument,winner_label_id,split,lifecycle_stage_id,retrospective_stage_date,observable_signal_date,observable_anchor_candidate,days_to_first_50pct_target,days_from_observable_start,stage_extraction_rule_id,stage_extraction_rule_hash,winner_start_anchor_status,anchor_family_id,anchor_window_measure,eligible_for_primary_gate
EP3_WINNER_4d7668045096,SH600050,winner_50h120,train,first_acceleration,2019-02-25,2019-02-25,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_4d7668045096,SH600050,winner_50h120,train,confirmation_anchor,2019-03-12,2019-03-12,True,0.0,11,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,11.0,True
EP3_WINNER_4d7668045096,SH600050,winner_50h120,train,failure_lookalike,2019-02-27,2019-02-27,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_dfb7352a8fa1,SH600050,winner_50h120,validation,first_acceleration,2022-11-02,2022-11-02,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_dfb7352a8fa1,SH600050,winner_50h120,validation,confirmation_anchor,2022-11-22,2022-11-22,True,9.0,14,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,14.0,True
EP3_WINNER_dfb7352a8fa1,SH600050,winner_50h120,validation,failure_lookalike,2022-11-17,2022-11-17,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,11.0,True
EP3_WINNER_d967c9709c17,SH600050,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,89.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_d967c9709c17,SH600050,winner_50h120,robustness,confirmation_anchor,2024-11-15,2024-11-15,True,61.0,28,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,28.0,True
EP3_WINNER_d967c9709c17,SH600050,winner_50h120,robustness,failure_lookalike,2024-11-05,2024-11-05,False,89.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,20.0,True
EP3_WINNER_2462f5001c95,SH600061,winner_50h120,train,first_acceleration,2020-07-02,2020-07-02,False,6.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_2462f5001c95,SH600061,winner_50h120,train,confirmation_anchor,2020-07-09,2020-07-09,True,1.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_2462f5001c95,SH600061,winner_50h120,train,failure_lookalike,2020-07-06,2020-07-06,False,6.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_0a5203ef3af4,SH600061,winner_50h120,train,first_acceleration,2020-07-02,2020-07-02,False,6.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_0a5203ef3af4,SH600061,winner_50h120,train,confirmation_anchor,2020-07-09,2020-07-09,True,1.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_0a5203ef3af4,SH600061,winner_50h120,train,failure_lookalike,2020-07-06,2020-07-06,False,6.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_7b27ad85907f,SH600066,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_8999e17c55d5,SH600085,winner_50h120,train,first_acceleration,2021-11-25,2021-11-25,False,29.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8999e17c55d5,SH600085,winner_50h120,train,confirmation_anchor,2021-12-07,2021-12-07,True,21.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,8.0,True
EP3_WINNER_8999e17c55d5,SH600085,winner_50h120,train,confirmation_anchor,2022-01-06,2022-01-06,True,0.0,29,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,29.0,True
EP3_WINNER_8999e17c55d5,SH600085,winner_50h120,train,failure_lookalike,2021-12-07,2021-12-07,False,29.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,8.0,True
EP3_WINNER_f986e3afac45,SH600085,winner_50h120,train,first_acceleration,2021-11-25,2021-11-25,False,30.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_f986e3afac45,SH600085,winner_50h120,train,confirmation_anchor,2021-12-07,2021-12-07,True,22.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,8.0,True
EP3_WINNER_f986e3afac45,SH600085,winner_50h120,train,confirmation_anchor,2022-01-06,2022-01-06,True,1.0,29,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,29.0,True
EP3_WINNER_f986e3afac45,SH600085,winner_50h120,train,failure_lookalike,2021-12-07,2021-12-07,False,30.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,8.0,True
EP3_WINNER_9d10c6844295,SH600085,winner_50h120,validation,first_acceleration,2021-12-24,2021-12-24,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_9d10c6844295,SH600085,winner_50h120,validation,confirmation_anchor,2022-02-25,2022-02-25,True,79.0,39,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,39.0,True
EP3_WINNER_9d10c6844295,SH600085,winner_50h120,validation,confirmation_anchor,2022-01-06,2022-01-06,True,110.0,8,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,8.0,True
EP3_WINNER_9d10c6844295,SH600085,winner_50h120,validation,failure_lookalike,2021-12-29,2021-12-29,False,118.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_3827460cfc07,SH600085,winner_50h120,validation,first_acceleration,2023-03-28,2023-03-28,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_3827460cfc07,SH600085,winner_50h120,validation,confirmation_anchor,2023-05-04,2023-05-04,True,0.0,23,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,23.0,True
EP3_WINNER_3827460cfc07,SH600085,winner_50h120,validation,failure_lookalike,2023-03-31,2023-03-31,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_ab650c1823d5,SH600089,winner_50h120,train,first_acceleration,2021-07-13,2021-07-13,False,33.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_ab650c1823d5,SH600089,winner_50h120,train,confirmation_anchor,2021-08-27,2021-08-27,True,0.0,33,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,33.0,True
EP3_WINNER_ab650c1823d5,SH600089,winner_50h120,train,failure_lookalike,2021-07-16,2021-07-16,False,33.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_4362012226fc,SH600089,winner_50h120,validation,first_acceleration,2022-06-09,2022-06-09,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_4362012226fc,SH600089,winner_50h120,validation,failure_lookalike,2022-06-13,2022-06-13,False,2.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_897038c01f4e,SH600089,winner_50h120,robustness,first_acceleration,2025-07-21,2025-07-21,False,44.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_897038c01f4e,SH600089,winner_50h120,robustness,confirmation_anchor,2025-09-17,2025-09-17,True,2.0,42,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,42.0,True
EP3_WINNER_897038c01f4e,SH600089,winner_50h120,robustness,failure_lookalike,2025-08-11,2025-08-11,False,44.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,15.0,True
EP3_WINNER_533bd79d1d4a,SH600104,winner_50h120,train,first_acceleration,2020-10-29,2020-10-29,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_533bd79d1d4a,SH600104,winner_50h120,train,confirmation_anchor,2020-11-05,2020-11-05,True,-1.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_533bd79d1d4a,SH600104,winner_50h120,train,failure_lookalike,2020-11-02,2020-11-02,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_4a7f84e7ceed,SH600104,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_4a7f84e7ceed,SH600104,winner_50h120,robustness,failure_lookalike,2024-10-23,2024-10-23,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,11.0,True
EP3_WINNER_dd258441a314,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_dd258441a314,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_dd258441a314,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_dd258441a314,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_91fb456dd740,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_91fb456dd740,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_91fb456dd740,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_91fb456dd740,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_b32cdabb5aa4,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b32cdabb5aa4,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_b32cdabb5aa4,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_b32cdabb5aa4,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_a792090cfe71,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a792090cfe71,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_a792090cfe71,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_a792090cfe71,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_9626e1ec48df,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_9626e1ec48df,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_9626e1ec48df,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_9626e1ec48df,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_8d2efe5520d2,SH600111,winner_50h120,train,first_acceleration,2021-01-13,2021-01-13,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_8d2efe5520d2,SH600111,winner_50h120,train,confirmation_anchor,2021-01-20,2021-01-20,True,18.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,5.0,True
EP3_WINNER_8d2efe5520d2,SH600111,winner_50h120,train,confirmation_anchor,2021-01-22,2021-01-22,True,16.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_8d2efe5520d2,SH600111,winner_50h120,train,failure_lookalike,2021-01-20,2021-01-20,False,23.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_f78d63c263f6,SH600111,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_1886ab9af6d2,SH600111,winner_50h120,robustness,first_acceleration,2024-10-08,2024-10-08,False,19.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_1886ab9af6d2,SH600111,winner_50h120,robustness,failure_lookalike,2024-10-23,2024-10-23,False,19.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,11.0,True
EP3_WINNER_512c2ba6d4cf,SH600111,winner_50h120,robustness,first_acceleration,2025-04-09,2025-04-09,False,64.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_512c2ba6d4cf,SH600111,winner_50h120,robustness,confirmation_anchor,2025-06-09,2025-06-09,True,25.0,39,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,39.0,True
EP3_WINNER_512c2ba6d4cf,SH600111,winner_50h120,robustness,failure_lookalike,2025-04-14,2025-04-14,False,64.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_a13557b9b169,SH600115,winner_50h120,train,first_acceleration,2019-03-14,2019-03-14,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_a13557b9b169,SH600115,winner_50h120,train,confirmation_anchor,2019-06-19,2019-06-19,True,-53.0,64,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,64.0,True
EP3_WINNER_a13557b9b169,SH600115,winner_50h120,train,confirmation_anchor,2019-03-29,2019-03-29,True,0.0,11,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,11.0,True
EP3_WINNER_a13557b9b169,SH600115,winner_50h120,train,failure_lookalike,2019-03-18,2019-03-18,False,11.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,2.0,True
EP3_WINNER_2732db6a7048,SH600115,winner_50h120,robustness,first_acceleration,2025-10-15,2025-10-15,False,45.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_2732db6a7048,SH600115,winner_50h120,robustness,confirmation_anchor,2025-10-20,2025-10-20,True,42.0,3,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,3.0,True
EP3_WINNER_2732db6a7048,SH600115,winner_50h120,robustness,failure_lookalike,2025-10-20,2025-10-20,False,45.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_5f17a128247b,SH600132,winner_50h120,train,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_db882ed1f220,SH600132,winner_50h120,validation,first_acceleration,,,False,,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,no_observable_launch_like_acceleration,,,True
EP3_WINNER_0828f9c431ad,SH600143,winner_50h120,train,first_acceleration,2021-01-08,2021-01-08,False,16.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_0828f9c431ad,SH600143,winner_50h120,train,confirmation_anchor,2021-01-19,2021-01-19,True,9.0,7,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,7.0,True
EP3_WINNER_0828f9c431ad,SH600143,winner_50h120,train,failure_lookalike,2021-01-14,2021-01-14,False,16.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
EP3_WINNER_835e923b3a17,SH600150,winner_50h120,train,first_acceleration,2021-05-07,2021-05-07,False,78.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_835e923b3a17,SH600150,winner_50h120,train,confirmation_anchor,2021-06-22,2021-06-22,True,47.0,31,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,31.0,True
EP3_WINNER_835e923b3a17,SH600150,winner_50h120,train,failure_lookalike,2021-05-27,2021-05-27,False,78.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,14.0,True
EP3_WINNER_6c022c819d27,SH600150,winner_50h120,validation,first_acceleration,2022-07-14,2022-07-14,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_6c022c819d27,SH600150,winner_50h120,validation,confirmation_anchor,2022-07-20,2022-07-20,True,0.0,4,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,4.0,True
EP3_WINNER_6c022c819d27,SH600150,winner_50h120,validation,failure_lookalike,2022-07-19,2022-07-19,False,4.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_b1585806ced2,SH600150,winner_50h120,validation,first_acceleration,2023-03-06,2023-03-06,False,72.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b1585806ced2,SH600150,winner_50h120,validation,confirmation_anchor,2023-04-27,2023-04-27,True,35.0,37,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,37.0,True
EP3_WINNER_b1585806ced2,SH600150,winner_50h120,validation,failure_lookalike,2023-03-13,2023-03-13,False,72.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,5.0,True
EP3_WINNER_c16a21c165bc,SH600150,winner_50h120,robustness,first_acceleration,2024-01-25,2024-01-25,False,108.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_c16a21c165bc,SH600150,winner_50h120,robustness,confirmation_anchor,2024-02-07,2024-02-07,True,99.0,9,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,pullback_hold_restrengthen,9.0,True
EP3_WINNER_c16a21c165bc,SH600150,winner_50h120,robustness,failure_lookalike,2024-01-30,2024-01-30,False,108.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,3.0,True
EP3_WINNER_b5e2ab15d98d,SH600150,winner_50h120,robustness,first_acceleration,2025-07-11,2025-07-11,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_b5e2ab15d98d,SH600150,winner_50h120,robustness,confirmation_anchor,2025-08-06,2025-08-06,True,9.0,18,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,18.0,True
EP3_WINNER_b5e2ab15d98d,SH600150,winner_50h120,robustness,failure_lookalike,2025-07-21,2025-07-21,False,27.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,6.0,True
EP3_WINNER_e7305135941c,SH600160,winner_50h120,robustness,first_acceleration,2025-08-18,2025-08-18,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,,,True
EP3_WINNER_e7305135941c,SH600160,winner_50h120,robustness,confirmation_anchor,2025-08-25,2025-08-25,True,0.0,5,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,second_breakout,5.0,True
EP3_WINNER_e7305135941c,SH600160,winner_50h120,robustness,failure_lookalike,2025-08-22,2025-08-22,False,5.0,0,ep3_p0_v1,3f52d086b6a2efb5c77c5a55c5e055ff79a9de90899b1f49438cb331fec9e176,found,failed_lookalike_avoidance,4.0,True
