episode_split,duration_bucket,metric,captured_count,target_episode_count,recall
train,medium,captured_by_E4_raw_before_episode_high,47,80,0.5875
train,medium,captured_by_E4,47,80,0.5875
train,medium,captured_by_E5_raw_pre_low_20d,3,80,0.0375
train,medium,captured_by_E5_raw_low_to_plus_10d,0,80,0.0
train,medium,captured_by_E5_raw_low_to_plus_20d,0,80,0.0
train,medium,captured_by_E5_raw_low_to_plus_30d,3,80,0.0375
train,medium,captured_by_E5_raw_low_to_plus_60d,38,80,0.475
train,medium,captured_by_E5_raw_low_to_plus_120d,40,80,0.5
train,medium,captured_by_E5_raw_before_first_50pct,33,80,0.4125
train,medium,captured_by_E5_raw_before_episode_high,40,80,0.5
train,medium,captured_by_E5,33,80,0.4125
validation,fast,captured_by_setup_inclusive_raw_pre_low_20d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_pre_low_20d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_pre_low_20d,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_raw_pre_low_20d,2,24,0.08333333333333333
validation,fast,captured_by_reclaim_based_canonical_pre_low_20d,2,24,0.08333333333333333
validation,fast,captured_by_reclaim_based_density_kept_pre_low_20d,2,24,0.08333333333333333
validation,fast,captured_by_setup_inclusive_raw_low_to_plus_10d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_low_to_plus_10d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_low_to_plus_10d,2,24,0.08333333333333333
validation,fast,captured_by_reclaim_based_raw_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_reclaim_based_canonical_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_reclaim_based_density_kept_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_setup_inclusive_raw_low_to_plus_20d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_low_to_plus_20d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_low_to_plus_20d,4,24,0.16666666666666666
validation,fast,captured_by_reclaim_based_raw_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_reclaim_based_canonical_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_reclaim_based_density_kept_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_setup_inclusive_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_low_to_plus_30d,10,24,0.4166666666666667
validation,fast,captured_by_reclaim_based_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_canonical_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_density_kept_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_raw_low_to_plus_60d,18,24,0.75
validation,fast,captured_by_setup_inclusive_canonical_low_to_plus_60d,18,24,0.75
validation,fast,captured_by_setup_inclusive_density_kept_low_to_plus_60d,11,24,0.4583333333333333
validation,fast,captured_by_reclaim_based_raw_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_canonical_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_density_kept_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_raw_low_to_plus_120d,23,24,0.9583333333333334
validation,fast,captured_by_setup_inclusive_canonical_low_to_plus_120d,23,24,0.9583333333333334
validation,fast,captured_by_setup_inclusive_density_kept_low_to_plus_120d,23,24,0.9583333333333334
validation,fast,captured_by_reclaim_based_raw_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_reclaim_based_canonical_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_reclaim_based_density_kept_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_setup_inclusive_raw_before_first_50pct,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_before_first_50pct,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_before_first_50pct,9,24,0.375
validation,fast,captured_by_reclaim_based_raw_before_first_50pct,15,24,0.625
validation,fast,captured_by_reclaim_based_canonical_before_first_50pct,15,24,0.625
validation,fast,captured_by_reclaim_based_density_kept_before_first_50pct,15,24,0.625
validation,fast,captured_by_setup_inclusive_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_canonical_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_setup_inclusive_density_kept_before_episode_high,10,24,0.4166666666666667
validation,fast,captured_by_reclaim_based_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_canonical_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_reclaim_based_density_kept_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_pre_low_20d,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_low_to_plus_10d,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_low_to_plus_20d,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_low_to_plus_60d,18,24,0.75
validation,fast,captured_by_E0_raw_low_to_plus_120d,23,24,0.9583333333333334
validation,fast,captured_by_E0_raw_before_first_50pct,17,24,0.7083333333333334
validation,fast,captured_by_E0_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_E0,17,24,0.7083333333333334
validation,fast,captured_by_E1_raw_pre_low_20d,2,24,0.08333333333333333
validation,fast,captured_by_E1_raw_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_E1_raw_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_E1_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_E1_raw_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_E1_raw_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_E1_raw_before_first_50pct,15,24,0.625
validation,fast,captured_by_E1_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_E1,15,24,0.625
validation,fast,captured_by_E2_raw_pre_low_20d,2,24,0.08333333333333333
validation,fast,captured_by_E2_raw_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_E2_raw_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_E2_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_E2_raw_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_E2_raw_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_E2_raw_before_first_50pct,15,24,0.625
validation,fast,captured_by_E2_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_E2,15,24,0.625
validation,fast,captured_by_E3_raw_pre_low_20d,1,24,0.041666666666666664
validation,fast,captured_by_E3_raw_low_to_plus_10d,2,24,0.08333333333333333
validation,fast,captured_by_E3_raw_low_to_plus_20d,10,24,0.4166666666666667
validation,fast,captured_by_E3_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_E3_raw_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_E3_raw_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_E3_raw_before_first_50pct,10,24,0.4166666666666667
validation,fast,captured_by_E3_raw_before_episode_high,13,24,0.5416666666666666
validation,fast,captured_by_E3,10,24,0.4166666666666667
validation,fast,captured_by_E4_raw_pre_low_20d,1,24,0.041666666666666664
validation,fast,captured_by_E4_raw_low_to_plus_10d,6,24,0.25
validation,fast,captured_by_E4_raw_low_to_plus_20d,11,24,0.4583333333333333
validation,fast,captured_by_E4_raw_low_to_plus_30d,17,24,0.7083333333333334
validation,fast,captured_by_E4_raw_low_to_plus_60d,17,24,0.7083333333333334
validation,fast,captured_by_E4_raw_low_to_plus_120d,19,24,0.7916666666666666
validation,fast,captured_by_E4_raw_before_first_50pct,15,24,0.625
validation,fast,captured_by_E4_raw_before_episode_high,17,24,0.7083333333333334
validation,fast,captured_by_E4,15,24,0.625
validation,fast,captured_by_E5_raw_pre_low_20d,1,24,0.041666666666666664
validation,fast,captured_by_E5_raw_low_to_plus_10d,0,24,0.0
validation,fast,captured_by_E5_raw_low_to_plus_20d,0,24,0.0
validation,fast,captured_by_E5_raw_low_to_plus_30d,5,24,0.20833333333333334
validation,fast,captured_by_E5_raw_low_to_plus_60d,15,24,0.625
validation,fast,captured_by_E5_raw_low_to_plus_120d,16,24,0.6666666666666666
validation,fast,captured_by_E5_raw_before_first_50pct,2,24,0.08333333333333333
validation,fast,captured_by_E5_raw_before_episode_high,4,24,0.16666666666666666
validation,fast,captured_by_E5,2,24,0.08333333333333333
validation,long,captured_by_setup_inclusive_raw_pre_low_20d,73,97,0.7525773195876289
validation,long,captured_by_setup_inclusive_canonical_pre_low_20d,73,97,0.7525773195876289
validation,long,captured_by_setup_inclusive_density_kept_pre_low_20d,72,97,0.7422680412371134
validation,long,captured_by_reclaim_based_raw_pre_low_20d,5,97,0.05154639175257732
validation,long,captured_by_reclaim_based_canonical_pre_low_20d,5,97,0.05154639175257732
validation,long,captured_by_reclaim_based_density_kept_pre_low_20d,4,97,0.041237113402061855
validation,long,captured_by_setup_inclusive_raw_low_to_plus_10d,74,97,0.7628865979381443
validation,long,captured_by_setup_inclusive_canonical_low_to_plus_10d,74,97,0.7628865979381443
validation,long,captured_by_setup_inclusive_density_kept_low_to_plus_10d,20,97,0.20618556701030927
validation,long,captured_by_reclaim_based_raw_low_to_plus_10d,29,97,0.29896907216494845
validation,long,captured_by_reclaim_based_canonical_low_to_plus_10d,29,97,0.29896907216494845
validation,long,captured_by_reclaim_based_density_kept_low_to_plus_10d,28,97,0.28865979381443296
validation,long,captured_by_setup_inclusive_raw_low_to_plus_20d,75,97,0.7731958762886598
validation,long,captured_by_setup_inclusive_canonical_low_to_plus_20d,75,97,0.7731958762886598
validation,long,captured_by_setup_inclusive_density_kept_low_to_plus_20d,31,97,0.31958762886597936
validation,long,captured_by_reclaim_based_raw_low_to_plus_20d,53,97,0.5463917525773195
validation,long,captured_by_reclaim_based_canonical_low_to_plus_20d,53,97,0.5463917525773195
validation,long,captured_by_reclaim_based_density_kept_low_to_plus_20d,52,97,0.5360824742268041
validation,long,captured_by_setup_inclusive_raw_low_to_plus_30d,76,97,0.7835051546391752
validation,long,captured_by_setup_inclusive_canonical_low_to_plus_30d,76,97,0.7835051546391752
validation,long,captured_by_setup_inclusive_density_kept_low_to_plus_30d,48,97,0.4948453608247423
validation,long,captured_by_reclaim_based_raw_low_to_plus_30d,64,97,0.6597938144329897
validation,long,captured_by_reclaim_based_canonical_low_to_plus_30d,64,97,0.6597938144329897
validation,long,captured_by_reclaim_based_density_kept_low_to_plus_30d,63,97,0.6494845360824743
validation,long,captured_by_setup_inclusive_raw_low_to_plus_60d,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_canonical_low_to_plus_60d,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_density_kept_low_to_plus_60d,55,97,0.5670103092783505
validation,long,captured_by_reclaim_based_raw_low_to_plus_60d,76,97,0.7835051546391752
validation,long,captured_by_reclaim_based_canonical_low_to_plus_60d,76,97,0.7835051546391752
validation,long,captured_by_reclaim_based_density_kept_low_to_plus_60d,75,97,0.7731958762886598
validation,long,captured_by_setup_inclusive_raw_low_to_plus_120d,81,97,0.8350515463917526
validation,long,captured_by_setup_inclusive_canonical_low_to_plus_120d,81,97,0.8350515463917526
validation,long,captured_by_setup_inclusive_density_kept_low_to_plus_120d,61,97,0.6288659793814433
validation,long,captured_by_reclaim_based_raw_low_to_plus_120d,80,97,0.8247422680412371
validation,long,captured_by_reclaim_based_canonical_low_to_plus_120d,80,97,0.8247422680412371
validation,long,captured_by_reclaim_based_density_kept_low_to_plus_120d,79,97,0.8144329896907216
validation,long,captured_by_setup_inclusive_raw_before_first_50pct,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_canonical_before_first_50pct,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_density_kept_before_first_50pct,57,97,0.5876288659793815
validation,long,captured_by_reclaim_based_raw_before_first_50pct,79,97,0.8144329896907216
validation,long,captured_by_reclaim_based_canonical_before_first_50pct,79,97,0.8144329896907216
validation,long,captured_by_reclaim_based_density_kept_before_first_50pct,78,97,0.8041237113402062
validation,long,captured_by_setup_inclusive_raw_before_episode_high,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_canonical_before_episode_high,80,97,0.8247422680412371
validation,long,captured_by_setup_inclusive_density_kept_before_episode_high,60,97,0.6185567010309279
validation,long,captured_by_reclaim_based_raw_before_episode_high,79,97,0.8144329896907216
validation,long,captured_by_reclaim_based_canonical_before_episode_high,79,97,0.8144329896907216
validation,long,captured_by_reclaim_based_density_kept_before_episode_high,78,97,0.8041237113402062
validation,long,captured_by_E0_raw_pre_low_20d,72,97,0.7422680412371134
validation,long,captured_by_E0_raw_low_to_plus_10d,72,97,0.7422680412371134
validation,long,captured_by_E0_raw_low_to_plus_20d,73,97,0.7525773195876289
validation,long,captured_by_E0_raw_low_to_plus_30d,74,97,0.7628865979381443
validation,long,captured_by_E0_raw_low_to_plus_60d,80,97,0.8247422680412371
validation,long,captured_by_E0_raw_low_to_plus_120d,81,97,0.8350515463917526
validation,long,captured_by_E0_raw_before_first_50pct,80,97,0.8247422680412371
validation,long,captured_by_E0_raw_before_episode_high,80,97,0.8247422680412371
validation,long,captured_by_E0,80,97,0.8247422680412371
validation,long,captured_by_E1_raw_pre_low_20d,4,97,0.041237113402061855
validation,long,captured_by_E1_raw_low_to_plus_10d,29,97,0.29896907216494845
validation,long,captured_by_E1_raw_low_to_plus_20d,53,97,0.5463917525773195
validation,long,captured_by_E1_raw_low_to_plus_30d,64,97,0.6597938144329897
validation,long,captured_by_E1_raw_low_to_plus_60d,76,97,0.7835051546391752
validation,long,captured_by_E1_raw_low_to_plus_120d,80,97,0.8247422680412371
validation,long,captured_by_E1_raw_before_first_50pct,79,97,0.8144329896907216
validation,long,captured_by_E1_raw_before_episode_high,79,97,0.8144329896907216
validation,long,captured_by_E1,79,97,0.8144329896907216
validation,long,captured_by_E2_raw_pre_low_20d,4,97,0.041237113402061855
validation,long,captured_by_E2_raw_low_to_plus_10d,28,97,0.28865979381443296
validation,long,captured_by_E2_raw_low_to_plus_20d,52,97,0.5360824742268041
validation,long,captured_by_E2_raw_low_to_plus_30d,63,97,0.6494845360824743
validation,long,captured_by_E2_raw_low_to_plus_60d,75,97,0.7731958762886598
validation,long,captured_by_E2_raw_low_to_plus_120d,79,97,0.8144329896907216
validation,long,captured_by_E2_raw_before_first_50pct,78,97,0.8041237113402062
validation,long,captured_by_E2_raw_before_episode_high,78,97,0.8041237113402062
validation,long,captured_by_E2,78,97,0.8041237113402062
validation,long,captured_by_E3_raw_pre_low_20d,10,97,0.10309278350515463
validation,long,captured_by_E3_raw_low_to_plus_10d,9,97,0.09278350515463918
validation,long,captured_by_E3_raw_low_to_plus_20d,42,97,0.4329896907216495
validation,long,captured_by_E3_raw_low_to_plus_30d,59,97,0.6082474226804123
validation,long,captured_by_E3_raw_low_to_plus_60d,75,97,0.7731958762886598
validation,long,captured_by_E3_raw_low_to_plus_120d,78,97,0.8041237113402062
validation,long,captured_by_E3_raw_before_first_50pct,77,97,0.7938144329896907
validation,long,captured_by_E3_raw_before_episode_high,78,97,0.8041237113402062
validation,long,captured_by_E3,77,97,0.7938144329896907
validation,long,captured_by_E4_raw_pre_low_20d,5,97,0.05154639175257732
validation,long,captured_by_E4_raw_low_to_plus_10d,26,97,0.26804123711340205
validation,long,captured_by_E4_raw_low_to_plus_20d,51,97,0.5257731958762887
validation,long,captured_by_E4_raw_low_to_plus_30d,60,97,0.6185567010309279
validation,long,captured_by_E4_raw_low_to_plus_60d,74,97,0.7628865979381443
validation,long,captured_by_E4_raw_low_to_plus_120d,78,97,0.8041237113402062
validation,long,captured_by_E4_raw_before_first_50pct,77,97,0.7938144329896907
validation,long,captured_by_E4_raw_before_episode_high,77,97,0.7938144329896907
validation,long,captured_by_E4,77,97,0.7938144329896907
validation,long,captured_by_E5_raw_pre_low_20d,9,97,0.09278350515463918
validation,long,captured_by_E5_raw_low_to_plus_10d,2,97,0.020618556701030927
validation,long,captured_by_E5_raw_low_to_plus_20d,2,97,0.020618556701030927
validation,long,captured_by_E5_raw_low_to_plus_30d,21,97,0.21649484536082475
validation,long,captured_by_E5_raw_low_to_plus_60d,60,97,0.6185567010309279
validation,long,captured_by_E5_raw_low_to_plus_120d,74,97,0.7628865979381443
validation,long,captured_by_E5_raw_before_first_50pct,70,97,0.7216494845360825
validation,long,captured_by_E5_raw_before_episode_high,73,97,0.7525773195876289
validation,long,captured_by_E5,70,97,0.7216494845360825
validation,medium,captured_by_setup_inclusive_raw_pre_low_20d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_canonical_pre_low_20d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_density_kept_pre_low_20d,40,48,0.8333333333333334
validation,medium,captured_by_reclaim_based_raw_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_reclaim_based_canonical_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_reclaim_based_density_kept_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_setup_inclusive_raw_low_to_plus_10d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_canonical_low_to_plus_10d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_density_kept_low_to_plus_10d,6,48,0.125
validation,medium,captured_by_reclaim_based_raw_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_reclaim_based_canonical_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_reclaim_based_density_kept_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_setup_inclusive_raw_low_to_plus_20d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_canonical_low_to_plus_20d,40,48,0.8333333333333334
validation,medium,captured_by_setup_inclusive_density_kept_low_to_plus_20d,15,48,0.3125
validation,medium,captured_by_reclaim_based_raw_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_reclaim_based_canonical_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_reclaim_based_density_kept_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_setup_inclusive_raw_low_to_plus_30d,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_canonical_low_to_plus_30d,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_density_kept_low_to_plus_30d,29,48,0.6041666666666666
validation,medium,captured_by_reclaim_based_raw_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_reclaim_based_canonical_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_reclaim_based_density_kept_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_setup_inclusive_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_canonical_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_density_kept_low_to_plus_60d,34,48,0.7083333333333334
validation,medium,captured_by_reclaim_based_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_canonical_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_density_kept_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_raw_low_to_plus_120d,47,48,0.9791666666666666
validation,medium,captured_by_setup_inclusive_canonical_low_to_plus_120d,47,48,0.9791666666666666
validation,medium,captured_by_setup_inclusive_density_kept_low_to_plus_120d,45,48,0.9375
validation,medium,captured_by_reclaim_based_raw_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_reclaim_based_canonical_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_reclaim_based_density_kept_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_setup_inclusive_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_canonical_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_density_kept_before_first_50pct,34,48,0.7083333333333334
validation,medium,captured_by_reclaim_based_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_canonical_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_density_kept_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_canonical_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_setup_inclusive_density_kept_before_episode_high,34,48,0.7083333333333334
validation,medium,captured_by_reclaim_based_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_canonical_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_reclaim_based_density_kept_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E0_raw_pre_low_20d,40,48,0.8333333333333334
validation,medium,captured_by_E0_raw_low_to_plus_10d,40,48,0.8333333333333334
validation,medium,captured_by_E0_raw_low_to_plus_20d,40,48,0.8333333333333334
validation,medium,captured_by_E0_raw_low_to_plus_30d,41,48,0.8541666666666666
validation,medium,captured_by_E0_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_E0_raw_low_to_plus_120d,47,48,0.9791666666666666
validation,medium,captured_by_E0_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_E0_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E0,41,48,0.8541666666666666
validation,medium,captured_by_E1_raw_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_E1_raw_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_E1_raw_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_E1_raw_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_E1_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_E1_raw_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_E1_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_E1_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E1,41,48,0.8541666666666666
validation,medium,captured_by_E2_raw_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_E2_raw_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_E2_raw_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_E2_raw_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_E2_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_E2_raw_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_E2_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_E2_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E2,41,48,0.8541666666666666
validation,medium,captured_by_E3_raw_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_E3_raw_low_to_plus_10d,2,48,0.041666666666666664
validation,medium,captured_by_E3_raw_low_to_plus_20d,17,48,0.3541666666666667
validation,medium,captured_by_E3_raw_low_to_plus_30d,31,48,0.6458333333333334
validation,medium,captured_by_E3_raw_low_to_plus_60d,40,48,0.8333333333333334
validation,medium,captured_by_E3_raw_low_to_plus_120d,42,48,0.875
validation,medium,captured_by_E3_raw_before_first_50pct,36,48,0.75
validation,medium,captured_by_E3_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E3,36,48,0.75
validation,medium,captured_by_E4_raw_pre_low_20d,1,48,0.020833333333333332
validation,medium,captured_by_E4_raw_low_to_plus_10d,8,48,0.16666666666666666
validation,medium,captured_by_E4_raw_low_to_plus_20d,20,48,0.4166666666666667
validation,medium,captured_by_E4_raw_low_to_plus_30d,33,48,0.6875
validation,medium,captured_by_E4_raw_low_to_plus_60d,41,48,0.8541666666666666
validation,medium,captured_by_E4_raw_low_to_plus_120d,43,48,0.8958333333333334
validation,medium,captured_by_E4_raw_before_first_50pct,41,48,0.8541666666666666
validation,medium,captured_by_E4_raw_before_episode_high,41,48,0.8541666666666666
validation,medium,captured_by_E4,41,48,0.8541666666666666
validation,medium,captured_by_E5_raw_pre_low_20d,2,48,0.041666666666666664
validation,medium,captured_by_E5_raw_low_to_plus_10d,0,48,0.0
validation,medium,captured_by_E5_raw_low_to_plus_20d,0,48,0.0
validation,medium,captured_by_E5_raw_low_to_plus_30d,6,48,0.125
validation,medium,captured_by_E5_raw_low_to_plus_60d,35,48,0.7291666666666666
validation,medium,captured_by_E5_raw_low_to_plus_120d,40,48,0.8333333333333334
validation,medium,captured_by_E5_raw_before_first_50pct,23,48,0.4791666666666667
validation,medium,captured_by_E5_raw_before_episode_high,34,48,0.7083333333333334
validation,medium,captured_by_E5,23,48,0.4791666666666667
