instrument,qfq_path,qfq_row_n,required_by_labelable_step_n,missing_qfq_file_flag,missing_required_columns,nonfinite_close_n,nonpositive_close_n,step_bounds_out_of_qfq_n,qfq_row_n_15a,qfq_row_n_15b,qfq_price_source_status,blocking_reason
SZ002015,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002015.csv,2162,484,False,,0,0,0,2162,2162,pass,
SZ002024,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002024.csv,2262,22,False,,0,0,0,2262,2262,pass,
SZ002025,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002025.csv,2161,178,False,,0,0,0,2161,2161,pass,
SZ002038,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002038.csv,2281,45,False,,0,0,0,2281,2281,pass,
SZ002044,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002044.csv,2276,206,False,,0,0,0,2276,2276,pass,
SZ002049,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002049.csv,2155,190,False,,0,0,0,2155,2155,pass,
SZ002081,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002081.csv,2281,20,False,,0,0,0,2281,2281,pass,
SZ002092,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002092.csv,2260,71,False,,0,0,0,2260,2260,pass,
SZ002110,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002110.csv,2181,252,False,,0,0,0,2181,2181,pass,
SZ002124,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002124.csv,2267,141,False,,0,0,0,2267,2267,pass,
SZ002126,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002126.csv,2281,149,False,,0,0,0,2281,2281,pass,
SZ002129,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002129.csv,2044,99,False,,0,0,0,2044,2044,pass,
SZ002130,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002130.csv,2258,95,False,,0,0,0,2258,2258,pass,
SZ002142,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002142.csv,2275,447,False,,0,0,0,2275,2275,pass,
SZ002145,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002145.csv,2281,33,False,,0,0,0,2281,2281,pass,
SZ002153,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002153.csv,2268,271,False,,0,0,0,2268,2268,pass,
SZ002179,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002179.csv,2281,58,False,,0,0,0,2281,2281,pass,
SZ002180,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002180.csv,2253,56,False,,0,0,0,2253,2253,pass,
SZ002191,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002191.csv,2281,252,False,,0,0,0,2281,2281,pass,
SZ002192,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002192.csv,2269,20,False,,0,0,0,2269,2269,pass,
SZ002195,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002195.csv,2281,136,False,,0,0,0,2281,2281,pass,
SZ002216,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002216.csv,2281,37,False,,0,0,0,2281,2281,pass,
SZ002217,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002217.csv,2238,82,False,,0,0,0,2238,2238,pass,
SZ002230,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002230.csv,2281,218,False,,0,0,0,2281,2281,pass,
SZ002233,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002233.csv,2281,323,False,,0,0,0,2281,2281,pass,
SZ002240,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002240.csv,2275,427,False,,0,0,0,2275,2275,pass,
SZ002243,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002243.csv,2270,55,False,,0,0,0,2270,2270,pass,
SZ002250,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002250.csv,2281,87,False,,0,0,0,2281,2281,pass,
SZ002252,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002252.csv,1966,135,False,,0,0,0,1966,1966,pass,
SZ002265,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002265.csv,2270,9,False,,0,0,0,2270,2270,pass,
SZ002271,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002271.csv,2281,244,False,,0,0,0,2281,2281,pass,
SZ002302,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002302.csv,2281,12,False,,0,0,0,2281,2281,pass,
SZ002326,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002326.csv,2276,16,False,,0,0,0,2276,2276,pass,
SZ002340,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002340.csv,2276,165,False,,0,0,0,2276,2276,pass,
SZ002351,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002351.csv,2281,424,False,,0,0,0,2281,2281,pass,
SZ002352,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002352.csv,2278,149,False,,0,0,0,2278,2278,pass,
SZ002385,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002385.csv,2276,45,False,,0,0,0,2276,2276,pass,
SZ002399,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002399.csv,2172,108,False,,0,0,0,2172,2172,pass,
SZ002402,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002402.csv,2267,9,False,,0,0,0,2267,2267,pass,
SZ002415,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002415.csv,2279,88,False,,0,0,0,2279,2279,pass,
SZ002419,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002419.csv,2281,42,False,,0,0,0,2281,2281,pass,
SZ002422,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002422.csv,2281,188,False,,0,0,0,2281,2281,pass,
SZ002440,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002440.csv,2274,1019,False,,0,0,0,2274,2274,pass,
SZ002458,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002458.csv,2258,62,False,,0,0,0,2258,2258,pass,
SZ002459,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002459.csv,2209,71,False,,0,0,0,2209,2209,pass,
SZ002468,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002468.csv,2281,57,False,,0,0,0,2281,2281,pass,
SZ002472,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002472.csv,2281,77,False,,0,0,0,2281,2281,pass,
SZ002481,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002481.csv,2281,42,False,,0,0,0,2281,2281,pass,
SZ002500,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002500.csv,2276,175,False,,0,0,0,2276,2276,pass,
SZ002563,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002563.csv,2281,283,False,,0,0,0,2281,2281,pass,
SZ002568,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002568.csv,2281,96,False,,0,0,0,2281,2281,pass,
SZ002583,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002583.csv,2281,609,False,,0,0,0,2281,2281,pass,
SZ002585,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002585.csv,2281,58,False,,0,0,0,2281,2281,pass,
SZ002626,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002626.csv,2276,60,False,,0,0,0,2276,2276,pass,
SZ002673,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002673.csv,2275,105,False,,0,0,0,2275,2275,pass,
SZ002714,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002714.csv,2281,76,False,,0,0,0,2281,2281,pass,
SZ002737,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002737.csv,2281,569,False,,0,0,0,2281,2281,pass,
SZ002739,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002739.csv,1948,170,False,,0,0,0,1948,1948,pass,
SZ002745,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002745.csv,2199,178,False,,0,0,0,2199,2199,pass,
SZ002773,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002773.csv,2281,24,False,,0,0,0,2281,2281,pass,
SZ002821,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002821.csv,2281,264,False,,0,0,0,2281,2281,pass,
SZ002841,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002841.csv,2269,66,False,,0,0,0,2269,2269,pass,
SZ002865,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002865.csv,2208,27,False,,0,0,0,2208,2208,pass,
SZ002920,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002920.csv,2041,275,False,,0,0,0,2041,2041,pass,
SZ002926,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002926.csv,2013,178,False,,0,0,0,2013,2013,pass,
SZ002945,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002945.csv,1783,20,False,,0,0,0,1783,1783,pass,
SZ002966,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002966.csv,1652,165,False,,0,0,0,1652,1652,pass,
SZ002985,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ002985.csv,1473,112,False,,0,0,0,1473,1473,pass,
SZ003035,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ003035.csv,1296,455,False,,0,0,0,1296,1296,pass,
SZ300002,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300002.csv,2281,45,False,,0,0,0,2281,2281,pass,
SZ300004,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300004.csv,2206,974,False,,0,0,0,2206,2206,pass,
SZ300015,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300015.csv,2268,63,False,,0,0,0,2268,2268,pass,
SZ300027,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300027.csv,2280,194,False,,0,0,0,2280,2280,pass,
SZ300033,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300033.csv,2281,108,False,,0,0,0,2281,2281,pass,
SZ300070,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300070.csv,2272,146,False,,0,0,0,2272,2272,pass,
SZ300094,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300094.csv,2281,359,False,,0,0,0,2281,2281,pass,
SZ300096,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300096.csv,2271,16,False,,0,0,0,2271,2271,pass,
SZ300098,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300098.csv,2255,600,False,,0,0,0,2255,2255,pass,
SZ300145,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300145.csv,2178,741,False,,0,0,0,2178,2178,pass,
SZ300146,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300146.csv,2161,103,False,,0,0,0,2161,2161,pass,
SZ300168,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300168.csv,2229,63,False,,0,0,0,2229,2229,pass,
SZ300170,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300170.csv,2281,104,False,,0,0,0,2281,2281,pass,
SZ300176,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300176.csv,2263,148,False,,0,0,0,2263,2263,pass,
SZ300198,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300198.csv,2064,178,False,,0,0,0,2064,2064,pass,
SZ300204,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300204.csv,2281,11,False,,0,0,0,2281,2281,pass,
SZ300212,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300212.csv,2204,62,False,,0,0,0,2204,2204,pass,
SZ300225,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300225.csv,2143,337,False,,0,0,0,2143,2143,pass,
SZ300226,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300226.csv,2281,365,False,,0,0,0,2281,2281,pass,
SZ300229,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300229.csv,2203,7,False,,0,0,0,2203,2203,pass,
SZ300230,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300230.csv,2281,124,False,,0,0,0,2281,2281,pass,
SZ300251,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300251.csv,2281,95,False,,0,0,0,2281,2281,pass,
SZ300252,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300252.csv,2219,821,False,,0,0,0,2219,2219,pass,
SZ300266,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300266.csv,2096,106,False,,0,0,0,2096,2096,pass,
SZ300288,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300288.csv,2281,539,False,,0,0,0,2281,2281,pass,
SZ300307,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300307.csv,2256,866,False,,0,0,0,2256,2256,pass,
SZ300324,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300324.csv,2152,638,False,,0,0,0,2152,2152,pass,
SZ300359,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300359.csv,2252,188,False,,0,0,0,2252,2252,pass,
SZ300365,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300365.csv,2281,6,False,,0,0,0,2281,2281,pass,
SZ300374,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300374.csv,2269,855,False,,0,0,0,2269,2269,pass,
SZ300383,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300383.csv,2178,187,False,,0,0,0,2178,2178,pass,
SZ300384,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300384.csv,2189,240,False,,0,0,0,2189,2189,pass,
SZ300393,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300393.csv,2276,173,False,,0,0,0,2276,2276,pass,
SZ300394,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300394.csv,2269,270,False,,0,0,0,2269,2269,pass,
SZ300441,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300441.csv,2206,76,False,,0,0,0,2206,2206,pass,
SZ300448,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300448.csv,2278,42,False,,0,0,0,2278,2278,pass,
SZ300497,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300497.csv,2281,214,False,,0,0,0,2281,2281,pass,
SZ300510,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300510.csv,2069,315,False,,0,0,0,2069,2069,pass,
SZ300523,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300523.csv,2196,114,False,,0,0,0,2196,2196,pass,
SZ300568,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300568.csv,2281,214,False,,0,0,0,2281,2281,pass,
SZ300571,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300571.csv,2276,835,False,,0,0,0,2276,2276,pass,
SZ300572,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300572.csv,2276,100,False,,0,0,0,2276,2276,pass,
SZ300581,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300581.csv,2281,66,False,,0,0,0,2281,2281,pass,
SZ300595,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300595.csv,2271,55,False,,0,0,0,2271,2271,pass,
SZ300612,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300612.csv,2084,281,False,,0,0,0,2084,2084,pass,
SZ300616,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300616.csv,2241,160,False,,0,0,0,2241,2241,pass,
SZ300624,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300624.csv,2015,232,False,,0,0,0,2015,2015,pass,
SZ300660,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300660.csv,2173,62,False,,0,0,0,2173,2173,pass,
SZ300662,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300662.csv,2131,22,False,,0,0,0,2131,2131,pass,
SZ300683,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300683.csv,2078,240,False,,0,0,0,2078,2078,pass,
SZ300688,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300688.csv,2113,657,False,,0,0,0,2113,2113,pass,
SZ300694,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300694.csv,1849,22,False,,0,0,0,1849,1849,pass,
SZ300696,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300696.csv,2126,58,False,,0,0,0,2126,2126,pass,
SZ300702,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300702.csv,2106,85,False,,0,0,0,2106,2106,pass,
SZ300718,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300718.csv,2077,23,False,,0,0,0,2077,2077,pass,
SZ300722,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300722.csv,2071,575,False,,0,0,0,2071,2071,pass,
SZ300723,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300723.csv,2069,20,False,,0,0,0,2069,2069,pass,
SZ300726,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300726.csv,2066,439,False,,0,0,0,2066,2066,pass,
SZ300738,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300738.csv,2024,113,False,,0,0,0,2024,2024,pass,
SZ300747,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300747.csv,1923,481,False,,0,0,0,1923,1923,pass,
SZ300768,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300768.csv,1728,127,False,,0,0,0,1728,1728,pass,
SZ300771,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300771.csv,1722,33,False,,0,0,0,1722,1722,pass,
SZ300773,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300773.csv,1719,55,False,,0,0,0,1719,1719,pass,
SZ300775,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300775.csv,1704,219,False,,0,0,0,1704,1704,pass,
SZ300779,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300779.csv,1703,16,False,,0,0,0,1703,1703,pass,
SZ300783,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300783.csv,1667,87,False,,0,0,0,1667,1667,pass,
SZ300803,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300803.csv,1582,104,False,,0,0,0,1582,1582,pass,
SZ300805,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300805.csv,1579,56,False,,0,0,0,1579,1579,pass,
SZ300811,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300811.csv,1552,76,False,,0,0,0,1552,1552,pass,
SZ300815,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300815.csv,1535,522,False,,0,0,0,1535,1535,pass,
SZ300860,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300860.csv,1395,131,False,,0,0,0,1395,1395,pass,
SZ300972,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ300972.csv,1238,89,False,,0,0,0,1238,1238,pass,
SZ301029,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301029.csv,1173,175,False,,0,0,0,1173,1173,pass,
SZ301035,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301035.csv,1170,258,False,,0,0,0,1170,1170,pass,
SZ301039,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301039.csv,1182,134,False,,0,0,0,1182,1182,pass,
SZ301165,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301165.csv,852,63,False,,0,0,0,852,852,pass,
SZ301200,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301200.csv,1030,76,False,,0,0,0,1030,1030,pass,
SZ301219,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301219.csv,1017,473,False,,0,0,0,1017,1017,pass,
SZ301236,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301236.csv,1019,172,False,,0,0,0,1019,1019,pass,
SZ301275,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301275.csv,296,71,False,,0,0,0,296,296,pass,
SZ301297,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301297.csv,813,63,False,,0,0,0,813,813,pass,
SZ301363,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301363.csv,880,373,False,,0,0,0,880,880,pass,
SZ301606,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SZ301606.csv,444,95,False,,0,0,0,444,444,pass,
