datetime,cash,position_value,account_value,prev_account_value,return,cost,turnover,positions
2025-08-19,1348.2609574436465,1121266.0061836243,1122614.267141068,1135637.5735905766,-0.011467836880680649,30.31299934387207,0.053384988395603405,20
2025-08-20,1348.2609574436465,1135493.0044174194,1136841.265374863,1122614.267141068,0.012673095871146067,0.0,0.0,20
2025-08-21,1348.2609574436465,1124398.9980697632,1125747.2590272068,1136841.265374863,-0.009758623904277508,0.0,0.0,20
2025-08-22,1348.2609574436465,1158050.996875763,1159399.2578332066,1125747.2590272068,0.029893031971563122,0.0,0.0,20
2025-08-25,1348.2609574436465,1188183.9974403381,1189532.2583977818,1159399.2578332066,0.025990184451981202,0.0,0.0,20
2025-08-26,1348.2609574436465,1183926.0021209717,1185274.2630784153,1189532.2583977818,-0.003579554307423072,0.0,0.0,20
2025-08-27,1348.2609574436465,1161538.0010604858,1162886.2620179295,1185274.2630784153,-0.01888845624837865,0.0,0.0,20
2025-08-28,52481.446471655305,1136386.002445221,1188867.4489168762,1162886.2620179295,0.022341984549600014,76.8150007724762,0.044036981248811564,19
2025-08-29,980.7085899948434,1218521.0053443909,1219501.7139343857,1188867.4489168762,0.025767603482977908,25.737500190734863,0.043297510103726275,20
2025-09-01,980.7085899948434,1238174.9980926514,1239155.7066826462,1219501.7139343857,0.01611641256727081,0.0,0.0,20
2025-09-02,980.7085899948434,1220627.003288269,1221607.7118782639,1239155.7066826462,-0.014161250849871188,0.0,0.0,20
2025-09-03,980.7085899948434,1215771.999168396,1216752.7077583908,1221607.7118782639,-0.003974274288436108,0.0,0.0,20
2025-09-04,52333.56218067401,1113732.9997062683,1166066.5618869422,1216752.7077583908,-0.04165689999969435,77.14499788284301,0.04226824256122749,19
2025-09-05,95627.5469296097,1119602.0031929016,1215229.5501225113,1166066.5618869422,0.04216139098956151,173.01449575424195,0.1297361583605419,18
2025-09-08,3501.5066242813336,1214374.0015029907,1217875.5081272721,1215229.5501225113,0.0021773318501792094,46.04000015258789,0.07577169292492343,20
2025-09-09,3501.5066242813336,1212293.0018424988,1215794.5084667802,1217875.5081272721,-0.0017087129567880943,0.0,0.0,20
2025-09-10,48302.20389295809,1179581.9938659668,1227884.197758925,1215794.5084667802,0.009943859104439401,67.30199890136718,0.03690426215542006,19
2025-09-11,550.3382976173598,1255268.0027008057,1255818.340998423,1227884.197758925,0.022749818989838078,23.86400079727173,0.038870116320133694,20
2025-09-12,550.3382976173598,1250554.9949645996,1251105.333262217,1255818.340998423,-0.003752937492901287,0.0,0.0,20
2025-09-15,550.3382976173598,1258342.0071601868,1258892.3454578042,1251105.333262217,0.006224105987369333,0.0,0.0,20
2025-09-16,550.3382976173598,1251598.996257782,1252149.3345553994,1258892.3454578042,-0.005356304632984865,0.0,0.0,20
