fold,arm_order,arm_id,score_variant,aggregation_role,seed_a,seed_b,decision_date,metric_id,metric_value,row_n,status
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-08,adjacent_day_top30_turnover,0.8333333333333334,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-08,score_autocorrelation,0.3334817561360457,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-09,adjacent_day_top30_turnover,0.7,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-09,score_autocorrelation,0.44172745398697866,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-10,adjacent_day_top30_turnover,0.7333333333333334,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-10,score_autocorrelation,0.3890335788225019,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-13,adjacent_day_top30_turnover,0.8333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-13,score_autocorrelation,0.2652789399677366,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-14,adjacent_day_top30_turnover,0.7666666666666666,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-14,score_autocorrelation,0.35428652657590065,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-15,adjacent_day_top30_turnover,0.7,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-15,score_autocorrelation,0.43659241909287017,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-16,adjacent_day_top30_turnover,0.7333333333333334,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-16,score_autocorrelation,0.35160714774642254,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-17,adjacent_day_top30_turnover,0.6333333333333333,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-17,score_autocorrelation,0.4350001293984696,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-20,adjacent_day_top30_turnover,0.7,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-20,score_autocorrelation,0.3159381117105543,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-21,adjacent_day_top30_turnover,0.5333333333333333,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-21,score_autocorrelation,0.3669940346174088,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-22,adjacent_day_top30_turnover,0.7,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-22,score_autocorrelation,0.37218966193335606,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-23,adjacent_day_top30_turnover,0.5666666666666667,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-23,score_autocorrelation,0.548463874660851,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-24,adjacent_day_top30_turnover,0.8333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-24,score_autocorrelation,0.5035903762044841,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-27,adjacent_day_top30_turnover,0.6,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-27,score_autocorrelation,0.36713057045007264,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-28,adjacent_day_top30_turnover,0.7333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-28,score_autocorrelation,0.32899000181157856,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-29,adjacent_day_top30_turnover,0.7666666666666666,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-29,score_autocorrelation,0.3425677939479131,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-30,adjacent_day_top30_turnover,0.7,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-30,score_autocorrelation,0.35387494500565037,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-31,adjacent_day_top30_turnover,0.7666666666666666,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-03-31,score_autocorrelation,0.31915175880713836,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-03,adjacent_day_top30_turnover,0.7333333333333334,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-03,score_autocorrelation,0.35939571459169567,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-04,adjacent_day_top30_turnover,0.7666666666666666,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-04,score_autocorrelation,0.38754946235619886,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-06,adjacent_day_top30_turnover,0.7,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-06,score_autocorrelation,0.4563939414529019,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-07,adjacent_day_top30_turnover,0.8666666666666667,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-07,score_autocorrelation,0.36400860050263084,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-10,adjacent_day_top30_turnover,0.8666666666666667,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-10,score_autocorrelation,0.2645256636472428,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-11,adjacent_day_top30_turnover,0.7666666666666666,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-11,score_autocorrelation,0.2845348152853246,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-12,adjacent_day_top30_turnover,0.7333333333333334,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-12,score_autocorrelation,0.4467005024464885,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-13,adjacent_day_top30_turnover,0.6333333333333333,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-13,score_autocorrelation,0.2740423135517081,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-14,adjacent_day_top30_turnover,0.6666666666666667,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-14,score_autocorrelation,0.3557392711454303,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-17,adjacent_day_top30_turnover,0.7333333333333334,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-17,score_autocorrelation,0.33874832356043205,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-18,adjacent_day_top30_turnover,0.8,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-18,score_autocorrelation,0.3907248255277301,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-19,adjacent_day_top30_turnover,0.7,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-19,score_autocorrelation,0.337100480885435,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-20,adjacent_day_top30_turnover,0.7333333333333334,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-20,score_autocorrelation,0.334373738601296,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-21,adjacent_day_top30_turnover,0.8,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-21,score_autocorrelation,0.3034532352591166,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-24,adjacent_day_top30_turnover,0.6333333333333333,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-24,score_autocorrelation,0.3331884897323577,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-25,adjacent_day_top30_turnover,0.6,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-25,score_autocorrelation,0.40793002769018444,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-26,adjacent_day_top30_turnover,0.6333333333333333,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-26,score_autocorrelation,0.34929481030733633,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-27,adjacent_day_top30_turnover,0.6666666666666667,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-27,score_autocorrelation,0.44204188346215567,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-28,adjacent_day_top30_turnover,0.6,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-04-28,score_autocorrelation,0.4079736734039948,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-05,adjacent_day_top30_turnover,0.7333333333333334,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-05,score_autocorrelation,0.32894921606441574,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-08,adjacent_day_top30_turnover,0.6,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-08,score_autocorrelation,0.4547519431336859,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-09,adjacent_day_top30_turnover,0.6333333333333333,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-09,score_autocorrelation,0.3973390781002962,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-10,adjacent_day_top30_turnover,0.7,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-10,score_autocorrelation,0.3816891644264498,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-11,adjacent_day_top30_turnover,0.7333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-11,score_autocorrelation,0.3893662494284901,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-12,adjacent_day_top30_turnover,0.7666666666666666,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-12,score_autocorrelation,0.3208439609305567,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-15,adjacent_day_top30_turnover,0.8666666666666667,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-15,score_autocorrelation,0.2776966708050959,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-16,adjacent_day_top30_turnover,0.6333333333333333,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-16,score_autocorrelation,0.49281084814845644,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-17,adjacent_day_top30_turnover,0.7,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-17,score_autocorrelation,0.446758584409676,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-18,adjacent_day_top30_turnover,0.6333333333333333,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-18,score_autocorrelation,0.4075191041553201,483,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-19,adjacent_day_top30_turnover,0.7333333333333334,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-19,score_autocorrelation,0.3195162522406781,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-22,adjacent_day_top30_turnover,0.6666666666666667,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-22,score_autocorrelation,0.35759980824589876,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-23,adjacent_day_top30_turnover,0.7,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-23,score_autocorrelation,0.4194421200645267,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-24,adjacent_day_top30_turnover,0.5666666666666667,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-24,score_autocorrelation,0.42804547603393006,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-25,adjacent_day_top30_turnover,0.5666666666666667,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-25,score_autocorrelation,0.5079030581493873,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-26,adjacent_day_top30_turnover,0.6666666666666667,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-26,score_autocorrelation,0.391441515562028,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-29,adjacent_day_top30_turnover,0.7333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-29,score_autocorrelation,0.29114256692057516,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-30,adjacent_day_top30_turnover,0.7,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-30,score_autocorrelation,0.47870155105632284,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-31,adjacent_day_top30_turnover,0.8666666666666667,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-05-31,score_autocorrelation,0.4698698779074562,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-01,adjacent_day_top30_turnover,0.7,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-01,score_autocorrelation,0.4175366429541794,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-02,adjacent_day_top30_turnover,0.5666666666666667,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-02,score_autocorrelation,0.41966197769955593,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-05,adjacent_day_top30_turnover,0.7,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-05,score_autocorrelation,0.399177883031392,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-06,adjacent_day_top30_turnover,0.6666666666666667,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-06,score_autocorrelation,0.354731893068534,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-07,adjacent_day_top30_turnover,0.5333333333333333,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-07,score_autocorrelation,0.45102620362863755,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-08,adjacent_day_top30_turnover,0.4666666666666667,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-08,score_autocorrelation,0.32902881316556387,484,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-09,adjacent_day_top30_turnover,0.6666666666666667,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-09,score_autocorrelation,0.35010816158209274,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-12,adjacent_day_top30_turnover,0.7,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-12,score_autocorrelation,0.375834835793342,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-13,adjacent_day_top30_turnover,0.6666666666666667,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-13,score_autocorrelation,0.31106406711834683,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-15,adjacent_day_top30_turnover,0.8,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-15,score_autocorrelation,0.10646215912395453,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-16,adjacent_day_top30_turnover,0.8666666666666667,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-16,score_autocorrelation,0.3499343302766539,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-19,adjacent_day_top30_turnover,0.8333333333333334,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-19,score_autocorrelation,0.4991352270803832,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-20,adjacent_day_top30_turnover,0.7666666666666666,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-20,score_autocorrelation,0.5284650946445262,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-21,adjacent_day_top30_turnover,0.8333333333333334,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-21,score_autocorrelation,0.3144779848730779,482,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-26,adjacent_day_top30_turnover,0.8333333333333334,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-26,score_autocorrelation,0.35689743276176833,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-28,adjacent_day_top30_turnover,0.6333333333333333,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-28,score_autocorrelation,0.22379434141910012,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-29,adjacent_day_top30_turnover,0.5,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-29,score_autocorrelation,0.42216961766581357,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-30,adjacent_day_top30_turnover,0.7,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260714.0,nan,2023-06-30,score_autocorrelation,0.47287672689551596,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-06,adjacent_day_top30_turnover,0.8,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-06,score_autocorrelation,0.08437853790970212,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-10,adjacent_day_top30_turnover,0.7666666666666666,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-10,score_autocorrelation,0.3234001763565406,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-11,adjacent_day_top30_turnover,0.7,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-11,score_autocorrelation,0.3155860117789912,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-12,adjacent_day_top30_turnover,0.8,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-12,score_autocorrelation,0.33663443207011673,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-13,adjacent_day_top30_turnover,0.7666666666666666,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-13,score_autocorrelation,0.32590621310427,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-16,adjacent_day_top30_turnover,0.8,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-16,score_autocorrelation,0.2696375305470731,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-17,adjacent_day_top30_turnover,0.7333333333333334,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-17,score_autocorrelation,0.3627404329102646,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-18,adjacent_day_top30_turnover,0.6,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-18,score_autocorrelation,0.37822256172986857,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-19,adjacent_day_top30_turnover,0.8333333333333334,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-19,score_autocorrelation,0.3295513755057323,481,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-20,adjacent_day_top30_turnover,0.8333333333333334,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-01-20,score_autocorrelation,0.36605228331811285,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-01,adjacent_day_top30_turnover,0.7666666666666666,474,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-01,score_autocorrelation,0.20569948434658786,474,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-02,adjacent_day_top30_turnover,0.7666666666666666,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-02,score_autocorrelation,0.2813719088757087,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-03,adjacent_day_top30_turnover,0.7333333333333334,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-03,score_autocorrelation,0.352965120849748,479,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-06,adjacent_day_top30_turnover,0.8,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-06,score_autocorrelation,0.3906928849517576,480,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-08,adjacent_day_top30_turnover,0.8666666666666667,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-08,score_autocorrelation,0.11885386600363608,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-09,adjacent_day_top30_turnover,0.7666666666666666,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-09,score_autocorrelation,0.16163166566488002,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-10,adjacent_day_top30_turnover,0.6,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-10,score_autocorrelation,0.4274256117541356,476,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-13,adjacent_day_top30_turnover,0.7,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-13,score_autocorrelation,0.3469527228275063,477,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-14,adjacent_day_top30_turnover,0.6,478,pass
validation_early,5,D5_K2_RAW_NO_RESIDUAL,primary,seed,20260715.0,nan,2023-02-14,score_autocorrelation,0.40706362029040105,478,pass
