fold_order,fold,model_seed,decision_date,row_n,daily_spearman,top30_overlap,mean_abs_score_delta,selector_entropy_mean,effective_operator_count_mean,switching_rate,status
1,validation_early,20260714,2023-03-31,488,0.9999979348405008,30,4.715484536177428e-08,1.3862776929726366,3.9999335129730036,0.0,pass
1,validation_early,20260714,2023-04-03,488,0.999997625066576,30,6.661920792794263e-08,1.386277682224258,3.9999334856134947,0.0,pass
1,validation_early,20260714,2023-04-04,489,0.999997844858551,30,5.258980451117168e-08,1.3862776848923697,3.9999334899925745,0.0,pass
1,validation_early,20260714,2023-04-06,489,0.9999980501101177,30,5.899104849049763e-08,1.3862776809918613,3.9999334704900322,0.0,pass
1,validation_early,20260714,2023-04-07,489,0.9999985632390342,30,5.0129632001016944e-08,1.3862776885490964,3.9999334934055195,0.0,pass
1,validation_early,20260714,2023-04-10,485,0.9999983170242465,30,7.078092068013575e-08,1.3862776918509572,3.9999335057956658,0.0,pass
1,validation_early,20260714,2023-04-11,487,0.9999984415694517,30,5.0683755858926816e-08,1.3862776898260725,3.9999335047155924,0.0,pass
1,validation_early,20260714,2023-04-12,487,0.9999986493601916,30,5.327465757432037e-08,1.3862776930082505,3.999933511079949,0.0,pass
1,validation_early,20260714,2023-04-13,486,0.9999983273916534,30,5.902040456362556e-08,1.3862776832325467,3.999933479744711,0.0,pass
1,validation_early,20260714,2023-04-14,487,0.9999987532555615,30,4.728735447656618e-08,1.3862776812586697,3.999933479747733,0.0,pass
1,validation_early,20260714,2023-04-17,487,0.9999974026157529,30,4.9327567808177264e-08,1.3862776844408478,3.9999334812164307,0.0,pass
1,validation_early,20260714,2023-04-18,487,0.9999989610463013,30,4.903252204258024e-08,1.3862776859095454,3.9999334939451434,0.0,pass
1,validation_early,20260714,2023-04-19,488,0.9999987609043005,30,6.024218635047873e-08,1.3862776849113527,3.9999334948961853,0.0,pass
1,validation_early,20260714,2023-04-20,487,0.9999974026157529,30,7.138776680903902e-08,1.3862776802795378,3.999933480726865,0.0,pass
1,validation_early,20260714,2023-04-21,486,0.9999980137775883,30,1.0146697349000533e-07,1.3862776851948397,3.9999334880844555,0.0,pass
1,validation_early,20260714,2023-04-24,486,0.9999974910874803,30,8.839139553629138e-08,1.3862776807796808,3.9999334714049666,0.0,pass
1,validation_early,20260714,2023-04-25,485,0.999997370350385,30,8.460989420200349e-08,1.386277683985602,3.9999334851491084,0.0,pass
1,validation_early,20260714,2023-04-26,486,0.9999971774734152,30,6.759610471362976e-08,1.386277690591145,3.999933501329932,0.0,pass
1,validation_early,20260714,2023-04-27,484,0.999997459856471,30,6.099889304778117e-08,1.386277684741769,3.999933488605436,0.0,pass
1,validation_early,20260714,2023-04-28,485,0.999997896280308,30,5.5009216737289535e-08,1.3862776849687715,3.999933477283753,0.0,pass
1,validation_early,20260714,2023-05-05,486,0.9999974910874803,30,6.433105426140173e-08,1.386277691081718,3.9999335072168107,0.0,pass
1,validation_early,20260714,2023-05-08,485,0.999998948140154,30,5.4367653490317025e-08,1.3862776891472413,3.999933495472387,0.0,pass
1,validation_early,20260714,2023-05-09,487,0.9999978181972327,30,6.761065662885812e-08,1.3862777023100021,3.999933532620847,0.0,pass
1,validation_early,20260714,2023-05-10,487,0.9999971948250133,30,7.221983366889617e-08,1.3862777052473974,3.9999335345791107,0.0,pass
1,validation_early,20260714,2023-05-11,487,0.9999978181972327,30,6.240058780804247e-08,1.3862777076952266,3.9999335414330326,0.0,pass
1,validation_early,20260714,2023-05-12,487,0.9999976104064928,30,7.238848809265619e-08,1.3862776966799946,3.999933513527778,0.0,pass
1,validation_early,20260714,2023-05-15,488,0.9999983478724006,30,4.946912568470907e-08,1.3862776907741046,3.9999335046674385,0.0,pass
1,validation_early,20260714,2023-05-16,487,0.999998233778712,30,5.607903474924569e-08,1.3862776866438942,3.999933494434709,0.0,pass
1,validation_early,20260714,2023-05-17,487,0.9999984415694517,30,4.95219936169633e-08,1.3862776966799946,3.9999335203817004,0.0,pass
1,validation_early,20260714,2023-05-18,487,0.999998233778712,30,5.011439441204857e-08,1.386277695211297,3.9999335194025685,0.0,pass
1,validation_early,20260714,2023-05-19,487,0.999998233778712,30,5.599786589982614e-08,1.3862776920291189,3.999933510100817,0.0,pass
1,validation_early,20260714,2023-05-22,486,0.9999990591578051,30,5.162556604432211e-08,1.38627769745917,3.9999335229151534,0.0,pass
1,validation_early,20260714,2023-05-23,486,0.9999985364676968,30,6.336055236033644e-08,1.3862776940251573,3.9999335140848356,0.0,pass
1,validation_early,20260714,2023-05-24,485,0.999998422210231,30,6.937910512760936e-08,1.3862776925883342,3.9999335121862667,0.0,pass
1,validation_early,20260714,2023-05-25,486,0.9999985364676968,30,5.237296818449977e-08,1.386277698685603,3.999933526349166,0.0,pass
1,validation_early,20260714,2023-05-26,487,0.9999979220926024,30,5.0846068688770174e-08,1.3862776903156382,3.999933506673856,0.0,pass
1,validation_early,20260714,2023-05-29,486,0.9999979092395669,30,5.5876888893635623e-08,1.3862776915722914,3.9999335111413963,0.0,pass
1,validation_early,20260714,2023-05-30,486,0.9999981183156101,30,5.185464146961749e-08,1.386277689364712,3.999933505745091,0.0,pass
1,validation_early,20260714,2023-05-31,485,0.9999983170242465,30,5.6498212330780007e-08,1.38627768693511,3.9999335028461576,0.0,pass
1,validation_early,20260714,2023-06-01,485,0.9999982118382619,30,5.5567575429904537e-08,1.3862776911135801,3.9999335121862667,0.0,pass
1,validation_early,20260714,2023-06-02,486,0.9999986410057182,30,5.2827534346988614e-08,1.3862776874024192,3.9999335018205056,0.0,pass
1,validation_early,20260714,2023-06-05,487,0.9999988311770588,30,4.6216097615570106e-08,1.3862776944769482,3.9999335169547394,0.0,pass
1,validation_early,20260714,2023-06-06,486,0.9999985364676968,30,7.577666139013672e-08,1.3862776959874503,3.999933521934007,0.0,pass
1,validation_early,20260714,2023-06-07,487,0.9999985454648217,30,5.601705410640534e-08,1.3862776939873822,3.999933517933871,0.0,pass
1,validation_early,20260714,2023-06-08,486,0.9999980137775883,30,4.817882626184655e-08,1.3862776891194253,3.9999335072168107,0.0,pass
1,validation_early,20260714,2023-06-09,486,0.9999980137775883,30,4.6419582844237084e-08,1.3862776950063038,3.999933519971714,0.0,pass
1,validation_early,20260714,2023-06-12,486,0.9999975956255018,30,5.775174116706694e-08,1.3862776903458585,3.9999335067262374,0.0,pass
1,validation_early,20260714,2023-06-13,486,0.9999978047015451,30,4.508555306870221e-08,1.3862776972138833,3.99993352242458,0.0,pass
