token_id,split_bucket,decision_point,execution_point,coverage_share,captured_positive_n,captured_positive_share,winner_rate,lift_vs_native_baseline,utility_proxy_per_entry,utility_proxy_total_indexed,utility_proxy_total_indexed_ci_low,native_baseline_utility_total_indexed,native_baseline_utility_total_indexed_ci_high,cost_buffer_return,precision_recall_frontier_status,deployability_status
money_median_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,8344,0.26510770794941857,0.19243986254295534,0.047260567913030155,-0.009108476688749175,-0.001821703740636159,-0.001838850979305173,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
money_median_20d__bottom_20pct,validation,reference_date_close,next_open,0.14849854013407932,1307,0.22227891156462584,0.1435632688927944,0.0476525246058451,-0.01675504524084788,-0.0024880997581463635,-0.0025392099764403194,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
money_median_20d__bottom_20pct,robustness,reference_date_close,next_open,0.0507143185263448,1267,0.0711318212441051,0.19127415458937197,0.05490286207861508,-0.0047876588313114,-0.00024280285496659405,-0.00024865007852298456,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
money_median_20d__top_20pct,train,reference_date_close,next_open,0.20001014788232147,4515,0.14345173794242866,0.10412582735638015,-0.04105346727354503,-0.026523699359743483,-0.0053050090313285295,-0.0053549425941062136,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
money_median_20d__top_20pct,validation,reference_date_close,next_open,0.19297959449981242,722,0.12278911564625851,0.061026117826050205,-0.034884626460899085,-0.039742808818073246,-0.0076695511299953445,-0.00780775343651925,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
money_median_20d__top_20pct,robustness,reference_date_close,next_open,0.38317485108793853,6004,0.3370761284527285,0.11996483375959079,-0.0164064587511661,-0.011545994131217955,-0.004424134581891653,-0.004462895230656862,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
money_median_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2107,0.06694414437313338,0.09718634686346864,-0.047992947766456545,-0.031022685833286802,-0.0031023544418464434,-0.0031436513793613656,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
money_median_20d__top_10pct,validation,reference_date_close,next_open,0.07933841160063287,232,0.03945578231292517,0.047697368421052634,-0.048213375865896656,-0.04625401776921486,-0.0036697202999569556,-0.0037728520179819603,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
money_median_20d__top_10pct,robustness,reference_date_close,next_open,0.22201295420092793,3449,0.19363350550190883,0.11893923718877164,-0.017432055321985246,-0.009843390560933625,-0.002185360217786403,-0.0022105135242101734,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
stock_vs_board_20d__bottom_10pct,train,reference_date_close,next_open,0.10000276760426949,2750,0.08737370528054902,0.1268450184501845,-0.018334276179740677,-0.018433417907725166,-0.0018433928071786194,-0.0018679310986602993,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
stock_vs_board_20d__bottom_10pct,validation,reference_date_close,next_open,0.05185378504901561,160,0.027210884353741496,0.05033029254482542,-0.04558045174212387,-0.04921089776111059,-0.002551771314573712,-0.0026404772251748705,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
stock_vs_board_20d__bottom_10pct,robustness,reference_date_close,next_open,0.07051311498001746,861,0.048338198966988544,0.09348534201954398,-0.04288595049121291,-0.015205014615274978,-0.0010721529438397304,-0.0010940498621734133,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
stock_vs_board_20d__bottom_20pct,train,reference_date_close,next_open,0.2000009225347565,6070,0.19285759674652095,0.13999400355174244,-0.005185291078182747,-0.016062683011699573,-0.0032125514207232754,-0.003242790358437914,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
stock_vs_board_20d__bottom_20pct,validation,reference_date_close,next_open,0.12425987244523463,446,0.07585034013605442,0.05854555001312681,-0.03736519427382248,-0.04363044952861,-0.005421514093153326,-0.005543260507201443,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
stock_vs_board_20d__bottom_20pct,robustness,reference_date_close,next_open,0.16231797510220958,2291,0.12862115427801482,0.1080609405216735,-0.028310351989083382,-0.01407281327976904,-0.0022842705555635953,-0.002315019162158074,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
stock_vs_board_20d__top_20pct,train,reference_date_close,next_open,0.2000009225347565,4996,0.15873419330240834,0.11522405959547037,-0.02995523503445481,-0.021761704064798854,-0.004352360888888131,-0.004393328566162254,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
stock_vs_board_20d__top_20pct,validation,reference_date_close,next_open,0.1698827213858124,725,0.12329931972789115,0.06961113778204513,-0.026299606504904163,-0.028866367032812056,-0.00490389698805581,-0.0049980789586306215,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
stock_vs_board_20d__top_20pct,robustness,reference_date_close,next_open,0.1645535700614023,2577,0.14467774534022007,0.1198995021634951,-0.01647179034726179,-0.005582568431998532,-0.0009186315655974433,-0.0009309129950074744,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
stock_vs_board_20d__top_10pct,train,reference_date_close,next_open,0.10000276760426949,2345,0.07450594141195908,0.10816420664206643,-0.037015087987858755,-0.02419782326532808,-0.0024198492965317895,-0.0024520610786049313,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
stock_vs_board_20d__top_10pct,validation,reference_date_close,next_open,0.0635164010635001,268,0.04557823129251701,0.06882383153569595,-0.027086912751253342,-0.028105182784572524,-0.0017851400617078868,-0.0018412100408060608,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
stock_vs_board_20d__top_10pct,robustness,reference_date_close,next_open,0.07231230955334038,1198,0.0672580282955311,0.12683959767072525,-0.009531694840031635,0.003735181222322243,0.0002700995807863903,0.0002646523095538859,-0.009724509119859117,-0.009671770483718532,0.01,reported,pass
board_return_20d__bottom_10pct,train,reference_date_close,next_open,0.10101755583641614,1948,0.061892355595094366,0.08894977168949772,-0.05622952294042746,-0.02610898592441726,-0.0026374659434520234,-0.002672397736168049,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
board_return_20d__bottom_10pct,validation,reference_date_close,next_open,0.16038951506353272,1294,0.22006802721088436,0.13159768127733143,0.03568693699038214,-0.014309476766999422,-0.0022950900394719254,-0.0023404541896955,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
board_return_20d__bottom_10pct,robustness,reference_date_close,next_open,0.05628033748296507,547,0.030709633954637324,0.07441164467419399,-0.061959647836562895,-0.03768129696196956,-0.0021207161098154735,-0.00216919642062523,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
board_return_20d__bottom_20pct,train,reference_date_close,next_open,0.20162458370619113,4979,0.15819406494249222,0.11390725446683901,-0.03127204016308617,-0.020388424831461853,-0.004110807669068466,-0.004149345552462302,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
board_return_20d__bottom_20pct,validation,reference_date_close,next_open,0.2936858760011092,2260,0.3843537414965986,0.125520688697584,0.02960994441063472,-0.016768029460519696,-0.004924533420925133,-0.004996465828719469,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
board_return_20d__bottom_20pct,robustness,reference_date_close,next_open,0.15430198906702192,2215,0.12435436784190433,0.10990374119281532,-0.026467551317941568,-0.026612697721335295,-0.004106392192841438,-0.004163086032330787,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
board_return_20d__top_20pct,train,reference_date_close,next_open,0.2000931760104062,6756,0.21465336468195972,0.1557435625533092,0.010564267923384024,-0.006442762512949457,-0.0012891528134968426,-0.0013012844867294102,-0.015987285279449523,-0.015919986503260784,0.01,reported,fail
board_return_20d__top_20pct,validation,reference_date_close,next_open,0.04926028022901137,194,0.03299319727891156,0.06423841059602649,-0.0316723336909228,-0.043321680106759464,-0.0021340381020505585,-0.0022101503885996058,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
board_return_20d__top_20pct,robustness,reference_date_close,next_open,0.1696908447792733,2546,0.14293734560970134,0.11487096192023101,-0.021500330590525876,-0.0059304915430134515,-0.0010063501198902885,-0.0010195990589738266,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
board_return_20d__top_10pct,train,reference_date_close,next_open,0.10018727455556888,2937,0.09331511723962636,0.13522099447513813,-0.009958300154787048,0.002878682455520214,0.00028840734952950285,0.00028457175682169,-0.015987285279449523,-0.015919986503260784,0.01,reported,pass
board_return_20d__top_10pct,validation,reference_date_close,next_open,0.0030012885967344674,10,0.0017006802721088435,0.05434782608695652,-0.04156291819999277,-0.05476809354520005,-0.00016437485462209549,-0.0001881258897280909,-0.027763349045990995,-0.02754357677694963,0.01,reported,fail
board_return_20d__top_10pct,robustness,reference_date_close,next_open,0.09486731897040133,1072,0.06018414551987424,0.08651440561698007,-0.04985688689377682,-0.007758849546193143,-0.0007360612547420585,-0.0007490216083388065,-0.009724509119859117,-0.009671770483718532,0.01,reported,fail
