source_kind,source_id,split,market_regime_bucket,window,replay_policy_id,e1_episode_denominator_n,e1_pre_replay_captured_episode_n,e1_post_replay_captured_episode_n,e1_missed_episode_n,source_pre_replay_captures_e1_missed_n,source_post_replay_captures_e1_missed_n,e1_missed_capture_retention,incremental_post_replay_capture_over_e1_n,incremental_post_replay_capture_over_e1_rate,cell_sample_status,retention_source_status
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,pre_replay_capture_only,342,284,284,58,6,6,1.0,6,0.10344827586206896,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,342,284,284,58,6,6,1.0,6,0.10344827586206896,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,342,284,284,58,6,6,1.0,6,0.10344827586206896,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,342,284,284,58,6,6,1.0,6,0.10344827586206896,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,342,284,284,58,6,6,1.0,6,0.10344827586206896,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,pre_replay_capture_only,342,296,296,46,8,8,1.0,8,0.17391304347826086,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_executable_horizon_complete,342,296,296,46,8,8,1.0,8,0.17391304347826086,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,342,296,296,46,8,7,0.875,7,0.15217391304347827,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,342,296,296,46,8,7,0.875,7,0.15217391304347827,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,342,296,296,46,8,7,0.875,7,0.15217391304347827,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,22,9,9,13,2,2,1.0,2,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,22,9,9,13,2,2,1.0,2,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,22,9,9,13,2,2,1.0,2,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,22,9,9,13,2,2,1.0,2,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,2,2,1.0,2,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_high,pre_replay_capture_only,22,9,9,13,3,3,1.0,3,0.23076923076923078,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,22,9,9,13,3,3,1.0,3,0.23076923076923078,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,22,9,9,13,3,3,1.0,3,0.23076923076923078,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,22,9,9,13,3,3,1.0,3,0.23076923076923078,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,22,9,9,13,3,3,1.0,3,0.23076923076923078,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_first_50pct,pre_replay_capture_only,81,57,57,24,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,81,57,57,24,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,81,57,57,24,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,81,57,57,24,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,81,57,57,24,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_high,pre_replay_capture_only,81,58,58,23,1,1,1.0,1,0.043478260869565216,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_high,post_replay_executable_horizon_complete,81,58,58,23,1,1,1.0,1,0.043478260869565216,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,81,58,58,23,1,1,1.0,1,0.043478260869565216,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_high,post_replay_non_false_repair_20d_oracle,81,58,58,23,1,1,1.0,1,0.043478260869565216,diagnostic_only,post_replay_event_membership_materialized
scope,08_selected_T4_T7_union,validation,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,81,58,58,23,1,1,1.0,1,0.043478260869565216,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_first_50pct,pre_replay_capture_only,477,386,386,91,8,8,1.0,8,0.08791208791208792,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,477,386,386,91,8,8,1.0,8,0.08791208791208792,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,477,386,386,91,8,6,0.75,6,0.06593406593406594,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,477,386,386,91,8,8,1.0,8,0.08791208791208792,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,477,386,386,91,8,6,0.75,6,0.06593406593406594,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_high,pre_replay_capture_only,477,396,396,81,18,18,1.0,18,0.2222222222222222,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_high,post_replay_executable_horizon_complete,477,396,396,81,18,18,1.0,18,0.2222222222222222,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,477,396,396,81,18,13,0.7222222222222222,13,0.16049382716049382,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,477,396,396,81,18,15,0.8333333333333334,15,0.18518518518518517,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,477,396,396,81,18,12,0.6666666666666666,12,0.14814814814814814,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_first_50pct,pre_replay_capture_only,181,89,89,92,8,8,1.0,8,0.08695652173913043,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,181,89,89,92,8,8,1.0,8,0.08695652173913043,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,181,89,89,92,8,7,0.875,7,0.07608695652173914,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,181,89,89,92,8,7,0.875,7,0.07608695652173914,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,181,89,89,92,8,6,0.75,6,0.06521739130434782,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_high,pre_replay_capture_only,181,90,90,91,14,14,1.0,14,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_high,post_replay_executable_horizon_complete,181,90,90,91,14,14,1.0,14,0.15384615384615385,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,181,90,90,91,14,12,0.8571428571428571,12,0.13186813186813187,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,181,90,90,91,14,11,0.7857142857142857,11,0.12087912087912088,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,181,90,90,91,14,10,0.7142857142857143,10,0.10989010989010989,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_first_50pct,pre_replay_capture_only,100,40,40,60,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,100,40,40,60,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,100,40,40,60,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,100,40,40,60,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,100,40,40,60,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_high,pre_replay_capture_only,100,41,41,59,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_high,post_replay_executable_horizon_complete,100,41,41,59,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,100,41,41,59,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,100,41,41,59,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,100,41,41,59,0,0,,0,0.0,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_first_50pct,pre_replay_capture_only,761,577,577,184,20,20,1.0,20,0.10869565217391304,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_first_50pct,post_replay_executable_horizon_complete,761,577,577,184,20,20,1.0,20,0.10869565217391304,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,761,577,577,184,20,16,0.8,16,0.08695652173913043,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,761,577,577,184,20,17,0.85,17,0.09239130434782608,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,761,577,577,184,20,16,0.8,16,0.08695652173913043,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_high,pre_replay_capture_only,761,583,583,178,48,48,1.0,48,0.2696629213483146,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_high,post_replay_executable_horizon_complete,761,583,583,178,48,48,1.0,48,0.2696629213483146,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_high,post_replay_non_fast_fail_10d_oracle,761,583,583,178,48,33,0.6875,33,0.1853932584269663,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_high,post_replay_non_false_repair_20d_oracle,761,583,583,178,48,38,0.7916666666666666,38,0.21348314606741572,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_off,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,761,583,583,178,48,32,0.6666666666666666,32,0.1797752808988764,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_first_50pct,pre_replay_capture_only,225,142,142,83,11,11,1.0,11,0.13253012048192772,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,225,142,142,83,11,11,1.0,11,0.13253012048192772,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,225,142,142,83,11,11,1.0,11,0.13253012048192772,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,225,142,142,83,11,10,0.9090909090909091,10,0.12048192771084337,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,225,142,142,83,11,10,0.9090909090909091,10,0.12048192771084337,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_high,pre_replay_capture_only,225,145,145,80,27,27,1.0,27,0.3375,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_high,post_replay_executable_horizon_complete,225,145,145,80,27,27,1.0,27,0.3375,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,225,145,145,80,27,22,0.8148148148148148,22,0.275,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,225,145,145,80,27,22,0.8148148148148148,22,0.275,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,225,145,145,80,27,21,0.7777777777777778,21,0.2625,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,transition,low_to_first_50pct,pre_replay_capture_only,304,189,189,115,21,21,1.0,21,0.1826086956521739,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,304,189,189,115,21,21,1.0,21,0.1826086956521739,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,304,189,189,115,21,16,0.7619047619047619,16,0.1391304347826087,diagnostic_only,post_replay_event_membership_materialized
scope,08_T4_gated,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,304,189,189,115,21,17,0.8095238095238095,17,0.14782608695652175,diagnostic_only,post_replay_event_membership_materialized
