arm_id,target_regime,arm_family_set,split,market_regime_bucket,window,replay_policy_id,oracle_future_label_used,entry_support_allowed,c_arm_tier,c_arm_final_decision_copy,membership_basis,target_episode_denominator_n,bridge_episode_denominator_n,pre_replay_any_captured_episode_n,post_replay_any_captured_episode_n,pre_replay_any_recall,post_replay_any_recall,any_recall_retention,pre_replay_bridge_captured_episode_n,post_replay_bridge_captured_episode_n,pre_replay_bridge_recall,post_replay_bridge_recall,bridge_recall_retention,e1_missed_pre_replay_capture_n,e1_missed_post_replay_capture_n,e1_missed_capture_retention,selected_event_n,post_replay_event_n,filtered_event_n,filter_drop_rate,cell_sample_status,retention_source_status,post_replay_membership_source_hash
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,15,15,0.6818181818181818,0.6818181818181818,1.0,15,15,0.6818181818181818,0.6818181818181818,1.0,7,7,1.0,1441,1441,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,15,15,0.6818181818181818,0.6818181818181818,1.0,15,15,0.6818181818181818,0.6818181818181818,1.0,7,7,1.0,1441,1440,1,0.0006939625260235947,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,15,14,0.6818181818181818,0.6363636363636364,0.9333333333333333,15,14,0.6818181818181818,0.6363636363636364,0.9333333333333333,7,7,1.0,1441,1179,262,0.18181818181818182,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,15,14,0.6818181818181818,0.6363636363636364,0.9333333333333333,15,14,0.6818181818181818,0.6363636363636364,0.9333333333333333,7,7,1.0,1441,1053,388,0.26925746009715473,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,15,13,0.6818181818181818,0.5909090909090909,0.8666666666666668,15,13,0.6818181818181818,0.5909090909090909,0.8666666666666668,7,7,1.0,1441,1018,423,0.29354614850798055,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,16,16,0.7272727272727273,0.7272727272727273,1.0,16,16,0.7272727272727273,0.7272727272727273,1.0,7,7,1.0,1441,1441,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,16,16,0.7272727272727273,0.7272727272727273,1.0,16,16,0.7272727272727273,0.7272727272727273,1.0,7,7,1.0,1441,1440,1,0.0006939625260235947,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,16,15,0.7272727272727273,0.6818181818181818,0.9374999999999999,16,15,0.7272727272727273,0.6818181818181818,0.9374999999999999,7,7,1.0,1441,1179,262,0.18181818181818182,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,16,14,0.7272727272727273,0.6363636363636364,0.875,16,14,0.7272727272727273,0.6363636363636364,0.875,7,7,1.0,1441,1053,388,0.26925746009715473,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,risk_on,R6_market_breadth_thrust,validation,risk_on,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,22,22,16,13,0.7272727272727273,0.5909090909090909,0.8125,16,13,0.7272727272727273,0.5909090909090909,0.8125,7,7,1.0,1441,1018,423,0.29354614850798055,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,24,24,0.24,0.24,1.0,24,24,0.24,0.24,1.0,2,2,1.0,1326,1326,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,24,24,0.24,0.24,1.0,24,24,0.24,0.24,1.0,2,2,1.0,1326,1325,1,0.0007541478129713424,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,24,22,0.24,0.22,0.9166666666666667,24,22,0.24,0.22,0.9166666666666667,2,2,1.0,1326,1134,192,0.14479638009049775,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,24,22,0.24,0.22,0.9166666666666667,24,22,0.24,0.22,0.9166666666666667,2,2,1.0,1326,1048,278,0.2096530920060332,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,24,22,0.24,0.22,0.9166666666666667,24,22,0.24,0.22,0.9166666666666667,2,2,1.0,1326,1027,299,0.22549019607843138,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,25,25,0.25,0.25,1.0,25,25,0.25,0.25,1.0,2,2,1.0,1326,1326,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,25,25,0.25,0.25,1.0,25,25,0.25,0.25,1.0,2,2,1.0,1326,1325,1,0.0007541478129713424,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,25,22,0.25,0.22,0.88,25,22,0.25,0.22,0.88,2,2,1.0,1326,1134,192,0.14479638009049775,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,25,22,0.25,0.22,0.88,25,22,0.25,0.22,0.88,2,2,1.0,1326,1048,278,0.2096530920060332,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,robustness,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,100,100,25,22,0.25,0.22,0.88,25,22,0.25,0.22,0.88,2,2,1.0,1326,1027,299,0.22549019607843138,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,169,169,0.555921052631579,0.555921052631579,1.0,169,169,0.555921052631579,0.555921052631579,1.0,68,68,1.0,3162,3162,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,169,168,0.555921052631579,0.5526315789473685,0.9940828402366865,169,168,0.555921052631579,0.5526315789473685,0.9940828402366865,68,68,1.0,3162,3159,3,0.0009487666034155598,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,169,151,0.555921052631579,0.4967105263157895,0.893491124260355,169,151,0.555921052631579,0.4967105263157895,0.893491124260355,68,60,0.8823529411764706,3162,2500,662,0.20936116382036685,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_first_50pct,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,169,148,0.555921052631579,0.4868421052631579,0.8757396449704141,169,148,0.555921052631579,0.4868421052631579,0.8757396449704141,68,60,0.8823529411764706,3162,2353,809,0.2558507273877293,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_first_50pct,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,169,146,0.555921052631579,0.48026315789473684,0.863905325443787,169,146,0.555921052631579,0.48026315789473684,0.863905325443787,68,59,0.8676470588235294,3162,2251,911,0.2881087919038583,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_high,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,193,193,0.6348684210526315,0.6348684210526315,1.0,193,193,0.6348684210526315,0.6348684210526315,1.0,79,79,1.0,3162,3162,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_high,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,193,192,0.6348684210526315,0.631578947368421,0.9948186528497409,193,192,0.6348684210526315,0.631578947368421,0.9948186528497409,79,79,1.0,3162,3159,3,0.0009487666034155598,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_high,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,193,171,0.6348684210526315,0.5625,0.8860103626943006,193,171,0.6348684210526315,0.5625,0.8860103626943006,79,69,0.8734177215189873,3162,2500,662,0.20936116382036685,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_high,post_replay_non_false_repair_20d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,193,166,0.6348684210526315,0.5460526315789473,0.8601036269430052,193,166,0.6348684210526315,0.5460526315789473,0.8601036269430052,79,69,0.8734177215189873,3162,2353,809,0.2558507273877293,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,train,transition,low_to_high,post_replay_non_fast_fail_and_non_false_repair_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,304,304,193,163,0.6348684210526315,0.5361842105263158,0.8445595854922281,193,163,0.6348684210526315,0.5361842105263158,0.8445595854922281,79,68,0.8607594936708861,3162,2251,911,0.2881087919038583,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,validation,transition,low_to_first_50pct,pre_replay_capture_only,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,65,65,0.8024691358024691,0.8024691358024691,1.0,65,65,0.8024691358024691,0.8024691358024691,1.0,21,21,1.0,2456,2456,0,0.0,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,validation,transition,low_to_first_50pct,post_replay_executable_horizon_complete,False,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,65,65,0.8024691358024691,0.8024691358024691,1.0,65,65,0.8024691358024691,0.8024691358024691,1.0,21,21,1.0,2456,2454,2,0.0008143322475570033,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
baseline_r6_only_risk_on_positive,transition,R6_market_breadth_thrust,validation,transition,low_to_first_50pct,post_replay_non_fast_fail_10d_oracle,True,False,diagnostic_only_or_no_candidate,risk_on_r_series_ranker_source_caveated_complete,instrument_replay_anchor_inside_materialized_window,81,81,65,60,0.8024691358024691,0.7407407407407407,0.923076923076923,65,60,0.8024691358024691,0.7407407407407407,0.923076923076923,21,18,0.8571428571428571,2456,1959,497,0.20236156351791532,diagnostic_only,post_replay_event_membership_materialized_source_caveated_upstream,77979d5324d49a3522d8ad7a25aa67fa88639f7d49206de8c2e39d6f39e8b17e
