target_episode_id,instrument,episode_split,market_regime_bucket,window,window_start_pos,window_end_pos,episode_low_date,first_50pct_touch_date,episode_high_date,episode_window_source_status,denominator_included_flag,window_end_inclusive_flag,source_path,source_hash,source_row_count_before_dedup,dedup_conflict_flag,dedup_conflict_fields
SZ300287_20181019_0000,SZ300287,train,risk_off,low_to_first_50pct,436,528,2018-10-19,2019-03-07,2019-03-11,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300287_20191009_0001,SZ300287,train,transition,low_to_high,671,764,2019-10-09,2020-02-24,2020-02-26,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300287_20191009_0001,SZ300287,train,transition,low_to_first_50pct,671,762,2019-10-09,2020-02-24,2020-02-26,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300287_20200330_0002,SZ300287,train,risk_off,low_to_high,787,897,2020-03-30,2020-09-07,2020-09-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300287_20200330_0002,SZ300287,train,risk_off,low_to_first_50pct,787,896,2020-03-30,2020-09-07,2020-09-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300288_20181019_0000,SZ300288,train,risk_off,low_to_high,436,531,2018-10-19,2019-03-07,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300288_20181019_0000,SZ300288,train,risk_off,low_to_first_50pct,436,528,2018-10-19,2019-03-07,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20180802_0000,SZ300292,train,risk_off,low_to_high,327,442,2018-08-02,2019-01-11,2019-01-22,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20180802_0000,SZ300292,train,risk_off,low_to_first_50pct,327,435,2018-08-02,2019-01-11,2019-01-22,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20190201_0001,SZ300292,train,risk_on,low_to_high,450,515,2019-02-01,2019-04-17,2019-05-16,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20190201_0001,SZ300292,train,risk_on,low_to_first_50pct,450,497,2019-02-01,2019-04-17,2019-05-16,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20191112_0002,SZ300292,train,transition,low_to_high,636,736,2019-11-12,2020-04-10,2020-04-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300292_20191112_0002,SZ300292,train,transition,low_to_first_50pct,636,736,2019-11-12,2020-04-10,2020-04-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20190606_0000,SZ300294,train,risk_off,low_to_high,575,616,2019-06-06,2019-08-19,2019-08-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20190606_0000,SZ300294,train,risk_off,low_to_first_50pct,575,616,2019-06-06,2019-08-19,2019-08-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20200203_0001,SZ300294,train,risk_off,low_to_high,723,830,2020-02-03,2020-02-14,2020-07-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20200203_0001,SZ300294,train,risk_off,low_to_first_50pct,723,732,2020-02-03,2020-02-14,2020-07-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20210311_0002,SZ300294,train,transition,low_to_high,989,1088,2021-03-11,2021-04-23,2021-08-04,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20210311_0002,SZ300294,train,transition,low_to_first_50pct,989,1019,2021-03-11,2021-04-23,2021-08-04,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20240205_0003,SZ300294,robustness,risk_off,low_to_high,1697,1802,2024-02-05,2024-05-09,2024-07-17,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300294_20240205_0003,SZ300294,robustness,risk_off,low_to_first_50pct,1697,1754,2024-02-05,2024-05-09,2024-07-17,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300296_20210108_0000,SZ300296,train,risk_on,low_to_high,978,1097,2021-01-08,2021-07-07,2021-07-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300296_20210108_0000,SZ300296,train,risk_on,low_to_first_50pct,978,1096,2021-01-08,2021-07-07,2021-07-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300298_20220923_0000,SZ300298,validation,risk_off,low_to_high,1343,1372,2022-09-23,2022-10-26,2022-11-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300298_20220923_0000,SZ300298,validation,risk_off,low_to_first_50pct,1343,1361,2022-09-23,2022-10-26,2022-11-10,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300300_20181012_0000,SZ300300,train,risk_off,low_to_high,421,522,2018-10-12,2019-03-12,2019-03-13,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300300_20181012_0000,SZ300300,train,risk_off,low_to_first_50pct,421,521,2018-10-12,2019-03-12,2019-03-13,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300307_20181019_0000,SZ300307,train,risk_off,low_to_high,436,528,2018-10-19,2019-03-06,2019-03-07,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300307_20181019_0000,SZ300307,train,risk_off,low_to_first_50pct,436,527,2018-10-19,2019-03-06,2019-03-07,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20230316_0000,SZ300308,validation,transition,low_to_high,1501,1565,2023-03-16,2023-03-23,2023-06-20,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20230316_0000,SZ300308,validation,transition,low_to_first_50pct,1501,1506,2023-03-16,2023-03-23,2023-06-20,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20231101_0001,SZ300308,validation,risk_off,low_to_high,1653,1773,2023-11-01,2024-02-08,2024-04-30,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20231101_0001,SZ300308,validation,risk_off,low_to_first_50pct,1653,1723,2023-11-01,2024-02-08,2024-04-30,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20240531_0002,SZ300308,robustness,transition,low_to_high,1793,1877,2024-05-31,2024-10-08,2024-10-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20240531_0002,SZ300308,robustness,transition,low_to_first_50pct,1793,1877,2024-05-31,2024-10-08,2024-10-08,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20250205_0003,SZ300308,robustness,transition,low_to_high,1956,2076,2025-02-05,2025-06-30,2025-07-30,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20250205_0003,SZ300308,robustness,transition,low_to_first_50pct,1956,2054,2025-02-05,2025-06-30,2025-07-30,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20251015_0004,SZ300308,robustness,risk_on,low_to_high,2125,2245,2025-10-15,2025-10-27,2026-04-14,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300308_20251015_0004,SZ300308,robustness,risk_on,low_to_first_50pct,2125,2133,2025-10-15,2025-10-27,2026-04-14,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300310_20180802_0000,SZ300310,train,risk_off,low_to_high,374,384,2018-08-02,2018-08-16,2018-08-16,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300310_20180802_0000,SZ300310,train,risk_off,low_to_first_50pct,374,384,2018-08-02,2018-08-16,2018-08-16,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300310_20181018_0001,SZ300310,train,risk_off,low_to_high,423,516,2018-10-18,2018-12-04,2019-03-07,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300310_20181018_0001,SZ300310,train,risk_off,low_to_first_50pct,423,456,2018-10-18,2018-12-04,2019-03-07,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300311_20181012_0000,SZ300311,train,risk_off,low_to_high,431,531,2018-10-12,2018-11-21,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300311_20181012_0000,SZ300311,train,risk_off,low_to_first_50pct,431,459,2018-10-12,2018-11-21,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20190201_0000,SZ300315,train,risk_on,low_to_high,410,432,2019-02-01,2019-03-07,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20190201_0000,SZ300315,train,risk_on,low_to_first_50pct,410,429,2019-02-01,2019-03-07,2019-03-12,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20190610_0001,SZ300315,train,risk_off,low_to_high,491,604,2019-06-10,2019-09-30,2019-11-22,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20190610_0001,SZ300315,train,risk_off,low_to_first_50pct,491,570,2019-06-10,2019-09-30,2019-11-22,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20200203_0002,SZ300315,train,risk_off,low_to_high,648,755,2020-02-03,2020-07-07,2020-07-09,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300315_20200203_0002,SZ300315,train,risk_off,low_to_first_50pct,648,753,2020-02-03,2020-07-07,2020-07-09,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20200724_0000,SZ300316,train,risk_on,low_to_high,865,985,2020-07-24,2020-10-13,2021-01-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20200724_0000,SZ300316,train,risk_on,low_to_first_50pct,865,916,2020-07-24,2020-10-13,2021-01-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20210317_0001,SZ300316,train,transition,low_to_high,1021,1136,2021-03-17,2021-06-21,2021-09-01,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20210317_0001,SZ300316,train,transition,low_to_first_50pct,1021,1084,2021-03-17,2021-06-21,2021-09-01,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20220427_0002,SZ300316,validation,risk_off,low_to_high,1291,1369,2022-04-27,2022-06-17,2022-08-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20220427_0002,SZ300316,validation,risk_off,low_to_first_50pct,1291,1324,2022-04-27,2022-06-17,2022-08-19,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20240701_0003,SZ300316,robustness,transition,low_to_high,1818,1883,2024-07-01,2024-10-09,2024-10-09,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20240701_0003,SZ300316,robustness,transition,low_to_first_50pct,1818,1883,2024-07-01,2024-10-09,2024-10-09,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20250407_0004,SZ300316,robustness,risk_off,low_to_high,2003,2123,2025-04-07,2025-09-15,2025-09-26,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300316_20250407_0004,SZ300316,robustness,risk_off,low_to_first_50pct,2003,2114,2025-04-07,2025-09-15,2025-09-26,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300317_20181019_0000,SZ300317,train,risk_off,low_to_high,340,439,2018-10-19,2019-01-24,2019-03-18,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300317_20181019_0000,SZ300317,train,risk_off,low_to_first_50pct,340,407,2018-10-19,2019-01-24,2019-03-18,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20181019_0000,SZ300322,train,risk_off,low_to_high,324,444,2018-10-19,2019-02-15,2019-04-17,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20181019_0000,SZ300322,train,risk_off,low_to_first_50pct,324,402,2018-10-19,2019-02-15,2019-04-17,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20190524_0001,SZ300322,train,risk_off,low_to_high,468,561,2019-05-24,2019-08-01,2019-10-11,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20190524_0001,SZ300322,train,risk_off,low_to_first_50pct,468,516,2019-05-24,2019-08-01,2019-10-11,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20200204_0002,SZ300322,train,risk_off,low_to_high,636,651,2020-02-04,2020-02-25,2020-02-25,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
SZ300322_20200204_0002,SZ300322,train,risk_off,low_to_first_50pct,636,651,2020-02-04,2020-02-25,2020-02-25,episode_window_ready,True,True,/home/xiaolv/code/a_share/topics/02_AFML_BIG_WINNER/experiments/pending/08_risk_on_transition_recall_exploration_v0/outputs/local_cache/candidate_family_capture.parquet,ffc107a57c8612d8537e84f9c28c50708f7cfa3d6978befe276d870580918d81,43,False,
