decision_date,arm_id,registered_denominator_n,signal_eligible_n,signal_coverage,decile_eligible,minimum_bucket_n_observed,missing_reason_mode,status
2021-06-11,SRC4_MKT_RESID_CONT_10D,500,478,0.956,True,47,formation_missing_value,pass
2021-06-11,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2021-06-18,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_scale_nonpositive,pass
2021-06-18,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2021-06-18,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-06-18,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-06-18,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-06-25,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-06-25,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2021-06-25,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2021-06-25,SRC4_MKT_RESID_CONT_10D,500,476,0.952,True,47,formation_missing_value,pass
2021-06-25,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-07-02,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-07-02,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2021-07-02,SRC3_MKT_RESID_CONT_5D,500,481,0.962,True,48,formation_missing_value,pass
2021-07-02,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2021-07-02,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2021-07-09,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-07-09,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2021-07-09,SRC3_MKT_RESID_CONT_5D,500,478,0.956,True,47,formation_missing_value,pass
2021-07-09,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2021-07-09,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2021-07-16,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-07-16,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-07-16,SRC3_MKT_RESID_CONT_5D,500,482,0.964,True,48,formation_missing_value,pass
2021-07-16,SRC4_MKT_RESID_CONT_10D,500,481,0.962,True,48,formation_missing_value,pass
2021-07-16,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-07-23,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2021-07-23,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-07-23,SRC3_MKT_RESID_CONT_5D,500,480,0.96,True,48,formation_missing_value,pass
2021-07-23,SRC4_MKT_RESID_CONT_10D,500,480,0.96,True,48,formation_missing_value,pass
2021-07-23,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-07-30,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-07-30,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2021-07-30,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-07-30,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2021-07-30,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-08-06,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-08-06,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-08-06,SRC3_MKT_RESID_CONT_5D,500,482,0.964,True,48,formation_missing_value,pass
2021-08-06,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-08-06,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2021-08-13,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-08-13,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-08-13,SRC3_MKT_RESID_CONT_5D,500,482,0.964,True,48,formation_missing_value,pass
2021-08-13,SRC4_MKT_RESID_CONT_10D,500,480,0.96,True,48,formation_missing_value,pass
2021-08-13,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-08-20,SRC1_TOTAL_CONT_5D,500,495,0.99,True,49,formation_missing_value,pass
2021-08-20,SRC2_TOTAL_CONT_10D,500,493,0.986,True,49,formation_missing_value,pass
2021-08-20,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-08-20,SRC4_MKT_RESID_CONT_10D,500,478,0.956,True,47,formation_missing_value,pass
2021-08-20,SRC5_LOWVOL_20D_COMPARATOR,500,490,0.98,True,49,formation_missing_value,pass
2021-08-27,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-08-27,SRC2_TOTAL_CONT_10D,500,495,0.99,True,49,formation_missing_value,pass
2021-08-27,SRC3_MKT_RESID_CONT_5D,500,481,0.962,True,48,formation_missing_value,pass
2021-08-27,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-08-27,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2021-09-03,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-09-03,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2021-09-03,SRC3_MKT_RESID_CONT_5D,500,482,0.964,True,48,formation_missing_value,pass
2021-09-03,SRC4_MKT_RESID_CONT_10D,500,481,0.962,True,48,formation_missing_value,pass
2021-09-03,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2021-09-10,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-09-10,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2021-09-10,SRC3_MKT_RESID_CONT_5D,500,481,0.962,True,48,formation_missing_value,pass
2021-09-10,SRC4_MKT_RESID_CONT_10D,500,481,0.962,True,48,formation_missing_value,pass
2021-09-10,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2021-09-17,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-09-17,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-09-17,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-09-17,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-09-17,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-09-24,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-09-24,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-09-24,SRC3_MKT_RESID_CONT_5D,500,480,0.96,True,48,formation_missing_value,pass
2021-09-24,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-09-24,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2021-09-30,SRC1_TOTAL_CONT_5D,500,494,0.988,True,49,formation_missing_value,pass
2021-09-30,SRC2_TOTAL_CONT_10D,500,493,0.986,True,49,formation_missing_value,pass
2021-09-30,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2021-09-30,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2021-09-30,SRC5_LOWVOL_20D_COMPARATOR,500,491,0.982,True,49,formation_missing_value,pass
2021-10-08,SRC1_TOTAL_CONT_5D,500,495,0.99,True,49,formation_missing_value,pass
2021-10-08,SRC2_TOTAL_CONT_10D,500,494,0.988,True,49,formation_missing_value,pass
2021-10-08,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2021-10-08,SRC4_MKT_RESID_CONT_10D,500,476,0.952,True,47,formation_missing_value,pass
2021-10-08,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2021-10-15,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-10-15,SRC2_TOTAL_CONT_10D,500,495,0.99,True,49,formation_missing_value,pass
2021-10-15,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-10-15,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2021-10-15,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-10-22,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-10-22,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2021-10-22,SRC3_MKT_RESID_CONT_5D,500,479,0.958,True,47,formation_missing_value,pass
2021-10-22,SRC4_MKT_RESID_CONT_10D,500,479,0.958,True,47,formation_missing_value,pass
2021-10-22,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2021-10-29,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2021-10-29,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-10-29,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2021-10-29,SRC4_MKT_RESID_CONT_10D,500,476,0.952,True,47,formation_missing_value,pass
2021-10-29,SRC5_LOWVOL_20D_COMPARATOR,500,491,0.982,True,49,formation_missing_value,pass
2021-11-05,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-11-05,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2021-11-05,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2021-11-05,SRC4_MKT_RESID_CONT_10D,500,476,0.952,True,47,formation_missing_value,pass
2021-11-05,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-11-12,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-11-12,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2021-11-12,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2021-11-12,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2021-11-12,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-11-19,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-11-19,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2021-11-19,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2021-11-19,SRC4_MKT_RESID_CONT_10D,500,477,0.954,True,47,formation_missing_value,pass
2021-11-19,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-11-26,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-11-26,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2021-11-26,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2021-11-26,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2021-11-26,SRC5_LOWVOL_20D_COMPARATOR,500,498,0.996,True,49,formation_missing_value,pass
2021-12-03,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2021-12-03,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-12-03,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2021-12-03,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2021-12-03,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-12-10,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2021-12-10,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2021-12-10,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2021-12-10,SRC4_MKT_RESID_CONT_10D,500,473,0.946,True,47,formation_missing_value,pass
2021-12-10,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2021-12-17,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2021-12-17,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-12-17,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2021-12-17,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2021-12-17,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2021-12-24,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2021-12-24,SRC2_TOTAL_CONT_10D,500,494,0.988,True,49,formation_missing_value,pass
2021-12-24,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2021-12-24,SRC4_MKT_RESID_CONT_10D,500,468,0.936,True,46,formation_missing_value,pass
2021-12-24,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2021-12-31,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_scale_nonpositive,pass
2021-12-31,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2021-12-31,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2021-12-31,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2021-12-31,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2022-01-07,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-01-07,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-01-07,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2022-01-07,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-01-07,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2022-01-14,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-01-14,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-01-14,SRC3_MKT_RESID_CONT_5D,500,473,0.946,True,47,formation_missing_value,pass
2022-01-14,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-01-14,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-01-21,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-01-21,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-01-21,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2022-01-21,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-01-21,SRC5_LOWVOL_20D_COMPARATOR,500,499,0.998,True,49,formation_missing_value,pass
2022-01-28,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2022-01-28,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2022-01-28,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2022-01-28,SRC4_MKT_RESID_CONT_10D,500,470,0.94,True,47,formation_missing_value,pass
2022-01-28,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-02-11,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2022-02-11,SRC2_TOTAL_CONT_10D,500,494,0.988,True,49,formation_missing_value,pass
2022-02-11,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2022-02-11,SRC4_MKT_RESID_CONT_10D,500,469,0.938,True,46,formation_missing_value,pass
2022-02-11,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2022-02-18,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-02-18,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2022-02-18,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2022-02-18,SRC4_MKT_RESID_CONT_10D,500,469,0.938,True,46,formation_missing_value,pass
2022-02-18,SRC5_LOWVOL_20D_COMPARATOR,500,492,0.984,True,49,formation_missing_value,pass
2022-02-25,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-02-25,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-02-25,SRC3_MKT_RESID_CONT_5D,500,472,0.944,True,47,formation_missing_value,pass
2022-02-25,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2022-02-25,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2022-03-04,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2022-03-04,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-03-04,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2022-03-04,SRC4_MKT_RESID_CONT_10D,500,470,0.94,True,47,formation_missing_value,pass
2022-03-04,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2022-03-11,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-03-11,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-03-11,SRC3_MKT_RESID_CONT_5D,500,471,0.942,True,47,formation_missing_value,pass
2022-03-11,SRC4_MKT_RESID_CONT_10D,500,468,0.936,True,46,formation_missing_value,pass
2022-03-11,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-03-18,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2022-03-18,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-03-18,SRC3_MKT_RESID_CONT_5D,500,469,0.938,True,46,formation_missing_value,pass
2022-03-18,SRC4_MKT_RESID_CONT_10D,500,469,0.938,True,46,formation_missing_value,pass
2022-03-18,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2022-03-25,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-03-25,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-03-25,SRC3_MKT_RESID_CONT_5D,500,470,0.94,True,47,formation_missing_value,pass
2022-03-25,SRC4_MKT_RESID_CONT_10D,500,470,0.94,True,47,formation_missing_value,pass
2022-03-25,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2022-04-01,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-04-01,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2022-04-01,SRC3_MKT_RESID_CONT_5D,500,473,0.946,True,47,formation_missing_value,pass
2022-04-01,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2022-04-01,SRC5_LOWVOL_20D_COMPARATOR,500,498,0.996,True,49,formation_missing_value,pass
2022-04-08,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-04-08,SRC2_TOTAL_CONT_10D,500,500,1,True,50,,pass
2022-04-08,SRC3_MKT_RESID_CONT_5D,500,473,0.946,True,47,formation_missing_value,pass
2022-04-08,SRC4_MKT_RESID_CONT_10D,500,473,0.946,True,47,formation_missing_value,pass
2022-04-08,SRC5_LOWVOL_20D_COMPARATOR,500,498,0.996,True,49,formation_missing_value,pass
2022-04-15,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2022-04-15,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-04-15,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2022-04-15,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-04-15,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2022-04-22,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-04-22,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-04-22,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2022-04-22,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-04-22,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2022-04-29,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-04-29,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-04-29,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2022-04-29,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2022-04-29,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-05-06,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2022-05-06,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-05-06,SRC3_MKT_RESID_CONT_5D,500,474,0.948,True,47,formation_missing_value,pass
2022-05-06,SRC4_MKT_RESID_CONT_10D,500,474,0.948,True,47,formation_missing_value,pass
2022-05-06,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2022-05-13,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-05-13,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-05-13,SRC3_MKT_RESID_CONT_5D,500,475,0.95,True,47,formation_missing_value,pass
2022-05-13,SRC4_MKT_RESID_CONT_10D,500,472,0.944,True,47,formation_missing_value,pass
2022-05-13,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-05-20,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_missing_value,pass
2022-05-20,SRC2_TOTAL_CONT_10D,500,496,0.992,True,49,formation_missing_value,pass
2022-05-20,SRC3_MKT_RESID_CONT_5D,500,473,0.946,True,47,formation_missing_value,pass
2022-05-20,SRC4_MKT_RESID_CONT_10D,500,471,0.942,True,47,formation_missing_value,pass
2022-05-20,SRC5_LOWVOL_20D_COMPARATOR,500,493,0.986,True,49,formation_missing_value,pass
2022-05-27,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-05-27,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-05-27,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2022-05-27,SRC4_MKT_RESID_CONT_10D,500,474,0.948,True,47,formation_missing_value,pass
2022-05-27,SRC5_LOWVOL_20D_COMPARATOR,500,494,0.988,True,49,formation_missing_value,pass
2022-06-02,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2022-06-02,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-06-02,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2022-06-02,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2022-06-02,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2022-06-10,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-06-10,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-06-10,SRC3_MKT_RESID_CONT_5D,500,477,0.954,True,47,formation_missing_value,pass
2022-06-10,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2022-06-10,SRC5_LOWVOL_20D_COMPARATOR,500,495,0.99,True,49,formation_missing_value,pass
2022-06-17,SRC1_TOTAL_CONT_5D,500,498,0.996,True,49,formation_missing_value,pass
2022-06-17,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-06-17,SRC3_MKT_RESID_CONT_5D,500,476,0.952,True,47,formation_missing_value,pass
2022-06-17,SRC4_MKT_RESID_CONT_10D,500,476,0.952,True,47,formation_missing_value,pass
2022-06-17,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-06-24,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-06-24,SRC2_TOTAL_CONT_10D,500,497,0.994,True,49,formation_missing_value,pass
2022-06-24,SRC3_MKT_RESID_CONT_5D,500,478,0.956,True,47,formation_missing_value,pass
2022-06-24,SRC4_MKT_RESID_CONT_10D,500,475,0.95,True,47,formation_missing_value,pass
2022-06-24,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-07-01,SRC1_TOTAL_CONT_5D,500,497,0.994,True,49,formation_scale_nonpositive,pass
2022-07-01,SRC2_TOTAL_CONT_10D,500,498,0.996,True,49,formation_missing_value,pass
2022-07-01,SRC3_MKT_RESID_CONT_5D,500,481,0.962,True,48,formation_missing_value,pass
2022-07-01,SRC4_MKT_RESID_CONT_10D,500,478,0.956,True,47,formation_missing_value,pass
2022-07-01,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-07-08,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
2022-07-08,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-07-08,SRC3_MKT_RESID_CONT_5D,500,482,0.964,True,48,formation_missing_value,pass
2022-07-08,SRC4_MKT_RESID_CONT_10D,500,480,0.96,True,48,formation_missing_value,pass
2022-07-08,SRC5_LOWVOL_20D_COMPARATOR,500,496,0.992,True,49,formation_missing_value,pass
2022-07-15,SRC1_TOTAL_CONT_5D,500,499,0.998,True,49,formation_missing_value,pass
2022-07-15,SRC2_TOTAL_CONT_10D,500,499,0.998,True,49,formation_missing_value,pass
2022-07-15,SRC3_MKT_RESID_CONT_5D,500,481,0.962,True,48,formation_missing_value,pass
2022-07-15,SRC4_MKT_RESID_CONT_10D,500,481,0.962,True,48,formation_missing_value,pass
2022-07-15,SRC5_LOWVOL_20D_COMPARATOR,500,497,0.994,True,49,formation_missing_value,pass
2022-07-22,SRC1_TOTAL_CONT_5D,500,500,1,True,50,,pass
