relaxed_feature_set_pattern_id,industry,task,fold_id,path_count,path_train_support_count
2f715407175984d9,电子,launch_winner,fold_2021,1,211
3053ea267e10be4a,电子,launch_winner,fold_2023,1,345
308466700277c8ae,电子,launch_winner,fold_2022,1,410
30b2d1364dbc89a6,电子,launch_winner,fold_2023,1,243
30bf2fbefe996355,电子,launch_winner,fold_2022,1,98
30bf7e1f510c3ec7,电子,launch_winner,fold_2021,1,53
30dd29185c93ed52,电子,launch_winner,fold_2022,1,546
3118f4fe2326e607,电子,launch_winner,fold_2023,2,74
311a421e8844b7e1,电子,launch_winner,fold_2021,1,38
314bfdbcb63a6466,电子,launch_winner,fold_2021,1,202
315aa9cf6e774fce,电子,launch_winner,fold_2023,1,672
31a41a0e6ee930af,电子,launch_winner,fold_2023,1,56
31d3ff4896774098,电子,launch_winner,fold_2023,1,401
31f5e2021c305fcc,电子,launch_winner,fold_2023,1,36
3250e86ffe8559b9,电子,launch_winner,fold_2021,1,54
326aad57148e1b19,电子,launch_winner,fold_2023,1,167
327aac27eeb5fb62,电子,launch_winner,fold_2021,1,218
328f800ca1ae3847,电子,launch_winner,fold_2022,1,211
32b03a27c4333fb3,电子,launch_winner,fold_2021,1,44
331b0e2e71114fee,电子,launch_winner,fold_2022,1,143
332c9ce88341c718,电子,launch_winner,fold_2021,1,48
334cc7f9f2ceba02,电子,launch_winner,fold_2022,1,42
337c8359e1bd4cc9,电子,launch_winner,fold_2022,1,47
33a36364feeaa4b0,电子,launch_winner,fold_2021,1,72
33bd61966e5a5a2a,电子,launch_winner,fold_2022,1,62
33e308783a4ddb8d,电子,launch_winner,fold_2022,1,578
33f6f09e754e0585,电子,launch_winner,fold_2022,1,255
3444113edcc1c53d,电子,launch_winner,fold_2022,2,142
34463c328e23ee4f,电子,launch_winner,fold_2023,1,50
349413e8673ea7db,电子,launch_winner,fold_2021,1,230
349859c7fdc64fa9,电子,launch_winner,fold_2021,1,253
34e3c52c530feff9,电子,launch_winner,fold_2022,1,209
34e75164eb0adfc3,电子,launch_winner,fold_2021,1,80
34eaa7a848355ab5,电子,launch_winner,fold_2023,1,90
34fe3bd69f8fbab1,电子,launch_winner,fold_2022,1,63
351c6e13754d4060,电子,launch_winner,fold_2023,1,125
357958dc73201f12,电子,launch_winner,fold_2022,1,403
357d11735a1f227a,电子,launch_winner,fold_2022,1,267
3584d671d17fcaad,电子,launch_winner,fold_2023,1,83
35bb4671b1c85591,电子,launch_winner,fold_2022,1,143
362349d147c7b773,电子,launch_winner,fold_2022,1,65
3628e69cf1fc2104,电子,launch_winner,fold_2021,1,67
36a090814792d556,电子,launch_winner,fold_2023,1,55
36dbd4e206fe8bc4,电子,launch_winner,fold_2023,1,226
371c600ae06e6f06,电子,launch_winner,fold_2022,1,43
374a3fed2112ad0b,电子,launch_winner,fold_2023,1,132
378b0c6c15810ef7,电子,launch_winner,fold_2022,1,163
37c394ef6d645437,电子,launch_winner,fold_2021,1,78
37c429702b2376d6,电子,launch_winner,fold_2021,2,414
37d12bcaf9962860,电子,launch_winner,fold_2022,1,117
37f5c82a0803d367,电子,launch_winner,fold_2023,1,244
37f9795a4a4aa0ab,电子,launch_winner,fold_2023,1,135
3839e935ad9dfc96,电子,launch_winner,fold_2021,1,127
387cedc3de7cc5ec,电子,launch_winner,fold_2021,1,132
387d30854b904631,电子,launch_winner,fold_2021,1,40
38a375f33c0151eb,电子,launch_winner,fold_2022,1,149
38ac692bb0fcf56d,电子,launch_winner,fold_2023,1,72
38f0fdddd6d3b311,电子,launch_winner,fold_2021,1,58
390932abb0ddd293,电子,launch_winner,fold_2022,1,163
3926944059e2e97e,电子,launch_winner,fold_2021,1,119
39d794ae33033a9f,电子,launch_winner,fold_2023,3,142
39e0890ecb371480,电子,launch_winner,fold_2022,1,743
3a39cc4c726794f7,电子,launch_winner,fold_2022,1,77
3a7cdbc177cc7df5,电子,launch_winner,fold_2021,1,220
3a7e9b300d73450a,电子,launch_winner,fold_2022,1,66
3afbefcbb58a6dde,电子,launch_winner,fold_2022,1,50
3b1449a1faf97c72,电子,launch_winner,fold_2021,1,34
3b301f08bb199d08,电子,launch_winner,fold_2023,1,76
3b7abd94ca004769,电子,launch_winner,fold_2022,1,136
3ba5a7c91b111da1,电子,launch_winner,fold_2023,1,75
3bc884b6b66b2f87,电子,launch_winner,fold_2022,1,105
3bd0ba38a86b7f38,电子,launch_winner,fold_2022,1,201
3bde0e44942b21d6,电子,launch_winner,fold_2021,1,145
3bf9df131e2de8c8,电子,launch_winner,fold_2023,1,123
3c0ebd3964bf26ac,电子,launch_winner,fold_2021,1,50
3c3a7048e9b7dba4,电子,launch_winner,fold_2023,1,41
3c5a9d36a3f410c7,电子,launch_winner,fold_2021,1,72
3c726a3983969a50,电子,launch_winner,fold_2022,1,104
3c8363b017353301,电子,launch_winner,fold_2023,1,586
3c9c234907d441fa,电子,launch_winner,fold_2023,1,41
3cdc279ab832ff16,电子,launch_winner,fold_2021,1,60
3cee4ce707c70170,电子,launch_winner,fold_2023,1,32
3cfc0f59d54b6689,电子,launch_winner,fold_2023,1,50
3d34916e5582d427,电子,launch_winner,fold_2021,1,86
3d591a73b8eccd6d,电子,launch_winner,fold_2023,1,57
3d996a8cc9359b48,电子,launch_winner,fold_2023,1,61
3e125d88bae521ea,电子,launch_winner,fold_2021,2,95
3e292c671069f522,电子,launch_winner,fold_2022,1,87
400ffad7cfbe0b33,电子,launch_winner,fold_2022,1,75
4013a45152126eb4,电子,launch_winner,fold_2022,1,45
404c173840fae507,电子,launch_winner,fold_2023,1,183
40a95f48bf0356b2,电子,launch_winner,fold_2023,1,83
40d89a533636fd29,电子,launch_winner,fold_2022,1,53
40e5549271ae5b0b,电子,launch_winner,fold_2023,2,122
40f0aaeba9f8fa75,电子,launch_winner,fold_2023,1,153
41747be1a5bec5a8,电子,launch_winner,fold_2023,1,35
41c93f8ce40a425f,电子,launch_winner,fold_2022,1,39
420dab366d28ca41,电子,launch_winner,fold_2023,1,59
423b4f3b41292734,电子,launch_winner,fold_2022,1,47
425b89ee5406b843,电子,launch_winner,fold_2023,1,260
4268479f289f3aa6,电子,launch_winner,fold_2023,1,67
4363c5fa7316bc7b,电子,launch_winner,fold_2023,1,137
438a4a83cca80d7d,电子,launch_winner,fold_2023,1,50
43a696a74889a695,电子,launch_winner,fold_2022,1,121
442d48085a45f554,电子,launch_winner,fold_2023,1,41
4448f1249d46fd12,电子,launch_winner,fold_2022,1,179
4450b2f4047fcf36,电子,launch_winner,fold_2021,1,92
44885f5c58e27842,电子,launch_winner,fold_2022,1,74
44af24d65b3b317f,电子,launch_winner,fold_2021,1,55
44eb947b0bd0707c,电子,launch_winner,fold_2022,1,33
4537f4ab0051cf9f,电子,launch_winner,fold_2022,1,170
456949254f97aa08,电子,launch_winner,fold_2023,1,489
4599d52bba242b31,电子,launch_winner,fold_2022,1,130
45a499d61b077b1d,电子,launch_winner,fold_2022,1,231
45c43eacd602e3ba,电子,launch_winner,fold_2022,1,98
461230809db7dec8,电子,launch_winner,fold_2022,1,53
4630b85cf45e12c5,电子,launch_winner,fold_2023,1,63
465d8bc8b730e761,电子,launch_winner,fold_2022,1,54
468569da67b53c14,电子,launch_winner,fold_2022,1,172
46905aada3f88fd7,电子,launch_winner,fold_2023,1,59
469565c24e1e2173,电子,launch_winner,fold_2023,1,64
4718ddf1d871aa9a,电子,launch_winner,fold_2021,1,238
471ecab75a1b25a6,电子,launch_winner,fold_2023,1,37
474be422d34d0301,电子,launch_winner,fold_2023,1,74
4761e76c8287898b,电子,launch_winner,fold_2022,1,87
477d0c43fc870c5f,电子,launch_winner,fold_2022,2,92
477d0c43fc870c5f,电子,launch_winner,fold_2023,1,51
47870297ab79c83d,电子,launch_winner,fold_2023,1,56
47a9914422ff184c,电子,launch_winner,fold_2021,2,348
48996cae9840246a,电子,launch_winner,fold_2023,1,377
48bddc089dd52f86,电子,launch_winner,fold_2022,1,124
48bdfb18144a81d2,电子,launch_winner,fold_2021,1,31
48bdfb18144a81d2,电子,launch_winner,fold_2022,2,62
48d426909e738049,电子,launch_winner,fold_2022,1,89
4980f07b4ab8968d,电子,launch_winner,fold_2022,1,55
49b37e0ebe092e75,电子,launch_winner,fold_2023,1,157
49f10550ab40ab26,电子,launch_winner,fold_2021,1,38
4a334ed5db4fe46a,电子,launch_winner,fold_2023,1,962
4ab1777e043035b3,电子,launch_winner,fold_2023,1,71
4b2e759b39cd2e7b,电子,launch_winner,fold_2021,1,55
4b9eceee1f2a0a23,电子,launch_winner,fold_2022,1,117
4bc7787ff53a4707,电子,launch_winner,fold_2022,1,100
4c25c97320bb56ed,电子,launch_winner,fold_2023,1,190
4c96a041c2432561,电子,launch_winner,fold_2022,1,95
4c9f4db741129aef,电子,launch_winner,fold_2021,1,427
4cf789d173a88566,电子,launch_winner,fold_2022,1,42
4dc3d3f764b275ea,电子,launch_winner,fold_2023,1,55
4dddf1beff5c0ec5,电子,launch_winner,fold_2022,1,381
4e01ece6887d3a68,电子,launch_winner,fold_2023,1,50
4ef9851465aa5219,电子,launch_winner,fold_2022,1,46
4f173e9a83069062,电子,launch_winner,fold_2023,1,67
4f99dbb61812c200,电子,launch_winner,fold_2021,1,214
4fc21a9ed65f131e,电子,launch_winner,fold_2022,1,111
4fd1cb97f8e4f750,电子,launch_winner,fold_2022,2,104
4ffea6c53176d08a,电子,launch_winner,fold_2021,1,75
5043f98c93f90962,电子,launch_winner,fold_2022,1,105
509427453d8e388f,电子,launch_winner,fold_2022,1,97
50fbb90aa112a76c,电子,launch_winner,fold_2023,1,732
514776fd9b3437b7,电子,launch_winner,fold_2021,1,47
5269c3e52d879dab,电子,launch_winner,fold_2021,1,43
52806dcbeec306d2,电子,launch_winner,fold_2023,1,268
5286fbcfe0025d07,电子,launch_winner,fold_2022,1,106
528cc73c4191fc15,电子,launch_winner,fold_2022,2,530
52946eed9aafde79,电子,launch_winner,fold_2023,1,177
52aed3b0ffd2b577,电子,launch_winner,fold_2021,1,42
52bc3cf7a0c5a8f1,电子,launch_winner,fold_2022,1,204
52c0dd0f938cf8d0,电子,launch_winner,fold_2023,1,207
52e58d3e4184ca23,电子,launch_winner,fold_2023,1,77
53325252e4c3dd90,电子,launch_winner,fold_2022,1,32
54099302e6ab8fd7,电子,launch_winner,fold_2022,1,56
545e172025cf8a7a,电子,launch_winner,fold_2023,1,139
547e538431c8a9f1,电子,launch_winner,fold_2022,1,49
547e954231ddebf1,电子,launch_winner,fold_2023,1,116
549dffdb10823e4b,电子,launch_winner,fold_2022,1,321
552f76e1515d267c,电子,launch_winner,fold_2023,1,605
55488c9245ac5b79,电子,launch_winner,fold_2021,1,55
5565fa0d50426968,电子,launch_winner,fold_2023,1,63
557f7b3ae8fb1b85,电子,launch_winner,fold_2023,1,326
560a222631d54b95,电子,launch_winner,fold_2023,1,358
56f043e42ccb8a04,电子,launch_winner,fold_2021,1,44
5709779669291c07,电子,launch_winner,fold_2021,1,69
57255d981a61ea1c,电子,launch_winner,fold_2023,1,103
5747783e510dae67,电子,launch_winner,fold_2023,1,73
574e4cc54fd4d3da,电子,launch_winner,fold_2023,1,75
575346891c371f67,电子,launch_winner,fold_2021,6,606
57e1ac0b627f32cf,电子,launch_winner,fold_2023,1,76
57e21344fd24091b,电子,launch_winner,fold_2021,2,98
57fdec6798ab5ccd,电子,launch_winner,fold_2023,1,377
583b9fac43968431,电子,launch_winner,fold_2023,1,77
5874a96a57641326,电子,launch_winner,fold_2022,1,520
58a3e692aa06c5c2,电子,launch_winner,fold_2023,1,32
58dfdc031bdd8094,电子,launch_winner,fold_2021,1,84
590b88b9ef7050b5,电子,launch_winner,fold_2023,1,51
595389c4eee6330b,电子,launch_winner,fold_2022,1,104
59928988243487ed,电子,launch_winner,fold_2021,2,122
59cdcbd487f5952d,电子,launch_winner,fold_2021,1,181
59e5212d04b3c49d,电子,launch_winner,fold_2023,1,158
59f4a5e8856e57d8,电子,launch_winner,fold_2023,1,127
5a2bb56e523a05f9,电子,launch_winner,fold_2022,1,69
5a51991b4d8f78d8,电子,launch_winner,fold_2023,1,63
5a79de2871060a25,电子,launch_winner,fold_2021,1,49
5abd8b6a2b55c28e,电子,launch_winner,fold_2021,1,48
5acd818b2c266105,电子,launch_winner,fold_2021,1,51
5ad1230929a2739e,电子,launch_winner,fold_2021,1,38
5ad7e14808b601ed,电子,launch_winner,fold_2022,1,64
5afa876ec707b2cc,电子,launch_winner,fold_2021,1,79
5b1e295c1c5f375c,电子,launch_winner,fold_2023,1,191
5b382883420320ba,电子,launch_winner,fold_2023,3,1202
5b5fded2799dd782,电子,launch_winner,fold_2021,1,139
5b8ab6fed02c0095,电子,launch_winner,fold_2021,1,72
5ba59a6a6b54b2c0,电子,launch_winner,fold_2022,1,243
5bca71a0af034c06,电子,launch_winner,fold_2021,1,31
5beba694c985b605,电子,launch_winner,fold_2021,1,63
5c058bf5aa94b2fa,电子,launch_winner,fold_2021,1,74
5c1d0f15dcb43a46,电子,launch_winner,fold_2021,1,274
5c2133bac939f150,电子,launch_winner,fold_2022,1,259
5c7836be27c44064,电子,launch_winner,fold_2022,1,549
5c8384130e39d7f1,电子,launch_winner,fold_2022,1,86
5ca93f9508cc5c48,电子,launch_winner,fold_2022,1,58
5ccac7d27d1e9f2b,电子,launch_winner,fold_2023,1,150
5ce88229e0a2e4c5,电子,launch_winner,fold_2023,1,93
5cfc7d141b136ffc,电子,launch_winner,fold_2023,1,797
5d0045b11e1f6700,电子,launch_winner,fold_2021,1,43
5d332db4b901497f,电子,launch_winner,fold_2021,1,62
5d4d2c1640c59938,电子,launch_winner,fold_2023,1,905
5d7c0c11c0667d97,电子,launch_winner,fold_2021,1,59
5d9897966fdc0359,电子,launch_winner,fold_2022,1,598
5e4a9e455d3987de,电子,launch_winner,fold_2021,4,836
5e5b99d32b16a6e5,电子,launch_winner,fold_2021,1,221
5e73484fb524e554,电子,launch_winner,fold_2022,1,547
5e859a53b190a00c,电子,launch_winner,fold_2022,1,313
5f5f52bb1188bb71,电子,launch_winner,fold_2021,1,49
5f73320c9c19973a,电子,launch_winner,fold_2022,1,241
603192c53058d3bd,电子,launch_winner,fold_2021,1,99
604b5eeb75e1c540,电子,launch_winner,fold_2023,1,38
60cba520e65fc2aa,电子,launch_winner,fold_2021,1,329
60fc8045cff2c17d,电子,launch_winner,fold_2023,1,91
61a8df72d9949e4d,电子,launch_winner,fold_2022,1,35
62225c7482382c0c,电子,launch_winner,fold_2023,1,42
62303fa9001bc03b,电子,launch_winner,fold_2021,1,33
6300351b3f83ec0b,电子,launch_winner,fold_2021,4,1003
6303d606b8b38b3e,电子,launch_winner,fold_2023,1,129
6309f71ea64b42e2,电子,launch_winner,fold_2022,1,152
632899a5caca0b1e,电子,launch_winner,fold_2022,1,145
632e086d4d7aa7af,电子,launch_winner,fold_2021,1,106
6356f4e37d8843b1,电子,launch_winner,fold_2022,1,221
63a0b8ecc7ed6013,电子,launch_winner,fold_2022,1,48
63a5833152a8db11,电子,launch_winner,fold_2023,1,188
63b988cfc8f86f46,电子,launch_winner,fold_2022,1,51
63ca190ac812bcdf,电子,launch_winner,fold_2022,1,466
63d50b3ef042ef07,电子,launch_winner,fold_2022,1,266
64312f5e8d5fb718,电子,launch_winner,fold_2021,1,132
6514801b8a904409,电子,launch_winner,fold_2022,1,717
656076408cee7a30,电子,launch_winner,fold_2022,1,205
65b57191a7836236,电子,launch_winner,fold_2023,1,36
66225dc663790233,电子,launch_winner,fold_2023,1,278
66d346a41a2a7400,电子,launch_winner,fold_2022,1,103
67148829e2232c66,电子,launch_winner,fold_2022,1,263
67c8eca90bbce6c6,电子,launch_winner,fold_2023,1,99
67e24a7422b1a5b4,电子,launch_winner,fold_2021,1,142
67f6419a0ef9f4fb,电子,launch_winner,fold_2023,1,45
6871f24dfb1eec87,电子,launch_winner,fold_2022,1,129
698225cf6d10c23d,电子,launch_winner,fold_2021,1,135
69a8c8875f4a5eca,电子,launch_winner,fold_2022,1,54
6a1ad4873048f08f,电子,launch_winner,fold_2021,1,60
6a4ac77fd363a374,电子,launch_winner,fold_2022,1,172
6a58008f73d402d5,电子,launch_winner,fold_2021,1,96
6ab3876099e13f54,电子,launch_winner,fold_2022,1,111
6ace5c8c7ef5d702,电子,launch_winner,fold_2022,1,223
6b0175082ff39123,电子,launch_winner,fold_2022,1,68
6b7adfdf6c222a06,电子,launch_winner,fold_2022,1,37
6b8b9d894bb917ec,电子,launch_winner,fold_2023,1,780
6bdb68f47bd160cc,电子,launch_winner,fold_2021,1,68
6c4bc3b37bfd2b5c,电子,launch_winner,fold_2022,1,213
6cdbabb9c14af6a7,电子,launch_winner,fold_2023,1,78
6d298a6a4e5b3595,电子,launch_winner,fold_2021,1,61
6d4c85f5e990633e,电子,launch_winner,fold_2023,1,529
6e1af3610713a022,电子,launch_winner,fold_2022,4,214
6e22c464de44f212,电子,launch_winner,fold_2023,1,43
6e5bd84725953887,电子,launch_winner,fold_2023,1,62
6e7ab64495cfd63d,电子,launch_winner,fold_2022,2,78
6e81f371fd69f534,电子,launch_winner,fold_2023,1,80
6e9a24a85dcae8e6,电子,launch_winner,fold_2021,1,63
6ef9e2d044500a41,电子,launch_winner,fold_2023,1,60
6f081433c7ece677,电子,launch_winner,fold_2021,1,41
6f29ca78171d4552,电子,launch_winner,fold_2022,1,466
6f2a516e8b06a5a8,电子,launch_winner,fold_2023,1,70
6f2db623b6079d99,电子,launch_winner,fold_2023,1,159
6f4743576555d1ff,电子,launch_winner,fold_2021,1,182
700877d30172e635,电子,launch_winner,fold_2021,1,45
701eca1300dbb21e,电子,launch_winner,fold_2021,1,69
704d79604c7ee113,电子,launch_winner,fold_2023,1,32
70697ce4d62500dd,电子,launch_winner,fold_2021,1,50
7185c2b40d18e3de,电子,launch_winner,fold_2021,1,50
7199a08a8bd86b42,电子,launch_winner,fold_2021,1,44
720f29ecbf905785,电子,launch_winner,fold_2022,1,39
721e29afe19d6b68,电子,launch_winner,fold_2021,1,59
72a5d9dc9bd8730e,电子,launch_winner,fold_2021,1,67
7320cf4984093b78,电子,launch_winner,fold_2021,1,44
7350937dda4acca6,电子,launch_winner,fold_2022,1,49
7353dfb4ffdcb22d,电子,launch_winner,fold_2021,1,261
736d15b0b05ce7a5,电子,launch_winner,fold_2023,1,52
738e259806c2f61a,电子,launch_winner,fold_2021,6,414
73a2f5c391ff2bdd,电子,launch_winner,fold_2021,1,57
73ccec7e8285f296,电子,launch_winner,fold_2023,1,32
73f590c9dc366cbe,电子,launch_winner,fold_2022,1,251
73f78d1c1ffda2e9,电子,launch_winner,fold_2023,1,198
740ad5497133ebd4,电子,launch_winner,fold_2021,1,101
7481ad69efa6021d,电子,launch_winner,fold_2023,1,57
748d1ef7c9bf5712,电子,launch_winner,fold_2023,1,104
74bfa38c2a09c6bc,电子,launch_winner,fold_2023,1,424
74d84e9a289e6f36,电子,launch_winner,fold_2023,1,266
751f4fe7b70771c1,电子,launch_winner,fold_2022,1,217
7522f91ae73dced8,电子,launch_winner,fold_2021,1,55
75c39bf3b703b136,电子,launch_winner,fold_2021,1,75
75c92173c70e159a,电子,launch_winner,fold_2023,1,959
75f72e76f8f956af,电子,launch_winner,fold_2021,1,48
7607fe9585d65a18,电子,launch_winner,fold_2023,1,233
7653f22d97d9bb0b,电子,launch_winner,fold_2023,1,288
76b86f868c3b87e7,电子,launch_winner,fold_2022,1,77
76ff5747b9af08df,电子,launch_winner,fold_2023,1,275
771cd2e7aa6e6325,电子,launch_winner,fold_2023,1,757
77215c7229ad6072,电子,launch_winner,fold_2021,1,144
77681193927debdd,电子,launch_winner,fold_2023,1,58
776ad858557a9f73,电子,launch_winner,fold_2022,1,136
780ccac586d587a8,电子,launch_winner,fold_2021,1,48
781f1ed497a69844,电子,launch_winner,fold_2022,1,88
7823795a7a9cebd9,电子,launch_winner,fold_2023,1,75
786a860192517598,电子,launch_winner,fold_2022,1,99
78bf71e361642608,电子,launch_winner,fold_2021,1,50
78f5ab4ee5d41519,电子,launch_winner,fold_2022,1,706
7989dd020cdccaf6,电子,launch_winner,fold_2023,1,67
79e586b4ed8a7cf0,电子,launch_winner,fold_2022,1,97
7a56d763f53ffac5,电子,launch_winner,fold_2021,2,236
7a5f4c888357aeeb,电子,launch_winner,fold_2021,1,66
7a8a031bcb1d2991,电子,launch_winner,fold_2022,1,44
7a8b4674d68f8801,电子,launch_winner,fold_2021,1,51
7a8fc10faef458f8,电子,launch_winner,fold_2022,1,73
7ab9ec84c5b1751d,电子,launch_winner,fold_2021,1,38
7b1106c5bf04efa0,电子,launch_winner,fold_2023,1,97
7b52d655d131e8a2,电子,launch_winner,fold_2023,1,166
7b8fda76d7e2b54e,电子,launch_winner,fold_2021,1,194
7c7af10217596cd8,电子,launch_winner,fold_2022,1,482
7c80e68e2e862594,电子,launch_winner,fold_2021,1,66
7ca3e0a5fdbc8ac4,电子,launch_winner,fold_2022,1,90
7d5a8b6a1728cbf7,电子,launch_winner,fold_2023,1,832
7e40ee0f1e8414e6,电子,launch_winner,fold_2022,1,68
7e75b5e69eece682,电子,launch_winner,fold_2023,1,273
7e84a7fd8de39cca,电子,launch_winner,fold_2021,1,36
7ef84a5b4a577bdc,电子,launch_winner,fold_2021,2,148
7f13d547fa6bb0d7,电子,launch_winner,fold_2021,2,100
7f334858f163dc25,电子,launch_winner,fold_2021,1,89
80695690e1c57a5f,电子,launch_winner,fold_2023,1,706
80bdd09ccebbbf84,电子,launch_winner,fold_2021,1,326
812bb547103c4b3b,电子,launch_winner,fold_2021,1,71
81360dcdf8f440a8,电子,launch_winner,fold_2023,1,45
8141f86abb8dfe11,电子,launch_winner,fold_2022,1,133
815ac1db541e8b24,电子,launch_winner,fold_2022,1,51
81770142ef4a94f6,电子,launch_winner,fold_2021,1,46
81bbae75559e131b,电子,launch_winner,fold_2022,1,421
820f114c9b62da7f,电子,launch_winner,fold_2023,1,57
8211bdd6b29211f7,电子,launch_winner,fold_2022,1,120
82216ac1d6744d70,电子,launch_winner,fold_2023,1,148
822ee091a8d0e1d6,电子,launch_winner,fold_2022,1,45
82669607f0a45c76,电子,launch_winner,fold_2022,1,85
82771a70a11512db,电子,launch_winner,fold_2021,1,59
82f0f231d8243bda,电子,launch_winner,fold_2023,2,150
830e9650dc7d2579,电子,launch_winner,fold_2021,1,241
831924087d259155,电子,launch_winner,fold_2023,1,96
8335fca6f80bb92d,电子,launch_winner,fold_2022,1,97
8347d03ee65fa4c9,电子,launch_winner,fold_2021,1,152
83979da589876baf,电子,launch_winner,fold_2023,1,55
83b648057a759f31,电子,launch_winner,fold_2021,1,160
8465fbb9723bc485,电子,launch_winner,fold_2022,1,345
846d93c642a4c82a,电子,launch_winner,fold_2023,1,57
848cca3e4faa59fe,电子,launch_winner,fold_2023,1,741
849b59596eb284aa,电子,launch_winner,fold_2021,4,678
84d68f981e748516,电子,launch_winner,fold_2022,1,51
8508a3bb0be63e0e,电子,launch_winner,fold_2023,1,109
8536279bb06dc2fa,电子,launch_winner,fold_2021,1,66
85b150968eff927f,电子,launch_winner,fold_2023,1,151
861284632c5f3f31,电子,launch_winner,fold_2023,1,42
869540a834a3c2d5,电子,launch_winner,fold_2023,1,90
86ccccb544e647ff,电子,launch_winner,fold_2021,1,210
86ea3dd1bac3ee49,电子,launch_winner,fold_2022,2,144
8701995688c6823e,电子,launch_winner,fold_2023,1,461
871c17b3021b1371,电子,launch_winner,fold_2023,1,109
877360bf82d89f58,电子,launch_winner,fold_2022,1,79
879f5dc596e05c7d,电子,launch_winner,fold_2023,1,41
87c22f95e1a07e7a,电子,launch_winner,fold_2021,1,51
87d5b31bc913a8a6,电子,launch_winner,fold_2021,1,143
87fdf81bb6bd2f3f,电子,launch_winner,fold_2023,1,39
8816cd9d5d57d8e4,电子,launch_winner,fold_2023,1,61
8861fbf927d5b84d,电子,launch_winner,fold_2022,1,362
8889aa8b99c57450,电子,launch_winner,fold_2022,1,289
88adfdb77df2fa3b,电子,launch_winner,fold_2023,1,386
890161d57ddbd372,电子,launch_winner,fold_2022,1,50
8918b5bb9b0a6b7d,电子,launch_winner,fold_2021,1,46
893de949e97c401a,电子,launch_winner,fold_2023,1,269
89976d01abdf9381,电子,launch_winner,fold_2023,1,165
89e80a0a1ecc69b4,电子,launch_winner,fold_2021,1,79
89fca73d44c112a5,电子,launch_winner,fold_2023,1,194
8ac6b96aa86b8a53,电子,launch_winner,fold_2023,1,934
8b4c5f37a63d770c,电子,launch_winner,fold_2022,1,43
8b6e0f2a6be8d6f6,电子,launch_winner,fold_2023,1,48
8c5951996a02efdf,电子,launch_winner,fold_2023,1,424
8cc4f18e1984aa65,电子,launch_winner,fold_2023,1,34
8d1121777b93bfee,电子,launch_winner,fold_2023,1,79
8d5e1a3fc1f4ce5c,电子,launch_winner,fold_2021,1,48
8dc696da65504cef,电子,launch_winner,fold_2023,1,53
8e8b78d198a58425,电子,launch_winner,fold_2022,1,593
8e94809a985d0b38,电子,launch_winner,fold_2023,1,96
8fe3f093c1108f0f,电子,launch_winner,fold_2022,1,685
8fe45d5e1a16323e,电子,launch_winner,fold_2023,1,45
8ffc64df7a561c8e,电子,launch_winner,fold_2023,1,122
901de11dd79da262,电子,launch_winner,fold_2021,1,65
904ae984de5211dc,电子,launch_winner,fold_2023,1,51
912fe20ee50eaa66,电子,launch_winner,fold_2021,1,251
9135158bcbde32ef,电子,launch_winner,fold_2022,1,58
915f0122bc362094,电子,launch_winner,fold_2022,1,485
91d1f82e57accdfb,电子,launch_winner,fold_2021,1,45
91d7600c8eae1f40,电子,launch_winner,fold_2023,1,68
9215efd283c052fe,电子,launch_winner,fold_2021,1,91
9231962c4f8f7b24,电子,launch_winner,fold_2023,1,960
9262075ca9bdb1ee,电子,launch_winner,fold_2022,1,31
927c406919858ebc,电子,launch_winner,fold_2022,1,602
92ec37a6695a7a41,电子,launch_winner,fold_2022,1,142
938cf7d229010094,电子,launch_winner,fold_2023,1,171
9458c39aaacd9180,电子,launch_winner,fold_2021,1,69
945b1d400f5c0ae8,电子,launch_winner,fold_2023,1,42
94db38f456cd4070,电子,launch_winner,fold_2021,1,255
94db8a11fa15c9a5,电子,launch_winner,fold_2021,1,286
950c2957338fe647,电子,launch_winner,fold_2023,1,122
9532e40bd35f65fb,电子,launch_winner,fold_2022,1,51
95b05423a3e27cef,电子,launch_winner,fold_2021,1,58
968c840458bab2c8,电子,launch_winner,fold_2023,1,41
9721a66fbd2243cc,电子,launch_winner,fold_2023,1,40
975a3f2d62b559ce,电子,launch_winner,fold_2023,1,399
97d6879acaccf2dc,电子,launch_winner,fold_2022,2,110
97d8c330bdc6f613,电子,launch_winner,fold_2023,1,127
97db2c1651178c10,电子,launch_winner,fold_2021,1,148
97e05c71bcd9ef43,电子,launch_winner,fold_2021,1,262
97e9868cc08ceb53,电子,launch_winner,fold_2022,1,55
97ff2c21c07fc53b,电子,launch_winner,fold_2021,1,167
982240197ff10dd6,电子,launch_winner,fold_2023,1,129
986607c032e3485d,电子,launch_winner,fold_2022,1,300
987cb0acac8e24a9,电子,launch_winner,fold_2022,1,611
98cc7f00ee50c0a5,电子,launch_winner,fold_2023,1,703
98d5788336fb035e,电子,launch_winner,fold_2022,1,46
98d78671de6e85bb,电子,launch_winner,fold_2023,1,468
997881928bb084ef,电子,launch_winner,fold_2022,1,237
9a1349675ec2ebd7,电子,launch_winner,fold_2022,1,94
9a4ca6f0c88109f9,电子,launch_winner,fold_2021,1,43
9a58d659b37f0de4,电子,launch_winner,fold_2023,1,785
9a9946d6c90d3804,电子,launch_winner,fold_2022,1,496
9aaf9e9c1f89d967,电子,launch_winner,fold_2022,1,320
9ae3d3995010e2ad,电子,launch_winner,fold_2023,1,183
