relaxed_feature_set_pattern_id,industry,task,feature_family_set,feature_name_set,operator_direction_set,quantile_bucket_set,path_count,supporting_fold_count,path_train_weighted_support,candidate_rank_score_train_only
95e8fd9efdf154be,电子,failure_reject,industry_market_context;price_distance;volatility_range,atr_like_20;close_over_median_40;market_volatility_regime,greater_than,q40;q50,1,1,592.2990301846864,1510.2990301846864
8be92a63d80bbcd4,电子,failure_reject,industry_market_context,industry_relative_strength_vs_market_20d;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than;less_than,q10;q30,1,1,614.3357265955922,1504.3357265955922
4234ea84461553b5,电子,failure_reject,volatility_range,atr_like_20;volatility_return_std_60,less_than,q05;q40,7,1,712.1112400177933,1503.1112400177933
f32a42216da56322,电子,failure_reject,industry_market_context;volatility_range;volume_money,industry_relative_strength_vs_market_60d;volatility_return_std_10;volume_price_divergence_10,greater_than;less_than,q10;q50;q70,1,1,648.1988135193981,1470.198813519398
2861ea92d60513ca,电子,failure_reject,industry_market_context;volatility_range;volume_money,atr_like_10;market_volatility_regime;money_price_coherence_60,greater_than;less_than,q10;q60;q70,2,1,625.0328258605203,1466.0328258605205
1f0cdef6e0521803,电子,failure_reject,cross_section_rank;volatility_range,atr20_pct_market_rank;range_expansion_ratio_20_60;volatility_return_std_20,greater_than;less_than,q30;q60;q70,1,1,577.2521596489008,1453.252159648901
10af0e6562dbab14,电子,failure_reject,industry_market_context;price_distance,close_over_median_40;industry_money_breadth_20d;market_volatility_regime,greater_than;less_than,q50;q80,1,1,548.1256075865239,1450.125607586524
afa71074addc6d1f,电子,failure_reject,volatility_range,atr_like_20;volatility_return_std_60,greater_than;less_than,q40;q70;q80,1,1,557.2506917033307,1438.2506917033306
356c1a729eed3971,电子,failure_reject,industry_market_context;volatility_range,amplitude_60;industry_relative_strength_vs_market_20d;range_expansion_ratio_20_60,greater_than,q10;q20;q70,1,1,520.3461237145839,1422.3461237145839
2bbd49147008475e,电子,failure_reject,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_60;volume_over_mean_60,greater_than,q05;q30;q60,1,1,521.4567518331987,1413.4567518331987
4cb5475ca86e14b3,电子,failure_reject,industry_market_context;volatility_range,amplitude_60;industry_relative_strength_vs_market_20d;volatility_return_std_60,greater_than;less_than,q05;q20,1,1,702.5212263515921,1387.521226351592
d17553b8f45ead96,电子,failure_reject,industry_market_context;rolling_return,close_over_close_40d;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than;less_than,q30;q40;q70,1,1,554.9996001720306,1377.9996001720306
4f58a86a3890e92e,电子,failure_reject,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20;ret_60d_market_rank,greater_than;less_than,q10;q50;q60,1,1,531.3839971117441,1373.383997111744
c524a9c4efda2647,电子,failure_reject,industry_market_context;price_distance,close_over_min_low_120;close_over_min_low_60;industry_relative_strength_vs_market_20d,greater_than;less_than,q30;q40;q90,2,1,480.94759869759866,1366.9475986975986
4e7949be9c265249,电子,failure_reject,cross_section_rank;volume_money,money_price_coherence_60;ret_60d_market_rank,greater_than;less_than,q30;q50;q95,1,1,487.33368178104536,1365.3336817810455
2058b35b355051ee,电子,failure_reject,cross_section_rank;industry_market_context;volume_money,industry_relative_strength_vs_market_20d;ret_60d_market_rank;volume_over_mean_60,greater_than;less_than,q10;q50;q60,1,1,550.1560773707162,1362.156077370716
892b93936af87c23,电子,failure_reject,industry_market_context;volatility_range,industry_relative_strength_vs_market_60d;market_volatility_regime;volatility_return_std_20,greater_than,q30;q40;q60,1,1,608.5143370278,1347.5143370278001
adb516450377e6f8,电子,failure_reject,industry_market_context;price_distance;volatility_range,atr_like_10;close_over_ma_60;market_volatility_regime,greater_than,q10;q40;q60,1,1,511.6417207449915,1345.6417207449915
b41bc44a55e3199c,电子,failure_reject,industry_market_context;kbar_candle_shape,industry_relative_strength_vs_market_20d;intraday_range_pct,greater_than;less_than,q10;q30;q95,1,1,598.5252207479043,1339.5252207479043
1ba726c8cb8cb819,电子,failure_reject,industry_market_context;price_distance,close_over_max_high_60;close_over_median_40;market_volatility_regime,greater_than,q20;q40;q50,1,1,521.52764258658,1329.52764258658
429b0a72faf7a9e1,电子,failure_reject,industry_market_context;price_distance;volume_money,close_over_ma_20;market_volatility_regime;money_price_coherence_60,greater_than,q10;q50,1,1,504.42346789748717,1326.4234678974872
9562330329a487b4,电子,failure_reject,cross_section_rank;industry_market_context;price_distance,atr20_pct_industry_rank;close_over_median_40;market_volatility_regime,greater_than,q05;q40;q50,1,1,514.5265647870226,1325.5265647870226
99398a5c484c3842,电子,failure_reject,industry_market_context;volatility_range,atr_like_10;industry_relative_strength_vs_market_60d;volatility_return_std_60,greater_than;less_than,q05;q40,2,1,565.8322400509699,1323.8322400509699
240bbd5fe938bbde,电子,failure_reject,industry_market_context;price_distance,close_over_ma_60;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than;less_than,q30;q40;q60,1,1,605.13177620231,1310.13177620231
3b37ce709c0e18a8,电子,failure_reject,industry_market_context;volume_money,market_volatility_regime;money_price_coherence_60,less_than,q05;q60,10,1,794.4440216956967,1304.4440216956968
5f130d88d433a116,电子,failure_reject,kbar_candle_shape;volume_money,intraday_range_pct;lower_shadow_pct;money_price_coherence_60,greater_than;less_than,q10;q30;q95,1,1,556.3306922573967,1288.3306922573965
1cec4f78ddd8c2bb,电子,failure_reject,industry_market_context;price_distance;rolling_return,close_over_close_120d;close_over_min_low_20;market_volatility_regime,greater_than;less_than,q20;q40;q50,1,1,505.91273910949786,1285.9127391094978
b075d4f8edd41cc0,电子,failure_reject,industry_market_context;price_distance,close_over_median_40;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than,q30;q40;q50,1,1,565.0255029975194,1282.0255029975194
35cb7325f9a32757,电子,failure_reject,price_distance;volatility_range,close_over_max_high_120;close_over_median_60;volatility_return_std_20,greater_than;less_than,q30;q70;q80,1,1,507.2357489658373,1267.2357489658373
6894e4af7632b72b,电子,failure_reject,industry_market_context;volatility_range,high_vol_constructive_ratio;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than;less_than,q30;q40;q50,1,1,680.0664704231758,1262.0664704231758
dc0b20859893b29d,电子,failure_reject,industry_market_context;price_distance;rolling_return,close_over_min_low_20;market_volatility_regime;return_slope_120d,greater_than;less_than,q20;q40;q50,1,1,492.5857416959442,1248.5857416959443
cb532dd021daa9e9,电子,failure_reject,industry_market_context;volatility_range,amplitude_60;market_volatility_regime;volatility_return_std_60,greater_than;less_than,q05;q20;q40,1,1,616.7310795465581,1234.7310795465582
684a0baf26e6fd49,电子,failure_reject,volatility_range,atr_like_10;volatility_return_std_10;volatility_return_std_20,greater_than;less_than,q20;q50;q80,1,1,446.73594726116585,1228.7359472611658
5899b855dcb4996e,电子,failure_reject,industry_market_context;kbar_candle_shape;price_distance,drawdown_from_recent_high_40;gap_open_pct;market_volatility_regime,greater_than;less_than,q30;q60,1,1,492.78689165335754,1200.7868916533575
9d34db29f7db511c,电子,failure_reject,cross_section_rank;industry_market_context;volume_money,market_volatility_regime;money_over_mean_60;ret_60d_market_rank,greater_than;less_than,q50;q90,1,1,481.0025052634142,1199.0025052634142
77f3b071036f0e9a,电子,failure_reject,price_distance;volatility_range,atr_like_10;close_over_max_high_120;launch_gain_from_recent_low_120,greater_than;less_than,q05;q20;q95,1,1,536.362018126771,1197.362018126771
8b9456ee9343c13b,电子,failure_reject,cross_section_rank;volatility_range,atr20_pct_industry_rank;atr20_pct_market_rank;range_expansion_ratio_20_60,greater_than,q05;q60,1,1,396.0584375012545,1178.0584375012545
bd7371dec834c8bd,电子,failure_reject,cross_section_rank;volatility_range;volume_money,ret_60d_market_rank;volatility_return_std_10;volume_price_divergence_10,greater_than;less_than,q20;q40;q50,1,1,495.97759972587335,1173.9775997258735
057d672d6d5b3554,电子,failure_reject,industry_market_context;rolling_return,industry_relative_strength_vs_market_60d;market_volatility_regime;return_slope_40d,greater_than;less_than,q20;q30,1,1,449.94858107765333,1171.9485810776532
8d8fdef9bbbe8abc,电子,failure_reject,cross_section_rank;volatility_range,atr_like_20;ret_60d_market_rank,greater_than,q10;q40;q50,1,1,398.1975255213889,1169.1975255213888
8b11e6f3eb3dd1b6,电子,failure_reject,price_distance;volatility_range,atr_like_10;close_over_ma_120,greater_than;less_than,q05;q20;q95,1,1,523.9557702464355,1167.9557702464353
0dbf304d2f95c8d1,电子,failure_reject,industry_market_context;price_distance;rolling_return,close_over_min_low_20;market_volatility_regime;ret_120d,greater_than;less_than,q20;q40,1,1,457.3558071483624,1167.3558071483624
b2c0e0171c845d42,电子,failure_reject,industry_market_context;volatility_range,atr_like_20;industry_relative_strength_vs_market_20d;volatility_return_std_20,greater_than;less_than,q20;q30;q95,1,1,557.3001820963104,1146.3001820963104
36ff98aaf67f43ef,电子,failure_reject,industry_market_context;price_distance;rolling_return,close_over_close_120d;close_over_min_low_20;market_volatility_regime,greater_than;less_than,q20;q40,1,1,442.4438248997491,1143.443824899749
6f0a036159b72d17,电子,failure_reject,volatility_range,amplitude_60;atr_like_10;volatility_return_std_60,greater_than;less_than,q05;q20;q30,1,1,532.0079310852464,1142.0079310852464
a88d650dab201525,电子,failure_reject,volatility_range,amplitude_60;atr_like_20;volatility_return_std_10,greater_than;less_than,q20;q30,1,1,522.3256867805021,1140.325686780502
b81c7d8b1e4b41cd,电子,failure_reject,cross_section_rank;volatility_range,atr20_pct_market_rank;atr_like_20;volatility_return_std_60,greater_than;less_than,q05;q40;q50,3,1,487.57181965675716,1120.5718196567573
bb377ae7ce9de110,电子,failure_reject,cross_section_rank;volatility_range;volume_money,atr20_pct_market_rank;volatility_return_std_20;volume_price_divergence_10,greater_than;less_than,q40;q70;q95,1,1,466.28397764652897,1117.283977646529
4abac9f6cb414e31,电子,failure_reject,industry_market_context,industry_relative_strength_vs_market_20d;industry_relative_strength_vs_market_60d;market_breadth_20d,greater_than;less_than,q40;q60;q95,1,1,511.99291331360575,1116.9929133136056
869e16e729b11c46,电子,failure_reject,industry_market_context;volatility_range,amplitude_60;industry_relative_strength_vs_market_20d;market_breadth_20d,greater_than;less_than,q05;q10;q20,2,1,526.0979037150389,1116.097903715039
65a39f3052225965,电子,failure_reject,volatility_range,atr_like_20;range_expansion_ratio_20_60;volatility_return_std_20,greater_than,q20;q50;q60,1,1,416.94491574272183,1102.9449157427218
91479357a6c52bed,电子,failure_reject,volatility_range,amplitude_60;atr_like_20;volatility_return_std_10,greater_than;less_than,q10;q20,1,1,519.2090244482999,1093.2090244483
22828e1807e18dd2,电子,failure_reject,industry_market_context;launch_lifecycle_context;volume_money,industry_relative_strength_vs_market_60d;money_price_coherence_20;prelaunch_drawdown_120d,greater_than;less_than,q10;q20;q60,2,1,267.93223462421577,1092.9322346242157
8b92b0155a48bfe4,电子,failure_reject,kbar_candle_shape;volatility_range,intraday_range_pct;range_expansion_ratio_20_60;volatility_return_std_60,greater_than;less_than,q40;q60;q90,1,1,408.84858795892865,1083.8485879589286
8c828bf8e25be380,电子,failure_reject,cross_section_rank;volatility_range,amplitude_60;atr_like_10;money_5d_market_rank,greater_than;less_than,q20;q30,1,1,421.5563725650817,1083.5563725650818
b2c59e0dc3c6ccf3,电子,failure_reject,industry_market_context;price_distance,close_over_ma_20;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than,q30;q50,1,1,446.1936513131723,1076.1936513131723
3838653f5bf4ecbb,电子,failure_reject,industry_market_context;volatility_range,atr_like_10;industry_relative_strength_vs_market_60d;volatility_return_std_60,greater_than;less_than,q05;q40,2,1,505.2130726810608,1075.2130726810608
1630b3353cfd9b02,电子,failure_reject,industry_market_context;price_distance,close_over_median_40;industry_relative_strength_vs_market_60d;market_volatility_regime,greater_than;less_than,q30;q40;q60,1,1,489.24560044618636,1062.2456004461865
6a9a07055c121530,电子,failure_reject,volatility_range;volume_money,amplitude_60;money_price_coherence_60;volatility_return_std_60,greater_than;less_than,q05;q20;q40,1,1,469.44992733227434,1058.4499273322745
92371f0af36aa0d5,电子,failure_reject,price_distance;volatility_range,amplitude_60;distance_to_low_120;volatility_return_std_60,greater_than;less_than,q05;q20;q30,1,1,504.02388835180653,1055.0238883518066
ae279082905ff1e9,电子,failure_reject,price_distance;volatility_range,amplitude_60;close_over_min_low_120;volatility_return_std_60,greater_than;less_than,q05;q20;q30,1,1,504.02388835180653,1055.0238883518066
7360754eb733a50f,电子,failure_reject,cross_section_rank;volatility_range,atr20_pct_market_rank;ret_60d_market_rank;volatility_return_std_60,greater_than,q05;q60,1,1,377.75258118915093,1052.752581189151
b15ce3de08e172ca,电子,failure_reject,industry_market_context;kbar_candle_shape;volatility_range,lower_shadow_pct;market_volatility_regime;range_expansion_ratio_20_60,greater_than;less_than,q30;q60,1,1,537.9768160011902,1051.9768160011902
acebcda201f16c81,电子,failure_reject,launch_lifecycle_context;volatility_range;volume_money,amplitude_60;prelaunch_drawdown_120d;volume_price_divergence_60,greater_than,q20;q60,2,1,412.9730158730159,1040.9730158730158
302f63ff6f952ff5,电子,failure_reject,kbar_candle_shape;price_distance;volatility_range,close_over_ma_120;intraday_range_pct;volatility_return_std_60,greater_than;less_than,q30;q40;q80,1,1,492.11808417196755,1035.1180841719674
813fb75d1d4c7039,电子,failure_reject,volatility_range,amplitude_20;volatility_return_std_60,greater_than,q40;q60,1,1,364.71994907609053,1033.7199490760904
a01e2a7bf1750f03,电子,failure_reject,launch_lifecycle_context;volatility_range,prelaunch_drawdown_120d;volatility_return_std_20;volatility_return_std_60,greater_than;less_than,q20;q30;q40,1,1,475.0510237475856,1026.0510237475855
64812101ace1ef8f,电子,failure_reject,industry_market_context;price_distance,close_over_median_60;market_breadth_20d;market_volatility_regime,greater_than;less_than,q30;q60;q70,1,1,458.9096912710605,1019.9096912710605
90a09a62ade0594c,电子,failure_reject,industry_market_context,industry_relative_strength_vs_market_20d;industry_relative_strength_vs_market_60d;market_breadth_20d,greater_than;less_than,q40;q60;q95,1,1,415.2080641408795,1016.2080641408795
