industry,task,fold_id,feature_name,feature_family,importance_gain,importance_split,gain_share_within_fold,split_share_within_fold,allowed_for_path_extraction,allowed_for_primitive_formula,used_for_feature_selection,used_for_candidate_ranking,diagnostic_only
电子,launch_winner,fold_2023,volume_zscore_10,volume_money,13.1628999710083,1,0.002198113286614734,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,volume_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,volume_zscore_60,volume_money,10.317000389099121,1,0.001722867733040365,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,atr20_pct_industry_rank,cross_section_rank,264.4433488845825,15,0.044160210897323235,0.04076086956521739,True,True,False,False,True
电子,launch_winner,fold_2023,atr20_pct_market_rank,cross_section_rank,1011.2833330631256,25,0.1688773245891202,0.06793478260869565,True,True,False,False,True
电子,launch_winner,fold_2023,money_20d_industry_rank,cross_section_rank,31.061779975891113,3,0.005187102494229438,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,money_20d_market_rank,cross_section_rank,22.325929641723633,2,0.0037282758882607554,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,money_5d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,money_5d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,rank_evaporation_2d,cross_section_rank,49.054100036621094,4,0.008191695545124274,0.010869565217391304,True,True,False,False,True
电子,launch_winner,fold_2023,rank_evaporation_3d,cross_section_rank,50.06660985946655,5,0.00836077768502707,0.01358695652173913,True,True,False,False,True
电子,launch_winner,fold_2023,rank_evaporation_5d,cross_section_rank,15.379509449005127,2,0.002568271743759626,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,rank_jump_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,rank_persistence_3d,cross_section_rank,5.202199935913086,1,0.0008687314211870388,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,rank_persistence_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_10d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_10d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_20d_industry_rank,cross_section_rank,68.9605083167553,7,0.01151592809461684,0.019021739130434784,True,True,False,False,True
电子,launch_winner,fold_2023,ret_20d_market_rank,cross_section_rank,11.063199996948242,1,0.001847477908312723,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,ret_5d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,ret_5d_market_rank,cross_section_rank,83.26193141937256,6,0.013904166872439434,0.016304347826086956,True,True,False,False,True
电子,launch_winner,fold_2023,ret_60d_industry_rank,cross_section_rank,127.38425064086914,8,0.021272289119865357,0.021739130434782608,True,True,False,False,True
电子,launch_winner,fold_2023,ret_60d_market_rank,cross_section_rank,14.291299819946289,1,0.002386548259609112,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,industry_breadth_20d,industry_market_context,7.643080234527588,1,0.0012763415547623136,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,industry_breadth_change_5d,industry_market_context,4.395979881286621,1,0.0007340982462853883,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,industry_money_breadth_20d,industry_market_context,13.904800415039062,1,0.002322005531253927,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,industry_relative_strength_vs_market_20d,industry_market_context,9.20773983001709,1,0.0015376288891225133,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,industry_relative_strength_vs_market_60d,industry_market_context,38.263529777526855,3,0.006389744918065917,0.008152173913043478,True,True,False,False,True
电子,launch_winner,fold_2023,market_breadth_20d,industry_market_context,150.56974017620087,12,0.02514410556734502,0.03260869565217391,True,True,False,False,True
电子,launch_winner,fold_2023,market_volatility_regime,industry_market_context,757.4807389974594,34,0.12649404617617246,0.09239130434782608,True,True,False,False,True
电子,launch_winner,fold_2023,risk_on_off_bucket,industry_market_context,11.32289981842041,1,0.0018908459829290126,0.002717391304347826,True,True,False,False,True
电子,launch_winner,fold_2023,prelaunch_drawdown_120d,launch_lifecycle_context,18.07083034515381,2,0.003017703725571999,0.005434782608695652,True,True,False,False,True
电子,launch_winner,fold_2023,prelaunch_drawdown_60d,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,prelaunch_repair_age,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,launch_winner,fold_2023,sparse_strong_day_flag,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,body_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_location,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_open_return,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,gap_close_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,gap_open_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,high_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,intraday_range_pct,kbar_candle_shape,11.000889778137207,2,0.002867626542753556,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,low_close_ratio,kbar_candle_shape,4.766499996185303,1,0.0012424942146279923,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,lower_shadow_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,open_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,upper_shadow_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_120d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_3d,rolling_return,9.895709991455078,1,0.0025795368559445096,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_40d,rolling_return,11.108400344848633,1,0.00289565156263339,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_close_60d,rolling_return,17.905309677124023,2,0.004667417120057481,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,ret_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_120d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_60d,rolling_return,23.926390409469604,4,0.0062369457011410305,0.021621621621621623,True,True,False,False,True
电子,failure_reject,fold_2020,return_acceleration_20_60,rolling_return,11.14037024974823,2,0.0029039852292465753,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,return_acceleration_5_20,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_120d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_40d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,return_slope_60d,rolling_return,7.81859016418457,1,0.0020380893849410147,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_120,price_distance,134.07167575508356,5,0.03494876358008819,0.02702702702702703,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_ma_60,price_distance,7.588699817657471,1,0.00197816335414539,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_10,price_distance,0.4251619875431061,1,0.00011082792619843129,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_120,price_distance,80.99229907989502,5,0.021112443746297536,0.02702702702702703,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_40,price_distance,0.3687264062464237,3,9.61167369995612e-05,0.016216216216216217,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_max_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_120,price_distance,130.4539966583252,4,0.03400573507873494,0.021621621621621623,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_median_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_120,price_distance,24.005979657173157,4,0.00625769240834703,0.021621621621621623,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,close_over_min_low_60,price_distance,707.7596035003662,11,0.18449327880004043,0.05945945945945946,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_120,price_distance,19.732620239257812,2,0.005143746251201279,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_high_60,price_distance,12.287660121917725,2,0.0032030518462218683,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,distance_to_low_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,drawdown_from_recent_high_60,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_10,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_120,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_20,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_40,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_5,price_distance,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,launch_gain_from_recent_low_60,price_distance,162.4239959716797,1,0.04233942630296537,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,amplitude_10,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,amplitude_20,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,amplitude_5,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,amplitude_60,volatility_range,93.09005987644196,11,0.024265994110651407,0.05945945945945946,True,True,False,False,True
电子,failure_reject,fold_2020,atr20_pct,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,atr_like_10,volatility_range,9.10135018825531,2,0.002372469309401209,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,atr_like_20,volatility_range,167.67920970916748,11,0.04370931462158235,0.05945945945945946,True,True,False,False,True
电子,failure_reject,fold_2020,high_vol_constructive_ratio,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,high_vol_destructive_ratio,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,range_expansion_ratio_20_60,volatility_range,1.6329129934310913,2,0.0004256550821258267,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,range_expansion_ratio_5_20,volatility_range,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volatility_return_std_10,volatility_range,4.77335000038147,2,0.0012442798205423375,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,volatility_return_std_20,volatility_range,49.10113072395325,7,0.012799301564047022,0.03783783783783784,True,True,False,False,True
电子,failure_reject,fold_2020,volatility_return_std_5,volatility_range,5.080004155635834,2,0.0013242160450467146,0.010810810810810811,True,True,False,False,True
电子,failure_reject,fold_2020,volatility_return_std_60,volatility_range,92.5559720993042,8,0.024126772255258923,0.043243243243243246,True,True,False,False,True
电子,failure_reject,fold_2020,money_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_over_mean_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_price_coherence_10,volume_money,16.412869572639465,3,0.004278379420071135,0.016216216216216217,True,True,False,False,True
电子,failure_reject,fold_2020,money_price_coherence_20,volume_money,33.296549797058105,5,0.00867948610574366,0.02702702702702703,True,True,False,False,True
电子,failure_reject,fold_2020,money_price_coherence_5,volume_money,9.881600379943848,1,0.0025758588719547093,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,money_price_coherence_60,volume_money,4.442629814147949,1,0.0011580702499172026,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,money_zscore_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,turnover_proxy_ratio_10,volume_money,18.014939785003662,3,0.004695994645474141,0.016216216216216217,True,True,False,False,True
电子,failure_reject,fold_2020,turnover_proxy_ratio_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,turnover_proxy_ratio_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,turnover_proxy_ratio_60,volume_money,3.7301700115203857,1,0.00097235175969834,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,volume_over_mean_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_over_mean_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_over_mean_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_over_mean_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_price_divergence_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_price_divergence_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_price_divergence_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_price_divergence_60,volume_money,90.89856052398682,5,0.023694731072999946,0.02702702702702703,True,True,False,False,True
电子,failure_reject,fold_2020,volume_zscore_10,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_zscore_20,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_zscore_5,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,volume_zscore_60,volume_money,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,atr20_pct_industry_rank,cross_section_rank,0.04454280063509941,1,1.1611071464750194e-05,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,atr20_pct_market_rank,cross_section_rank,6.558962425217032,3,0.0017097394049757025,0.016216216216216217,True,True,False,False,True
电子,failure_reject,fold_2020,money_20d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_20d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,money_5d_industry_rank,cross_section_rank,2.433229923248291,1,0.0006342754861880382,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,money_5d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,rank_evaporation_2d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,rank_evaporation_3d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,rank_evaporation_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,rank_jump_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,rank_persistence_3d,cross_section_rank,3.1092100143432617,1,0.0008104847284121836,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,rank_persistence_5d,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_10d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_10d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_20d_industry_rank,cross_section_rank,1.9774999618530273,1,0.0005154793378780782,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,ret_20d_market_rank,cross_section_rank,4.598340034484863,1,0.0011986595813096084,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,ret_5d_industry_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_5d_market_rank,cross_section_rank,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,ret_60d_industry_rank,cross_section_rank,359.3582124710083,8,0.09367470897547997,0.043243243243243246,True,True,False,False,True
电子,failure_reject,fold_2020,ret_60d_market_rank,cross_section_rank,10.453700065612793,1,0.0027249893765604045,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,industry_breadth_20d,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,industry_breadth_change_5d,industry_market_context,5.635709762573242,1,0.0014690730684829157,0.005405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,industry_money_breadth_20d,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,industry_relative_strength_vs_market_20d,industry_market_context,126.94120931625366,9,0.033090048945673904,0.04864864864864865,True,True,False,False,True
电子,failure_reject,fold_2020,industry_relative_strength_vs_market_60d,industry_market_context,553.882016658783,22,0.14438166407968014,0.11891891891891893,True,True,False,False,True
电子,failure_reject,fold_2020,market_breadth_20d,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,market_volatility_regime,industry_market_context,87.53134071826935,9,0.022816990355212667,0.04864864864864865,True,True,False,False,True
电子,failure_reject,fold_2020,risk_on_off_bucket,industry_market_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,prelaunch_drawdown_120d,launch_lifecycle_context,696.3472995758057,10,0.18151840801158117,0.05405405405405406,True,True,False,False,True
电子,failure_reject,fold_2020,prelaunch_drawdown_60d,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,prelaunch_repair_age,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2020,sparse_strong_day_flag,launch_lifecycle_context,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,body_pct,kbar_candle_shape,20.96419906616211,1,0.002524995192597411,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,close_location,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_open_return,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,gap_close_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,gap_open_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,high_close_ratio,kbar_candle_shape,35.09091091156006,2,0.004226461553619176,0.0106951871657754,True,True,False,False,True
电子,failure_reject,fold_2021,intraday_range_pct,kbar_candle_shape,44.025699615478516,2,0.005302596084352663,0.0106951871657754,True,True,False,False,True
电子,failure_reject,fold_2021,low_close_ratio,kbar_candle_shape,0.9497219920158386,1,0.00011438755454362494,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,lower_shadow_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,open_close_ratio,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,upper_shadow_pct,kbar_candle_shape,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_120d,rolling_return,27.248699188232422,1,0.003281920489195941,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_40d,rolling_return,11.610799789428711,1,0.001398441865486712,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_5d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,close_over_close_60d,rolling_return,0.7034260034561157,1,8.472287786760933e-05,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,ret_10d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_120d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_1d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_20d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_2d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_3d,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
电子,failure_reject,fold_2021,ret_40d,rolling_return,1.2306300401687622,1,0.00014822101838880028,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,ret_5d,rolling_return,24.907699584960938,1,0.0029999630089469678,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,ret_60d,rolling_return,17.252500534057617,1,0.0020779463489780095,0.0053475935828877,True,True,False,False,True
电子,failure_reject,fold_2021,return_acceleration_20_60,rolling_return,0.0,0,0.0,0.0,True,True,False,False,True
