version,fold,calendar_year,dimension,group_value,trades,stop_loss_count,time_stop_count,stop_time_ratio,net_pnl_sum,return_contribution,avg_cost_after_return
rule_pullback_hard_gate,WF4,2023,exit_reason,time_stop,6,0,6,1.0,-868.6504314422593,-0.0008686504314422593,-0.005747062229944813
rule_pullback_hard_gate,WF4,2023,exit_reason,trailing_stop,1,0,0,0.0,18087.850501441953,0.018087850501441953,0.6355484310340727
rule_pullback_hard_gate,WF4,2023,industry_sync,industry_sync_on,9,1,6,0.7777777777777778,18509.926732349395,0.018509926732349396,0.0727063016800229
rule_pullback_hard_gate,WF4,2023,market_trend,market_trend_on,9,1,6,0.7777777777777778,18509.926732349395,0.018509926732349396,0.0727063016800229
rule_pullback_hard_gate,WF4,2023,pullback_money,not_pullback,8,0,6,0.75,19228.27753429413,0.01922827753429413,0.08481949578165557
rule_pullback_hard_gate,WF4,2023,pullback_money,pullback_money_other,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
rule_pullback_hard_gate,WF4,2023,pullback_top10_20,False,9,1,6,0.7777777777777778,18509.926732349395,0.018509926732349396,0.0727063016800229
rule_pullback_hard_gate,WF4,2023,width,width_neutral,2,0,2,1.0,-56.99690895080494,-5.699690895080494e-05,-0.0011406740086090912
rule_pullback_hard_gate,WF4,2023,width,width_strong,7,1,4,0.7142857142857143,18566.9236413002,0.0185669236413002,0.09380543759106062
rule_pullback_hard_gate,WF5,2023,entry_type,breakout,8,0,6,0.75,20032.428572368626,0.020032428572368626,0.08481949578165558
rule_pullback_hard_gate,WF5,2023,entry_type,pullback,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
rule_pullback_hard_gate,WF5,2023,exit_reason,ema60_exit,1,0,0,0.0,2009.0774642944336,0.002009077464294434,0.0774899085988408
rule_pullback_hard_gate,WF5,2023,exit_reason,stop_loss,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
rule_pullback_hard_gate,WF5,2023,exit_reason,time_stop,6,0,6,1.0,-886.6744161605834,-0.0008866744161605834,-0.005747062229944823
rule_pullback_hard_gate,WF5,2023,exit_reason,trailing_stop,1,0,0,0.0,18910.025524234774,0.018910025524234774,0.6355484310340728
rule_pullback_hard_gate,WF5,2023,industry_sync,industry_sync_on,9,1,6,0.7777777777777778,19314.07777042389,0.01931407777042389,0.07270630168002291
rule_pullback_hard_gate,WF5,2023,market_trend,market_trend_on,9,1,6,0.7777777777777778,19314.07777042389,0.01931407777042389,0.07270630168002291
rule_pullback_hard_gate,WF5,2023,pullback_money,not_pullback,8,0,6,0.75,20032.428572368626,0.020032428572368626,0.08481949578165558
rule_pullback_hard_gate,WF5,2023,pullback_money,pullback_money_other,1,1,0,1.0,-718.3508019447327,-0.0007183508019447327,-0.024199251133038464
rule_pullback_hard_gate,WF5,2023,pullback_top10_20,False,9,1,6,0.7777777777777778,19314.07777042389,0.01931407777042389,0.07270630168002291
rule_pullback_hard_gate,WF5,2023,width,width_neutral,2,0,2,1.0,-56.99690895080494,-5.699690895080494e-05,-0.0011406740086090912
rule_pullback_hard_gate,WF5,2023,width,width_strong,7,1,4,0.7142857142857143,19371.074679374695,0.019371074679374694,0.09380543759106062
rule_pullback_hard_gate,WF5,2024,entry_type,breakout,24,0,16,0.6666666666666666,-15957.880067491531,-0.01595788006749153,-0.02332316181664693
rule_pullback_hard_gate,WF5,2024,entry_type,pullback,13,2,5,0.5384615384615384,4268.743065309517,0.004268743065309517,0.011014891112162818
rule_pullback_hard_gate,WF5,2024,exit_reason,ema60_exit,5,0,0,0.0,1380.642413043975,0.001380642413043975,0.011959977834641986
rule_pullback_hard_gate,WF5,2024,exit_reason,end_of_backtest,4,0,0,0.0,-1208.6461431503317,-0.0012086461431503317,-0.012148735036848936
rule_pullback_hard_gate,WF5,2024,exit_reason,stop_loss,2,2,0,1.0,-1938.7990234375002,-0.0019387990234375002,-0.03325903868624191
rule_pullback_hard_gate,WF5,2024,exit_reason,time_stop,21,0,21,1.0,-18017.631059598923,-0.018017631059598922,-0.030142065489585028
rule_pullback_hard_gate,WF5,2024,exit_reason,trailing_stop,5,0,0,0.0,8095.2968109607655,0.008095296810960766,0.0543468408973091
rule_pullback_hard_gate,WF5,2024,industry_sync,industry_sync_on,37,2,21,0.6216216216216216,-11689.137002182015,-0.011689137002182015,-0.011258440517335393
rule_pullback_hard_gate,WF5,2024,market_trend,market_trend_on,37,2,21,0.6216216216216216,-11689.137002182015,-0.011689137002182015,-0.011258440517335393
rule_pullback_hard_gate,WF5,2024,pullback_money,not_pullback,24,0,16,0.6666666666666666,-15957.880067491531,-0.01595788006749153,-0.02332316181664693
rule_pullback_hard_gate,WF5,2024,pullback_money,pullback_money_other,13,2,5,0.5384615384615384,4268.743065309517,0.004268743065309517,0.011014891112162818
rule_pullback_hard_gate,WF5,2024,pullback_top10_20,False,37,2,21,0.6216216216216216,-11689.137002182015,-0.011689137002182015,-0.011258440517335393
rule_pullback_hard_gate,WF5,2024,width,width_neutral,2,0,2,1.0,-1154.1732975006112,-0.0011541732975006113,-0.019281468896468767
rule_pullback_hard_gate,WF5,2024,width,width_strong,35,2,19,0.6,-10534.963704681406,-0.010534963704681407,-0.010799981752813489
