industry,task,fold_id,contract_id,top_split_features,common_feature_pairs,feature_family_pair_frequency,approximate_threshold_quantile_bucket,path_support_count,path_fold_presence,path_interpretation_text
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,money_ratio_20,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q37,5,fold_2021,money_ratio_20 split appears in 5/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q63,4,fold_2021,lower_shadow_pct split appears in 4/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q32,3,fold_2021,upper_shadow_pct split appears in 3/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2021,T1_fixed_rounds_no_inner_validation,failure_decision_window,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,launch_gain_from_recent_low_120d+relative_ret20_vs_benchmark:28;launch_gain_from_recent_low_120d+market_regime:21;atr20_pct+prelaunch_drawdown_120d:16;launch_gain_from_recent_low_120d+relative_ret20_vs_industry:15;launch_gain_from_recent_low_120d+launch_gain_from_recent_low_60d:14,q66,1,fold_2021,failure_decision_window split appears in 1/389 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q68,69,fold_2022,launch_gain_from_recent_low_120d split appears in 69/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q31,56,fold_2022,relative_ret20_vs_industry split appears in 56/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q60,55,fold_2022,prelaunch_drawdown_120d split appears in 55/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,rolling_range_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q57,53,fold_2022,rolling_range_20d split appears in 53/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,atr20_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q48,52,fold_2022,atr20_pct split appears in 52/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q43,38,fold_2022,launch_gain_from_recent_low_60d split appears in 38/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,money_ratio_20,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q54,37,fold_2022,money_ratio_20 split appears in 37/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q63,36,fold_2022,industry_breadth_20d split appears in 36/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,market_regime,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,categorical_or_unavailable,31,fold_2022,market_regime split appears in 31/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q74,27,fold_2022,ret_rank_20d_industry split appears in 27/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q45,23,fold_2022,higher_low_count_20d split appears in 23/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q73,21,fold_2022,ret_rank_20d_market split appears in 21/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q46,13,fold_2022,lower_shadow_pct split appears in 13/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q48,12,fold_2022,relative_ret20_vs_benchmark split appears in 12/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q54,11,fold_2022,upper_shadow_pct split appears in 11/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,close_location,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,q82,7,fold_2022,close_location split appears in 7/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2022,T1_fixed_rounds_no_inner_validation,launch_variant,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,launch_gain_from_recent_low_120d+relative_ret20_vs_industry:32;launch_gain_from_recent_low_120d+prelaunch_drawdown_120d:18;launch_gain_from_recent_low_120d+market_regime:17;atr20_pct+rolling_range_20d:16;launch_gain_from_recent_low_60d+prelaunch_drawdown_120d:16,categorical_or_unavailable,5,fold_2022,launch_variant split appears in 5/546 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q71,61,fold_2023,launch_gain_from_recent_low_120d split appears in 61/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q65,49,fold_2023,prelaunch_drawdown_120d split appears in 49/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,atr20_pct,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q24,44,fold_2023,atr20_pct split appears in 44/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_industry,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q67,39,fold_2023,ret_rank_20d_industry split appears in 39/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_industry,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q20,38,fold_2023,relative_ret20_vs_industry split appears in 38/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,rolling_range_20d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q51,38,fold_2023,rolling_range_20d split appears in 38/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q53,35,fold_2023,industry_breadth_20d split appears in 35/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,categorical_or_unavailable,31,fold_2023,market_regime split appears in 31/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q62,30,fold_2023,launch_gain_from_recent_low_60d split appears in 30/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,money_ratio_20,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q62,27,fold_2023,money_ratio_20 split appears in 27/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q73,27,fold_2023,ret_rank_20d_market split appears in 27/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,higher_low_count_20d,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q81,25,fold_2023,higher_low_count_20d split appears in 25/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,relative_ret20_vs_benchmark,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q46,23,fold_2023,relative_ret20_vs_benchmark split appears in 23/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lower_shadow_pct,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q42,14,fold_2023,lower_shadow_pct split appears in 14/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,close_location,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q65,14,fold_2023,close_location split appears in 14/513 locked T1 splits; diagnostic only
电子,industry_failure_reject_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,upper_shadow_pct,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,launch_gain_from_recent_low_120d+ret_rank_20d_industry:17;market_regime+prelaunch_drawdown_120d:14;prelaunch_drawdown_120d+rolling_range_20d:13;atr20_pct+prelaunch_drawdown_120d:13;prelaunch_drawdown_120d+prelaunch_drawdown_120d:13,q34,9,fold_2023,upper_shadow_pct split appears in 9/513 locked T1 splits; diagnostic only
