industry,task,fold_id,contract_id,feature_name,feature_family,feature_gain_share,feature_split_share,permutation_importance_delta,family_total_gain_share,top_feature_dominance_share,single_family_dominance_flag
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.11533429571077845,0.11452513966480447,,0.3728425060820432,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.10329776256375166,0.12290502793296089,,0.3728425060820432,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.1155116349337122,0.12290502793296089,,0.1155116349337122,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.03675495906609597,0.04189944134078212,,0.03675495906609597,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.029832966784598656,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.003350924515779753,0.004189944134078212,,0.029832966784598656,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2023,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.026482042268818902,0.027932960893854747,,0.029832966784598656,0.23623316905972322,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,ret_rank_20d_market,stock_within_industry_rank,0.10535265749978855,0.12321660181582361,,0.10535265749978855,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,money_ratio_20,turnover_liquidity_money,0.07472194191572648,0.0946822308690013,,0.07472194191572648,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,atr20_pct,volatility_expansion,0.1666259497191476,0.1582360570687419,,0.1666259497191476,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,prelaunch_drawdown_120d,repair_quality,0.19649099362486402,0.1621271076523995,,0.44295128784752824,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_60d,repair_quality,0.13617907800847756,0.1297016861219196,,0.44295128784752824,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_gain_from_recent_low_120d,repair_quality,0.11028121621418664,0.11673151750972763,,0.44295128784752824,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,industry_breadth_20d,industry_breadth,0.12174730217545461,0.1309987029831388,,0.12174730217545461,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,market_regime,market_regime,0.06680041502458176,0.058365758754863814,,0.06680041502458176,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,lifecycle_pool,launch_family_lifecycle,0.0,0.0,,0.0218004458177728,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_family,launch_family_lifecycle,0.0038260977015486127,0.0038910505836575876,,0.0218004458177728,0.19649099362486402,False
电子,industry_launch_winner_score_lgbm,fold_2024,T1_fixed_rounds_no_inner_validation,launch_variant,launch_family_lifecycle,0.017974348116224188,0.02204928664072633,,0.0218004458177728,0.19649099362486402,False
