threshold_id,episode_cluster_id,cluster_anchor_n,earliest_anchor_row_id,shortest_duration_anchor_row_id,medoid_anchor_row_id,earliest_source_row_key,shortest_source_row_key,medoid_source_row_key,medoid_distance,representative_taxonomy_disagreement,earliest_anchor_path_type,shortest_duration_anchor_path_type,medoid_anchor_path_type,cluster_distinct_path_type_n,cluster_internal_path_type_entropy,cluster_dominant_path_type,cluster_dominant_path_type_share
up100pct,up100pct::SZ300567::000000,31,953458,1000455,960959,SZ300567|2024-11-12|953458|up100pct,SZ300567|2025-04-02|1000455|up100pct,SZ300567|2024-12-03|960959|up100pct,0.03313778872397246,True,slow_grind_winner,slow_grind_winner,unclassified_mixed_path,2,0.9629004147713268,unclassified_mixed_path,0.6129032258064516
up150pct,up150pct::SZ300567::000000,31,953458,1000455,961959,SZ300567|2024-11-12|953458|up150pct,SZ300567|2025-04-02|1000455|up150pct,SZ300567|2024-12-05|961959|up150pct,0.018965562416530888,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SZ300567::000000,31,953458,1000455,960959,SZ300567|2024-11-12|953458|up50pct,SZ300567|2025-04-02|1000455|up50pct,SZ300567|2024-12-03|960959|up50pct,0.03181699041737083,True,unclassified_mixed_path,slow_grind_winner,unclassified_mixed_path,2,0.6373874992221911,unclassified_mixed_path,0.8387096774193549
up100pct,up100pct::SZ300570::000000,154,124985,386971,277483,SZ300570|2018-01-10|124985|up100pct,SZ300570|2020-03-11|386971|up100pct,SZ300570|2019-04-16|277483|up100pct,0.16775347906065452,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300570::000001,39,988455,1063450,998457,SZ300570|2025-02-27|988455|up100pct,SZ300570|2025-10-10|1063450|up100pct,SZ300570|2025-03-27|998457|up100pct,0.16636667520463028,True,late_rescue_winner,slow_grind_winner,late_rescue_winner,2,0.17203694935311378,late_rescue_winner,0.9743589743589743
up150pct,up150pct::SZ300570::000000,154,124985,372974,271484,SZ300570|2018-01-10|124985|up150pct,SZ300570|2020-01-23|372974|up150pct,SZ300570|2019-03-28|271484|up150pct,0.054709872440604004,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300570::000000,154,124985,282482,344975,SZ300570|2018-01-10|124985|up50pct,SZ300570|2019-04-30|282482|up50pct,SZ300570|2019-11-05|344975|up50pct,0.10027825412892663,True,unclassified_mixed_path,unclassified_mixed_path,late_rescue_winner,4,0.717283122294705,late_rescue_winner,0.6298701298701299
up50pct,up50pct::SZ300570::000001,104,982958,1031454,992956,SZ300570|2025-02-12|982958|up50pct,SZ300570|2025-07-04|1031454|up50pct,SZ300570|2025-03-12|992956|up50pct,0.30874081615408766,True,late_rescue_winner,smooth_trend_winner,slow_grind_winner,4,0.9363553298411686,late_rescue_winner,0.4230769230769231
up100pct,up100pct::SZ300573::000000,4,833953,835954,834954,SZ300573|2023-11-15|833953|up100pct,SZ300573|2023-11-21|835954|up100pct,SZ300573|2023-11-17|834954|up100pct,0.1349767306214316,True,stair_step_winner,unclassified_mixed_path,stair_step_winner,2,1.0,stair_step_winner,0.5
up50pct,up50pct::SZ300573::000000,16,833453,869457,873457,SZ300573|2023-11-14|833453|up50pct,SZ300573|2024-03-04|869457|up50pct,SZ300573|2024-03-14|873457|up50pct,0.3907547720812692,True,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,3,0.949701216438411,smooth_trend_winner,0.4375
up50pct,up50pct::SZ300573::000001,1,939458,939458,939458,SZ300573|2024-09-26|939458|up50pct,SZ300573|2024-09-26|939458|up50pct,SZ300573|2024-09-26|939458|up50pct,0.0,False,unclassified_short_path,unclassified_short_path,unclassified_short_path,1,-0.0,unclassified_short_path,1.0
up100pct,up100pct::SZ300579::000000,23,163484,339478,268987,SZ300579|2018-05-10|163484|up100pct,SZ300579|2019-10-21|339478|up100pct,SZ300579|2019-03-21|268987|up100pct,0.014127324569307757,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,2,0.6665783579949205,unclassified_mixed_path,0.8260869565217391
up150pct,up150pct::SZ300579::000000,8,163484,280983,267486,SZ300579|2018-05-10|163484|up150pct,SZ300579|2019-04-25|280983|up150pct,SZ300579|2019-03-18|267486|up150pct,0.0723756813301662,True,unclassified_mixed_path,stair_step_winner,unclassified_mixed_path,2,0.5435644431995964,unclassified_mixed_path,0.875
up50pct,up50pct::SZ300579::000000,155,163484,268987,369977,SZ300579|2018-05-10|163484|up50pct,SZ300579|2019-03-21|268987|up50pct,SZ300579|2020-01-15|369977|up50pct,0.18596524477045634,True,unclassified_mixed_path,unclassified_short_path,unclassified_mixed_path,5,0.5110736873958949,unclassified_mixed_path,0.7161290322580646
up100pct,up100pct::SZ300584::000000,4,163486,166984,166984,SZ300584|2018-05-10|163486|up100pct,SZ300584|2018-05-21|166984|up100pct,SZ300584|2018-05-21|166984|up100pct,0.07981970148670078,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300584::000000,4,163486,167484,166984,SZ300584|2018-05-10|163486|up50pct,SZ300584|2018-05-22|167484|up50pct,SZ300584|2018-05-21|166984|up50pct,0.05515752973791788,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300596::000000,8,262486,386975,265989,SZ300596|2019-03-04|262486|up100pct,SZ300596|2020-03-11|386975|up100pct,SZ300596|2019-03-13|265989|up100pct,0.0468393184921421,True,late_rescue_winner,slow_grind_winner,late_rescue_winner,2,0.5435644431995964,late_rescue_winner,0.875
up50pct,up50pct::SZ300596::000000,102,262486,386975,344979,SZ300596|2019-03-04|262486|up50pct,SZ300596|2020-03-11|386975|up50pct,SZ300596|2019-11-05|344979|up50pct,0.02135070509891078,True,choppy_reversal_winner,stair_step_winner,late_rescue_winner,5,0.25203330647674344,late_rescue_winner,0.9117647058823529
up100pct,up100pct::SZ300598::000000,2,496466,497964,497964,SZ300598|2021-01-29|496466|up100pct,SZ300598|2021-02-03|497964|up100pct,SZ300598|2021-02-03|497964|up100pct,0.17000235486463078,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300598::000000,27,488966,536960,494465,SZ300598|2021-01-08|488966|up50pct,SZ300598|2021-06-04|536960|up50pct,SZ300598|2021-01-25|494465|up50pct,0.3710606322177609,True,unclassified_mixed_path,unclassified_short_path,unclassified_mixed_path,4,0.8843105939874623,unclassified_mixed_path,0.4444444444444444
up100pct,up100pct::SZ300602::000000,30,492466,499465,494967,SZ300602|2021-01-19|492466|up100pct,SZ300602|2021-02-08|499465|up100pct,SZ300602|2021-01-26|494967|up100pct,0.04318183807461175,True,late_rescue_winner,stair_step_winner,late_rescue_winner,2,0.21084230031853216,late_rescue_winner,0.9666666666666667
up150pct,up150pct::SZ300602::000000,22,494466,499964,494967,SZ300602|2021-01-25|494466|up150pct,SZ300602|2021-02-09|499964|up150pct,SZ300602|2021-01-26|494967|up150pct,0.009618120183098869,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300602::000000,33,492466,499465,500965,SZ300602|2021-01-19|492466|up50pct,SZ300602|2021-02-08|499465|up50pct,SZ300602|2021-02-18|500965|up50pct,0.1346182637837163,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,3,0.9364171003049389,unclassified_mixed_path,0.5151515151515151
up100pct,up100pct::SZ300604::000000,361,665453,1049953,873460,SZ300604|2022-06-28|665453|up100pct,SZ300604|2025-08-26|1049953|up100pct,SZ300604|2024-03-14|873460|up100pct,0.3329185280602962,True,late_rescue_winner,jump_repricing_winner,unclassified_mixed_path,5,0.8906577836360887,late_rescue_winner,0.3739612188365651
up150pct,up150pct::SZ300604::000000,361,665453,1027456,893457,SZ300604|2022-06-28|665453|up150pct,SZ300604|2025-06-24|1027456|up150pct,SZ300604|2024-05-16|893457|up150pct,0.26159358552766804,True,late_rescue_winner,jump_repricing_winner,slow_grind_winner,5,0.7809817542526102,slow_grind_winner,0.3767313019390582
up50pct,up50pct::SZ300604::000000,361,665453,1058952,983458,SZ300604|2022-06-28|665453|up50pct,SZ300604|2025-09-19|1058952|up50pct,SZ300604|2025-02-13|983458|up50pct,0.3604338460105123,True,smooth_trend_winner,unclassified_short_path,unclassified_mixed_path,5,0.8916776560816874,late_rescue_winner,0.31301939058171746
up100pct,up100pct::SZ300618::000000,27,387478,417973,409976,SZ300618|2020-03-12|387478|up100pct,SZ300618|2020-06-11|417973|up100pct,SZ300618|2020-05-20|409976|up100pct,0.1305367096342138,True,stair_step_winner,unclassified_mixed_path,unclassified_mixed_path,2,0.975119064940866,unclassified_mixed_path,0.5925925925925926
up150pct,up150pct::SZ300618::000000,1,412974,412974,412974,SZ300618|2020-05-28|412974|up150pct,SZ300618|2020-05-28|412974|up150pct,SZ300618|2020-05-28|412974|up150pct,0.0,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300618::000000,128,384478,483967,452469,SZ300618|2020-03-04|384478|up50pct,SZ300618|2020-12-24|483967|up50pct,SZ300618|2020-09-18|452469|up50pct,0.432239037296482,True,stair_step_winner,unclassified_short_path,jump_repricing_winner,5,0.7890071982724842,jump_repricing_winner,0.34375
up50pct,up50pct::SZ300618::000001,3,529464,540965,540965,SZ300618|2021-05-14|529464|up50pct,SZ300618|2021-06-17|540965|up50pct,SZ300618|2021-06-17|540965|up50pct,0.4550788658459462,True,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,2,0.9182958340544894,smooth_trend_winner,0.6666666666666666
up100pct,up100pct::SZ300620::000000,27,1064451,1075954,1070952,SZ300620|2025-10-14|1064451|up100pct,SZ300620|2025-11-14|1075954|up100pct,SZ300620|2025-10-31|1070952|up100pct,0.08679153439664798,True,slow_grind_winner,unclassified_mixed_path,slow_grind_winner,3,0.7095802706013475,slow_grind_winner,0.6296296296296297
up150pct,up150pct::SZ300620::000000,27,1064451,1075954,1072453,SZ300620|2025-10-14|1064451|up150pct,SZ300620|2025-11-14|1075954|up150pct,SZ300620|2025-11-05|1072453|up150pct,0.030922126339773065,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SZ300620::000000,27,1064451,1076953,1070952,SZ300620|2025-10-14|1064451|up50pct,SZ300620|2025-11-18|1076953|up50pct,SZ300620|2025-10-31|1070952|up50pct,0.3254100592978511,True,jump_repricing_winner,unclassified_short_path,jump_repricing_winner,3,0.8707425794966054,jump_repricing_winner,0.5925925925925926
up100pct,up100pct::SZ300627::000000,2,939462,939462,939462,SZ300627|2024-09-26|939462|up100pct,SZ300627|2024-09-26|939462|up100pct,SZ300627|2024-09-26|939462|up100pct,0.04260522122692459,False,slow_grind_winner,slow_grind_winner,slow_grind_winner,1,-0.0,slow_grind_winner,1.0
up50pct,up50pct::SZ300627::000000,122,939462,1077454,982961,SZ300627|2024-09-26|939462|up50pct,SZ300627|2025-11-19|1077454|up50pct,SZ300627|2025-02-12|982961|up50pct,0.2674409995046519,True,jump_repricing_winner,jump_repricing_winner,unclassified_mixed_path,3,0.8716482929635552,slow_grind_winner,0.4672131147540984
up100pct,up100pct::SZ300628::000000,6,876461,878961,877962,SZ300628|2024-03-22|876461|up100pct,SZ300628|2024-03-29|878961|up100pct,SZ300628|2024-03-27|877962|up100pct,0.05981119782683694,False,unclassified_mixed_path,unclassified_mixed_path,unclassified_mixed_path,1,-0.0,unclassified_mixed_path,1.0
up50pct,up50pct::SZ300628::000000,13,723452,734952,731952,SZ300628|2022-12-15|723452|up50pct,SZ300628|2023-01-18|734952|up50pct,SZ300628|2023-01-10|731952|up50pct,0.16078409443085454,False,smooth_trend_winner,smooth_trend_winner,smooth_trend_winner,1,-0.0,smooth_trend_winner,1.0
up50pct,up50pct::SZ300628::000001,40,833457,878462,872462,SZ300628|2023-11-14|833457|up50pct,SZ300628|2024-03-28|878462|up50pct,SZ300628|2024-03-12|872462|up50pct,0.2965239779922222,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,4,0.7595588327515359,unclassified_mixed_path,0.625
up100pct,up100pct::SZ300633::000000,250,254488,495969,496968,SZ300633|2019-02-01|254488|up100pct,SZ300633|2021-01-28|495969|up100pct,SZ300633|2021-02-01|496968|up100pct,0.2258897964946335,True,late_rescue_winner,stair_step_winner,unclassified_mixed_path,3,0.5814974086965926,late_rescue_winner,0.692
up150pct,up150pct::SZ300633::000000,81,254488,505467,483467,SZ300633|2019-02-01|254488|up150pct,SZ300633|2021-03-03|505467|up150pct,SZ300633|2020-12-23|483467|up150pct,0.07239104947999561,True,late_rescue_winner,unclassified_mixed_path,late_rescue_winner,2,0.3809465857053901,late_rescue_winner,0.9259259259259259
up50pct,up50pct::SZ300633::000000,373,164991,685459,552967,SZ300633|2018-05-15|164991|up50pct,SZ300633|2022-08-23|685459|up50pct,SZ300633|2021-07-21|552967|up50pct,0.1916970274836619,True,late_rescue_winner,smooth_trend_winner,unclassified_mixed_path,6,0.7342791130940145,late_rescue_winner,0.40214477211796246
up100pct,up100pct::SZ300634::000000,9,367981,372981,375980,SZ300634|2020-01-09|367981|up100pct,SZ300634|2020-01-23|372981|up100pct,SZ300634|2020-02-10|375980|up100pct,0.11295135900552838,True,late_rescue_winner,stair_step_winner,late_rescue_winner,2,0.5032583347756457,late_rescue_winner,0.8888888888888888
up50pct,up50pct::SZ300634::000000,138,254489,377480,458969,SZ300634|2019-02-01|254489|up50pct,SZ300634|2020-02-13|377480|up50pct,SZ300634|2020-10-15|458969|up50pct,0.2387274694621721,True,late_rescue_winner,unclassified_short_path,late_rescue_winner,5,0.5268186420295121,late_rescue_winner,0.7318840579710145
up100pct,up100pct::SZ300641::000000,1,143990,143990,143990,SZ300641|2018-03-12|143990|up100pct,SZ300641|2018-03-12|143990|up100pct,SZ300641|2018-03-12|143990|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300641::000000,1,143990,143990,143990,SZ300641|2018-03-12|143990|up150pct,SZ300641|2018-03-12|143990|up150pct,SZ300641|2018-03-12|143990|up150pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300641::000000,1,143990,143990,143990,SZ300641|2018-03-12|143990|up50pct,SZ300641|2018-03-12|143990|up50pct,SZ300641|2018-03-12|143990|up50pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300648::000000,1,143991,143991,143991,SZ300648|2018-03-12|143991|up100pct,SZ300648|2018-03-12|143991|up100pct,SZ300648|2018-03-12|143991|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300648::000000,1,143991,143991,143991,SZ300648|2018-03-12|143991|up150pct,SZ300648|2018-03-12|143991|up150pct,SZ300648|2018-03-12|143991|up150pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300648::000000,1,143991,143991,143991,SZ300648|2018-03-12|143991|up50pct,SZ300648|2018-03-12|143991|up50pct,SZ300648|2018-03-12|143991|up50pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300653::000000,15,166993,267991,259991,SZ300653|2018-05-21|166993|up100pct,SZ300653|2019-03-19|267991|up100pct,SZ300653|2019-02-25|259991|up100pct,0.0252223470663034,True,unclassified_mixed_path,stair_step_winner,stair_step_winner,2,0.5665095065529053,stair_step_winner,0.8666666666666667
up150pct,up150pct::SZ300653::000000,5,257990,258990,258990,SZ300653|2019-02-19|257990|up150pct,SZ300653|2019-02-21|258990|up150pct,SZ300653|2019-02-21|258990|up150pct,0.015914373598185993,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300653::000000,59,166993,404980,344483,SZ300653|2018-05-21|166993|up50pct,SZ300653|2020-05-06|404980|up50pct,SZ300653|2019-11-04|344483|up50pct,0.07515543933192767,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,4,0.8788749013910437,stair_step_winner,0.3898305084745763
up100pct,up100pct::SZ300661::000000,1,939464,939464,939464,SZ300661|2024-09-26|939464|up100pct,SZ300661|2024-09-26|939464|up100pct,SZ300661|2024-09-26|939464|up100pct,0.0,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300661::000000,200,939464,939464,1029961,SZ300661|2024-09-26|939464|up50pct,SZ300661|2024-09-26|939464|up50pct,SZ300661|2025-07-01|1029961|up50pct,0.15942885822139138,True,unclassified_short_path,unclassified_short_path,unclassified_mixed_path,5,0.4534275739925928,unclassified_mixed_path,0.69
up100pct,up100pct::SZ300666::000000,120,764961,1077457,988463,SZ300666|2023-04-20|764961|up100pct,SZ300666|2025-11-19|1077457|up100pct,SZ300666|2025-02-27|988463|up100pct,0.27019909414970456,True,late_rescue_winner,slow_grind_winner,slow_grind_winner,3,0.7787594246246159,slow_grind_winner,0.6583333333333333
up150pct,up150pct::SZ300666::000000,100,764961,1076457,965464,SZ300666|2023-04-20|764961|up150pct,SZ300666|2025-11-17|1076457|up150pct,SZ300666|2024-12-16|965464|up150pct,0.12783246935437564,True,late_rescue_winner,slow_grind_winner,slow_grind_winner,2,0.557438185027989,slow_grind_winner,0.87
up50pct,up50pct::SZ300666::000000,121,764961,1076958,964965,SZ300666|2023-04-20|764961|up50pct,SZ300666|2025-11-18|1076958|up50pct,SZ300666|2024-12-13|964965|up50pct,0.618692158594607,True,late_rescue_winner,smooth_trend_winner,unclassified_mixed_path,5,0.8690523426213403,unclassified_mixed_path,0.35537190082644626
up100pct,up100pct::SZ300671::000000,33,445972,541467,534467,SZ300671|2020-09-01|445972|up100pct,SZ300671|2021-06-18|541467|up100pct,SZ300671|2021-05-28|534467|up100pct,0.39991349685352623,True,unclassified_mixed_path,unclassified_short_path,smooth_trend_winner,4,0.42210709274569774,smooth_trend_winner,0.8484848484848485
up150pct,up150pct::SZ300671::000000,26,445972,540467,530966,SZ300671|2020-09-01|445972|up150pct,SZ300671|2021-06-16|540467|up150pct,SZ300671|2021-05-19|530966|up150pct,0.09630409513607174,True,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,2,0.3912435636292556,smooth_trend_winner,0.9230769230769231
up50pct,up50pct::SZ300671::000000,34,445972,543966,534966,SZ300671|2020-09-01|445972|up50pct,SZ300671|2021-06-25|543966|up50pct,SZ300671|2021-05-31|534966|up50pct,0.39732771544104295,True,unclassified_mixed_path,unclassified_short_path,smooth_trend_winner,3,0.7126256296237542,smooth_trend_winner,0.6764705882352942
up100pct,up100pct::SZ300672::000000,113,414978,542468,439477,SZ300672|2020-06-03|414978|up100pct,SZ300672|2021-06-22|542468|up100pct,SZ300672|2020-08-13|439477|up100pct,0.19131402145148071,True,unclassified_mixed_path,jump_repricing_winner,unclassified_mixed_path,3,0.8039528192429166,unclassified_mixed_path,0.6017699115044248
up100pct,up100pct::SZ300672::000001,145,561465,581960,729455,SZ300672|2021-08-13|561465|up100pct,SZ300672|2021-10-20|581960|up100pct,SZ300672|2023-01-03|729455|up100pct,0.02985752053653162,True,late_rescue_winner,smooth_trend_winner,late_rescue_winner,3,0.2023361371649271,late_rescue_winner,0.9517241379310345
up150pct,up150pct::SZ300672::000000,232,414978,542468,796461,SZ300672|2020-06-03|414978|up150pct,SZ300672|2021-06-22|542468|up150pct,SZ300672|2023-07-25|796461|up150pct,0.5045158126787829,True,unclassified_mixed_path,smooth_trend_winner,late_rescue_winner,6,0.5654193110309427,late_rescue_winner,0.5043103448275862
up50pct,up50pct::SZ300672::000000,101,414978,525467,442977,SZ300672|2020-06-03|414978|up50pct,SZ300672|2021-04-29|525467|up50pct,SZ300672|2020-08-24|442977|up50pct,0.05354060411236488,True,unclassified_mixed_path,unclassified_short_path,unclassified_mixed_path,3,0.41552422595798966,unclassified_mixed_path,0.8514851485148515
up50pct,up50pct::SZ300672::000001,12,537967,542468,539968,SZ300672|2021-06-08|537967|up50pct,SZ300672|2021-06-22|542468|up50pct,SZ300672|2021-06-15|539968|up50pct,0.592694253860729,True,smooth_trend_winner,unclassified_short_path,smooth_trend_winner,3,0.8359889967247166,unclassified_short_path,0.5
up50pct,up50pct::SZ300672::000002,150,561465,581960,755960,SZ300672|2021-08-13|561465|up50pct,SZ300672|2021-10-20|581960|up50pct,SZ300672|2023-03-24|755960|up50pct,0.049011887646060376,True,jump_repricing_winner,unclassified_short_path,late_rescue_winner,6,0.38954189137398576,late_rescue_winner,0.7933333333333333
up100pct,up100pct::SZ300676::000000,41,365482,387481,375482,SZ300676|2020-01-02|365482|up100pct,SZ300676|2020-03-12|387481|up100pct,SZ300676|2020-02-07|375482|up100pct,0.08384134015334993,True,unclassified_mixed_path,unclassified_mixed_path,stair_step_winner,3,0.7285312499360597,stair_step_winner,0.6341463414634146
up150pct,up150pct::SZ300676::000000,21,365482,387481,369982,SZ300676|2020-01-02|365482|up150pct,SZ300676|2020-03-12|387481|up150pct,SZ300676|2020-01-15|369982|up150pct,0.060279829453271885,True,stair_step_winner,smooth_trend_winner,stair_step_winner,2,0.2761954276479391,stair_step_winner,0.9523809523809523
up50pct,up50pct::SZ300676::000000,65,365482,409980,381982,SZ300676|2020-01-02|365482|up50pct,SZ300676|2020-05-20|409980|up50pct,SZ300676|2020-02-26|381982|up50pct,0.5100340873429957,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,3,0.7556872897296051,unclassified_mixed_path,0.5692307692307692
up50pct,up50pct::SZ300676::000001,7,729456,732955,731455,SZ300676|2023-01-03|729456|up50pct,SZ300676|2023-01-12|732955|up50pct,SZ300676|2023-01-09|731455|up50pct,0.04241977180130303,False,jump_repricing_winner,jump_repricing_winner,jump_repricing_winner,1,-0.0,jump_repricing_winner,1.0
up50pct,up50pct::SZ300676::000002,77,868963,939465,885961,SZ300676|2024-03-01|868963|up50pct,SZ300676|2024-09-26|939465|up50pct,SZ300676|2024-04-22|885961|up50pct,0.07489452036079736,True,late_rescue_winner,unclassified_short_path,unclassified_mixed_path,4,0.8234614117674184,unclassified_mixed_path,0.4025974025974026
up100pct,up100pct::SZ300677::000000,6,1037963,1053457,1038462,SZ300677|2025-07-23|1037963|up100pct,SZ300677|2025-09-04|1053457|up100pct,SZ300677|2025-07-24|1038462|up100pct,0.12825708678116962,True,slow_grind_winner,unclassified_mixed_path,unclassified_mixed_path,2,1.0,slow_grind_winner,0.5
up50pct,up50pct::SZ300677::000000,67,1037963,1039963,1055958,SZ300677|2025-07-23|1037963|up50pct,SZ300677|2025-07-29|1039963|up50pct,SZ300677|2025-09-11|1055958|up50pct,0.19706565309643112,True,jump_repricing_winner,jump_repricing_winner,unclassified_mixed_path,3,0.7316558270093223,unclassified_mixed_path,0.5223880597014925
up100pct,up100pct::SZ300679::000000,157,435478,540470,486473,SZ300679|2020-08-03|435478|up100pct,SZ300679|2021-06-16|540470|up100pct,SZ300679|2020-12-31|486473|up100pct,0.11383489450073375,True,unclassified_mixed_path,smooth_trend_winner,unclassified_mixed_path,4,0.5500458797885686,unclassified_mixed_path,0.7133757961783439
up150pct,up150pct::SZ300679::000000,146,435478,540470,436479,SZ300679|2020-08-03|435478|up150pct,SZ300679|2021-06-16|540470|up150pct,SZ300679|2020-08-05|436479|up150pct,0.8602982942091328,True,stair_step_winner,unclassified_mixed_path,stair_step_winner,3,0.7275959932241598,late_rescue_winner,0.5
up50pct,up50pct::SZ300679::000000,327,435478,541971,893461,SZ300679|2020-08-03|435478|up50pct,SZ300679|2021-06-21|541971|up50pct,SZ300679|2024-05-16|893461|up50pct,0.39698450515023664,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,6,0.9097275869120138,unclassified_mixed_path,0.29357798165137616
up100pct,up100pct::SZ300695::000000,15,124996,131996,129997,SZ300695|2018-01-10|124996|up100pct,SZ300695|2018-01-30|131996|up100pct,SZ300695|2018-01-24|129997|up100pct,0.06426366149258433,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300695::000000,15,124996,131996,129997,SZ300695|2018-01-10|124996|up50pct,SZ300695|2018-01-30|131996|up50pct,SZ300695|2018-01-24|129997|up50pct,0.06386067771571267,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300697::000000,12,124997,128996,126497,SZ300697|2018-01-10|124997|up100pct,SZ300697|2018-01-22|128996|up100pct,SZ300697|2018-01-15|126497|up100pct,0.006997374455335007,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up150pct,up150pct::SZ300697::000000,12,124997,128996,126497,SZ300697|2018-01-10|124997|up150pct,SZ300697|2018-01-22|128996|up150pct,SZ300697|2018-01-15|126497|up150pct,0.006438855614122646,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300697::000000,12,124997,131997,127996,SZ300697|2018-01-10|124997|up50pct,SZ300697|2018-01-30|131997|up50pct,SZ300697|2018-01-18|127996|up50pct,0.026981906524011202,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300698::000000,3,128997,130997,128997,SZ300698|2018-01-22|128997|up100pct,SZ300698|2018-01-26|130997|up100pct,SZ300698|2018-01-22|128997|up100pct,0.004543434589616484,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up50pct,up50pct::SZ300698::000000,5,127997,130997,129497,SZ300698|2018-01-18|127997|up50pct,SZ300698|2018-01-26|130997|up50pct,SZ300698|2018-01-23|129497|up50pct,0.03849297477178542,False,late_rescue_winner,late_rescue_winner,late_rescue_winner,1,-0.0,late_rescue_winner,1.0
up100pct,up100pct::SZ300699::000000,170,124998,387483,383982,SZ300699|2018-01-10|124998|up100pct,SZ300699|2020-03-12|387483|up100pct,SZ300699|2020-03-03|383982|up100pct,0.1818039845270719,True,unclassified_mixed_path,smooth_trend_winner,stair_step_winner,3,0.361863405201874,stair_step_winner,0.8764705882352941
up150pct,up150pct::SZ300699::000000,117,126498,372983,254993,SZ300699|2018-01-15|126498|up150pct,SZ300699|2020-01-23|372983|up150pct,SZ300699|2019-02-11|254993|up150pct,0.1834158971827207,True,late_rescue_winner,stair_step_winner,stair_step_winner,4,0.3836908757877726,stair_step_winner,0.8547008547008547
up50pct,up50pct::SZ300699::000000,233,124998,425479,361483,SZ300699|2018-01-10|124998|up50pct,SZ300699|2020-07-06|425479|up50pct,SZ300699|2019-12-20|361483|up50pct,0.26642082332233713,True,choppy_reversal_winner,smooth_trend_winner,stair_step_winner,4,0.8341565988106653,stair_step_winner,0.4248927038626609
up50pct,up50pct::SZ300699::000001,5,529471,669458,669458,SZ300699|2021-05-14|529471|up50pct,SZ300699|2022-07-08|669458|up50pct,SZ300699|2022-07-08|669458|up50pct,0.19331100621393832,True,unclassified_mixed_path,smooth_trend_winner,smooth_trend_winner,2,0.7219280948873623,smooth_trend_winner,0.8
