run_id,stage,accessed_at_utc,artifact_path_or_resource,artifact_sha256_or_root_hash,dataset_role,columns_or_metadata_read,derived_fields,feature_date_constraint,outcome_columns_detected,outcome_formula_executed,selection_or_tuning_allowed,purpose,access_gate
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:27.568330Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600887.csv,4543c703dccc4c7137efa46c4263b04ae004566d94e9ca19ebd07a944a7a2a9c,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:27.940959Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600893.csv,b6eec035b55e5132c200b75cee06102463d1b2f73a4e04fe5045ef0fd7e4a54b,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:27.941431Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600893.csv,57d0826f0dbb3f31d68f1d01f91527916c4844afa49b9e7178513494ab5b1e08,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:28.497422Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600895.csv,822ef58561e4c14bfa2ae5ad83fcaea4d60743330bce65245f1a4a0841c44b1f,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:28.497714Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600895.csv,94a7000d555e4f1495310f0de71e9ff2502af375b8599ed44d955049d41aa378,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.007826Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600900.csv,ccdc03d2be09b19a70c274a15a395f78af8c0ee03c7f4758087d99555943aa13,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.008072Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600900.csv,1c11219acf75a7e087696e3cc216754d4ee4d9474e36617de80205125865307c,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.551498Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600901.csv,4863d2472447926f2c3907d8b442fd092d6d2382c5bb305487978144b86274c6,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.551710Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600901.csv,3fd6cb61b5cc585cb82fb35a2d9dfe2b0cb3cf5807f040e855608936c8933eb0,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.671125Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600905.csv,edd72948be976285143ee48396577fa003938196b313578e0b407c4b0e8e9dbd,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:29.671296Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600905.csv,209d1fbe60872ada4b53dfdd0a37f6bdb8ccd67e9e00cce16a9a94dd20dca6fd,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:30.660260Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600906.csv,331e738bb7ed67587bc3153c17b76c23e0f6c1894078ed9c159a32dbed38daaf,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:30.660481Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600906.csv,25f00f51e2a01af08a4704678c069f88426df2f25c02c13b2fee9893758cefcc,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:30.832143Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600909.csv,b46371e00b19fd1c2e93b0361368f8e30bbf8699f2a5b9b41405c912063e36de,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:30.832525Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600909.csv,6e17612e3f1fd5e53b9b60dfb602b876c247ec0ae3d5bd0e5b7d5bea9a6d4f11,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.029784Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600916.csv,01591f39d4acf2b6c35867ca4af0f5ee4f1bd0f05a66e87f43177e8b8d7caf00,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.029960Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600916.csv,fc9e18cdcf5ec1877767688af3e3b2b7275c058410d2c795a58cb71abbcbaf60,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.124364Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600917.csv,00a8c2087810d01e001a466cefe5b386a85e7e3dcbc8c046fa6fd84c738ef0d4,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.124578Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600917.csv,a542b8258c831a8af2815f94613bf6b2bea6116f28e7b2ee917ce071839942a3,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.214136Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/qfq/SH600918.csv,0f2402f1904f79410d9b6d857b43d36a980273aed60c131dd1ebdb85eae0d11c,qfq_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,KMID|KLEN|KMID2|KUP|KUP2|KLOW|KLOW2|KSFT|KSFT2|OPEN0|HIGH0|LOW0|ROC5|ROC10|ROC20|ROC30|ROC60|MA5|MA10|MA20|MA30|MA60|STD5|STD10|STD20|STD30|STD60|BETA5|BETA10|BETA20|BETA30|BETA60|RSQR5|RSQR10|RSQR20|RSQR30|RSQR60|RESI5|RESI10|RESI20|RESI30|RESI60|MAX5|MAX10|MAX20|MAX30|MAX60|MIN5|MIN10|MIN20|MIN30|MIN60|QTLU5|QTLU10|QTLU20|QTLU30|QTLU60|QTLD5|QTLD10|QTLD20|QTLD30|QTLD60|RANK5|RANK10|RANK20|RANK30|RANK60|RSV5|RSV10|RSV20|RSV30|RSV60|IMAX5|IMAX10|IMAX20|IMAX30|IMAX60|IMIN5|IMIN10|IMIN20|IMIN30|IMIN60|IMXD5|IMXD10|IMXD20|IMXD30|IMXD60|CORR5|CORR10|CORR20|CORR30|CORR60|CORD5|CORD10|CORD20|CORD30|CORD60|CNTP5|CNTP10|CNTP20|CNTP30|CNTP60|CNTN5|CNTN10|CNTN20|CNTN30|CNTN60|CNTD5|CNTD10|CNTD20|CNTD30|CNTD60|SUMP5|SUMP10|SUMP20|SUMP30|SUMP60|SUMN5|SUMN10|SUMN20|SUMN30|SUMN60|SUMD5|SUMD10|SUMD20|SUMD30|SUMD60|VMA5|VMA10|VMA20|VMA30|VMA60|VSTD5|VSTD10|VSTD20|VSTD30|VSTD60|WVMA5|WVMA10|WVMA20|WVMA30|WVMA60|VSUMP5|VSUMP10|VSUMP20|VSUMP30|VSUMP60|VSUMN5|VSUMN10|VSUMN20|VSUMN30|VSUMN60|VSUMD5|VSUMD10|VSUMD20|VSUMD30|VSUMD60,not_applicable,,false,false,feature_only_materialization,pass
21A_paper_lineage_pit_data_and_architecture_contract,freeze,2026-07-13T15:42:31.214321Z,topics/02_AFML_BIG_WINNER/data/raw/akshare/day/raw/SH600918.csv,c1892235bd75a90b744e7a8a8f18da0fd56aa919118048ff329162c9df716689,raw_ohlcv,date|open|high|low|close|volume|money|turnover_rate|instrument|source_function|source_volume_unit|source_turnover_unit,raw_volume_shares|,not_applicable,,false,false,feature_only_materialization,pass
