instrument,event_id,event_type,event_t0_date,event_t0_pos,trade_open_date,trade_open_pos,trade_open_price,non_executable_next_open,non_executable_reason,limit_threshold_status,anchor_family,anchor_date,anchor_pos,candidate_seed_low_date,candidate_seed_low_pos,rank_jump_date,rank_jump_pos,rank_persistence_confirmed,rank_persistence_coverage,g_s2_passed,c_s6_confirmed,c_s6_confirm_date,c_s6_plus20_state_date,s6_axis_low_reference_confirmed,s6_axis_low_reference_confirm_date,split,seed_cluster_id,reclaim_cluster_id,density_stage,density_kept,false_repair_observed_asof_t0,false_repair_drawdown_trigger_date,false_repair_10d_diagnostic,false_repair_20d_diagnostic,insufficient_runup_20d_diagnostic,future_false_repair_any_diagnostic,event_invalidated_false_repair,board_bucket,is_st,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,near_winner_flag,near_winner_forward_mfe_120d,near_winner_status,close_to_ema20,close_to_ema60,ema20_slope_20d,ema60_slope_20d,return_5d,return_20d,return_60d,amount_ratio_20d,amount_ratio_60d,turnover_ratio_20d,derived_daily_vwap_available,close_to_derived_daily_vwap,vwap_reclaim_flag,intraday_range_pct,close_position_in_range,upper_shadow_pct,gap_open_pct,gap_fade_flag,atr_20_pct,market_return_20d,market_drawdown_60d,market_volatility_20d,market_regime_bucket,benchmark_alias,stock_vs_market_20d,event_cluster_id,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket
SH600028,SH600028_20220427_E_S3,E_S3,2022-04-27,1291,2022-04-28,1292,3.29,False,,main_board_10pct,first_ema60_reclaim,2022-03-28,1271,2022-03-09,1258,2022-03-28,1271,True,1.0,False,False,,,False,,validation,SH600028_seed_00013,SH600028_reclaim_00008,event,True,False,,False,False,True,True,False,main_board,False,502445520030.9,644665566.35,-0.01807228915662651,-0.015105740181268978,-0.08426966292134841,0.017177914110429456,False,0.1914893617021276,not_missing,-0.023367285799880233,-0.016245033445657087,0.029452582883577216,0.002268373828006709,-0.01807228915662651,-0.01807228915662651,-0.015105740181268978,0.92842248794013,0.7467678433933004,0.9582775933102048,True,0.008982086391801536,1.0,0.015576323987538832,1.0,0.0,0.0,0.0,0.017177914110429456,-0.06096952463874605,-0.17332790641364704,0.018827717324946047,risk_off,csi300,0.042897235482119545,SH600028_event_00004,q5,q3,q3,q3,q3,q1
SH600028,SH600028_20240125_E_S3,E_S3,2024-01-25,1718,2024-01-26,1719,5.34,False,,main_board_10pct,first_ema60_reclaim,2023-12-27,1698,2023-10-11,1643,2023-12-27,1698,True,1.0,True,False,,2024-04-15,False,,robustness,SH600028_seed_00014,SH600028_reclaim_00009,event,True,False,,False,False,False,False,False,main_board,False,651646913987.16,825254561.75,0.0656063618290259,0.0763052208835342,0.0,0.024347014925373153,False,0.17790262172284654,not_missing,0.07178564287142586,0.08268246700781057,0.02280396768585735,-0.01544580709313903,0.10973084886128359,0.0656063618290259,0.0763052208835342,2.03194027482151,2.4558864156350233,1.9462468577867327,True,0.029605544137607742,0.0,0.07414829659318634,1.0,0.0,0.008048289738430636,0.0,0.024347014925373153,0.001966815901295993,-0.07974683753380496,0.011853532216754057,risk_off,csi300,0.06363954592772991,SH600028_event_00005,q5,q4,q5,q4,q5,q2
SH600028,SH600028_20240731_E_S3,E_S3,2024-07-31,1840,2024-08-01,1841,6.09,False,,main_board_10pct,first_ema60_reclaim,2024-07-01,1818,2024-06-14,1807,2024-07-03,1820,True,1.0,True,False,,,True,2024-09-26,robustness,SH600028_seed_00018,SH600028_reclaim_00010,event,True,False,,False,False,False,False,False,main_board,False,787397860587.71,1014936366.05,0.0410256410256411,0.050000000000000044,-0.031796502384737746,0.023316912972085407,False,0.20525451559934327,not_missing,0.009364382199386734,0.04248095632078974,0.06806514427332289,0.008197664384743675,-0.025600000000000067,0.0410256410256411,0.050000000000000044,1.3440541728827926,1.5113639094548281,1.3568297857322158,True,0.008348850385031081,1.0,0.025125628140703515,0.7999999999999988,0.004926108374384277,0.0,0.0,0.023316912972085407,-0.00615866309947366,-0.067429033406467,0.009171650534994141,transition,csi300,0.04718430412511476,SH600028_event_00006,q5,q4,q4,q4,q5,q2
SH600028,SH600028_20251202_E_S3,E_S3,2025-12-02,2164,2025-12-03,2165,5.94,False,,main_board_10pct,first_ema60_reclaim,2025-10-27,2138,2025-09-11,2112,2025-11-04,2144,True,1.0,True,False,,2026-03-02,False,,robustness,SH600028_seed_00022,SH600028_reclaim_00012,event,True,False,,False,False,False,False,False,main_board,False,708366345698.7,950401541.7,0.07168458781362008,0.06595365418894827,-0.026058631921824005,0.019397993311036792,False,,censored_incomplete_horizon,0.034691582316809466,0.07200478040035874,0.05667794131090598,0.007950370414985253,0.031034482758620863,0.07168458781362008,0.06595365418894827,0.9529235583730534,1.0305981576904053,0.9342181026802878,True,0.006304984254803525,0.0,0.029159519725557415,0.882352941176473,0.003344481605351099,0.0,0.0,0.019397993311036792,-0.013935525999853926,-0.040756024110342404,0.009470375066398145,transition,csi300,0.08562011381347401,SH600028_event_00007,q5,q4,q5,q4,q5,q2
SH600030,SH600030_20180423_E_S3,E_S3,2018-04-23,316,2018-04-24,317,14.72,False,,main_board_10pct,first_ema60_reclaim,2018-03-12,288,2018-02-09,272,2018-03-22,296,True,1.0,True,False,,,False,,train,SH600030_seed_00000,SH600030_reclaim_00000,event,True,False,,False,False,True,True,False,main_board,False,221497085552.0,2505271896.55,-0.012096774193548487,-0.13427561837455837,-0.1923076923076923,0.029727891156462582,False,0.07948369565217384,not_missing,-0.008732593816379475,-0.034651839852899324,0.011838155021834051,-0.006113480114872671,0.007539410555174708,-0.012096774193548487,-0.13427561837455837,0.5572303484992766,0.4081407807363697,0.5663233809079644,True,0.003757277471842402,1.0,0.01933701657458564,0.7857142857142835,0.004081632653061259,-0.0013793103448275223,0.0,0.029727891156462582,-0.06318431559051219,-0.14204449547083808,0.01188112325892263,risk_off,csi300,0.0510875413969637,SH600030_event_00000,q5,q5,q3,q1,q1,q3
SH600030,SH600030_20181119_E_S3,E_S3,2018-11-19,457,2018-11-20,458,14.55,False,,main_board_10pct,first_ema60_reclaim,2018-10-22,437,2018-10-11,430,2018-10-22,437,True,1.0,True,True,2019-03-21,2019-02-21,True,2019-03-07,train,SH600030_seed_00003,SH600030_reclaim_00002,event,True,False,,False,False,False,False,False,main_board,False,213015249672.0,2960040561.25,0.06758720930232553,0.17614091273018406,-0.012104909213180859,0.037882913546630356,False,0.5580756013745705,not_missing,0.04611002314402701,0.1058138659573935,0.08843932876022143,0.02555326814204828,0.054558506819813335,0.06758720930232553,0.17614091273018406,1.54215454975803,2.7290438366459293,1.4949525476585928,True,0.010866313573776765,1.0,0.03087719298245606,1.0,0.0,0.0,0.0,0.037882913546630356,0.007439745856079982,-0.04195046912280642,0.015046869937189488,transition,csi300,0.06014746344624555,SH600030_event_00001,q5,q5,q5,q5,q5,q4
SH600030,SH600030_20200115_E_S3,E_S3,2020-01-15,729,2020-01-16,730,20.94,False,,main_board_10pct,first_ema60_reclaim,2019-12-13,707,2019-11-21,691,2019-12-17,709,True,1.0,False,False,,,True,2020-04-02,train,SH600030_seed_00004,SH600030_reclaim_00003,event,True,False,,False,False,False,False,False,main_board,False,309708178704.0,4956923643.2,0.060882800608828,0.15909090909090917,-0.03149606299212593,0.02804878048780486,True,0.3500477554918815,not_missing,0.026887661141804742,0.10380869427508133,0.11731460396718707,0.02811321266722744,0.015541525012141788,0.060882800608828,0.15909090909090917,0.583122366826294,1.0189427024911737,0.5737537208791468,True,-0.000694763632161921,0.0,0.015377222489187936,0.31250000000000416,0.007651841224294602,-0.006631927996210374,0.0,0.02804878048780486,0.030910485427285028,-0.008861585713375031,0.00782614884558126,risk_on,csi300,0.029972315181542974,SH600030_event_00002,q5,q5,q5,q5,q5,q3
SH600030,SH600030_20200331_E_S3,E_S3,2020-03-31,777,2020-04-01,778,18.24,False,,main_board_10pct,first_ema60_reclaim,2020-02-17,746,2020-02-04,737,2020-03-03,757,True,0.95,False,True,2020-08-03,2020-07-06,True,2020-07-31,train,SH600030_seed_00005,SH600030_reclaim_00004,event,True,False,,False,False,False,False,False,main_board,False,287879302165.83,4316781339.5,-0.10381978452497553,-0.049844236760124616,-0.15823367065317373,0.03786885245901641,False,0.5548245614035088,not_missing,-0.05156776366934446,-0.07840290076464018,-0.01846576457421889,0.007492283624370932,-0.006514657980456029,-0.10381978452497553,-0.049844236760124616,0.33016478642512903,0.2738433490186672,0.353189983806029,True,-0.007512017194641896,0.0,0.01968288682340069,0.027777777777782165,0.0027322404371583147,0.011419249592169667,0.0,0.03786885245901641,-0.09903963521194159,-0.12374709542458806,0.02071024468285006,risk_off,csi300,-0.004780149313033943,SH600030_event_00003,q5,q5,q1,q2,q1,q4
SH600030,SH600030_20210611_E_S3,E_S3,2021-06-11,1068,2021-06-15,1069,20.89,False,,main_board_10pct,first_ema60_reclaim,2021-05-14,1048,2021-02-04,986,2021-05-14,1048,True,0.95,False,False,,,False,,train,SH600030_seed_00007,SH600030_reclaim_00006,event,True,False,,False,False,True,True,False,main_board,False,331701072904.14,3193284213.95,-0.019681349578256735,0.07227063044592508,-0.062303899596593326,0.029469407265774374,False,0.1522259454284347,not_missing,-0.02130944305396354,0.024301872011228687,0.07674289744106377,-0.006542412180074342,-0.02334267040149396,-0.019681349578256735,0.07227063044592508,1.0168698823658306,1.4282778297876704,1.0340851909818924,True,-0.009080297136643711,0.0,0.0379625180201828,0.13924050632911722,0.005258126195028823,-0.0018578727357176916,0.0,0.029469407265774374,0.022328733081699026,-0.02189891569693425,0.009488270334196832,risk_on,csi300,-0.04201008265995576,SH600030_event_00004,q5,q5,q3,q4,q4,q3
SH600030,SH600030_20210915_E_S3,E_S3,2021-09-15,1135,2021-09-16,1136,22.41,False,,main_board_10pct,first_ema60_reclaim,2021-08-18,1115,2021-07-30,1102,2021-08-18,1115,True,1.0,True,False,,,True,2021-10-08,train,SH600030_seed_00010,SH600030_reclaim_00007,event,True,False,,False,False,False,False,False,main_board,False,342301029247.92,4850544483.5,0.056657223796033884,0.07751564756860851,-0.07021188201080186,0.035366398570151926,False,0.05622489959839361,not_missing,0.014023243696336563,0.08263256766453542,0.11709773751075603,0.013557022848363909,-0.02441150828247607,0.056657223796033884,0.07751564756860851,0.5891397460060012,0.8923647532885444,0.5865881451651139,True,8.511444649750288e-06,1.0,0.024346257889990897,0.37037037037036963,0.008489722966934662,-0.0022143489813993833,0.0,0.035366398570151926,-0.005500141186431828,-0.07320231693755996,0.010977021835707423,risk_on,csi300,0.06215736498246571,SH600030_event_00005,q5,q5,q5,q4,q3,q4
SH600030,SH600030_20220112_E_S3,E_S3,2022-01-12,1212,2022-01-13,1213,22.73,False,,main_board_10pct,first_ema60_reclaim,2021-12-06,1186,2021-11-29,1181,2021-12-14,1192,True,0.95,True,False,,,False,,validation,SH600030_seed_00011,SH600030_reclaim_00008,event,True,False,,False,False,False,False,False,main_board,False,335579105712.84,1603055909.65,-0.005347593582887722,0.04494382022471921,-0.040000000000000036,0.01928763440860217,False,0.041355037395512495,not_missing,0.004726536124240344,0.02925127196151056,0.04428148357072348,0.0056887569756838285,0.009041591320072317,-0.005347593582887722,0.04494382022471921,0.981772837444965,0.7276697962955203,0.9865251809031157,True,0.0074610471742191375,1.0,0.02099497946143325,0.8913043478260856,0.0022401433691756592,-0.002258355916892496,0.0,0.01928763440860217,-0.04042145119655738,-0.04685903323123797,0.008624494221532,transition,csi300,0.03507385761366966,SH600030_event_00006,q5,q5,q3,q4,q4,q2
SH600030,SH600030_20221209_E_S3,E_S3,2022-12-09,1426,2022-12-12,1427,19.0,False,,main_board_10pct,first_ema60_reclaim,2022-11-11,1406,2022-09-26,1377,2022-11-11,1406,True,1.0,True,False,,,False,,validation,SH600030_seed_00014,SH600030_reclaim_00010,event,True,False,,False,False,False,False,False,main_board,False,303969415462.79004,1747487265.25,0.0885357548240635,0.06852367688022287,-0.029352226720647856,0.027241918665276327,False,0.16947368421052622,not_missing,0.046086719389146324,0.10535870369125266,0.09727999042460889,0.006078351790649528,0.04069451980466621,0.0885357548240635,0.06852367688022287,0.9900727246515767,1.3097487152867493,0.9620401061719746,True,0.006923635496636882,0.0,0.02442910249601704,0.760869565217393,0.0057351407716370924,0.0020986358866736943,0.0,0.027241918665276327,0.05538032947079263,-0.027455082137084363,0.010724468976193167,risk_on,csi300,0.03315542535327087,SH600030_event_00007,q5,q5,q5,q4,q5,q3
SH600030,SH600030_20230822_E_S3,E_S3,2023-08-22,1596,2023-08-23,1597,21.48,False,,main_board_10pct,first_ema60_reclaim,2023-07-25,1576,2023-06-26,1555,2023-07-25,1576,True,1.0,True,False,,,True,2023-08-25,validation,SH600030_seed_00015,SH600030_reclaim_00011,event,True,False,,False,False,False,False,False,main_board,False,339983344257.26,5450091173.05,0.07577268195413756,0.13998943475964065,-0.11046990931574618,0.04175162187210381,False,0.13873370577281197,not_missing,-0.027555595610932238,0.08618693689914947,0.18033615233232303,0.04030090410863241,-0.03703703703703709,0.07577268195413756,0.13998943475964065,0.543166974827568,1.1209344449992948,0.5639401192728191,True,0.0018593976355345543,1.0,0.02490601503759393,0.5660377358490538,0.010194624652455925,0.012664165103189573,0.0,0.04175162187210381,-0.04007238612403463,-0.06525229326422899,0.00973504548578697,transition,csi300,0.11584506807817219,SH600030_event_00008,q5,q5,q5,q5,q2,q4
SH600030,SH600030_20240819_E_S3,E_S3,2024-08-19,1836,2024-08-20,1837,18.09,False,,main_board_10pct,first_ema60_reclaim,2024-07-16,1812,2024-04-08,1745,2024-07-22,1816,True,0.95,False,True,2024-10-31,2024-09-26,True,2024-10-31,robustness,SH600030_seed_00018,SH600030_reclaim_00013,event,True,False,,False,False,False,False,False,main_board,False,283072444433.9,1870041436.45,-0.0568893528183716,0.0243764172335601,-0.05934409161894849,0.02315993359158826,False,0.9635157545605308,not_missing,-0.003144480609036382,0.01925318692889122,0.0364504416935878,0.002591967727645361,0.008933556672250154,-0.0568893528183716,0.0243764172335601,0.44218280722685427,0.5599940544766157,0.4454829861256118,True,-0.002850332310312953,0.0,0.011086474501108556,0.1500000000000062,0.007747648035417654,-0.001654715940430096,0.0,0.02315993359158826,-0.04493893895317835,-0.07666732311835833,0.00874074514308174,risk_off,csi300,-0.011950413865193243,SH600030_event_00009,q5,q5,q2,q4,q4,q2
SH600031,SH600031_20220114_E_S3,E_S3,2022-01-14,1225,2022-01-17,1226,21.43,False,,main_board_10pct,first_ema60_reclaim,2021-12-13,1202,2021-10-22,1166,2021-12-16,1205,True,0.9,False,False,,,False,,validation,SH600031_seed_00004,SH600031_reclaim_00001,event,True,False,,False,False,True,True,False,main_board,False,203142700965.36,2722706052.95,-0.021402550091074835,-0.04827280779450838,-0.08319112627986358,0.027245230339692894,False,0.05552963135790945,not_missing,-0.010498204254535515,0.009987075549289015,0.030558982632627796,-0.027699501911623625,-0.057869355545813295,-0.021402550091074835,-0.04827280779450838,0.8226459376961368,0.7546545383685231,0.8325561484261429,True,-0.007938949309658216,0.0,0.02331002331002341,0.0799999999999983,0.0,-0.0018190086402910532,0.0,0.027245230339692894,-0.06117505360761999,-0.07023662019815491,0.008976510253628818,transition,csi300,0.039772503516545155,SH600031_event_00001,q5,q5,q3,q2,q3,q3
SH600031,SH600031_20220711_E_S3,E_S3,2022-07-11,1340,2022-07-12,1341,17.66,False,,main_board_10pct,first_ema60_reclaim,2022-06-06,1315,2022-01-27,1234,2022-06-13,1320,True,0.95,False,False,,,False,,validation,SH600031_seed_00005,SH600031_reclaim_00002,event,True,False,,False,False,False,False,False,main_board,False,161457367259.21002,2165316593.5,0.07233273056057854,0.030110017371163922,-0.0748829953198129,0.036930860033726795,False,0.04983012457531144,not_missing,0.01039359345714752,0.10344970175638069,0.13891134900870017,0.029041626331074655,-0.04917156600748274,0.07233273056057854,0.030110017371163922,0.5502477954386027,0.6386758516951125,0.5434504659759044,True,-0.005184344000062846,0.0,0.03465909090909092,0.31147540983606214,0.015177065767284968,0.0,0.0,0.036930860033726795,0.03944857356255249,-0.031452859522734355,0.010949377070665652,transition,csi300,0.03288415699802605,SH600031_event_00002,q4,q5,q5,q4,q3,q4
SH600031,SH600031_20221202_E_S3,E_S3,2022-12-02,1438,2022-12-05,1439,14.92,False,,main_board_10pct,first_ema60_reclaim,2022-11-04,1418,2022-08-23,1371,2022-11-04,1418,True,0.9,False,True,2023-03-20,2023-02-20,True,2023-03-20,validation,SH600031_seed_00008,SH600031_reclaim_00003,event,True,False,,False,False,False,False,False,main_board,False,135213113454.32,1166995747.4,0.022084195997239542,-0.010026737967914423,-0.046361880231809316,0.030654962862930426,False,0.24798927613941024,not_missing,0.006319222667663382,0.039602222872184845,0.07231593136361969,-0.012568880468560417,-0.012666666666666604,0.022084195997239542,-0.010026737967914423,0.818924206989788,0.9372546903525593,0.8172682206757286,True,-0.0022062171804583253,0.0,0.012855209742896001,0.1578947368421102,0.003376097231600318,-0.0066577896138482195,0.0,0.030654962862930426,0.02754663640526389,-0.05841894473883602,0.012040487906433684,risk_on,csi300,-0.005462440408024349,SH600031_event_00003,q4,q4,q4,q3,q4,q3
SH600031,SH600031_20230717_E_S3,E_S3,2023-07-17,1587,2023-07-18,1588,16.37,False,,main_board_10pct,first_ema60_reclaim,2023-06-14,1566,2023-04-24,1532,2023-06-15,1567,True,1.0,True,False,,,False,,validation,SH600031_seed_00011,SH600031_reclaim_00004,event,True,False,,False,False,False,False,False,main_board,False,145714957833.79,829701541.4,0.014250309789343163,0.001835985312117483,-0.009679370840895318,0.02025045815516188,False,0.050702504581551455,not_missing,0.0285893810870248,0.0671795038951728,0.08188028958906912,-0.007794307891332619,0.03215636822194212,0.014250309789343163,0.001835985312117483,0.8505928237871778,0.8438378822892045,0.8376598356718375,True,0.006411044661725374,0.0,0.016759776536312776,0.9629629629629702,0.0006108735491751992,-0.005494505494505475,0.0,0.02025045815516188,-0.014857728915482982,-0.07084448173392222,0.008620990739586188,transition,csi300,0.029108038704826145,SH600031_event_00004,q4,q4,q4,q3,q5,q2
SH600031,SH600031_20241009_E_S3,E_S3,2024-10-09,1883,2024-10-10,1884,17.34,False,,main_board_10pct,first_ema60_reclaim,2024-08-23,1857,2024-08-15,1851,2024-09-02,1863,True,0.75,False,False,,2024-10-08,False,,robustness,SH600031_seed_00015,SH600031_reclaim_00006,event,True,False,,False,False,True,True,False,main_board,False,164584073478.54,1351645962.6,0.09885931558935357,0.15215946843853811,-0.13645418326693215,0.03653402537485583,False,0.1574394463667821,not_missing,0.08527616961351892,0.11828881603697528,0.05709748916603252,0.014303936853351962,0.0736842105263158,0.09885931558935357,0.15215946843853811,2.7001794900341607,4.443563511428643,2.551464267885813,True,-0.030096607328243152,0.0,0.06401384083044981,0.0,0.0,-0.01757188498402562,0.0,0.03653402537485583,0.21162960859856206,-0.07051344706510376,0.03236472028446775,risk_on,csi300,-0.11277029300920849,SH600031_event_00005,q4,q5,q5,q5,q2,q4
SH600031,SH600031_20250310_E_S3,E_S3,2025-03-10,1984,2025-03-11,1985,19.61,False,,main_board_10pct,first_ema60_reclaim,2025-02-07,1963,2025-01-02,1943,2025-02-10,1964,True,1.0,True,True,2025-04-08,2025-03-10,True,2025-04-02,robustness,SH600031_seed_00016,SH600031_reclaim_00007,event,True,False,,False,False,False,False,False,main_board,False,168313063814.82,1835162659.7,0.2051125989044431,0.21696373693915194,-0.004024144869215207,0.026161616161616122,False,0.10708822029576748,not_missing,0.12936344969199176,0.21668953933758006,0.14416237029302348,0.008896374288341669,0.08910891089108919,0.2051125989044431,0.21696373693915194,2.335205493828303,3.5543145231487236,2.1253865275483053,True,0.0061493950454518664,0.0,0.02792140641158225,0.8518518518518547,0.0040404040404039545,0.017178552837064043,0.0,0.026161616161616122,0.007110884164363451,-0.024749379732679988,0.008349185844644886,risk_on,csi300,0.19800171474007966,SH600031_event_00006,q4,q5,q5,q5,q5,q3
SH600036,SH600036_20180821_E_S3,E_S3,2018-08-21,399,2018-08-22,400,20.04,False,,main_board_10pct,first_ema60_reclaim,2018-07-23,378,2018-06-26,359,2018-07-24,379,True,1.0,False,False,,,False,,train,SH600036_seed_00001,SH600036_reclaim_00001,event,True,False,,False,False,True,True,False,main_board,False,679927037402.96,1069064174.8,-0.02347188264058686,-0.028696498054474717,-0.068563432835821,0.03172258387581374,False,0.21007984031936133,not_missing,-0.022515907978463034,0.002015404042515989,0.07829942205684426,-0.012494632180491072,-0.015285996055226958,-0.02347188264058686,-0.028696498054474717,0.9406870538788165,0.8494399493046131,0.9615341878063741,True,-0.0031907400058637236,0.0,0.019677093844601368,0.3846153846153804,0.012018027040560942,0.003019627579265105,0.0,0.03172258387581374,-0.07121103742183199,-0.13488280286977716,0.015019039695293614,risk_off,csi300,0.04773915478124513,SH600036_event_00000,q5,q4,q3,q2,q3,q3
SH600036,SH600036_20190228_E_S3,E_S3,2019-02-28,523,2019-03-01,524,23.62,False,,main_board_10pct,first_ema60_reclaim,2019-01-24,503,2018-12-19,479,2019-01-24,503,True,0.85,False,True,2019-04-29,2019-03-29,False,,train,SH600036_seed_00002,SH600036_reclaim_00002,event,True,False,,False,False,False,False,False,main_board,False,799721304007.71,1571163508.35,0.13875365141187923,0.13378574890935546,-0.038240131578947345,0.0265498076100898,False,0.20152413209144782,not_missing,0.060674768728460116,0.1345556849049283,0.147495772082737,0.013071253071252897,0.05502931889941354,0.13875365141187923,0.13378574890935546,0.9852395054831978,1.1560309911766566,0.9361848188691859,True,-0.00012402309236181353,0.0,0.02070750647109576,0.4375000000000014,0.011543394613082495,-0.0004278990158322893,0.0,0.0265498076100898,0.16164078432762996,-0.016118319885088717,0.01726287722266399,risk_on,csi300,-0.02288713291575073,SH600036_event_00001,q5,q5,q5,q5,q4,q3
SH600036,SH600036_20210915_E_S3,E_S3,2021-09-15,1146,2021-09-16,1147,41.0,False,,main_board_10pct,first_ema60_reclaim,2021-08-18,1126,2021-07-26,1109,2021-08-18,1126,True,0.95,False,False,,,False,,train,SH600036_seed_00005,SH600036_reclaim_00004,event,True,False,,False,False,True,True,False,main_board,False,1313953955812.1,3354349954.75,-0.032690498588899386,-0.03856942496493687,-0.06798096532970765,0.037575978604425006,False,0.09756097560975618,not_missing,-0.0019170569535779114,0.015701850060708455,0.052673257210003044,-0.022835953555901622,-0.019313304721029878,-0.032690498588899386,-0.03856942496493687,0.8345522428379534,0.8549744004705842,0.8313198037761901,True,-0.004202114943361979,0.0,0.03321033210332103,0.3555555555555581,0.009482129832239254,-0.0019189254017749624,0.0,0.037575978604425006,-0.005500141186431828,-0.07320231693755996,0.010977021835707423,risk_on,csi300,-0.027190357402467558,SH600036_event_00002,q5,q5,q2,q2,q3,q4
SH600036,SH600036_20220225_E_S3,E_S3,2022-02-25,1250,2022-02-28,1251,39.68,False,,main_board_10pct,first_ema60_reclaim,2022-01-20,1229,2021-12-29,1214,2022-01-21,1230,True,1.0,False,False,,,False,,validation,SH600036_seed_00006,SH600036_reclaim_00005,event,True,False,,False,False,True,True,False,main_board,False,1261496676962.02,2602612745.85,-0.03882324571979745,-0.03134872417982992,-0.08093151948351396,0.02410938283993979,False,0.01839717741935476,not_missing,-0.025749447004045134,-0.01346401346401338,0.03816338700059618,-0.006108710447124799,-0.04320691310609692,-0.03882324571979745,-0.03134872417982992,0.867149558688157,0.7507581249502877,0.8881524634113753,True,-0.002763564765096649,0.0,0.019167717528373318,0.27631578947368607,0.00928248871048664,0.0002498126405194867,0.0,0.02410938283993979,-0.04307919504765745,-0.10039259994637872,0.011502976658943242,transition,csi300,0.004255949327859998,SH600036_event_00003,q5,q5,q2,q2,q3,q2
SH600036,SH600036_20221212_E_S3,E_S3,2022-12-12,1444,2022-12-13,1445,29.84,False,,main_board_10pct,first_ema60_reclaim,2022-11-14,1424,2022-10-10,1399,2022-11-14,1424,True,1.0,False,False,,2023-01-16,True,2023-02-08,validation,SH600036_seed_00010,SH600036_reclaim_00008,event,True,False,,False,False,False,False,False,main_board,False,926829325836.75,2585849856.05,0.080231297434044,0.037486983686220166,-0.030804150453955903,0.032268317162930736,False,0.1930294906166221,not_missing,0.0539120623391276,0.11331835168791837,0.16793641642301194,0.001492110465911356,-0.008623548922056301,0.080231297434044,0.037486983686220166,0.8453949377166506,0.8604136792479717,0.7969188745473003,True,-0.007434020962221011,0.0,0.025503355704697972,0.11842105263157907,0.005018400802944081,-0.009123492994460802,0.0,0.032268317162930736,0.042020370493859316,-0.03835261236915033,0.01116955276037823,risk_on,csi300,0.038210926940184686,SH600036_event_00004,q5,q5,q5,q4,q5,q3
SH600036,SH600036_20240221_E_S3,E_S3,2024-02-21,1731,2024-02-22,1732,28.91,False,,main_board_10pct,first_ema60_reclaim,2024-01-16,1711,2023-10-30,1656,2024-01-16,1711,True,1.0,True,True,2024-06-07,2024-05-10,False,,robustness,SH600036_seed_00014,SH600036_reclaim_00011,event,True,False,,False,False,False,False,False,main_board,False,791903151871.4,3155760649.85,0.13283989092325665,0.07903525046382187,-0.011556764106050443,0.023366574965612105,False,0.12763749567623672,not_missing,0.0725680036883356,0.13666271449231937,0.10235820288676556,0.0001954753961634914,0.05324157913799343,0.13283989092325665,0.07903525046382187,1.5854030717563483,2.3139077770885224,1.4851135349122666,True,0.008277294567753835,1.0,0.06478465436120162,0.8100558659217861,0.01169188445667137,0.0,0.0,0.023366574965612105,0.04725866709322002,-0.03468128353923561,0.014051656580505766,risk_off,csi300,0.08558122383003663,SH600036_event_00005,q5,q5,q5,q4,q5,q2
SH600036,SH600036_20251202_E_S3,E_S3,2025-12-02,2164,2025-12-03,2165,42.18,False,,main_board_10pct,first_ema60_reclaim,2025-11-04,2144,2025-09-01,2104,2025-11-04,2144,True,1.0,False,False,,,False,,robustness,SH600036_seed_00017,SH600036_reclaim_00013,event,True,False,,False,False,True,True,False,main_board,False,1095550092907.44,2550803583.95,0.00858778625954204,0.03323558162267837,-0.009372071227741308,0.013895458845789946,False,,censored_incomplete_horizon,0.008960851459867136,0.029720975166221297,0.03879572131533604,-0.005622580736303728,0.002846299810246755,0.00858778625954204,0.03323558162267837,0.6922059225217908,0.5498234354548774,0.6852155343343193,True,-0.0007164645922995705,0.0,0.009969143128411906,0.35714285714285837,0.004966887417218395,0.0,0.0,0.013895458845789946,-0.013935525999853926,-0.040756024110342404,0.009470375066398145,transition,csi300,0.022523312259395967,SH600036_event_00006,q5,q5,q4,q4,q5,q1
SH600036,SH600036_20260420_E_S3,E_S3,2026-04-20,2254,2026-04-21,2255,39.91,False,,main_board_10pct,first_ema60_reclaim,2026-03-13,2229,2026-01-14,2193,2026-03-20,2234,True,0.7,True,False,,,False,,robustness,SH600036_seed_00019,SH600036_reclaim_00014,event,True,False,,False,False,True,True,False,main_board,False,996688298151.52,2494542841.15,0.0030188679245282124,0.019693094629155805,-0.012140733399405357,0.01309255079006771,False,,censored_incomplete_horizon,0.0114668425592368,0.01957575215128693,0.004382612240737993,-0.010229822992423476,0.02283222165212928,0.0030188679245282124,0.019693094629155805,0.9368790006118272,0.6804812900973334,0.9305328911486537,True,0.004435775082811233,1.0,0.01449275362318847,0.9473684210526296,0.00075244544770507,-0.0005060728744940013,0.0,0.01309255079006771,0.04169547831867537,0.0,0.014359391529164853,risk_on,csi300,-0.03867661039414716,SH600036_event_00007,q5,q5,q3,q4,q5,q1
