comparison_id,decision_date,lhs_monthly_return,rhs_monthly_return,paired_delta,lhs_evaluable,rhs_evaluable,paired_evaluable,event_month_posthoc,missing_reason,run_id,contract_version
MODEL__D9__L050__STOPNONE__SLIP000,2026-03-31,0.048307591358,0.127091645302,-0.0787840539436,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-07-31,-0.040053303964,-0.052227099152,0.012173795188,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-08-30,0.195926966776,0.170907510087,0.0250194566889,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-09-30,-0.000815364410281,0.00876080821725,-0.00957617262753,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-10-31,0.00740623460023,-0.0294766969594,0.0368829315596,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-11-29,0.0264621006129,0.00296040624288,0.02350169437,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2024-12-31,-0.0318771894602,-0.0287224793865,-0.00315471007377,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-01-27,-0.00892325115185,0.0534208761689,-0.0623441273208,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-02-28,0.00956426269788,0.000147886259806,0.00941637643807,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-03-31,-0.0189766140812,-0.054827725397,0.0358511113158,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-04-30,0.0370288146536,0.00649942309132,0.0305293915623,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-05-30,0.0263825441362,0.0830315194143,-0.056648975278,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-06-30,0.0552995204933,0.0686249222584,-0.0133254017651,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-07-31,0.0724937395158,0.149452188401,-0.0769584488856,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-08-29,-0.013893793621,0.0281225384241,-0.0420163320451,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-09-30,0.0123563002671,-0.0214919806595,0.0338482809266,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-10-31,-0.0302255662186,-0.0433331404703,0.0131075742517,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-11-28,0.0315711697482,0.0599926382264,-0.0284214684782,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2025-12-31,0.0638645966717,0.0811767544443,-0.0173121577725,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2026-01-30,0.0194815429984,0.061679584663,-0.0421980416645,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2026-02-27,-0.0590688303406,-0.119476048376,0.0604072180355,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,2026-03-31,0.0481618715816,0.127805754588,-0.0796438830061,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-07-31,-0.040546793414,-0.052724861752,0.012178068338,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-08-30,0.195217397456,0.170314261874,0.0249031355828,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-09-30,-0.0015578249065,0.00828247910457,-0.00984030401107,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-10-31,0.00672273216392,-0.0302106891748,0.0369334213387,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-11-29,0.0257444964846,0.00221798060247,0.0235265158821,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2024-12-31,-0.0325587931841,-0.0295957443072,-0.00296304887689,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-01-27,-0.00964357555533,0.0528529786389,-0.0624965541942,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-02-28,0.00885147967616,-0.000502046388392,0.00935352606455,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-03-31,-0.0197316440716,-0.0557858484141,0.0360542043425,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-04-30,0.0365478136735,0.00602555370215,0.0305222599713,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-05-30,0.025914428077,0.0829860333829,-0.0570716053058,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-06-30,0.0549227183031,0.0684238877049,-0.0135011694018,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-07-31,0.0722919172925,0.149907555723,-0.0776156384304,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-08-29,-0.0147203380675,0.0274904956234,-0.0422108336909,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-09-30,0.011815429178,-0.0225068132833,0.0343222424613,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-10-31,-0.0313945995927,-0.0444542320926,0.0130596324999,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-11-28,0.0312031354573,0.0598692398889,-0.0286661044316,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2025-12-31,0.063788222901,0.0813704486621,-0.0175822257611,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2026-01-30,0.0188625562589,0.0616888439938,-0.0428262877349,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2026-02-27,-0.0605408067552,-0.121228234462,0.0606874277072,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,2026-03-31,0.0480124024629,0.12853588789,-0.080523485427,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-07-31,-0.041533772314,-0.053720386952,0.012186614638,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-08-30,0.193796066784,0.169125893082,0.0246701737022,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-09-30,-0.00304769418682,0.00732285107272,-0.0103705452595,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-10-31,0.00534810080749,-0.0316853328087,0.0370334336162,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-11-29,0.0242983267104,0.000722991434201,0.0235753352762,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2024-12-31,-0.0339353139322,-0.0313581302073,-0.00257718372491,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-01-27,-0.0111013931299,0.0517037536136,-0.0628051467436,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-02-28,0.00740574724929,-0.00181942905515,0.00922517630444,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-03-31,-0.0212663470032,-0.0577317459764,0.0364653989732,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-04-30,0.0355678253065,0.00506018376554,0.030507641541,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-05-30,0.0249593458255,0.082893236236,-0.0579338904105,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-06-30,0.0541528733443,0.0680136999031,-0.0138608265588,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-07-31,0.0718791255682,0.150837211918,-0.0789580863493,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-08-29,-0.0164118581582,0.0262017001247,-0.042613558283,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-09-30,0.0107057048062,-0.0245800270868,0.0352857318931,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-10-31,-0.0337970638702,-0.0467517744356,0.0129547105653,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-11-28,0.0304439975263,0.0596154429092,-0.0291714453829,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2025-12-31,0.0636305157296,0.0817689670522,-0.0181384513226,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2026-01-30,0.0175841051561,0.0617078842809,-0.0441237791249,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2026-02-27,-0.0635866859977,-0.124831220202,0.0612445342039,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,2026-03-31,0.047701622093,0.130046433457,-0.0823448113641,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-07-31,-0.043507730114,-0.055711437352,0.012203707238,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-08-30,0.19094460564,0.166741638404,0.024202967236,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-09-30,-0.00604738048756,0.0053916293782,-0.0114390098658,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-10-31,0.00256793206909,-0.0346615405466,0.0372294726156,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-11-29,0.0213613516708,-0.00230819041129,0.0236695420821,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2024-12-31,-0.0367428381588,-0.0349476862469,-0.00179515191195,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-01-27,-0.0140876438477,0.0493500778307,-0.0634377216784,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-02-28,0.00443090307815,-0.00452650749781,0.00895741057595,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-03-31,-0.024438161584,-0.0617465197514,0.0373083581675,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-04-30,0.0335326840011,0.00305578006533,0.0304769039358,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-05-30,0.0229701407995,0.0826999904747,-0.0597298496752,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-06-30,0.05254485787,0.0671592771261,-0.0146144192561,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-07-31,0.0710149579936,0.15277598414,-0.0817610261462,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-08-29,-0.0199572287771,0.0235206407053,-0.0434778694824,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-09-30,0.00836733016014,-0.0289096266234,0.0372769567836,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-10-31,-0.0388767682573,-0.051581486621,0.0127047183637,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-11-28,0.0288264017527,0.0590779216484,-0.0302515198958,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2025-12-31,0.0632936918466,0.0826136270715,-0.0193199352249,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2026-01-30,0.0148523768761,0.0617481938423,-0.0468958169662,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2026-02-27,-0.0701206808279,-0.13245855561,0.0623378747824,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,2026-03-31,0.0470280702695,0.133285575521,-0.0862575052518,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-07-31,-0.0312795364844,-0.0369502859798,0.00567074949538,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-08-30,0.0710371302531,0.0160716593366,0.0549654709166,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-09-30,0.0147490323359,-0.0159445249508,0.0306935572866,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-10-31,0.00512602410749,-0.025410625237,0.0305366493445,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-11-29,0.0256002258426,0.0109216145964,0.0146786112462,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2024-12-31,-0.0371774149324,-0.0351911215583,-0.00198629337407,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-01-27,-0.0117642226603,0.0327918832634,-0.0445561059237,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-02-28,0.0105124776433,0.00175600934044,0.00875646830284,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-03-31,-0.0347628307494,-0.0577210999157,0.0229582691663,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-04-30,0.0346345034738,0.00719688031847,0.0274376231553,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-05-30,0.0238058158077,0.0737867090365,-0.0499808932288,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-06-30,0.0552889697789,0.0443567025802,0.0109322671986,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-07-31,0.0703907703532,0.120871297826,-0.0504805274732,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-08-29,-0.0211183804246,0.0198160813928,-0.0409344618174,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-09-30,0.0148490256907,-0.0243024126873,0.039151438378,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-10-31,-0.0177227862002,-0.0406450719271,0.0229222857269,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-11-28,0.00800187184243,0.0274815322079,-0.0194796603655,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2025-12-31,0.025927351542,0.0786345214376,-0.0527071698956,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2026-01-30,0.0186209330512,0.00151089128137,0.0171100417698,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2026-02-27,-0.0161989198015,-0.0464960400429,0.0302971202415,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,2026-03-31,0.0147697963604,0.0417590551523,-0.0269892587919,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-07-31,-0.0320260810306,-0.0377664190564,0.00574033802576,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-08-30,0.0702748159522,0.0151985774694,0.0550762384828,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-09-30,0.0137587868029,-0.016680288818,0.0304390756209,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-10-31,0.00465463878424,-0.0262658153708,0.030920454155,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-11-29,0.0248887865812,0.0102525579305,0.0146362286507,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2024-12-31,-0.0384293297348,-0.0365995149308,-0.00182981480405,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-01-27,-0.0124812802518,0.0323592404399,-0.0448405206917,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-02-28,0.00974502441379,0.00100649410596,0.00873853030784,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-03-31,-0.0360503016915,-0.0593143977133,0.0232640960219,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-04-30,0.0344786692476,0.0067226259239,0.0277560433237,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-05-30,0.0232905450239,0.0736510321305,-0.0503604871067,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-06-30,0.0549683216373,0.0439896934572,0.0109786281801,True,True,True,False,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,2025-07-31,0.0702161242885,0.121298995601,-0.0510828713125,True,True,True,True,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
