policy_id,cost_scenario_id,terminal_mark_date,open_position_n,open_position_weight,open_position_notional_cny,sell_commission_cny,sell_stamp_tax_cny,sell_transfer_fee_cny,sell_slippage_cny,total_shadow_cost_cny,live_final_NAV,liquidation_adjusted_final_NAV,live_nav_compound_return,liquidation_adjusted_compound_return,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,historical_support_claim_allowed,deployment_authorized,source_table_content_hash,run_id,contract_version
S0_SELECTED_FULL__D9__L050__STOP05,SLIP040,2026-04-30,23,0.618193968093,6596466,1649.1165,3298.233,65.96466,26385.864,31399.17816,10670544.1018,10639144.9236,0.0670544101793,0.0639144923633,57.7768847252,root_found,56.6532256234,root_found,False,False,1fe982219ddec65fb198acdfc1a92bac12abb3b72eebe68d969fb03c33a4f561,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,GROSS,2026-04-30,37,0.832609026189,11612495,0,0,0,0,0,13947116.3953,13947116.3953,0.394711639526,0.394711639526,100.063797323,root_found,96.8339281426,root_found,False,False,fb46bc1a22c9499597622d7ff5f747c8a50760ef9856a761a1715187075f4ec5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,SLIP000,2026-04-30,37,0.844105801636,11612495,2903.12375,5806.2475,116.12495,0,8825.4962,13757155.7706,13748330.2744,0.375715577063,0.374833027443,100.063797323,root_found,96.8339281426,root_found,False,False,34d3840a25f662aac7d44bb710aa466694589f240badb55634eb87be3b142f53,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,SLIP005,2026-04-30,37,0.855784324028,11612495,2903.12375,5806.2475,116.12495,5806.2475,14631.7437,13569417.7539,13554786.0102,0.356941775393,0.355478601023,100.063797323,root_found,96.8339281426,root_found,False,False,7ae8a6963384d69f04989baca77908b33fde1eee5fbf8676e1afe4bc23485a2d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,SLIP010,2026-04-30,37,0.867790533627,11612495,2903.12375,5806.2475,116.12495,11612.495,20437.9912,13381679.7372,13361241.746,0.338167973724,0.336124174604,100.063797323,root_found,96.8339281426,root_found,False,False,3718d0bf296e135f4debef293c11cf8b7b2af76a1503a64a635bcbb9a28b988e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,SLIP020,2026-04-30,37,0.89284277445,11612495,2903.12375,5806.2475,116.12495,23224.99,32050.4862,13006203.7038,12974153.2176,0.300620370384,0.297415321764,100.063797323,root_found,96.8339281426,root_found,False,False,f520052179a7e5f7b51e7d1b27f2e9b891d0c836ba89d65dac6d6f2b90c778a3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,SLIP040,2026-04-30,37,0.94755255493,11612495,2903.12375,5806.2475,116.12495,46449.98,55275.4762,12255251.637,12199976.1608,0.225525163705,0.219997616085,100.063797323,root_found,96.8339281426,root_found,False,False,273bcdcc1b88a1fa7e9d8b06c1dbf967b784fd94e8aadf9028fa67bb92b4c7d5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,GROSS,2026-04-30,38,0.850179286527,12355923,0,0,0,0,0,14533314.5559,14533314.5559,0.45333145559,0.45333145559,115.474772061,root_found,111.560074056,root_found,False,False,81afa7be5a05e8bb4f0ddae498aa32fc9858141a60ea96927ec988eca4b34e06,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,SLIP000,2026-04-30,38,0.861457165207,12355923,3088.98075,6177.9615,123.55923,0,9390.50148,14343049.7755,14333659.274,0.434304977548,0.4333659274,115.474772061,root_found,111.560074056,root_found,False,False,9cb005ab4bcc82b83dab1c4a982b86b0bc7b6e5368dda6fc00f5bf16225b84e4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,SLIP005,2026-04-30,38,0.872901790451,12355923,3088.98075,6177.9615,123.55923,6177.9615,15568.46298,14154997.8877,14139429.4247,0.41549978877,0.413942942472,115.474772061,root_found,111.560074056,root_found,False,False,a1feba9762299a47bb4098d3873a23d6303e79f20ded63d05d9b1aeb5197c4c0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,SLIP010,2026-04-30,38,0.884654598082,12355923,3088.98075,6177.9615,123.55923,12355.923,21746.42448,13966945.9999,13945199.5754,0.396694599992,0.394519957544,115.474772061,root_found,111.560074056,root_found,False,False,e0d450b32694074bb5736a2814094e0c9421df25927120b8877c49dde242633f,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,SLIP020,2026-04-30,38,0.909135931094,12355923,3088.98075,6177.9615,123.55923,24711.846,34102.34748,13590842.2244,13556739.8769,0.359084222437,0.355673987689,115.474772061,root_found,111.560074056,root_found,False,False,cc7c845ec6fd5d2d934682d103fe73e7aa170fbb6f103b0327775ce33d3166c3,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,SLIP040,2026-04-30,38,0.962401634945,12355923,3088.98075,6177.9615,123.55923,49423.692,58814.19348,12838634.6733,12779820.4798,0.283863467325,0.277982047977,115.474772061,root_found,111.560074056,root_found,False,False,0e5e137606bb11861d791a06d65f664f726ef9e82f9090a92ebc0714e47da3d8,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,GROSS,2026-04-30,42,0.932380543722,13787599,0,0,0,0,0,14787523.2842,14787523.2842,0.478752328418,0.478752328418,123.089098935,root_found,118.4379074,root_found,False,False,09a77bfbcb755624a2ba74b7ffea22b81736ff62799dea02e8bf93c8c2eecde0,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,SLIP000,2026-04-30,42,0.944433259012,13787599,3446.89975,6893.7995,137.87599,0,10478.57524,14598807.1348,14588328.5595,0.459880713479,0.458832855955,123.089098935,root_found,118.4379074,root_found,False,False,d22c4b3fd7059ec4629ea0f69fcb34fc5acaa2b56b239f959fe29f2510a0a5f4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,SLIP005,2026-04-30,42,0.956674985034,13787599,3446.89975,6893.7995,137.87599,6893.7995,17372.37474,14411999.0756,14394626.7009,0.441199907564,0.43946267009,123.089098935,root_found,118.4379074,root_found,False,False,dd8b62a15a4d546d9ccd6b9b4bd1470e9cbfc678d1de844f8168b672546d10ee,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,SLIP010,2026-04-30,42,0.969238232654,13787599,3446.89975,6893.7995,137.87599,13787.599,24266.17424,14225191.0165,14200924.8423,0.42251910165,0.420092484226,123.089098935,root_found,118.4379074,root_found,False,False,283c05516ff664fc6160ff26957087a76e26ecf3a5f3f3c10e7d3a0f8c4be01e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,SLIP020,2026-04-30,42,0.995381326767,13787599,3446.89975,6893.7995,137.87599,27575.198,38053.77324,13851574.8982,13813521.125,0.385157489822,0.381352112498,123.089098935,root_found,118.4379074,root_found,False,False,4c051a678f15efe062c118d972f657d2aad356245c4c70e2a9da6ea8887f9fa4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,SLIP040,2026-04-30,42,1.05213968804,13787599,3446.89975,6893.7995,137.87599,55150.396,65628.97124,13104342.6616,13038713.6904,0.310434266165,0.303871369041,123.089098935,root_found,118.4379074,root_found,False,False,c1c439d42838b4fe8665a9d9bfc2062e4db58c57f12f985727707e18f0a7f2a7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,GROSS,2026-04-30,44,0.972581187772,14472259,0,0,0,0,0,14880258,14880258,0.4880258,0.4880258,125.93905185,root_found,120.945882645,root_found,False,False,c5ae41ad7693c4bd7900918f6d45e9dd8f5b73a58b6e63385b58c80b7c3e5fec,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,SLIP000,2026-04-30,44,0.985028550377,14472259,3618.06475,7236.1295,144.72259,0,10998.91684,14692222.8746,14681223.9578,0.469222287462,0.468122395778,125.93905185,root_found,120.945882645,root_found,False,False,68c13fa66fc96eb6523988e3a89d9e1e040a1f523f370b8c9abba6442a8547a7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,SLIP005,2026-04-30,44,0.997678574547,14472259,3618.06475,7236.1295,144.72259,7236.1295,18235.04634,14505933.4431,14487698.3968,0.450593344312,0.448769839678,125.93905185,root_found,120.945882645,root_found,False,False,d8bca23fb92ee3117b7f35cfaf0dc4f6f1c99c520cdeeeb17684538a543586ef,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,SLIP010,2026-04-30,44,1.0106577362,14472259,3618.06475,7236.1295,144.72259,14472.259,25471.17584,14319644.0116,14294172.8358,0.431964401162,0.429417283578,125.93905185,root_found,120.945882645,root_found,False,False,fe486b68b6f5de5c62af306cba643f4415385e76cbfbc326cfcb09ef25eb1c83,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,SLIP020,2026-04-30,44,1.03765622701,14472259,3618.06475,7236.1295,144.72259,28944.518,39943.43484,13947065.1486,13907121.7138,0.394706514862,0.390712171378,125.93905185,root_found,120.945882645,root_found,False,False,ca8108b7cc6266484e8abac7e13dbb6189ca8fb6a2695d4fbe8d36d8c34d8b8c,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,SLIP040,2026-04-30,44,1.09622485121,14472259,3618.06475,7236.1295,144.72259,57889.036,68887.95284,13201907.4226,13133019.4698,0.320190742262,0.313301946978,125.93905185,root_found,120.945882645,root_found,False,False,4f660daec086e3b7412ce4442c09cdf31299e560001579b700797d9a0bf30081,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,GROSS,2026-04-30,23,0.530481733625,6560888,0,0,0,0,0,12367792.4877,12367792.4877,0.236779248771,0.236779248771,57.630134459,root_found,56.5160507576,root_found,False,False,07b195bef806dcb686cf3a5aabd577c2ba8543ef5a345f19633fedb98c671c53,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,SLIP000,2026-04-30,23,0.5388372013,6560888,1640.222,3280.444,65.60888,0,4986.27488,12176011.5749,12171025.3,0.217601157486,0.217102529998,57.630134459,root_found,56.5160507576,root_found,False,False,c27da52418ba3369d3cc9ee619b8f8d3f9d3a8ac432b2105bd74feeef0043390,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,SLIP005,2026-04-30,23,0.54732354569,6560888,1640.222,3280.444,65.60888,3280.444,8266.71888,11987220.4506,11978953.7317,0.198722045062,0.197895373174,57.630134459,root_found,56.5160507576,root_found,False,False,2587fa7a2f0098f606269502ea3fb1ead39c3ba3990bd099400cc98450ef0572,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,SLIP010,2026-04-30,23,0.556081476484,6560888,1640.222,3280.444,65.60888,6560.888,11547.16288,11798429.3264,11786882.1635,0.179842932637,0.178688216349,57.630134459,root_found,56.5160507576,root_found,False,False,97b60b8bdbaa82f3c9f287d9903b91e0bc1027e0ca9bf786c8aae0e52aa5d71e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,SLIP020,2026-04-30,23,0.574465970454,6560888,1640.222,3280.444,65.60888,13121.776,18108.05088,11420847.0779,11402739.027,0.142084707789,0.140273902701,57.630134459,root_found,56.5160507576,root_found,False,False,66c762eba5b6d6d21e8ae165566e297c7abf9135749eb78468fe1c78ca589a05,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,SLIP040,2026-04-30,23,0.615140001611,6560888,1640.222,3280.444,65.60888,26243.552,31229.82688,10665682.5809,10634452.754,0.0665682580911,0.0634452754031,57.630134459,root_found,56.5160507576,root_found,False,False,b5cdbbdb0d1d02dd74b9d61e48545adc92c566486b0381e7c9a2c514c210f14a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,GROSS,2026-04-30,37,0.832740583219,11581047,0,0,0,0,0,13907148.5567,13907148.5567,0.390714855668,0.390714855668,98.9515473375,root_found,95.764894224,root_found,False,False,5ca8aee37df746c23a2aa25ddae6dc6bf129acf32f218c7a63ed4d1768be996d,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,SLIP000,2026-04-30,37,0.844275750375,11581047,2895.26175,5790.5235,115.81047,0,8801.59572,13717138.0261,13708336.4304,0.371713802612,0.37083364304,98.9515473375,root_found,95.764894224,root_found,False,False,0159ac86d93d9dddb8a9f810e108de6357fa8de49bf385a3a3c988bce724542b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,SLIP005,2026-04-30,37,0.85599675157,11581047,2895.26175,5790.5235,115.81047,5790.5235,14592.11922,13529311.8563,13514719.7371,0.352931185634,0.351471973712,98.9515473375,root_found,95.764894224,root_found,False,False,5446eb021cc70a98022d2ebfe07788a5b7d641fc8709512fcb44f46960808a9b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,SLIP010,2026-04-30,37,0.868047777592,11581047,2895.26175,5790.5235,115.81047,11581.047,20382.64272,13341485.6866,13321103.0438,0.334148568656,0.332110304384,98.9515473375,root_found,95.764894224,root_found,False,False,1c1f89478b4900b32cb679f6751185b2ee5106f886d1ec59172b86fc64d7e2fd,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,SLIP020,2026-04-30,37,0.893197273947,11581047,2895.26175,5790.5235,115.81047,23162.094,31963.68972,12965833.347,12933869.6573,0.296583334701,0.293386965729,98.9515473375,root_found,95.764894224,root_found,False,False,29ea574456560e0ade4be9c036431d45b0e1ee8d3cc0e2c328bb70cc5a779dd2,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,SLIP040,2026-04-30,37,0.948137035401,11581047,2895.26175,5790.5235,115.81047,46324.188,55125.78372,12214528.6679,12159402.8842,0.221452866789,0.215940288417,98.9515473375,root_found,95.764894224,root_found,False,False,782bf4e357968b03d2f46879eb2fd02c130a4c9f47182122ba712917cf60439b,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,GROSS,2026-04-30,38,0.847709283272,12299458,0,0,0,0,0,14509051.9152,14509051.9152,0.450905191522,0.450905191522,114.726866803,root_found,110.856406409,root_found,False,False,2c639dac87755b6b953ed3272bb01b00a85b3d3e02c07855700269e64785bc6e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,SLIP000,2026-04-30,38,0.858982259997,12299458,3074.8645,6149.729,122.99458,0,9347.58808,14318640.2942,14309292.7061,0.431864029421,0.430929270613,114.726866803,root_found,110.856406409,root_found,False,False,5c5780eeb680ee67f1eefd7c1392ba480d4723963fec7a164a43f63387f3f48e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,SLIP005,2026-04-30,38,0.87042370386,12299458,3074.8645,6149.729,122.99458,6149.729,15497.31708,14130426.3033,14114928.9862,0.413042630325,0.411492898617,114.726866803,root_found,110.856406409,root_found,False,False,8f9f786345d3f03a09b5b8e7839d1434a937ed0c9c424c30a41095712462936a,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,SLIP010,2026-04-30,38,0.882174057065,12299458,3074.8645,6149.729,122.99458,12299.458,21647.04608,13942212.3123,13920565.2662,0.39422123123,0.392056526622,114.726866803,root_found,110.856406409,root_found,False,False,0f185c7745809198514ba5ebe3da3613f3bc3e8c07a51718c5041030bc89aa55,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,SLIP020,2026-04-30,38,0.906652921826,12299458,3074.8645,6149.729,122.99458,24598.916,33946.50408,13565784.3304,13531837.8263,0.356578433038,0.35318378263,114.726866803,root_found,110.856406409,root_found,False,False,aed3a46e0adaef8cc4ee10663f9bde8560438e0d56d17108a0e27dcfd4b211d5,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,SLIP040,2026-04-30,38,0.959925603901,12299458,3074.8645,6149.729,122.99458,49197.832,58545.42008,12812928.3666,12754382.9465,0.281292836655,0.275438294647,114.726866803,root_found,110.856406409,root_found,False,False,186fcdc79e856c579ce5a6a23debb9b0cc5748b6d43c869c8380d8b849555c15,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,GROSS,2026-04-30,42,0.931291497995,13745189,0,0,0,0,0,14759276.7996,14759276.7996,0.475927679958,0.475927679958,122.21562488,root_found,117.61332674,root_found,False,False,e20b40553b2871b9c6a33172a07f7911caeaa034c01bc03ed60237eca9e49b42,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,SLIP000,2026-04-30,42,0.943364526888,13745189,3436.29725,6872.5945,137.45189,0,10446.34364,14570389.9269,14559943.5833,0.457038992693,0.455994358329,122.21562488,root_found,117.61332674,root_found,False,False,695c20ebc98f59772e8e1dfbd1eb3ed176947d74ee0c9d282b7cba222baa3e23,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,SLIP005,2026-04-30,42,0.955628021001,13745189,3436.29725,6872.5945,137.45189,6872.5945,17318.93814,14383409.337,14366090.3989,0.438340933703,0.436609039889,122.21562488,root_found,117.61332674,root_found,False,False,a72d4c8cc31b98fd349d93f88bab8fdb05577f919767383927eb65680bf04ee7,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,SLIP010,2026-04-30,42,0.968214559086,13745189,3436.29725,6872.5945,137.45189,13745.189,24191.53264,14196428.7471,14172237.2145,0.419642874713,0.417223721449,122.21562488,root_found,117.61332674,root_found,False,False,fa0ffa69952209e36e463ce882f27ff088e5f9d24fa4011d4e5069ca2b7262d9,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,SLIP020,2026-04-30,42,0.994409206102,13745189,3436.29725,6872.5945,137.45189,27490.378,37936.72164,13822467.5673,13784530.8457,0.382246756733,0.378453084569,122.21562488,root_found,117.61332674,root_found,False,False,d80762c64196382a40815e1a0d0b2cef20ebc1a9cb0809cbd71e24c02840e152,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,SLIP040,2026-04-30,42,1.05129385241,13745189,3436.29725,6872.5945,137.45189,54980.756,65427.09964,13074545.2077,13009118.1081,0.307454520773,0.300911810809,122.21562488,root_found,117.61332674,root_found,False,False,18ecff1a3cc49a9845876dfd38dba1cadfe6cec797aed275e4d4f96ade87801e,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,GROSS,2026-04-30,44,0.972682758814,14442059,0,0,0,0,0,14847656,14847656,0.4847656,0.4847656,124.945132684,root_found,120.003448235,root_found,False,False,e28f52d756894c0fc8a1310bbd89755868316a0d8e86e1e70074bb3f91d0e084,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,SLIP000,2026-04-30,44,0.985169722924,14442059,3610.51475,7221.0295,144.42059,0,10975.96484,14659462.8965,14648486.9317,0.465946289654,0.46484869317,124.945132684,root_found,120.003448235,root_found,False,False,b3c119f3464b60651b96716ab64f94c6e3ec29e831f22f20190202213b1e9cdd,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,SLIP005,2026-04-30,44,0.997861982269,14442059,3610.51475,7221.0295,144.42059,7221.0295,18196.99434,14473002.536,14454805.5417,0.447300253604,0.44548055417,124.945132684,root_found,120.003448235,root_found,False,False,87d982057a28540429dde78f15b5af6864ed6ebf4083e4bcb4e344cc20020417,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,SLIP010,2026-04-30,44,1.01088554687,14442059,3610.51475,7221.0295,144.42059,14442.059,25418.02384,14286542.1755,14261124.1517,0.428654217554,0.42611241517,124.945132684,root_found,120.003448235,root_found,False,False,d8e7ec60b0bf8a71fd51d9b6cdda418c29b9a23639bfb56f2458b42a0ce654eb,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,SLIP020,2026-04-30,44,1.03797987082,14442059,3610.51475,7221.0295,144.42059,28884.118,39860.08284,13913621.4545,13873761.3717,0.391362145454,0.38737613717,124.945132684,root_found,120.003448235,root_found,False,False,974cabc3d6ad06ce996f668bc1da083ce80315d627d317d71966af4c5a643f99,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,SLIP040,2026-04-30,44,1.09677249971,14442059,3610.51475,7221.0295,144.42059,57768.236,68744.20084,13167780.0125,13099035.8117,0.316778001254,0.30990358117,124.945132684,root_found,120.003448235,root_found,False,False,f5baea6a66b20c4f5252e9fde4d47c2ae48d73e4f95a6febe541af18855043e4,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
