comparison_id,month_scope,paired_month_n,required_calendar_month_n,mean_delta,median_delta,win_month_rate,worst_delta,bootstrap_method,rng_bit_generator,seed,block_length_months,sampled_block_n,repetitions,bootstrap_statistic,quantile_method,CI_lower,CI_median,CI_upper,status,missing_reason,run_id,contract_version
MODEL__D9__L000__STOPNONE__SLIP005,all,21,21,-0.0071960606797,-0.00298821022938,0.47619047619,-0.079178653789,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0221281311043,-0.00700317908796,0.00671535236409,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L000__STOPNONE__SLIP010,all,21,21,-0.00733336840903,-0.00279838904636,0.47619047619,-0.0800498674843,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0225402850709,-0.00715979979593,0.0068517259015,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L000__STOPNONE__SLIP020,all,21,21,-0.00761754122213,-0.00241621629247,0.47619047619,-0.0818535188028,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.022616865712,-0.00743263001077,0.00660191867574,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L000__STOPNONE__SLIP040,all,21,21,-0.00822738830367,-0.00164161773227,0.47619047619,-0.0857268514528,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0237776611659,-0.00804725622494,0.0062906974702,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__GROSS,all,21,21,0.0012751814496,0.0095750385109,0.619047619048,-0.051132507344,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0114124917905,0.00129415643879,0.0148832026083,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__SLIP000,all,21,21,0.00124081877327,0.00960490317742,0.619047619048,-0.0520305928152,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0118221935989,0.00111151886722,0.0147655836978,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__SLIP005,all,21,21,0.00120686970471,0.00964317716526,0.619047619048,-0.0529016121249,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0120065908599,0.00128033529848,0.0148071153952,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__SLIP010,all,21,21,0.00117191109834,0.0096824726554,0.619047619048,-0.0537951850706,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0120438932297,0.0012137488427,0.0149175124914,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__SLIP020,all,21,21,0.0010987752696,0.00976427660911,0.619047619048,-0.0556535905461,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0123823400438,0.000979633743625,0.0146888998729,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP05__SLIP040,all,21,21,0.000938121886867,0.00994187414193,0.619047619048,-0.0596834621485,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0129149294043,0.000871791450363,0.0148239930943,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__GROSS,all,21,21,0.00236711148156,0.0121747632044,0.571428571429,-0.0801797928805,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0156635150262,0.0025135129827,0.0205274210745,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__SLIP000,all,21,21,0.00229685571519,0.0122741637343,0.571428571429,-0.0815585186873,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0156106792686,0.00233508396938,0.0207872500609,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__SLIP005,all,21,21,0.0022288066492,0.0123423701027,0.571428571429,-0.0828766461906,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0158011603688,0.002222725861,0.0205792915537,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__SLIP010,all,21,21,0.00215886483108,0.0124105764711,0.571428571429,-0.0842318380256,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0160679246499,0.00232510756623,0.0204692268435,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__SLIP020,all,21,21,0.00201297523788,0.0125469892079,0.571428571429,-0.0870598504151,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0167745266023,0.00219247596622,0.0202122592727,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP10__SLIP040,all,21,21,0.00169459940523,0.0128198146815,0.571428571429,-0.0932369768812,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0176824939989,0.00173764551622,0.0208312805281,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__GROSS,all,21,21,0.000443662087017,0.00514190634314,0.52380952381,-0.072259201652,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0160115756568,0.000683975718065,0.0159210419709,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__SLIP000,all,21,21,0.000360969449932,0.00485200397658,0.52380952381,-0.07298677702,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0161289501946,0.000624213922727,0.0160878732318,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__SLIP005,all,21,21,0.000280007983543,0.00461403952851,0.52380952381,-0.073721438625,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.016485535934,0.000521454318727,0.0156596519599,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__SLIP010,all,21,21,0.000196951707859,0.00437558706478,0.52380952381,-0.0744673325145,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0166683377616,0.000366643303559,0.0159908567788,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__SLIP020,all,21,21,2.42197967393e-05,0.00389721220439,0.52380952381,-0.0765616019197,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0170589425428,0.0001067119923,0.0158832849703,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP15__SLIP040,all,21,21,-0.000350327356368,0.00293454122808,0.52380952381,-0.0816535477246,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0178040515396,-6.78976514843e-05,0.0161933939636,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__GROSS,all,21,21,-0.00163007809729,0.00422214305102,0.52380952381,-0.0754088660625,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0188698471176,-0.00156917364463,0.0149298880014,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__SLIP000,all,21,21,-0.00174113418482,0.00393867162177,0.52380952381,-0.0761369401273,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0193084428066,-0.00182869593967,0.0153332352181,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__SLIP005,all,21,21,-0.00185136102483,0.00369755616478,0.52380952381,-0.076912146942,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.019156638288,-0.00175443546702,0.0149091936056,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__SLIP010,all,21,21,-0.00196423662903,0.0034559012231,0.52380952381,-0.0779421265802,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.019415429445,-0.00188209082375,0.0150490280884,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__SLIP020,all,21,21,-0.00219832637384,0.00297096562797,0.52380952381,-0.080080216763,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0202827728858,-0.00213902603657,0.0150995598124,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOP20__SLIP040,all,21,21,-0.00270288870654,0.00199454032869,0.571428571429,-0.0846980717657,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0211823931715,-0.00258685632054,0.0147090766988,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__GROSS,all,21,21,-0.0069160332885,-0.00353328074588,0.47619047619,-0.0779386180198,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0214913439884,-0.00652470817036,0.00733788467929,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP000,all,21,21,-0.00704911265001,-0.0033455298538,0.47619047619,-0.0787840539436,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.022039931033,-0.00693400471982,0.00681633324529,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP005,all,21,21,-0.00718389945623,-0.00315471007377,0.47619047619,-0.0796438830061,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.022191543108,-0.00699550068094,0.00692546676225,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP010,all,21,21,-0.00732175347987,-0.00296304887689,0.47619047619,-0.080523485427,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0222350032928,-0.00724956137431,0.00692682859437,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP020,all,21,21,-0.00760709399098,-0.00257718372491,0.47619047619,-0.0823448113641,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0228112729045,-0.00753261049177,0.00654616427853,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L050__STOPNONE__SLIP040,all,21,21,-0.00821961493209,-0.00179515191195,0.47619047619,-0.0862575052518,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0241587928078,-0.00804740009734,0.00655923259136,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__GROSS,all,21,21,0.00138077054087,0.0109322671986,0.619047619048,-0.0527071698956,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0117208996809,0.00139810178523,0.0149853139821,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP000,all,21,21,0.00134734598614,0.0109786281801,0.619047619048,-0.0536282445413,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0116729878727,0.00124079007195,0.0149122651901,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP005,all,21,21,0.00131426728138,0.0110326836014,0.619047619048,-0.0545215460771,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0118685229272,0.0011916140855,0.0151929512935,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP010,all,21,21,0.00128020406353,0.0110880432359,0.619047619048,-0.0554380438206,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0120497743441,0.00109830116077,0.0151815162176,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP020,all,21,21,0.00120893859948,0.0112028546085,0.619047619048,-0.0573443400113,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0125087754876,0.0011394332955,0.01518535025,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP05__SLIP040,all,21,21,0.00105237999971,0.0114502169769,0.619047619048,-0.0614790497306,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.013027608843,0.000991161476714,0.0154157621623,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__GROSS,all,21,21,0.00220492765161,0.0124989784752,0.571428571429,-0.0811733542759,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0158327394856,0.00215260213832,0.0204506435634,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__SLIP000,all,21,21,0.00213376140036,0.0125517466151,0.571428571429,-0.0825715335895,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0158784573696,0.00210718087198,0.0204824198588,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__SLIP005,all,21,21,0.00206473067005,0.0125802353237,0.571428571429,-0.0839082292462,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0163280579052,0.00217321285654,0.0206470028065,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__SLIP010,all,21,21,0.00199377681789,0.0126093399395,0.571428571429,-0.0852826247459,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.01641119045,0.00203832006039,0.0204653319289,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__SLIP020,all,21,21,0.00184576632414,0.0126694556593,0.571428571429,-0.0881510817082,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.01690470277,0.00184071438705,0.0202723442663,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP10__SLIP040,all,21,21,0.00152271592185,0.0127977480695,0.571428571429,-0.0944182924044,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0179983357792,0.00162849197911,0.0211867935535,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__GROSS,all,21,21,0.000510618419414,0.00456142777322,0.52380952381,-0.0752302019062,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0163239667465,0.00080995911846,0.0161945860422,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__SLIP000,all,21,21,0.000428315625811,0.0042698569509,0.52380952381,-0.0759861468758,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0164918277876,0.000668221760495,0.0161643744825,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__SLIP005,all,21,21,0.000347873869321,0.00402981962193,0.52380952381,-0.0767488788464,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.017092813934,0.000356889934778,0.0162666086632,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__SLIP010,all,21,21,0.000265339028322,0.00378929568894,0.52380952381,-0.0775233161514,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0168526310046,0.000455753879174,0.0163671536325,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__SLIP020,all,21,21,9.3653861902e-05,0.00330678223688,0.52380952381,-0.079108401387,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0175216144681,0.000271459411861,0.0161751305673,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP15__SLIP040,all,21,21,-0.000278795722324,0.00233585226145,0.52380952381,-0.0830485135115,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0181562716797,-0.00012816844616,0.0167622776621,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__GROSS,all,21,21,-0.00148040055834,0.0037541969568,0.52380952381,-0.0775969680456,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0190044730067,-0.00151024167523,0.0157606854244,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__SLIP000,all,21,21,-0.00159096869215,0.0034689782431,0.52380952381,-0.0783484650565,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0190557672842,-0.00149138224748,0.0154001381255,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__SLIP005,all,21,21,-0.00170065062136,0.00322613090856,0.52380952381,-0.0791139585812,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0193353288144,-0.00158169049771,0.0152019772969,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__SLIP010,all,21,21,-0.00181297962374,0.00298274533715,0.52380952381,-0.0798909527796,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0197532135663,-0.00156367658621,0.0154374741236,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__SLIP020,all,21,21,-0.00204597239751,0.00249435231029,0.52380952381,-0.0814804957292,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.019914567983,-0.00189878533299,0.0150828203653,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOP20__SLIP040,all,21,21,-0.00254833699976,0.0015110280581,0.571428571429,-0.085054093528,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0211941177916,-0.0026633012439,0.0154627800593,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__GROSS,all,21,21,-0.00710435826704,-0.00365865187127,0.47619047619,-0.0794145709504,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0219360618747,-0.00692080405718,0.00673609234666,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__SLIP000,all,21,21,-0.00723838037963,-0.00347112350796,0.47619047619,-0.0802786240652,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0220635963443,-0.00699132403623,0.00690169915332,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__SLIP005,all,21,21,-0.00737406878837,-0.00327983566626,0.47619047619,-0.0811554403134,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0224979481984,-0.00708856449456,0.00675231254451,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__SLIP010,all,21,21,-0.0075128562562,-0.00308770472159,0.47619047619,-0.0820525009303,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0229706074793,-0.00727151966235,0.006551442359,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__SLIP020,all,21,21,-0.00780016502345,-0.00270089505169,0.47619047619,-0.0839102348035,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0234120934536,-0.00759164424175,0.00664990100076,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
MODEL__D9__L100__STOPNONE__SLIP040,all,21,21,-0.00841707382157,-0.00191695440021,0.47619047619,-0.0879023237235,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0243869118886,-0.00820583884353,0.00631973300404,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
OFAT_BUCKET__D10_MINUS_D8,all,21,21,-0.0110298588671,-0.00172403434714,0.47619047619,-0.0648609015232,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0229805353257,-0.0109151797034,0.000352639017995,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
OFAT_BUCKET__D10_MINUS_D9,all,21,21,-0.0086505887205,4.54731354622e-05,0.52380952381,-0.064153249175,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.0202624324618,-0.00824946632046,0.000276712476667,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
OFAT_BUCKET__D9_MINUS_D8,all,21,21,-0.00237927014655,-0.000766732777289,0.47619047619,-0.0441055883904,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,-0.00875399209184,-0.00235006983091,0.00432993279704,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
OFAT_COST__GROSS_MINUS_SLIP005,all,21,21,0.00079566632942,0.000760729959281,1,0.000245342977212,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,0.000639947768266,0.000794914971731,0.000955402962887,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
OFAT_COST__SLIP000_MINUS_SLIP005,all,21,21,0.000397536521169,0.000377800379635,1,0.000115223819056,circular_moving_block_bootstrap_paired_monthly_mean,PCG64,20260716,3,7,20000,paired_mean_monthly_delta,linear,0.000315097466452,0.000396598302633,0.000483356817063,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
