policy_id,cost_scenario_id,event_scope,month_n,mean_monthly_return,median_monthly_return,compound_return,positive_month_rate,worst_month_return,source_table_content_hash,posthoc_slice_only,parameter_selection_authorized,run_id,contract_version
S0_SELECTED_FULL__D10__L000__STOP20,SLIP010,non_event_posthoc,16,0.0172565854351,0.0172669135363,0.288739537904,0.625,-0.0690712475174,990a7ebe85dad4ec27bdb6b09a0e5db964c1c15a548dacf76d76d5867ef695db,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP020,event_posthoc,5,-0.0150379834714,-0.0233700824088,-0.0751449425967,0.4,-0.0507381690015,a57197ff4e5fdda3a6c3bf673055e55f8a586268e90b2faa4bac9c408b30e971,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP020,non_event_posthoc,16,0.0164417517953,0.0163773544807,0.271995882369,0.625,-0.0714569605551,695e5384dd0a367bbc4cdad518aa5b707c32df1089662292374c4df303f17553,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP040,event_posthoc,5,-0.0168394951235,-0.0248733624906,-0.0836436907301,0.4,-0.0535997120461,82d145c7826fe4a5a9654a7b5e046685a541729209d6e8bd253a6e353f264e7c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOP20,SLIP040,non_event_posthoc,16,0.0147702431029,0.0145428174451,0.238253627663,0.625,-0.0764405252059,482da7c6fa456576b60efb670b28c10899acfbe741379864769c04ec9c988cae,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,GROSS,event_posthoc,5,-0.0116284808023,-0.0215249478569,-0.0591261982782,0.4,-0.0462956300786,d709a6e16492fb9ebdafe67009a8f09776ca8adbe5de48ed03aad6c75e36b6b0,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,GROSS,non_event_posthoc,16,0.0186819114989,0.0185496750118,0.318447700138,0.625,-0.0665335026331,593694b9c9b0122574d400583473010ed753fd2cf0a0470f646a2ced990d4f2f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP000,event_posthoc,5,-0.0120573645059,-0.0218942127837,-0.0611842196435,0.4,-0.046987377756,cf7d057e80304fe6bb1fc8be210a4efe047bf79904318a0d4064d6bb4916f0a5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP000,non_event_posthoc,16,0.018293392283,0.0180959400015,0.310309107832,0.625,-0.0675897254039,e36c1551099cf65b09e25dce80075b73da7c43eed895917ead971c46a07c6f39,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP005,event_posthoc,5,-0.0124754391166,-0.0222558425083,-0.0631870146477,0.4,-0.0476559319866,a54ed007839cb77f973a321b3d4e0a19bb1527fc1ab927b6a446198899795057,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP005,non_event_posthoc,16,0.0179022739148,0.0176548173067,0.302138071367,0.625,-0.0686497345426,91b155b0748df766e1ebfecc5cd224c8f679aa814386c4a5cce81ca9485a3b80,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP010,event_posthoc,5,-0.0128966323656,-0.0226195210268,-0.0652011441656,0.4,-0.0483255791115,3e9d8e560294b1b40fc43f311a54c4a8b5d7650a6993d6d77b04e836a836ccfa,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP010,non_event_posthoc,16,0.0175080194839,0.017209348776,0.293947711669,0.625,-0.0697245892918,069dde183ebd6712a0cc9f563a109cc375eab683fc02aecd2f45a4905fffe3cf,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP020,event_posthoc,5,-0.013748581455,-0.0233530944862,-0.0692640698523,0.4,-0.0496681627815,5818aaa27c2eeeb53c47bf5810a8ca4ae6989c7cbef6e66a69360daa50f03c47,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP020,non_event_posthoc,16,0.0167098971243,0.0163050874089,0.277508232641,0.625,-0.0719201008329,e1e9a01f5424b6bb39a58025e6fc09c7fe9ba9111d6f41f17332af10d890e9d7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP040,event_posthoc,5,-0.015492254202,-0.0248456086828,-0.0775334660649,0.4,-0.0523665634542,7d66a158101b6dcafb4e02ca81b96f03e71cd5b52afa3934217781b5913310ef,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L000__STOPNONE,SLIP040,non_event_posthoc,16,0.0150736902842,0.0144411627212,0.244388513349,0.625,-0.0765037064734,b4e11a99b1db62e7e32182cdccec4dd6a2d26c297dc58985723e2fd56dd63880,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,GROSS,event_posthoc,5,-0.0120892588683,-0.0203410456923,-0.0595487227241,0.4,-0.0305959615035,2cee78b6f1789d2aa2435ff5d8e629a326023c74251bef4833dbc5eb824a4d67,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,GROSS,non_event_posthoc,16,0.0102667868775,0.0150276329482,0.170542368572,0.625,-0.0335267719144,65016fcb80574de3a72c796a469ed654bc98286c1ddb19de82accd2d7a62aba4,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP000,event_posthoc,5,-0.0127800176543,-0.0208965487295,-0.0628436517671,0.4,-0.0314043673729,8b50e109475307dba75c9e897e15d2ca1f0e46d2c87a9ea16e8434f27df0ca40,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP000,non_event_posthoc,16,0.00974603022557,0.0146080600711,0.160806244802,0.625,-0.0342903528898,737f1d7b00cded9af3e486f69784e8dd968688670aaf3a7a3322d64bad73d42e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP005,event_posthoc,5,-0.0134481256077,-0.0214985348779,-0.0660206760403,0.2,-0.0321380085829,8a794abc6a2fe912b96b3487b0cf9202784c36382cafd3961ce6c1a5afe2af1c,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP005,non_event_posthoc,16,0.00922370233254,0.0141002439981,0.15113316111,0.625,-0.0349485259419,c88cc8ceb03254c0439734151dd58d3f6b071ed5b2c5107f05cba4497329abbc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP010,event_posthoc,5,-0.0141240691821,-0.0221055107938,-0.0692262374345,0.2,-0.0328820345775,3e2218dff1f219e3578bece3a142cbc0f5550854738a93122f696d6cef6db6df,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP010,non_event_posthoc,16,0.00869565489975,0.0135889144349,0.141429039523,0.625,-0.0356112467773,49231a938291ba43f57d23946ced7b59da52acee3e5556d2d89b53d7834dba6b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP020,event_posthoc,5,-0.0155002358861,-0.0233346821586,-0.0757254395955,0.2,-0.0344021355716,bd8c6e4d41533fb689a28750ba1f2089d8bd7a79026a9ce48381ba5f0b9a68c0,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP020,non_event_posthoc,16,0.00762187576826,0.012555550255,0.121925785558,0.625,-0.0369505216528,a0bb73c9e8740447e31d7a885a91897bce9343e1a2d3cb33af322a7fe2b79f3e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP040,event_posthoc,5,-0.0183555229941,-0.0258557141896,-0.0890947240226,0.2,-0.0375771664558,66640716ac0bb39df8e3a7b87572097a5925a9779b39ab4827cb148023ed915f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP05,SLIP040,non_event_posthoc,16,0.00539964192242,0.0104448096408,0.0825252736225,0.625,-0.0398851308922,6326c4716f1f30a2709c0656f4a5ff3ad65e0d123a5cc2eaaf140914e4522544,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,GROSS,event_posthoc,5,-0.0121299903639,-0.020999895809,-0.0607242864404,0.4,-0.0379160231997,81eb0d534fcb7669ce708a1b811a8d7128bf80aaa0d0646742d402640fd7362f,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,GROSS,non_event_posthoc,16,0.0138658654983,0.0154875210987,0.231392736989,0.625,-0.0498908322383,e20f6bf5d47666bf50ea12b3535aa7e6b1ba78418500779082b58f376c636ec2,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP000,event_posthoc,5,-0.0126323602995,-0.0213794180164,-0.0631370725442,0.4,-0.0385633802471,e849cf40d6bc5ed16e499f2aa1052f27dbaa43dd7d19361b590900156b8c62d9,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP000,non_event_posthoc,16,0.0134204263619,0.0151596880338,0.222649092153,0.625,-0.051206253892,f9247f6a2ef3147e8945480f095034641050b47dc67099e5436ab17a2cc9660b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP005,event_posthoc,5,-0.0131164445263,-0.0217760434611,-0.0654524535735,0.4,-0.0391516325676,5f81d7fb301b2095780c48ade01df89e6f2271bff78ad0610330234fbe13b855,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP005,non_event_posthoc,16,0.0129707264104,0.0148153016759,0.213879449117,0.625,-0.0524237499539,3ed486d023962d5ac7417dc20e8bab0b149ae7a23b6ada624f083c9ddaf79ffc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP010,event_posthoc,5,-0.013604625101,-0.0221752968685,-0.0677827779166,0.4,-0.0397465505482,132835bc8a2dde6ea09be6c84357876af6f52454c127a32e3a9240944923b9ad,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP010,non_event_posthoc,16,0.0125168393127,0.0144683670966,0.205085560878,0.625,-0.053661079398,7b87b746118436ef639ea5d4dacb504dd78fd5d52587c7488e21201b4428ecdf,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP020,event_posthoc,5,-0.0145935826938,-0.0229817927431,-0.0724892416987,0.4,-0.0409568418669,38744b244f5dee4b4550436198fddc6f8caae5c04c191f005f09e48173b3a4fd,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP020,non_event_posthoc,16,0.0115961835259,0.0137770497045,0.187423876527,0.625,-0.0561972090866,ac39607d14c8e92b2e12c86822a61695cf7ad89da0aa9b38ab712f7357238886,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP040,event_posthoc,5,-0.0166241675644,-0.0246274968356,-0.0820927282741,0.4,-0.0438186390528,e01f94e9906aa9ca2886d2b014b981221b3632c3c25cc36021b89a4368743577,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP10,SLIP040,non_event_posthoc,16,0.00970097484539,0.0123560039146,0.151796336215,0.625,-0.061530091298,9fb533a56dbfa63b1f73d00251fb0fa922e7bc30d2c58fb14e6a6723d1974b7b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,GROSS,event_posthoc,5,-0.0140779290993,-0.0214590019736,-0.0706103006741,0.4,-0.0459962269797,6a4be36ec565bafc368232a8a47cdff7ca68be942c199f808c0ee5f0d1e5f0bd,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,GROSS,non_event_posthoc,16,0.0175159370695,0.0185638798408,0.2993941443,0.625,-0.0548404124102,fc3feecbcbc42f231359d3ff2c2db6ea455c8a17f870d28937b04ff9c9135da3,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP000,event_posthoc,5,-0.0145740510727,-0.0218288439801,-0.0729772806512,0.4,-0.0469348229767,63b73b653673854867fd17b5f67874f0eceea6d17cd253fba708cf0597ad8650,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP000,non_event_posthoc,16,0.0171211433522,0.0181277568161,0.291236716725,0.625,-0.0560059144743,89325f8bc9053ec0fd58bd04158a171f75a63401e3322fbbb5c131a2df631294,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP005,event_posthoc,5,-0.0150473643579,-0.0221910394344,-0.0752267569373,0.4,-0.0477714951342,bfb7b683e875e4adb4f3568ce08d35a701a72b04d62f588e26e50a8c112aa854,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP005,non_event_posthoc,16,0.0167198033411,0.0177021369278,0.282978198272,0.625,-0.0571174863096,f1baf09a6478cd23bdd838d4995769fad95e3f5f9949fb0ba142660628e3310e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP010,event_posthoc,5,-0.0155243063155,-0.0225554616523,-0.0774890210392,0.4,-0.0486096308242,4ab2a3b7c7e8eaf3fafb4f6677c165c7eec78f54ca488e673974cf7b3604de1a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP010,non_event_posthoc,16,0.0163150334826,0.0172720384576,0.27469707434,0.625,-0.0582455351285,85ded43ca169440f60cf4e875c9c37d0c32d8ec4a7ea3a37107924b3651967dc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP020,event_posthoc,5,-0.0164893279056,-0.0232910690275,-0.082052687024,0.4,-0.0502903081891,3708130948b3e3bccc11ebef6374ac8332f5e457f207f3c1d23c45d6f12f67b1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP020,non_event_posthoc,16,0.0154949656738,0.0163980900015,0.258066016503,0.625,-0.0605525512099,8588a15ea419ad0772dc397ccf9cb322fa0bbd6af1184477ca82ea7a53bfdb0a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP040,event_posthoc,5,-0.018465782271,-0.0247899285692,-0.0913422787575,0.4,-0.0536693953261,c2ff6e59332325de9a87c77a3b8cfb61a92476de9d326b807c59a3f7cba17b25,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP15,SLIP040,non_event_posthoc,16,0.0138109602182,0.0145928621255,0.224521445553,0.625,-0.065381315711,e6df8c25905d93919f91a98d84d3ffc71525b9b80008e7b60ded1d2a400188bc,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,GROSS,event_posthoc,5,-0.0130384884356,-0.02144395254,-0.0656248576328,0.4,-0.0471569821021,131db22bfb943b95d93f13b5db56f1470be0e704267b856890c9d9d8f5fcff7a,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,GROSS,non_event_posthoc,16,0.0185565883931,0.0184845651795,0.315996248545,0.625,-0.0652713015223,9f2b35f9a7c123945018fed6cf763210277a5b8537bf407fff8893afff5c3215,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP000,event_posthoc,5,-0.0134725994918,-0.0218102737884,-0.0676989786015,0.4,-0.0479090382761,c6731f85097782facffd270e2729069818506c5f5585e76fba7ae6084326882e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP000,non_event_posthoc,16,0.0181615160366,0.018042935153,0.307717108638,0.625,-0.0664537997103,3ad823a662867d773ed94738131fb9c5cdbb759d6f21bea7ef6c242bb751d08d,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP005,event_posthoc,5,-0.0139013499081,-0.022169178826,-0.0697411455438,0.4,-0.048617751779,6808ee81cbdc710a065c6b5af2715ece8bdafa4419b432477711f67fe33fc4f0,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP005,non_event_posthoc,16,0.0177652508105,0.0176116762777,0.299443408253,0.625,-0.0675940848756,fcf3bb76ee17697ad661c17c1444118165bb26c5fa39174a89f2afb777fd70bb,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP010,event_posthoc,5,-0.0143333334901,-0.0225301768044,-0.0717949545858,0.4,-0.0493276193492,39e42cdd4faf4968e48e48f0a4b940b0bc6bf674b5833feaed580ba30dbb7883,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP010,non_event_posthoc,16,0.0173657521468,0.0171761174632,0.29114949614,0.625,-0.0687504389245,844a49ebdfea1fe80662182109105287257a1d2c7e3ccf8450bc35c5e788ee9d,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP020,event_posthoc,5,-0.0152072195555,-0.0232585252429,-0.075938198113,0.4,-0.0507508279854,4604431e5f0aaf4b00d0b997c4aa0e0d2710a97703912fb071661b9b4c796f68,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP020,non_event_posthoc,16,0.0165568400183,0.0162918138497,0.274500206495,0.625,-0.0711127317478,f252b464dd8294e87d5908aeeb70e2b2d6a089b8b7e14bd266d785d7fafd01b1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP040,event_posthoc,5,-0.0169962874563,-0.0247411599,-0.0843723375167,0.4,-0.053611218817,af852961fa170c2acdec0691cf28dfd7b8fd8b7e2496ac696934577373e64549,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOP20,SLIP040,non_event_posthoc,16,0.0148977801369,0.0144683619011,0.240949749676,0.625,-0.0760458705773,05404313116d54c13a2cb853dbfb626f67b918424560d8f190a64b18ce21da7b,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,GROSS,event_posthoc,5,-0.0118365267705,-0.0214350742986,-0.0601145398703,0.4,-0.0463247904199,1565e73059e0f3c81073021900d6929dc098e37baa84d6b7771b153050a64de7,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,GROSS,non_event_posthoc,16,0.0188130058551,0.0185845496974,0.321366435255,0.625,-0.0658884254091,d7c493d4882ad450c0fe6f36a5e1c410cb07c28c74c3160b532f7037ebb58b05,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP000,event_posthoc,5,-0.0122624600683,-0.0217996090568,-0.062156611772,0.4,-0.0470161152176,1186b1a62a2888fee2885b7e708b019dc82ad5eab2e2a21d8d9dcead5bc16f93,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP000,non_event_posthoc,16,0.0184274284756,0.0181337861712,0.3132738862,0.625,-0.0669326133092,72e26b1fdf82b664693c750fca9d179492b953f64a642a49e54ab86176b439ea,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP005,event_posthoc,5,-0.0126780520181,-0.0221565343358,-0.0641456553151,0.4,-0.0476844775006,9b9101546d97b7b31fa9449cd120720cfb5ea1e0fadeaff458e3031ef705ca57,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP005,non_event_posthoc,16,0.0180392300241,0.017695852512,0.305148014797,0.625,-0.0679791150073,92d90c0317efe76d2af6133a4283652cc31f8585857e872e34ee38833e4f1a39,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP010,event_posthoc,5,-0.013096723611,-0.0225154803614,-0.0661458789692,0.4,-0.0483539278107,ebceee7983bb70ecb8cb0c0b0ccf22239f7dbd7356e97b152aa10b60e2843241,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP010,non_event_posthoc,16,0.0176479415005,0.0172536227596,0.297003056289,0.625,-0.0690401741822,03de7999842d7a1e3b9922b4295cfba3bedc7b5203b33e1893078339f68f51a0,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP020,event_posthoc,5,-0.0139435085596,-0.0232395036864,-0.0701805164996,0.4,-0.049696103157,a9a644a4e9dffe8bfd35eaeaa0ac1ab3a4e17926466563ef2aa867c078c428c5,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP020,non_event_posthoc,16,0.0168558933883,0.0163559932678,0.280655103744,0.625,-0.0712071971232,372513ce84d15b1ced7733ae91cfe935c516c25516bff2782239f99bbcc2b69e,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP040,event_posthoc,5,-0.0156763408693,-0.0247125698025,-0.0783913318927,0.4,-0.0523936277525,f0a44a3c2b8986c29f653d44e22914fbdea2aaab725d21614849c1d639535788,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L050__STOPNONE,SLIP040,non_event_posthoc,16,0.0152324380627,0.0145059877203,0.247721449351,0.625,-0.0757299873153,5dd4f3fc5b89c7d28ea96af2f978ae4bd34883490ca7f473c1593019df1068d1,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D10__L100__STOP05,GROSS,event_posthoc,5,-0.0122777276151,-0.0203687898522,-0.0604354147051,0.4,-0.0307645656861,cfb6c85ba81e391af67610564cc506042d817ecf2775e7d902cf0e1cd2924281,True,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
