policy_id,cost_scenario_id,decision_date,concentration_scope,board_HHI,top1_board_weight,top3_board_weight,no_board_position_weight,classified_position_weight,classified_board_coverage_ratio,concentration_status,mean_stock_concentration_tilt_score,effective_holdings,source_table_content_hash,historical_PIT_sector_claim_allowed,market_trading_crowding_claim_allowed,run_id,contract_version
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-04-30,realized_posttrade,0.0268477008944,0.0792502129437,0.196043512821,0,0.993219269552,1,evaluable,0.607732579696,44.5966692466,1b543df3c4af711d7e7dab7e53de75b01637ffe79ccb187d3fb8070c9702298e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-04-30,target,0.0268446744179,0.0792371861418,0.196006644338,0,1,1,evaluable,0.607804352869,44.59597916,08a7209f4583da75dc290181ba6b3530ebda0f20aea7345b2a1d7171f2f0b27d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-05-30,realized_posttrade,0.0257498783018,0.0838519444948,0.190590521857,0,0.99269395189,1,evaluable,0.57830680012,44.575222094,85d982a5a6cafcb5e28f0366a76c8d6197c4aab3c7efe9ecb2da9a84acdcaf26,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-05-30,target,0.0257810729494,0.0841269642419,0.190741036787,0,1,1,evaluable,0.578360992464,44.5772445787,0c0ffd2f2681dc74e55c5f510446f8dd7f526e5150ce04c64907e4fa7af6c99e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-06-30,realized_posttrade,0.0256047968652,0.0818599883567,0.18287874922,0,0.992190877021,1,evaluable,0.591503706165,44.7137533,614d9f65aac5dbdeb3dc8b148b4e17c8a83e7a4ae467d5b6de8678a9e742d4ab,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-06-30,target,0.025597534238,0.0817672223094,0.183025339518,0,1,1,evaluable,0.591774349487,44.6960906672,4d79b7eef5ccd6505045c27cdfb672c8f75c8972c498f201b1554f4e5f694a28,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-07-31,realized_posttrade,0.0266628887479,0.079006406497,0.19116336078,0,0.990375272202,1,evaluable,0.598571010067,43.8316593514,ff05a39a6f31896a8b7c8928c7531937e421732416df21c441e6f8158612b349,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-07-31,target,0.0266667970202,0.0790629357815,0.191251083257,0,1,1,evaluable,0.598664243353,43.8350393965,a2b381bf0ad9e90677298908adea08f239bfa38794c7c6d79f85e625a365ffe3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-08-29,realized_posttrade,0.0318010482804,0.0937379613111,0.215278492273,0,0.993779270342,1,evaluable,0.662651218049,43.7548051746,a6f645fdd24fbf831133f74ba00184f87fdc899771c8893b2cbe7ea011fee11a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-08-29,target,0.0317479956601,0.0938318954011,0.214937674706,0,1,1,evaluable,0.662682254264,43.7621758841,4899acaa104b006ee2dd91b36d91b6caea60fb7735cc5d678e58af190655c74d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-09-30,realized_posttrade,0.025849125488,0.0830593021747,0.197466825587,0.0208855870982,0.945869065591,0.978396186623,evaluable,0.553279308772,42.761273686,464819628a4a3c13951cc05a97f643b0e368f2a2237964a07a7b49c4c316214d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-09-30,target,0.0254994858616,0.0822424853476,0.194856907817,0.0215443016983,0.978455698302,0.978455698302,evaluable,0.5562725282,43.7537879138,0afcdbf82f14d1bc66ab87b161ef4f649f8a36e7d46b889bcbefa19da9b89e0b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-10-31,realized_posttrade,0.026175187587,0.0839527821939,0.187994859984,0,0.984422193458,1,evaluable,0.621557467141,43.7104007354,0959900df4b9ecd30e69f370326defbb86eb4b029b1b419cd9f7246c3178609d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-10-31,target,0.0262162423883,0.0839413707064,0.188348419673,0,1,1,evaluable,0.621357968345,43.7531159538,bc2f393f1b91b0d9cbfff91e528c607cfb94e97ded74e601ec384843db0c6d27,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-11-28,realized_posttrade,0.0277327944782,0.0892892679325,0.197122114307,0,0.989824099878,1,evaluable,0.641669822537,44.7435726571,05a26b40982256f855911ebbce54e90d8e6b82226c54671056ecb68187154f72,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-11-28,target,0.0277913043333,0.0893209126895,0.197622306559,0,1,1,evaluable,0.641700266599,44.7602232608,07b59f66915ec8d9203a92f85d2433d7e018d399a27e982b04f9bffb197afd63,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-12-31,realized_posttrade,0.0304903606718,0.0864006437361,0.214889241451,0,0.986632078627,1,evaluable,0.672109034033,43.8204536111,43199b719a61fea321bd9c46a577e05c4fa4d2ced34033d27df4e2eac8a59654,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2025-12-31,target,0.0305627368087,0.086478782416,0.214954766318,0,1,1,evaluable,0.672149336903,43.8363040005,92b2662c14410912768272dc035ed2c27d058e07b298c269a7b825471a366e3c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-01-30,realized_posttrade,0.0310282268996,0.086954506929,0.215725789451,0,0.999917731874,1,evaluable,,43.2473301314,d1433d74456da9fb69348d746ef1bfad03f5326846e41212a34ad68f23bbeee2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-01-30,target,0.028626153063,0.0816510664562,0.20030249329,0,1,1,evaluable,0.633515297827,43.8274076815,4615d8cac7bb0dd2d523e5b909b91974a1fba9f877c459dbfdd3b18effbdc25d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-02-27,realized_posttrade,0.0321247524025,0.0925426821609,0.211151515374,0,0.967914101917,1,evaluable,0.678467753397,42.7666676924,a8109367aec2adc164cf5cf6b436fa918960f2ad80a4e84ffd5482606a2e55d1,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-02-27,target,0.0326353084845,0.0965743262305,0.212304707211,0,1,1,evaluable,0.681583081954,43.7520853828,9947453d4112251dc177c97104ced47cdfefb5d70df1c7d7368127c3994da3ba,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-03-31,realized_posttrade,0.0346963091716,0.0964310269677,0.21412273931,0,0.992383677921,1,evaluable,0.749773806056,43.8729948376,1465d0f88bce25953b7436917971671e2f497257581a4f96e94da2c12bd058f3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP005,2026-03-31,target,0.0347252253581,0.0966486960092,0.214336155116,0,1,1,evaluable,0.749666744946,43.8889596489,a434931ed75f5b0a5ed6ad161f37e78a54e7807b6583e94cb0943a4b1d8466f5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-07-31,realized_posttrade,0.0353765238154,0.0927982044558,0.233600191042,0,0.996572107157,1,evaluable,0.676620561998,43.8910601474,fb05b49d1724697b4b93ceb92ee4a815086d8fbd23f9b2cc8de1cddcd509ea2d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-07-31,target,0.0353627799579,0.0927874182137,0.233547714188,0,1,1,evaluable,0.676618879564,43.8922912003,296e3e2921086bd925975bec5002c602e07c97d20d4694bcd1770f15ab9a9356,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-08-30,realized_posttrade,0.0350473126746,0.0945153920032,0.243590245467,0,0.997361068033,1,evaluable,0.675717632983,43.8367952469,e37244ef0fe87dbea52ecfdb0f99d6aba30a868abd93fc71e32524e64d4066c3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-08-30,target,0.0350383962732,0.0945064062227,0.24355515008,0,1,1,evaluable,0.675705105298,43.8394963293,47cf2836a2f1fff9ed92eab21afe4a5691814884a56271e1f369c1d799c07aff,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-09-30,realized_posttrade,0.0377741730072,0.0927711940602,0.240761165924,0,0.788940958733,1,evaluable,0.680994630669,34.8902419036,e6fd9d5961d376e654f7f2d9ad5fd05dcdf6d8bd53b60fd386f28ff64f90a58e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-09-30,target,0.0361035808978,0.091680310663,0.236599808479,0,1,1,evaluable,0.681670312252,43.8942761865,d2e186596a0ad11857347aae96d9507b54197851cb67632519cdb67810178d6a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-10-31,realized_posttrade,0.0296654354547,0.0790106459393,0.210276624507,0,1.00202872638,1,evaluable,,44.1494439368,cc7ab661e69d9c9f0376ed9d1571056e214685b55411a583c85f5380996c39ad,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-10-31,target,0.0292802509684,0.0785500000691,0.210025987719,0,1,1,evaluable,0.613910998589,43.7287613354,4670cb93231c2dc0f42230d92810f87fe352982c51d12b8d5630220d4c9d5c56,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-11-29,realized_posttrade,0.0311679548612,0.0831151777753,0.215752536026,0,0.998244804963,1,evaluable,0.621786388134,44.8650609511,beffd89c71b94dbdcd39e655444cb5114339d4b959b181aa7a3515ca214a32df,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-11-29,target,0.0311325465876,0.0830239123995,0.215590574224,0,1,1,evaluable,0.621769656553,44.8740400238,522f66a9162bc0c22b930a1fa2358e17f527c884f6025b373fa3f8457b0cbf19,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-12-31,realized_posttrade,0.0289816022092,0.0795547137455,0.203216899575,0,1.00020907211,1,evaluable,0.601063147164,44.8636876498,f598d67a8ec43677e1a964f76d6b7cdc690b6be364c32ebe36708d96ebf34dfb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2024-12-31,target,0.0289488801248,0.0795188784408,0.203107710157,0,1,1,evaluable,0.601122687642,44.8602995536,41ff83e485706784c900e58de1a9fe85808c48ffbaa36ef3596edd2a70c06e26,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-01-27,realized_posttrade,0.0268975149255,0.0761129154779,0.197126456832,0,1.00426603979,1,evaluable,,44.2474831722,4d7c8c1306267ce844747682e281b16247fda404ab40841df3b4d0c4c718cb7c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-01-27,target,0.0268783319486,0.0756928405875,0.194041977027,0,1,1,evaluable,0.621550014308,43.6688317481,a3d8ead4a0a4e613600dfbbfa98ea30b86443ac0a870771d00062f721b0a3573,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-02-28,realized_posttrade,0.029439910622,0.0825965017681,0.211145671128,0.0197103513555,0.978785804324,0.980259962701,evaluable,0.641798438465,43.8423738922,730ee73e7f673ba9a1130bf05a71cbf530cf07bd7e36d6f03312463620fdaee7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-02-28,target,0.0293919948098,0.0824938879836,0.210856357734,0.0197574896154,0.980242510385,0.980242510385,evaluable,0.641751844682,43.8502849943,3915bdac10cf3ca024486a800e8dbe82fa9b6313740403550a5f4c9b219ecf2e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-03-31,realized_posttrade,0.0282981760748,0.0813985619129,0.200501769446,0,1.00025227457,1,evaluable,0.637518355793,44.7696893835,2941113fb520b17cad5b66d7279e6d52f9daed1581d8db69472bf67eeaa895b7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-03-31,target,0.0283015642823,0.0814199337684,0.200511482537,0,1,1,evaluable,0.637710744695,44.75452724,4f9fc1294cfc9f4701502493d9edd31a1bf7765f37a60772660d11136323d68e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-04-30,realized_posttrade,0.0268477008944,0.0792502129437,0.196043512821,0,1.00053137193,1,evaluable,0.607732579696,44.5966692466,74fa882f3a90b748620447eb08b061e3da3d80114038c468c02103ee6264d62e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-04-30,target,0.0268446744179,0.0792371861418,0.196006644338,0,1,1,evaluable,0.607804352869,44.59597916,08a7209f4583da75dc290181ba6b3530ebda0f20aea7345b2a1d7171f2f0b27d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-05-30,realized_posttrade,0.0257498783018,0.0838519444948,0.190590521857,0,1.00068631943,1,evaluable,0.57830680012,44.575222094,44bdf5de843f2fa5a78bce695fc2521bdabaa4b4d59036e35b65184a9c67b252,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-05-30,target,0.0257810729494,0.0841269642419,0.190741036787,0,1,1,evaluable,0.578360992464,44.5772445787,0c0ffd2f2681dc74e55c5f510446f8dd7f526e5150ce04c64907e4fa7af6c99e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-06-30,realized_posttrade,0.0256047968652,0.0818599883567,0.18287874922,0,1.00017569747,1,evaluable,0.591503706165,44.7137533,c52315e8f7900a4a2169c9c07bbb80921885af43e8ec62024629e443450ad7e7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-06-30,target,0.025597534238,0.0817672223094,0.183025339518,0,1,1,evaluable,0.591774349487,44.6960906672,4d79b7eef5ccd6505045c27cdfb672c8f75c8972c498f201b1554f4e5f694a28,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-07-31,realized_posttrade,0.0266628887479,0.079006406497,0.19116336078,0,0.99841120779,1,evaluable,0.598571010067,43.8316593514,64d693e62a74b61753e051d79dbe12d7e0eb611ec3ebd47569cccfdc4be2ed72,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-07-31,target,0.0266667970202,0.0790629357815,0.191251083257,0,1,1,evaluable,0.598664243353,43.8350393965,a2b381bf0ad9e90677298908adea08f239bfa38794c7c6d79f85e625a365ffe3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-08-29,realized_posttrade,0.0318010482804,0.0937379613111,0.215278492273,0,1.00155399271,1,evaluable,0.662651218049,43.7548051746,a5a02ae9e68b2255947af8974189588c70c36661019d630c05e68d3150b783f4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-08-29,target,0.0317479956601,0.0938318954011,0.214937674706,0,1,1,evaluable,0.662682254264,43.7621758841,4899acaa104b006ee2dd91b36d91b6caea60fb7735cc5d678e58af190655c74d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-09-30,realized_posttrade,0.025849125488,0.0830593021747,0.197466825587,0.0210637145009,0.953936121558,0.978396186623,evaluable,0.553279308772,42.761273686,47bc951e3b20335f19012eab4c8c78946a44abb8ff69234776617dbfc0a39e53,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-09-30,target,0.0254994858616,0.0822424853476,0.194856907817,0.0215443016983,0.978455698302,0.978455698302,evaluable,0.5562725282,43.7537879138,0afcdbf82f14d1bc66ab87b161ef4f649f8a36e7d46b889bcbefa19da9b89e0b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-10-31,realized_posttrade,0.026175187587,0.0839527821939,0.187994859984,0,0.993815003445,1,evaluable,0.621557467141,43.7104007354,5398a5439562126a4b775c9248d4b6f0026dfcd75d473ceef1c96b3a23172ce2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-10-31,target,0.0262162423883,0.0839413707064,0.188348419673,0,1,1,evaluable,0.621357968345,43.7531159538,bc2f393f1b91b0d9cbfff91e528c607cfb94e97ded74e601ec384843db0c6d27,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-11-28,realized_posttrade,0.0277327944782,0.0892892679325,0.197122114307,0,1.00047934329,1,evaluable,0.641669822537,44.7435726571,3532d2334942b7eab745f95640e313ba148034ca6502a38ff55f0d0157fded16,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-11-28,target,0.0277913043333,0.0893209126895,0.197622306559,0,1,1,evaluable,0.641700266599,44.7602232608,07b59f66915ec8d9203a92f85d2433d7e018d399a27e982b04f9bffb197afd63,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-12-31,realized_posttrade,0.0304903606718,0.0864006437361,0.214889241451,0,0.997170932316,1,evaluable,0.672109034033,43.8204536111,8eb9fb819fdf19d87e987c5a81afdfa0b4414e691a7da106e31f529a0e3102f5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2025-12-31,target,0.0305627368087,0.086478782416,0.214954766318,0,1,1,evaluable,0.672149336903,43.8363040005,92b2662c14410912768272dc035ed2c27d058e07b298c269a7b825471a366e3c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-01-30,realized_posttrade,0.0310282268996,0.086954506929,0.215725789451,0,1.01058785015,1,evaluable,,43.2473301314,1acc88cc96e2296b0ebb1fc1af32bd73bd54960eb73d8cb5111c22d344dcc35b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-01-30,target,0.028626153063,0.0816510664562,0.20030249329,0,1,1,evaluable,0.633515297827,43.8274076815,4615d8cac7bb0dd2d523e5b909b91974a1fba9f877c459dbfdd3b18effbdc25d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-02-27,realized_posttrade,0.0321247524025,0.0925426821609,0.211151515374,0,0.97827027125,1,evaluable,0.678467753397,42.7666676924,ef596f5cfd63288414a50e273879b914fae13cf9d61ce51973eac4ea6f7191d9,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-02-27,target,0.0326353084845,0.0965743262305,0.212304707211,0,1,1,evaluable,0.681583081954,43.7520853828,9947453d4112251dc177c97104ced47cdfefb5d70df1c7d7368127c3994da3ba,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-03-31,realized_posttrade,0.0346963091716,0.0964310269677,0.21412273931,0,1.0050383561,1,evaluable,0.749773806056,43.8729948376,59647cff218ca753b7a87ee9b43c3beed7fa4731b482e0970819b3e6182dbe54,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP010,2026-03-31,target,0.0347252253581,0.0966486960092,0.214336155116,0,1,1,evaluable,0.749666744946,43.8889596489,a434931ed75f5b0a5ed6ad161f37e78a54e7807b6583e94cb0943a4b1d8466f5,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP020,2024-07-31,realized_posttrade,0.0353765238154,0.0927982044558,0.233600191042,0,0.99756625386,1,evaluable,0.676620561998,43.8910601474,36230eb46f6cb825d18392ae12de5c9f4cb1785ef5e8d373d3cfa80bf7cd7bbe,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP020,2024-07-31,target,0.0353627799579,0.0927874182137,0.233547714188,0,1,1,evaluable,0.676618879564,43.8922912003,296e3e2921086bd925975bec5002c602e07c97d20d4694bcd1770f15ab9a9356,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP020,2024-08-30,realized_posttrade,0.0350473126746,0.0945153920032,0.243590245467,0,0.999781945181,1,evaluable,0.675717632983,43.8367952469,3657e021a82a90feace8e8bea658464b61affef6cf9b6952c71fcdec856bb507,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP020,2024-08-30,target,0.0350383962732,0.0945064062227,0.24355515008,0,1,1,evaluable,0.675705105298,43.8394963293,47cf2836a2f1fff9ed92eab21afe4a5691814884a56271e1f369c1d799c07aff,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
B0_P4_RAW_RANK__D9__L100__STOP20,SLIP020,2024-09-30,realized_posttrade,0.0377741730072,0.0927711940602,0.240761165924,0,0.79119926296,1,evaluable,0.680994630669,34.8902419036,e7f86036ee40fee566e8dd8ea9c26495133870740eb5fa69e5ed3eb7853d1855,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
