policy_id,aggregation_scope,stop_trigger_n,stop_fill_n,stop_blocked_n,mean_trigger_to_fill_delay_sessions,mean_stop_overshoot,stopped_capital_weight,stop_exit_vs_hold_delta_cny,stop_avoided_loss_cny,stop_missed_rebound_cny,stop_attribution_missing_n,source_table_content_hash,ex_post_counterfactual_attribution_only,status,missing_reason,run_id,contract_version
S0_SELECTED_FULL__D8__L100__STOP20,all,20,20,0,0.05,0.00121227597961,0.029827952381,-190141.516872,84730.3622737,274871.879146,0,f74098a71a7bd8f9d7ffc3e4036db3c5a3da7971c85ff588e0ade1558b45a121,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,event_posthoc,8,8,0,0,0.000667289313019,0.04818584,-28612.0096709,26519.6651328,55131.6748037,0,7a399e7c080ecb6a9604cb44f7ac8483024bb9866423f8f56c8ba7b137b9750b,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,non_event_posthoc,12,12,0,0.0833333333333,0.00157560042401,0.0240911125,-161529.507201,58210.697141,219740.204342,0,e85a65eb18c325ad5fddf576112ada95440b5efe63b0b00f606d0e35aed1ea92,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,all,0,0,0,,,0,,,,0,ea2f33247df75d4bca06266b494f40c6152d2f30100f0c3c7d9bb74360d8835b,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,76be1600d40f0963ffb8d5b694cfa8b59f27b89ff93d9ac9e965e2dab8d31342,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,9bdc9d078ebb64ea3277c6529a34b93fd3c7a67d673a9b36776f4ed033f2ff85,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,all,376,376,0,0.00265957446809,0.00125672873136,0.438897769925,-2446293.3017,2027872.06901,4474165.3707,1,089d8b3635931c65f63db50a50c7ce85f58da7773ae8294f71a6c9503dbc105b,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,event_posthoc,95,95,0,0,0.000510799721594,0.482937013684,143992.816197,763004.788904,619011.972707,0,e924b9bcf04ea721f2cc61c9c2ef48fbce2fd7206c3c1d766070d350e2d51ebf,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,non_event_posthoc,281,281,0,0.00355871886121,0.0015089111368,0.42513550625,-2590286.11789,1264867.2801,3855153.398,1,884c3b075940b7260f7f587d60a8b63102697c20ed1a1b115e27ac1a790b0c93,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,all,142,142,0,0.00704225352113,0.00161750406385,0.182361915476,-834283.035917,672878.633898,1507161.66981,0,6528d89fb33efa1ae13852226b9e98b6577c26479b636e12544b58f2e5e1ff10,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,event_posthoc,34,34,0,0,0.000575244433508,0.19078034,12736.4472617,248520.581995,235784.134733,0,ac37218ef44d1c7d3d4aa787982809ee2c72e577002c10b325d9b1908a95d3d3,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,non_event_posthoc,108,108,0,0.00925925925926,0.00194562283636,0.179731157812,-847019.483178,424358.051903,1271377.53508,0,5dfe23784b5cac75b486b2edfc3c7721a0b732f6a6d0ecb2c916d357176d68a4,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,all,58,58,0,0,0.000863798460739,0.0806147792913,-308062.757914,187767.892065,495830.649979,0,231de2868f22838d162a3a24af664e5c17e57e4176cefb9471ab3f07f40962e2,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,event_posthoc,20,20,0,0,0.000625025207462,0.11960784,-88430.1690984,63184.5554685,151614.724567,0,ecee36a29f349c25fe9c8671ab13c97a49c7d3ff050adba2ea1813019a7b8bd7,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,non_event_posthoc,38,38,0,0,0.000989468594042,0.0684294478198,-219632.588815,124583.336597,344215.925412,0,46dfc13b3c419dcd8c739def27ceff09c235d1a1915476aae02bcb0c45bd9361,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP20,all,14,14,0,0,0.00284668205419,0.0212869142857,-94613.9393989,24802.0749709,119416.01437,0,a6f20725a269880074289bc7152730dc6ba22cc8c681d52c08fceab117f13eb6,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP20,event_posthoc,3,3,0,0,0.000206004452857,0.0202249,-22905.735897,1182.87271089,24088.6086079,0,6489f8f3b806a26ee2adee3798ced1884e65f5fd7ece98b1faf9834f218f9c24,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP20,non_event_posthoc,11,11,0,0,0.00356686685456,0.02161879375,-71708.2035018,23619.20226,95327.4057618,0,88a42cb98e4190b698c4bf7cd574641ae9578597a1047ab786e85ff5b100f65e,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOPNONE,all,0,0,0,,,0,,,,0,1fe57b9f6dfed82e89ce45ec35f1a6da4cd9982efa2baa8fc5574038edc1ea3b,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,e29da785243a1de4b6f3f0cfc5115283001f13478b38109434872b834e77a329,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,aef7ed2476fcbe55c342938170f682dd39c69151a3e7090556b7eedf5649fdf6,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP05,all,376,376,0,0.00265957446809,0.00126520700219,0.439112605716,-2429071.63638,2026501.62206,4455573.25844,1,5c3bb949c1a3ee0f6acc21827b6433d7649be756fc4b9e650622e9a93ca5c342,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP05,event_posthoc,95,95,0,0,0.000524445263681,0.485399824006,150660.280472,767678.800349,617018.519877,0,b686b95c3a744592b0ac286df311b9995e0a679b185ccf22b7845920f392006f,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP05,non_event_posthoc,281,281,0,0.00355871886121,0.00151564246539,0.42464785,-2579731.91685,1258822.82171,3838554.73856,1,9c8677170b5e7ae2a2d41e41f87b9770ec79b58f58142fb4408afdfd4503aa5c,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,all,141,141,0,0.00709219858156,0.00150087361394,0.180788978211,-811991.205077,682675.393544,1494666.59862,0,22e387a9d1c2e27b7a1b3948eb36214018b2a33b0dc1ec8913e7ccfe896d2360,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,event_posthoc,34,34,0,0,0.000576375820372,0.1921939,15422.5140167,250425.19688,235002.682863,0,697ea80223da2747a11f865744a9513dbe6df8e2d69964792288af516376cc8b,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP10,non_event_posthoc,107,107,0,0.00934579439252,0.00179463926797,0.177224940152,-827413.719094,432250.196665,1259663.91576,0,ed7dbd3049403cbcc36ed0573b1a48086c44c333d42e17bc5b044cd779f2bbbb,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,all,58,58,0,0,0.000894496670419,0.0804071553643,-297225.467541,194483.84192,491709.309461,0,cbec714cf2af166d3e85e585c718262bb6aa72ffa60de17deef0233a2ad627b7,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,event_posthoc,20,20,0,0,0.00062946690959,0.12017896,-86312.547563,64484.2787191,150796.826282,0,7cda1b24648380f9589e8b3cc41e3226db1d151dc24e73814a1eb9db33340780,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP15,non_event_posthoc,38,38,0,0,0.00103398601822,0.0679784664157,-210912.919978,129999.563201,340912.483179,0,33b3d8b2bba5cf23d5dd6053b6d9ab7dc876acb23710cf3ae8fffcd4ef9ab42c,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,all,15,15,0,0.0666666666667,0.00745870920711,0.0230025450947,-95435.3156163,24949.8884909,120385.204107,0,9c40930e71e825dc787b72c0f8cfde6512de96d2b6335703e24ad833629cb295,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,event_posthoc,3,3,0,0,0.000204273539039,0.02062658,-24973.3633403,1182.87271089,26156.2360512,0,1afe2f1203b20198d84520766532212e7ef9846fb0771a97496ac58c54a874c2,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOP20,non_event_posthoc,12,12,0,0.0833333333333,0.00927231812413,0.0237450341867,-70461.952276,23767.01578,94228.968056,0,b2c06483aba6294bd83f627351aee6ec3c37cab5d7ca70c0ece99c2155d74125,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,all,0,0,0,,,0,,,,0,2c40755a76f75dd0e9b2c1870b37764d5537c84a946c17ac489afeba302bdb09,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,2ce7dd35f9163a7882429c89654cc29b42e989f3efccc3cdf0e068dd564ab5d2,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L050__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,d41154d29bfc7c821c1882cbea3a5669597f8611626c0ca1994ff360ae999aa2,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,all,376,376,0,0.00265957446809,0.00126620039392,0.439426981235,-2411135.44699,2025839.95112,4436975.39811,1,52b18c8e50ae2d65beac5f9126d3d9e7fde75abfd6b360d17e5c6bfa1fcb034f,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,event_posthoc,95,95,0,0,0.000525708303366,0.488138361187,154870.144317,772229.137729,617358.993412,0,e9a18ad529f5e38153cc207b13fbdbc0755a5e0369d960a42f7f1ea42e760fc0,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP05,non_event_posthoc,281,281,0,0.00355871886121,0.001516544695,0.424204675,-2566005.59131,1253610.81339,3819616.4047,1,eda0ee2b3f1c4638b9d17b63c099dbed23cbd53d687ed5f1ddcf4488987a06d3,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,all,141,141,0,0.00709219858156,0.0015282000248,0.180759459794,-810664.717138,681828.393803,1492493.11094,0,339e8d63e9b91b287c7728d517a4838a31d8ebd376205109f87acb6b491b169c,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,event_posthoc,34,34,0,0,0.000577505448134,0.19379104,17959.0501359,252363.179113,234404.128978,0,7621e9e57687b31b5e9afba80034b9d933f03d882939f792de0b76919a6bee53,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP10,non_event_posthoc,107,107,0,0.00934579439252,0.00183028989028,0.176687090979,-828623.767274,429465.21469,1258088.98196,0,a708a92758815ec41ff07361cdf0a0b7eb4058ede8d4c0c19221ea1d3f40cb02,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,all,58,58,0,0,0.000887181067291,0.0802403320072,-292208.437655,197347.482996,489555.920651,0,2779982d1ea11fccbf954dd856f52f15549b5ff6d7de64206f111f8a46685929,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,event_posthoc,20,20,0,0,0.000663910507293,0.1206808,-83306.703909,66056.6372438,149363.341153,0,d5a600f1ea2cf4b3aa59582a16cdad342a047d62dd132845557674e4251b1e79,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP15,non_event_posthoc,38,38,0,0,0.00100469188834,0.0676026857595,-208901.733746,131290.845752,340192.579498,0,460151b1ab4528d6ebfa2638ff6c478f33e54e9eb94a79f1d638b51cc736cd73,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,all,15,15,0,0.0666666666667,0.00770177301148,0.0228778332143,-88091.0656471,24943.0903719,113034.156019,0,a6fcb24a2896785b9e616f4e682e41a895a8a51d4eedba9fd240679ba4914090,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,event_posthoc,3,3,0,0,0.000176161783941,0.02072722,-22289.0576777,1176.07459186,23465.1322696,0,f1e70dd605871902a43ac0908ebe24976da4d61e91e011935270b3e36e3e5be8,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOP20,non_event_posthoc,12,12,0,0.0833333333333,0.00958317581837,0.0235498998437,-65802.0079694,23767.01578,89569.0237494,0,20045b50ef4783268483356fcb7e55acb3ccc7672c68164dcceeb461ad6fd5e5,True,evaluable,,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,all,0,0,0,,,0,,,,0,aa7c2f217d50b31f5111e53afcbc6a8caf3da3948d735b0cba771f6a843bdf87,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,event_posthoc,0,0,0,,,0,,,,0,a5151232501aa77a6f21d240c4e668c9b44b2ef21d206b9731b69041e8149b5d,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L100__STOPNONE,non_event_posthoc,0,0,0,,,0,,,,0,b0b21ad43a8c5b0fa66aca9b2cae303eea2ec47c21fbb737bb276a6457d458a1,True,not_applicable_no_stop,stop_threshold_none,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
