policy_id,cost_scenario_id,mean_target_one_way_turnover,mean_attempted_one_way_turnover,mean_realized_one_way_turnover,total_commission_cny,total_stamp_tax_cny,total_transfer_fee_cny,total_slippage_cny,total_cost_return,maximum_shadow_cash_deficit_cny,shadow_self_financing,live_nav_break_even_slippage_bps,live_nav_break_even_status,liquidation_adjusted_break_even_slippage_bps,liquidation_adjusted_break_even_status,raw_qfq_mapping_warning_n,max_relative_ratio_spread,source_table_content_hash,historical_support_claim_allowed,deployment_authorized,run_id,contract_version
S0_SELECTED_FULL__D8__L050__STOP15,SLIP040,0.790728561842,0.793249134927,0.780198753562,102644.435023,100049.505045,4094.77390091,1637909.56036,0.156101524158,1399148.53843,False,115.928876465,root_found,111.779324066,root_found,14,0.00735269458928,030ba10c8d4ff42289d4756b4abbd7208b3e16efe7c0050499805e6106709fdd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,GROSS,0.790728561842,0.788307191804,0.774937324501,0,0,0,0,0,0,True,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,77b8f117205ddb027f652c5b31f92ba2c4adafbd37ba46c9be32c84e90d348aa,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,SLIP000,0.790728561842,0.788307191804,0.774937324501,104684.474288,102163.911577,4176.71949154,0,0.0163670357853,0,True,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,a7b524a594fbacb863d8910db5d2a1cf1734699bc9429f566556883e6d1fe456,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,SLIP005,0.790728561842,0.788307191804,0.774937324501,104684.474288,102163.911577,4176.71949154,208835.974577,0.0328432786842,0,True,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,d45aea2fe94cfe792100df2401dc1e419ad0b96aecc4b4f0e084de5dd804a237,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,SLIP010,0.790728561842,0.788307191804,0.774937324501,104684.474288,102163.911577,4176.71949154,417671.949154,0.0495478370787,202338.255675,False,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,21f5bc40016ac3d314bbaa7fb27e21fa15ab0f773bd6a616ecb6d1d2254dc06b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,SLIP020,0.790728561842,0.788307191804,0.774937324501,104684.474288,102163.911577,4176.71949154,835343.898308,0.0836675893334,619451.883829,False,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,c650b14f8c47e89aec29e835160edf7924cb24ea6f0e4bfb7b0ef4fe8de5b340,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOP20,SLIP040,0.790728561842,0.788307191804,0.774937324501,104684.474288,102163.911577,4176.71949154,1670687.79662,0.154945142277,1453679.14014,False,125.639848669,root_found,121.176920878,root_found,13,0.00735269458928,74132f83a8f1c74cc1efe58154d734575697cd01548554c3ce3f82bb5bdcd6f3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,GROSS,0.790728561842,0.784840348258,0.771907001253,0,0,0,0,0,0,True,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,0f462b1dbe9c2167de16c94906f82f39a296323fe0903ca8eb4189b70de38efb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP000,0.790728561842,0.784840348258,0.771907001253,104988.0805,102385.004,4188.18162,0,0.0162997697796,0,True,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,2866a8bc94924511737e9a0d748981475c026155ae9d4f6f219697990f41337e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP005,0.790728561842,0.784840348258,0.771907001253,104988.0805,102385.004,4188.18162,209409.081,0.0327089250754,0,True,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,85ca898bdabdb264909085d3fe670f88c032da36087dcf96ef6ab342f28e045f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP010,0.790728561842,0.784840348258,0.771907001253,104988.0805,102385.004,4188.18162,418818.162,0.0493438353149,194101.92732,False,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,1a88ba3ee104af86b69d4722f0502c43440e9ae29e22598d98e13df0dac0a333,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP020,0.790728561842,0.784840348258,0.771907001253,104988.0805,102385.004,4188.18162,837636.324,0.0833161312086,612634.00932,False,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,94d0eba669e63b57d047ef035c1829f762e71e93b94031932769e12e380be6dd,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L050__STOPNONE,SLIP040,0.790728561842,0.784840348258,0.771907001253,104988.0805,102385.004,4188.18162,1675272.648,0.154262373196,1449698.17332,False,130.458996999,root_found,125.699640117,root_found,13,0.00735269458928,21612f6b00da4679105625cf51a0aa6f96f7bc7876426e3050ff1ccb51e53ebe,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,GROSS,0.792778718981,0.872883620852,0.85741544798,0,0,0,0,0,0,True,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,856ab2399d59cb6e9a1a17922a41948eff792be03fb70d20da647582a3fabd71,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP000,0.792778718981,0.872883620852,0.85741544798,97551.8810097,96627.1890193,3895.93423039,0,0.0181593178137,0,True,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,c4c1f673ac15746607afc178eeef1e4fe633809b0dfee20c49253ec793ca5795,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP005,0.792778718981,0.872883620852,0.85741544798,97551.8810097,96627.1890193,3895.93423039,194796.711519,0.0363415203688,0,True,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,94901ebbb510650c744ed78401a17603c61b419d5503efd50dfbda96da91654d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP010,0.792778718981,0.872883620852,0.85741544798,97551.8810097,96627.1890193,3895.93423039,389593.423039,0.0548207563252,146856.740019,False,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,b6a6057249981195ec5209cb6f147bfa3abb5b5a28c6e2c27b7b0066387a1ff2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP020,0.792778718981,0.872883620852,0.85741544798,97551.8810097,96627.1890193,3895.93423039,779186.846077,0.0927102862886,523574.157887,False,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,0c0cf0309f0d3d0d6dfc803fa21d6647dc8a1ad785906ee3992c3281b2ed4ce8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP05,SLIP040,0.792778718981,0.872883620852,0.85741544798,97551.8810097,96627.1890193,3895.93423039,1558373.69215,0.172522883206,1289801.94627,False,43.2004221548,root_found,42.5610635466,root_found,12,0.00332203762766,43c71a781373c39e80c192aa2c4df9f24405201d7259d97dca04b893e7e0e1d7,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,GROSS,0.792778718981,0.814393423254,0.800829617929,0,0,0,0,0,0,True,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,93891fc79dfa5313091ad79ed6b91c059f5da58b272d7bc4fea2025be43acd7f,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP000,0.792778718981,0.814393423254,0.800829617929,100532.313889,98196.6312773,4012.27500555,0,0.0169094232218,0,True,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,a1ae05f3fcfb709149cf8e5afeb7edd64a15a287610049cf23681041ea8f04ee,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP005,0.792778718981,0.814393423254,0.800829617929,100532.313889,98196.6312773,4012.27500555,200613.750277,0.0339263625171,0,True,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,c15553e06a5fe6aa894af5b8771123d5a58dbc33284293f89e3a99f51bede4c8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP010,0.792778718981,0.814393423254,0.800829617929,100532.313889,98196.6312773,4012.27500555,401227.500555,0.0511921729485,173102.250627,False,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,20d0df210dbf125976e16bb049bcf33d654e4e6ee017d890af05727457295551,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP020,0.792778718981,0.814393423254,0.800829617929,100532.313889,98196.6312773,4012.27500555,802455.001109,0.086500015043,558770.395423,False,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,9ea6da0096c8ed0b5db125f6a4fe4b9d0f262352b5763f02e14a2cefb0b2aaa8,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP10,SLIP040,0.792778718981,0.814393423254,0.800829617929,100532.313889,98196.6312773,4012.27500555,1604910.00222,0.160446961288,1358994.04053,False,100.886388118,root_found,97.5599863777,root_found,11,0.00735269458928,6f0e27adeda2df6a9107732c0073ad61321375588e8b61024151988adacb49cc,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,GROSS,0.792778718981,0.794552127115,0.781411681285,0,0,0,0,0,0,True,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,70f6ec7d8efe7a68a7e6320f7a5b31c75c97940510f37af880f4da0a3d34c877,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP000,0.792778718981,0.794552127115,0.781411681285,102827.236255,100255.69901,4102.82924021,0,0.0165003439252,0,True,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,1380589e450a166e4d57bc8ce6c2d141fba42a65b9cfb96e92dc45b1e867a24c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP005,0.792778718981,0.794552127115,0.781411681285,102827.236255,100255.69901,4102.82924021,205141.46201,0.0331149361552,0,True,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,6e35a05ec3d3fc23c81dd064e9338de76f5603e6ec187c62eb20abafaa8ca6d0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP010,0.792778718981,0.794552127115,0.781411681285,102827.236255,100255.69901,4102.82924021,410282.924021,0.0499632842652,176499.52648,False,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,9981bc919f9bf582820a76192830485c5cffb52d1eb0552f0472be9700a2989b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP020,0.792778718981,0.794552127115,0.781411681285,102827.236255,100255.69901,4102.82924021,820565.848042,0.0843879876825,572404.130488,False,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,40d42d6939684bef920d4572c7aca65a980aa442a056f91824a1f37b71e35f03,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP15,SLIP040,0.792778718981,0.794552127115,0.781411681285,102827.236255,100255.69901,4102.82924021,1641131.69608,0.156353213716,1392399.35453,False,115.745257197,root_found,111.61452036,root_found,14,0.00735269458928,e45e31a0ca78dd3280a8b8f01b3b2455b27a151251f837d268a8cb505d829f9b,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,GROSS,0.792778718981,0.789995292436,0.776544494612,0,0,0,0,0,0,True,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,2b283860877d39e8232c7a538e6a00354f584dd133400675da8cc1964bff4843,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP000,0.792778718981,0.789995292436,0.776544494612,104927.082151,102419.174801,4186.94251603,0,0.0163999698322,0,True,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,98b1834366539838a201f23f5b879291ba35c7b732cfda791dee95bdd89d794c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP005,0.792778718981,0.789995292436,0.776544494612,104927.082151,102419.174801,4186.94251603,209347.125801,0.0329104163255,0,True,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,f52879c8f400e859c2877c58a86846afe66b814ae83347b4da4adf38cfba384a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP010,0.792778718981,0.789995292436,0.776544494612,104927.082151,102419.174801,4186.94251603,418694.251603,0.0496500942863,206911.042583,False,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,9263e563050767ed0e697866878522c29c7789e4076565c9eff43f0df8704bff,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP020,0.792778718981,0.789995292436,0.776544494612,104927.082151,102419.174801,4186.94251603,837388.503205,0.0838429916683,625045.177186,False,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,c96cbc789c4af6861e5bab91af7c4303240c99b0c0d1cc9be47ffab7b7b1b940,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOP20,SLIP040,0.792778718981,0.789995292436,0.776544494612,104927.082151,102419.174801,4186.94251603,1674777.00641,0.155279700683,1461313.44639,False,125.167670278,root_found,120.732584826,root_found,13,0.00735269458928,3aaa81c0bf7979dcba98e768481b75cfca0134e6ef06ab106b0c4a56f62c044a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,GROSS,0.792778718981,0.78625554566,0.773244720828,0,0,0,0,0,0,True,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,ccdd668fa5f2d230ce36ee8d6e30d9f7a7dc80259f7640ed4f04a36f991ff926,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP000,0.792778718981,0.78625554566,0.773244720828,105180.3175,102602.015,4196.98859,0,0.0163256869291,0,True,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,3368d6525d4fe7e16c56556ccc4282751c64abb2d4286512c869fc7bcd152e3e,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP005,0.792778718981,0.78625554566,0.773244720828,105180.3175,102602.015,4196.98859,209849.4295,0.0327633129352,0,True,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,30347e33a80e882c534fd196e4f0759d23126f62ce63e45d13e4c2b349eeb734,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP010,0.792778718981,0.78625554566,0.773244720828,105180.3175,102602.015,4196.98859,419698.859,0.0494274478968,200866.35129,False,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,e6618ad81517538850e0aad303cdbd64fdaff859545e9bb522f6eba20ead7acf,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP020,0.792778718981,0.78625554566,0.773244720828,105180.3175,102602.015,4196.98859,839397.718,0.0834605847085,620286.33029,False,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,1f47dbb6b4229ab2a04e1f9fa5d9e6e6c1b134e3a6050ffaf3cc3dad090914e3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D8__L100__STOPNONE,SLIP040,0.792778718981,0.78625554566,0.773244720828,105180.3175,102602.015,4196.98859,1678795.436,0.154539090724,1459126.28829,False,130.086550434,root_found,125.346919373,root_found,13,0.00735269458928,c5700e32dd11e0b42aaf38c09df1c6198da04b9929cb9250fd8fd8eb136de854,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,GROSS,0.730591630592,0.832758357291,0.820394775741,0,0,0,0,0,0,True,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,af765206375d5b28b389d452b8e2fc73cb0b28a83d0089aebfb6708b18d0dfcb,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP000,0.730591630592,0.832758357291,0.820394775741,94551.1855574,93197.2931148,3770.1553923,0,0.0173726908929,0,True,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,a86ce6a6d140169d42ecc37488e93cc5a5fc1a59f153ba529be4a0ddef6503e0,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP005,0.730591630592,0.832758357291,0.820394775741,94551.1855574,93197.2931148,3770.1553923,188507.769615,0.0347723633802,0,True,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,91c72920461816c7403fd6b714e6e16336d5368def2b9b2d9bf03087f606260c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP010,0.730591630592,0.832758357291,0.820394775741,94551.1855574,93197.2931148,3770.1553923,377015.53923,0.0524414435785,109420.672227,False,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,619c988c844cddf8803b4750e95c3d0431e58e95a87daf2ba908b326b6549d74,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP020,0.730591630592,0.832758357291,0.820394775741,94551.1855574,93197.2931148,3770.1553923,754031.078459,0.0886221005285,444884.058285,False,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,7e28a057b76d576309a3a49c91fb2323a190619e6c9460ef386bd7a5a91aa4a3,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP05,SLIP040,0.730591630592,0.832758357291,0.820394775741,94551.1855574,93197.2931148,3770.1553923,1508062.15692,0.164617285974,1142045.8805,False,58.6623458548,root_found,57.5173049037,root_found,20,0.00735269458928,d5326216a405a10fc6b71917a8a6c534d1648cecaf35a34e8329065fe857ab89,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,GROSS,0.730591630592,0.764529224258,0.750222778917,0,0,0,0,0,0,True,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,b8b1bbfe3336587621efd7d6a15509d5577b1952833bb05bc7aa3d1c62b58345,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,SLIP000,0.730591630592,0.764529224258,0.750222778917,94274.0228603,91958.2152206,3755.29382441,0,0.0158595738163,0,True,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,58ef7f0ca32813b7210dddebebc507ecc349353bd7edd65754d6090549e51906,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,SLIP005,0.730591630592,0.764529224258,0.750222778917,94274.0228603,91958.2152206,3755.29382441,187764.691221,0.0317998795131,0,True,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,3895b4c4b8e770631554f09f702a361c391bbe3414795aea654249a2528248bf,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,SLIP010,0.730591630592,0.764529224258,0.750222778917,94274.0228603,91958.2152206,3755.29382441,375529.382441,0.0479600622907,151190.424726,False,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,95f046268518d80fda7e04bb4a266679354c84a7cf7e04a9c28c8fd391b92c36,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,SLIP020,0.730591630592,0.764529224258,0.750222778917,94274.0228603,91958.2152206,3755.29382441,751058.764883,0.0809648587388,518183.310893,False,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,7ba0dffc3b6119051cc0594edb1e18c6e3b41678bde253008df6f0ae35f814c4,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP10,SLIP040,0.730591630592,0.764529224258,0.750222778917,94274.0228603,91958.2152206,3755.29382441,1502117.52977,0.149900992876,1265470.43514,False,100.542915836,root_found,97.285656575,root_found,18,0.00735269458928,bb1de2a2eff3ccf70fefd82eb96390c314621336d9742208b1e0c46401f769ca,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,GROSS,0.730591630592,0.743461728879,0.728709239104,0,0,0,0,0,0,True,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,b2c477d44b9c734439def65747e082b6bd2f712c96dcd1efb684dc8a2284c18c,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,SLIP000,0.730591630592,0.743461728879,0.728709239104,94390.5658983,92003.9247967,3758.70784593,0,0.0154136487473,0,True,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,0df7c4e26585ed62af279fcd9ca7517a002912851127968d10820dea72e50b94,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,SLIP005,0.730591630592,0.743461728879,0.728709239104,94390.5658983,92003.9247967,3758.70784593,187935.392297,0.030902393776,0,True,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,4d4ce867fbe65112dea7d2f8b3526304fd20df6bb2f0d95eeb18d8e7e071fe34,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,SLIP010,0.730591630592,0.743461728879,0.728709239104,94390.5658983,92003.9247967,3758.70784593,375870.784593,0.0465960402541,162571.15197,False,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,0bafb5a702c692a3fd4336de8f859ff1a52b5096a8918b4a1f7a84e8f5910409,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,SLIP020,0.730591630592,0.743461728879,0.728709239104,94390.5658983,92003.9247967,3758.70784593,751741.569187,0.0786201682103,490858.369588,False,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,e0e92cb345876a1d9e1a5e4978f77ed6bfacd07612360921400a21e02956c37d,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP15,SLIP040,0.730591630592,0.743461728879,0.728709239104,94390.5658983,92003.9247967,3758.70784593,1503483.13837,0.145383668438,1149152.65124,False,116.39695273,root_found,112.430664009,root_found,15,0.00735269458928,5ca86901e2c2a57c62ee4af60c811704eae805100029a7a2c661459fea7aca56,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP20,GROSS,0.730591630592,0.730543946208,0.715799332336,0,0,0,0,0,0,True,124.199088419,root_found,119.491235037,root_found,16,0.00735269458928,8cde17748c2fb1bd88723aeecf51ef8ebe7dcd44503cbb29ece0fc22bccf9be2,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
S0_SELECTED_FULL__D9__L000__STOP20,SLIP000,0.730591630592,0.730543946208,0.715799332336,93800.4921742,91121.4398483,3734.93709697,0,0.0151186058545,0,True,124.199088419,root_found,119.491235037,root_found,16,0.00735269458928,8b2e2cee08a1ad04243f78056516823130bc421546e331bb033017bf3e8c899a,False,False,20B_P4_d8_d10_sector_crowding_cost_stoploss_sensitivity_v6,20B_P4_PORTSENS_v6
