split,pooling_level,pooling_key,kth_fresh_step_bucket,kth_fresh_offset_bucket,wait_return_bucket,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status,pooling_key_family_count,fresh_anchor_path_quality_clean_or_tradable_rate,fresh_anchor_early_failure_rate,split_denominator_share,split_stability_status
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t11_t20,up_10_20pct,6,6,6,6,6,5,2,0.4,5,0,0.0,5,1.0,0.0,5,0.4,0.6,0.11311328889154398,0.1172899949000048,0.12305546683232427,1.0,1.0,0.0,unusable,6,0.3333333333333333,0.3333333333333333,0.00048772557307754836,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t11_t20,up_5_10pct,28,28,28,24,25,22,0,0.0,21,0,0.0,22,0.6363636363636364,0.3181818181818182,21,0.38095238095238093,0.6190476190476191,0.055153943351466284,0.06462206941077164,0.07063740653568146,1.0,0.0,0.0,too_sparse_report_only,6,0.25,0.4642857142857143,0.0022760526743618925,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t21_t30,up_0_5pct,5,5,5,5,5,4,1,0.25,3,1,0.3333333333333333,4,0.75,0.25,3,0.3333333333333333,0.6666666666666666,0.03313257100188016,0.03512015944165814,0.03675003051757808,0.0,0.0,0.0,unusable,6,0.2,0.4,0.00040643797756462365,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t21_t30,up_10_20pct,8,8,8,8,6,7,0,0.0,8,0,0.0,7,1.0,0.0,8,0.375,0.5,0.10675376645931806,0.1214338511701103,0.13293178008039286,1.0,1.0,0.0,unusable,6,0.25,0.375,0.0006503007641033978,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t21_t30,up_5_10pct,12,12,12,10,10,11,0,0.0,10,0,0.0,11,1.0,0.0,10,0.5,0.4,0.05586457880336898,0.06747485754473037,0.07696477156007031,1.0,0.0,0.0,too_sparse_report_only,6,0.3333333333333333,0.08333333333333333,0.0009754511461550967,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t21_t30,up_gt_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.2591911456950502,0.2591911456950502,0.2591911456950502,1.0,1.0,1.0,unusable,6,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_0_5pct,12,12,12,12,11,10,3,0.3,10,2,0.2,10,0.6,0.3,10,0.4,0.6,0.03478075684966869,0.038774304679519256,0.043379783091269,0.0,0.0,0.0,too_sparse_report_only,6,0.3333333333333333,0.25,0.0009754511461550967,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_10_20pct,5,5,5,5,2,5,0,0.0,5,0,0.0,5,1.0,0.0,5,0.0,1.0,0.13612167405165976,0.1506493345644404,0.1577287028284715,1.0,1.0,0.0,unusable,6,0.0,1.0,0.00040643797756462365,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_5_10pct,16,16,16,16,15,13,2,0.15384615384615385,13,1,0.07692307692307693,15,0.7333333333333333,0.26666666666666666,15,0.6,0.4,0.05619366765383421,0.06300660878289843,0.08090435812094643,1.0,0.0,0.0,too_sparse_report_only,6,0.5,0.375,0.0013006015282067955,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t3_t5,up_gt_20pct,1,1,1,1,1,1,1,1.0,1,1,1.0,1,1.0,0.0,1,0.0,1.0,0.21653491617156817,0.21653491617156817,0.21653491617156817,1.0,1.0,1.0,unusable,6,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_0_5pct,28,28,28,28,27,23,0,0.0,23,0,0.0,24,0.5,0.4166666666666667,24,0.375,0.5833333333333334,0.029149924521873316,0.03566009924590774,0.0432554222090934,0.0,0.0,0.0,too_sparse_report_only,6,0.2857142857142857,0.39285714285714285,0.0022760526743618925,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_10_20pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,1.0,0.11909294626336553,0.1250574064874046,0.13102186671144367,1.0,1.0,0.0,unusable,6,0.0,1.0,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_5_10pct,37,37,37,35,33,27,3,0.1111111111111111,26,2,0.07692307692307693,28,0.8214285714285714,0.10714285714285714,28,0.42857142857142855,0.5714285714285714,0.05654763784301853,0.06561630446368039,0.0694736681486432,1.0,0.0,0.0,too_sparse_report_only,6,0.2702702702702703,0.43243243243243246,0.003007641033978215,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,2,t6_t10,up_gt_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.21176463823417668,0.21176463823417668,0.21176463823417668,1.0,1.0,1.0,unusable,6,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,down_or_flat,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,-0.0065264795385679975,-0.0065264795385679975,-0.0065264795385679975,0.0,0.0,0.0,unusable,6,1.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_0_5pct,14,14,14,14,14,12,1,0.08333333333333333,11,1,0.09090909090909091,12,0.4166666666666667,0.5,11,0.2727272727272727,0.6363636363636364,0.027592164355522864,0.03266634925812195,0.04170155319411528,0.0,0.0,0.0,too_sparse_report_only,6,0.21428571428571427,0.35714285714285715,0.0011380263371809462,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_10_20pct,7,7,7,6,6,5,0,0.0,5,0,0.0,5,1.0,0.0,5,0.4,0.6,0.11116383148194586,0.11726388968814772,0.12524612368871413,1.0,1.0,0.0,unusable,6,0.14285714285714285,0.42857142857142855,0.0005690131685904731,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t11_t20,up_5_10pct,28,28,28,27,25,23,0,0.0,21,0,0.0,23,0.7391304347826086,0.21739130434782608,21,0.3333333333333333,0.6666666666666666,0.06075190689370885,0.07242290824075515,0.08059206642076205,1.0,0.0,0.0,too_sparse_report_only,6,0.17857142857142858,0.14285714285714285,0.0022760526743618925,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_0_5pct,3,3,3,3,3,1,0,0.0,1,0,0.0,2,0.0,1.0,2,0.0,1.0,0.012007279834889917,0.013862285235234362,0.02391225788750795,0.0,0.0,0.0,unusable,6,0.0,0.0,0.00024386278653877418,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_10_20pct,19,19,19,18,12,16,1,0.0625,17,0,0.0,16,1.0,0.0,17,0.5882352941176471,0.4117647058823529,0.11117959962336876,0.12345676710891196,0.1361074231265439,1.0,1.0,0.0,too_sparse_report_only,6,0.3684210526315789,0.2631578947368421,0.0015444643147455698,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_5_10pct,19,19,19,16,18,16,2,0.125,15,2,0.13333333333333333,16,0.875,0.125,15,0.5333333333333333,0.4,0.07147747566366691,0.081084068332548,0.08963654123377296,1.0,0.0,0.0,too_sparse_report_only,6,0.3684210526315789,0.2631578947368421,0.0015444643147455698,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t21_t30,up_gt_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.20882353477412008,0.20882353477412008,0.20882353477412008,1.0,1.0,1.0,unusable,6,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t3_t5,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.1542492864732885,0.1542492864732885,0.1542492864732885,1.0,1.0,0.0,unusable,6,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t3_t5,up_5_10pct,4,4,4,4,3,4,0,0.0,4,0,0.0,4,0.25,0.5,4,0.25,0.75,0.05231397687211109,0.054951470803111246,0.05865687719226104,1.0,0.0,0.0,unusable,6,0.0,0.25,0.0003251503820516989,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t6_t10,up_0_5pct,5,5,5,4,5,5,0,0.0,5,0,0.0,5,0.8,0.2,5,0.0,0.6,0.043290106289275876,0.04607919968452423,0.04664389638127808,0.0,0.0,0.0,unusable,6,0.0,0.2,0.00040643797756462365,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t6_t10,up_10_20pct,4,4,4,4,4,3,1,0.3333333333333333,3,0,0.0,3,1.0,0.0,3,0.6666666666666666,0.3333333333333333,0.10844896325016884,0.113396118717906,0.12284909083091322,1.0,1.0,0.0,unusable,6,0.5,0.5,0.0003251503820516989,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,3,t6_t10,up_5_10pct,9,9,9,9,8,8,2,0.25,8,1,0.125,8,0.875,0.125,8,0.5,0.5,0.06174815457905525,0.07015862706823817,0.07514450508575754,1.0,0.0,0.0,unusable,6,0.2222222222222222,0.3333333333333333,0.0007315883596163225,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_0_5pct,2,2,2,2,2,2,1,0.5,2,1,0.5,2,0.5,0.0,2,0.0,0.5,0.04526056434029202,0.045577283623731146,0.04589400290717027,0.0,0.0,0.0,unusable,6,0.0,0.0,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_10_20pct,6,6,6,6,6,5,1,0.2,5,0,0.0,5,1.0,0.0,5,0.6,0.4,0.10668908911319508,0.11502212935983169,0.1252411925272524,1.0,1.0,0.0,unusable,6,0.5,0.3333333333333333,0.00048772557307754836,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t11_t20,up_5_10pct,9,9,9,9,9,7,1,0.14285714285714285,7,1,0.14285714285714285,7,0.7142857142857143,0.2857142857142857,7,0.5714285714285714,0.42857142857142855,0.0588235233008183,0.0703703903203472,0.07347667616808873,1.0,0.0,0.0,unusable,6,0.3333333333333333,0.2222222222222222,0.0007315883596163225,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t21_t30,up_0_5pct,4,4,4,4,4,3,0,0.0,4,0,0.0,3,0.6666666666666666,0.3333333333333333,4,0.25,0.5,0.020802411640969853,0.02647537654581167,0.034374768830474856,0.0,0.0,0.0,unusable,6,0.0,0.25,0.0003251503820516989,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t21_t30,up_10_20pct,6,6,6,6,6,4,0,0.0,5,0,0.0,4,1.0,0.0,5,0.2,0.6,0.10071611524778173,0.10881428247311609,0.11921008993935289,1.0,1.0,0.0,unusable,6,0.16666666666666666,0.3333333333333333,0.00048772557307754836,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t21_t30,up_5_10pct,8,8,8,8,8,6,0,0.0,7,0,0.0,6,0.8333333333333334,0.16666666666666666,7,0.5714285714285714,0.42857142857142855,0.05840374720475766,0.08078870660367798,0.08600803960881043,1.0,0.0,0.0,unusable,6,0.25,0.25,0.0006503007641033978,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volatility_band|volume_money,4plus,t6_t10,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,0.5,0.5,2,0.0,1.0,0.07031621230932988,0.07069813029168992,0.07108004827404996,1.0,0.0,0.0,unusable,6,0.0,0.5,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t11_t20,up_0_5pct,6,6,6,6,6,6,1,0.16666666666666666,5,1,0.2,6,0.3333333333333333,0.5,6,0.3333333333333333,0.6666666666666666,0.010873710622143096,0.01470573633613137,0.019080714445425417,0.0,0.0,0.0,unusable,5,0.16666666666666666,0.5,0.00048772557307754836,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t11_t20,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.13604392143804866,0.13604392143804866,0.13604392143804866,1.0,1.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t11_t20,up_5_10pct,3,3,3,3,3,3,0,0.0,3,0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.0,1.0,0.06402973972506076,0.06657849244107994,0.06799005015450266,1.0,0.0,0.0,unusable,5,0.0,0.0,0.00024386278653877418,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t21_t30,up_5_10pct,1,1,1,1,1,0,0,,1,0,0.0,0,,,1,0.0,1.0,0.07765571056703324,0.07765571056703324,0.07765571056703324,1.0,0.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t3_t5,down_or_flat,5,5,5,5,4,3,0,0.0,3,0,0.0,4,0.0,0.75,4,0.0,0.75,-0.01269840058826266,-0.009659969401351165,-0.0028913547076138135,0.0,0.0,0.0,unusable,5,0.0,0.4,0.00040643797756462365,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t3_t5,up_0_5pct,24,24,24,24,24,18,5,0.2777777777777778,18,4,0.2222222222222222,18,0.3888888888888889,0.6111111111111112,18,0.2777777777777778,0.7222222222222222,0.009488220618999621,0.021213320992425566,0.03442713109005002,0.0,0.0,0.0,too_sparse_report_only,5,0.20833333333333334,0.625,0.0019509022923101934,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t3_t5,up_5_10pct,9,9,9,9,9,7,4,0.5714285714285714,7,3,0.42857142857142855,8,0.875,0.125,8,0.75,0.25,0.05705838203597646,0.05781733015820367,0.07834868191298949,1.0,0.0,0.0,unusable,5,0.5555555555555556,0.3333333333333333,0.0007315883596163225,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t6_t10,down_or_flat,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,-0.010700355985851284,-0.010700355985851284,-0.010700355985851284,0.0,0.0,0.0,unusable,5,0.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t6_t10,up_0_5pct,19,19,19,19,19,15,0,0.0,14,0,0.0,16,0.3125,0.5625,15,0.2,0.8,0.021598302126094038,0.03093806903992613,0.034947731645033064,0.0,0.0,0.0,too_sparse_report_only,5,0.15789473684210525,0.5263157894736842,0.0015444643147455698,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,1,t6_t10,up_5_10pct,5,5,5,5,5,3,0,0.0,3,0,0.0,3,0.6666666666666666,0.3333333333333333,3,0.0,0.6666666666666666,0.0523297853685849,0.05758161008412643,0.0623161595134456,1.0,0.0,0.0,unusable,5,0.0,0.4,0.00040643797756462365,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t11_t20,up_0_5pct,4,4,4,4,4,4,1,0.25,4,1,0.25,4,0.75,0.0,4,0.75,0.25,0.030076316642245138,0.035585274841881676,0.04008595865964604,0.0,0.0,0.0,unusable,5,0.75,0.0,0.0003251503820516989,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t11_t20,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.1547203254096945,0.1547203254096945,0.1547203254096945,1.0,1.0,0.0,unusable,5,1.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t11_t20,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.0,0.5,0.07194953260004167,0.07283314415826414,0.07371675571648661,1.0,0.0,0.0,unusable,5,0.0,0.5,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t21_t30,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.02513970796254128,0.02513970796254128,0.02513970796254128,0.0,0.0,0.0,unusable,5,0.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t3_t5,up_0_5pct,3,3,3,3,3,2,0,0.0,2,0,0.0,2,0.0,1.0,2,0.0,1.0,0.025878246111332603,0.027422321959938545,0.03747986943540493,0.0,0.0,0.0,unusable,5,0.0,0.6666666666666666,0.00024386278653877418,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t3_t5,up_5_10pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.09392265193370175,0.09392265193370175,0.09392265193370175,1.0,0.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t6_t10,up_0_5pct,7,7,7,7,7,4,0,0.0,4,0,0.0,4,0.5,0.5,4,0.25,0.75,0.02929712288053976,0.0357942208331401,0.037317881854476265,0.0,0.0,0.0,unusable,5,0.14285714285714285,0.2857142857142857,0.0005690131685904731,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t6_t10,up_10_20pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.11343962116494777,0.11343962116494777,0.11343962116494777,1.0,1.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,2,t6_t10,up_5_10pct,5,5,5,5,5,4,0,0.0,4,0,0.0,4,0.75,0.25,4,0.25,0.75,0.053339334941456595,0.055016100326121586,0.055749188739908195,1.0,0.0,0.0,unusable,5,0.2,0.0,0.00040643797756462365,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,3,t11_t20,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.03571429150676808,0.03571429150676808,0.03571429150676808,0.0,0.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,3,t11_t20,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.5,0.5,0.05900307718396536,0.05975370396111823,0.060504330738271106,1.0,0.0,0.0,unusable,5,0.0,0.0,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,3,t6_t10,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,1,0.0,1.0,0.042307659731942726,0.042307659731942726,0.042307659731942726,0.0,0.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|pullback_drawdown|range_breakout|volume_money,4plus,t21_t30,up_5_10pct,1,1,1,1,1,0,0,,0,0,,0,,,0,,,0.06066944744084091,0.06066944744084091,0.06066944744084091,1.0,0.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout,1,t6_t10,up_0_5pct,3,3,3,3,3,3,0,0.0,3,0,0.0,3,0.3333333333333333,0.6666666666666666,3,0.0,1.0,0.031953024961411614,0.03850924951519574,0.03929539044662533,0.0,0.0,0.0,unusable,3,0.0,0.6666666666666666,0.00024386278653877418,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout,2,t11_t20,up_0_5pct,1,1,1,1,1,0,0,,0,0,,1,1.0,0.0,1,1.0,0.0,0.017153777743955434,0.017153777743955434,0.017153777743955434,0.0,0.0,0.0,unusable,3,0.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band,1,t11_t20,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.07450399650607431,0.07450399650607431,0.07450399650607431,1.0,0.0,0.0,unusable,4,0.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band,1,t3_t5,up_0_5pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.038848920092172445,0.038848920092172445,0.038848920092172445,0.0,0.0,0.0,unusable,4,1.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t11_t20,up_0_5pct,6,6,6,6,6,4,0,0.0,2,0,0.0,5,1.0,0.0,3,0.6666666666666666,0.0,0.02158301079422531,0.029538574698981135,0.03950815471505398,0.0,0.0,0.0,unusable,5,0.3333333333333333,0.0,0.00048772557307754836,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t21_t30,up_0_5pct,2,2,2,2,2,2,1,0.5,2,1,0.5,2,1.0,0.0,2,0.5,0.0,0.039004889189773295,0.041424388414549984,0.04384388763932667,0.0,0.0,0.0,unusable,5,0.5,0.0,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t3_t5,up_0_5pct,11,11,11,11,11,8,0,0.0,7,0,0.0,8,0.75,0.125,7,0.7142857142857143,0.2857142857142857,0.030498440960367468,0.03742032624620206,0.03817647691492643,0.0,0.0,0.0,too_sparse_report_only,5,0.45454545454545453,0.0,0.000894163550642172,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t3_t5,up_5_10pct,2,2,2,2,2,2,0,0.0,2,0,0.0,2,1.0,0.0,2,0.5,0.5,0.055297777790084435,0.05919373796168281,0.06308969813328119,1.0,0.0,0.0,unusable,5,0.5,0.0,0.00016257519102584944,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t6_t10,down_or_flat,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unusable,5,1.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t6_t10,up_0_5pct,18,18,18,16,18,16,2,0.125,16,3,0.1875,16,0.6875,0.25,16,0.5,0.5,0.019810672036326527,0.03813989546251528,0.04290829103319316,0.0,0.0,0.0,too_sparse_report_only,5,0.3888888888888889,0.16666666666666666,0.001463176719232645,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,1,t6_t10,up_5_10pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.06749557845766652,0.06749557845766652,0.06749557845766652,1.0,0.0,0.0,unusable,5,0.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,2,t11_t20,up_0_5pct,7,7,7,7,6,4,0,0.0,4,0,0.0,4,0.5,0.25,4,0.5,0.5,0.04039461699188074,0.0437028358416951,0.04598449333929655,0.0,0.0,0.0,unusable,5,0.2857142857142857,0.0,0.0005690131685904731,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,2,t11_t20,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,1.0,0.0,0.10559003451812332,0.10559003451812332,0.10559003451812332,1.0,1.0,0.0,unusable,5,1.0,0.0,8.128759551292472e-05,split_missing
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,2,t11_t20,up_5_10pct,9,9,9,8,8,8,0,0.0,9,0,0.0,8,0.875,0.125,9,0.5555555555555556,0.3333333333333333,0.0578947450975964,0.07692308974817585,0.08288134558726168,1.0,0.0,0.0,unusable,5,0.4444444444444444,0.0,0.0007315883596163225,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,2,t21_t30,up_0_5pct,6,6,6,6,6,4,1,0.25,4,1,0.25,5,0.8,0.2,5,0.8,0.2,0.013584483095733513,0.014789231687630133,0.029330995194338516,0.0,0.0,0.0,unusable,5,0.6666666666666666,0.0,0.00048772557307754836,denominator_thin
all,cumulative_family_set_after_step,oscillator|price_trend|range_breakout|volatility_band|volume_money,2,t21_t30,up_10_20pct,1,1,1,1,1,1,0,0.0,1,0,0.0,1,1.0,0.0,1,0.0,1.0,0.10634961186676839,0.10634961186676839,0.10634961186676839,1.0,1.0,0.0,unusable,5,0.0,1.0,8.128759551292472e-05,split_missing
