split,checkpoint,fresh_distinct_family_count_bucket,wait_return_bucket_before_or_at_checkpoint,fresh_step_count,seed_episode_count,unique_seed_episode_count,unique_instrument_count,unique_step_signal_date_count,seed_anchor_big_winner_denominator,seed_anchor_big_winner_count,seed_anchor_big_winner_rate,fresh_anchor_big_winner_denominator,fresh_anchor_big_winner_count,fresh_anchor_big_winner_rate,seed_path_denominator,seed_P_good,seed_P_bad,fresh_path_denominator,fresh_P_good,fresh_P_bad,wait_return_to_fresh_entry_p25,wait_return_to_fresh_entry_p50,wait_return_to_fresh_entry_p75,pct_wait_up_gt_5pct,pct_wait_up_gt_10pct,pct_wait_up_gt_20pct,sample_sufficiency_status
robustness,T+3,3plus,up_gt_20pct,,12,12,12,6,11,2,0.18181818181818182,10,0,0.0,10,1.0,0.0,10,0.0,1.0,0.21937771473679685,0.2487035521564157,0.25669337768690653,1.0,1.0,1.0,too_sparse_report_only
robustness,T+30,0,no_fresh,,1156,1156,319,0,786,54,0.06870229007633588,0,0,,792,0.054292929292929296,0.928030303030303,0,,,,,,0.0,0.0,0.0,sufficient
robustness,T+30,1,down_or_flat,,73,73,61,59,43,4,0.09302325581395349,38,4,0.10526315789473684,44,0.1590909090909091,0.7954545454545454,39,0.20512820512820512,0.7692307692307693,-0.01372543061434861,-0.0071194450430299705,-0.0037813891294110613,0.0,0.0,0.0,thin_report_only
robustness,T+30,1,missing_or_invalid,,1,1,1,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+30,1,up_0_5pct,,204,204,145,145,145,13,0.0896551724137931,143,13,0.09090909090909091,148,0.2972972972972973,0.6621621621621622,146,0.2054794520547945,0.7397260273972602,0.007013818172516173,0.015137308659534887,0.026965587437655425,0.0,0.0,0.0,sufficient
robustness,T+30,1,up_10_20pct,,11,11,11,10,5,0,0.0,5,0,0.0,5,1.0,0.0,5,0.0,1.0,0.117606937308817,0.13207547169811318,0.14921928666111184,1.0,1.0,0.0,too_sparse_report_only
robustness,T+30,1,up_5_10pct,,33,33,32,29,25,2,0.08,24,1,0.041666666666666664,25,0.6,0.28,24,0.20833333333333334,0.7916666666666666,0.056987799567935093,0.06620211316957825,0.07866505606729501,1.0,0.0,0.0,too_sparse_report_only
robustness,T+30,1,up_gt_20pct,,7,7,7,6,5,1,0.2,5,0,0.0,5,1.0,0.0,5,0.2,0.8,0.25876792937783044,0.28740367970872605,0.32653315410568107,1.0,1.0,1.0,unusable
robustness,T+30,2,down_or_flat,,31,31,30,27,22,3,0.13636363636363635,19,3,0.15789473684210525,24,0.20833333333333334,0.7083333333333334,20,0.35,0.65,-0.0146017351324923,-0.004615416893592239,-0.0013331585952107705,0.0,0.0,0.0,too_sparse_report_only
robustness,T+30,2,up_0_5pct,,213,213,137,152,153,5,0.032679738562091505,142,4,0.028169014084507043,155,0.3225806451612903,0.6,143,0.1888111888111888,0.7622377622377622,0.015789458824326585,0.023008812512926635,0.03549612102083044,0.0,0.0,0.0,sufficient
robustness,T+30,2,up_10_20pct,,31,31,30,30,17,1,0.058823529411764705,16,0,0.0,17,1.0,0.0,16,0.3125,0.6875,0.11136149875994217,0.12208138436612859,0.14715914860267454,1.0,1.0,0.0,too_sparse_report_only
robustness,T+30,2,up_5_10pct,,55,55,50,52,40,7,0.175,38,5,0.13157894736842105,40,0.725,0.225,37,0.1891891891891892,0.8108108108108109,0.05754398964756369,0.0708661690789496,0.08712349406287456,1.0,0.0,0.0,thin_report_only
robustness,T+30,2,up_gt_20pct,,14,14,14,8,12,4,0.3333333333333333,12,0,0.0,12,1.0,0.0,12,0.08333333333333333,0.9166666666666666,0.23187192255387062,0.27596002077314674,0.3195955741294575,1.0,1.0,1.0,too_sparse_report_only
robustness,T+30,3plus,down_or_flat,,14,14,13,12,8,2,0.25,8,2,0.25,8,0.125,0.875,8,0.25,0.75,-0.015829120062202495,-0.007840726610745752,-0.003302991523023019,0.0,0.0,0.0,too_sparse_report_only
robustness,T+30,3plus,missing_or_invalid,,6,6,6,2,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+30,3plus,up_0_5pct,,306,306,167,196,236,16,0.06779661016949153,221,16,0.07239819004524888,243,0.4897119341563786,0.45267489711934156,226,0.2920353982300885,0.668141592920354,0.024699495136410066,0.03506150801021701,0.042328712067726426,0.0,0.0,0.0,sufficient
robustness,T+30,3plus,up_10_20pct,,253,253,161,170,180,32,0.17777777777777778,160,18,0.1125,182,0.989010989010989,0.01098901098901099,162,0.35802469135802467,0.6111111111111112,0.11030914369469991,0.12595426585456315,0.1489523045051817,1.0,1.0,0.0,sufficient
robustness,T+30,3plus,up_5_10pct,,488,488,218,269,359,36,0.10027855153203342,329,20,0.060790273556231005,368,0.7961956521739131,0.1875,339,0.30973451327433627,0.6578171091445427,0.05958004052750093,0.06993441115919918,0.08239975220581941,1.0,0.0,0.0,sufficient
robustness,T+30,3plus,up_gt_20pct,,77,77,62,46,56,20,0.35714285714285715,50,5,0.1,55,0.9818181818181818,0.01818181818181818,50,0.02,0.98,0.22906400035610108,0.25513199474472326,0.3298946078741334,1.0,1.0,1.0,thin_report_only
robustness,T+5,0,no_fresh,,1831,1831,328,0,1273,100,0.07855459544383346,0,0,,1289,0.2730799069045772,0.6943366951124903,0,,,,,,0.0,0.0,0.0,sufficient
robustness,T+5,1,down_or_flat,,58,58,51,44,42,7,0.16666666666666666,42,6,0.14285714285714285,42,0.30952380952380953,0.6904761904761905,41,0.3170731707317073,0.6585365853658537,-0.012470851812762945,-0.007408852271480082,-0.0037830106032981647,0.0,0.0,0.0,thin_report_only
robustness,T+5,1,up_0_5pct,,282,282,176,180,208,20,0.09615384615384616,204,19,0.09313725490196079,210,0.5095238095238095,0.42857142857142855,206,0.38349514563106796,0.5728155339805825,0.009303350365554797,0.017425811991266027,0.026129569148144516,0.0,0.0,0.0,sufficient
robustness,T+5,1,up_10_20pct,,7,7,7,5,4,0,0.0,4,0,0.0,4,1.0,0.0,4,0.0,1.0,0.12962018261281227,0.15187710686140177,0.1601068701606454,1.0,1.0,0.0,unusable
robustness,T+5,1,up_5_10pct,,32,32,30,29,24,3,0.125,24,2,0.08333333333333333,24,0.7916666666666666,0.20833333333333334,24,0.3333333333333333,0.6666666666666666,0.05701632793292777,0.06388380748956468,0.0814594019127226,1.0,0.0,0.0,too_sparse_report_only
robustness,T+5,1,up_gt_20pct,,7,7,7,5,6,0,0.0,6,0,0.0,6,1.0,0.0,6,0.0,1.0,0.24600328866877297,0.2537516611237327,0.3068303392131635,1.0,1.0,1.0,unusable
robustness,T+5,2,down_or_flat,,23,23,22,19,17,3,0.17647058823529413,17,3,0.17647058823529413,18,0.2777777777777778,0.7222222222222222,17,0.29411764705882354,0.7058823529411765,-0.013330607825948415,-0.005140555503903355,-0.002631247112467039,0.0,0.0,0.0,too_sparse_report_only
robustness,T+5,2,up_0_5pct,,210,210,139,146,153,15,0.09803921568627451,150,11,0.07333333333333333,159,0.5408805031446541,0.44025157232704404,155,0.38064516129032255,0.5806451612903226,0.01602555397744737,0.024302617580694852,0.03306484899058776,0.0,0.0,0.0,sufficient
robustness,T+5,2,up_10_20pct,,13,13,13,13,8,0,0.0,8,0,0.0,8,1.0,0.0,8,0.25,0.75,0.11310525457419729,0.13612167405165976,0.17659194698461422,1.0,1.0,0.0,too_sparse_report_only
robustness,T+5,2,up_5_10pct,,29,29,27,28,21,4,0.19047619047619047,21,3,0.14285714285714285,21,0.8095238095238095,0.19047619047619047,21,0.3333333333333333,0.6666666666666666,0.0564231189098765,0.06493506654355619,0.07511572085759388,1.0,0.0,0.0,too_sparse_report_only
robustness,T+5,2,up_gt_20pct,,11,11,11,4,11,3,0.2727272727272727,11,0,0.0,11,1.0,0.0,11,0.0,1.0,0.24267379847373272,0.27846160301795364,0.31674219051301167,1.0,1.0,1.0,too_sparse_report_only
robustness,T+5,3plus,down_or_flat,,8,8,8,6,5,1,0.2,5,1,0.2,5,0.4,0.6,5,0.4,0.6,-0.011388705641685065,-0.00736366420128326,-0.0024589568668390294,0.0,0.0,0.0,unusable
robustness,T+5,3plus,missing_or_invalid,,1,1,1,1,0,0,,0,0,,0,,,0,,,,,,0.0,0.0,0.0,unusable
robustness,T+5,3plus,up_0_5pct,,193,193,124,134,151,16,0.10596026490066225,150,15,0.1,153,0.6535947712418301,0.3333333333333333,150,0.43333333333333335,0.54,0.026565439656981216,0.034491832810194856,0.04132349350873166,0.0,0.0,0.0,thin_report_only
robustness,T+5,3plus,up_10_20pct,,68,68,59,49,41,10,0.24390243902439024,39,7,0.1794871794871795,41,0.9512195121951219,0.04878048780487805,39,0.3076923076923077,0.6923076923076923,0.11342236274953316,0.13249817801540187,0.15801614131554736,1.0,1.0,0.0,thin_report_only
robustness,T+5,3plus,up_5_10pct,,173,173,130,128,106,13,0.12264150943396226,103,8,0.07766990291262135,111,0.8108108108108109,0.18018018018018017,108,0.42592592592592593,0.5370370370370371,0.057379944121149995,0.06606437813538624,0.08072917202546726,1.0,0.0,0.0,thin_report_only
robustness,T+5,3plus,up_gt_20pct,,27,27,27,14,22,5,0.22727272727272727,21,1,0.047619047619047616,21,0.9523809523809523,0.047619047619047616,21,0.0,1.0,0.22558350198736477,0.25570772974786626,0.33320264190924953,1.0,1.0,1.0,too_sparse_report_only
all,T+10,0,no_fresh,,5528,5528,468,0,4157,389,0.09357709886937696,0,0,,4240,0.13349056603773585,0.8424528301886792,0,,,,,,0.0,0.0,0.0,sufficient
all,T+10,1,down_or_flat,,281,281,175,237,218,19,0.0871559633027523,215,18,0.08372093023255814,223,0.17937219730941703,0.7713004484304933,219,0.2420091324200913,0.7168949771689498,-0.014388475634778741,-0.006119513034269719,-0.002408532941132635,0.0,0.0,0.0,sufficient
all,T+10,1,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+10,1,up_0_5pct,,1095,1095,296,681,861,63,0.07317073170731707,861,55,0.06387921022067364,879,0.3594994311717861,0.5779294653014789,874,0.2402745995423341,0.7208237986270023,0.00886671427074981,0.016286629773138106,0.027636641415253016,0.0,0.0,0.0,sufficient
all,T+10,1,up_10_20pct,,48,48,44,43,38,13,0.34210526315789475,38,8,0.21052631578947367,39,0.9743589743589743,0.02564102564102564,38,0.18421052631578946,0.8157894736842105,0.11454363294806574,0.1365049167078487,0.15456133916005615,1.0,1.0,0.0,too_sparse_report_only
all,T+10,1,up_5_10pct,,169,169,130,152,125,20,0.16,127,17,0.13385826771653545,131,0.732824427480916,0.24427480916030533,133,0.2556390977443609,0.7368421052631579,0.055405659678301244,0.06649940072277039,0.07766595459683923,1.0,0.0,0.0,thin_report_only
all,T+10,1,up_gt_20pct,,14,14,14,13,10,4,0.4,10,1,0.1,11,0.9090909090909091,0.09090909090909091,11,0.0,1.0,0.2525004311755051,0.25886897130801123,0.32667123179972113,1.0,1.0,1.0,too_sparse_report_only
all,T+10,2,down_or_flat,,84,84,73,78,65,5,0.07692307692307693,65,5,0.07692307692307693,68,0.16176470588235295,0.8235294117647058,67,0.22388059701492538,0.7611940298507462,-0.013959792054297676,-0.006301567904565153,-0.0025143909211324256,0.0,0.0,0.0,thin_report_only
all,T+10,2,up_0_5pct,,850,850,255,601,657,51,0.0776255707762557,648,52,0.08024691358024691,672,0.4226190476190476,0.5133928571428571,662,0.2794561933534743,0.6646525679758308,0.014605198306561928,0.02348716315233601,0.03333334747033301,0.0,0.0,0.0,sufficient
all,T+10,2,up_10_20pct,,80,80,70,77,64,10,0.15625,61,5,0.08196721311475409,65,0.9692307692307692,0.03076923076923077,63,0.20634920634920634,0.7936507936507936,0.10949468479947022,0.12264218668264959,0.15350928419299203,1.0,1.0,0.0,thin_report_only
all,T+10,2,up_5_10pct,,196,196,148,182,147,23,0.1564625850340136,146,14,0.0958904109589041,149,0.7516778523489933,0.22818791946308725,148,0.25675675675675674,0.7162162162162162,0.05638239112570553,0.06532582349026106,0.07951549808974084,1.0,0.0,0.0,thin_report_only
all,T+10,2,up_gt_20pct,,21,21,21,14,19,5,0.2631578947368421,19,1,0.05263157894736842,19,1.0,0.0,19,0.15789473684210525,0.8421052631578947,0.22586205167237483,0.23652835399492655,0.29903853119477963,1.0,1.0,1.0,too_sparse_report_only
all,T+10,3plus,down_or_flat,,22,22,22,21,17,3,0.17647058823529413,17,3,0.17647058823529413,18,0.2777777777777778,0.6666666666666666,18,0.4444444444444444,0.5555555555555556,-0.02035800787358466,-0.007840726610745752,-0.004617456121282976,0.0,0.0,0.0,too_sparse_report_only
all,T+10,3plus,missing_or_invalid,,4,4,4,2,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+10,3plus,up_0_5pct,,914,914,267,608,729,71,0.09739368998628258,729,65,0.08916323731138547,743,0.4939434724091521,0.4576043068640646,742,0.2803234501347709,0.6967654986522911,0.02661146321513924,0.036016396394874084,0.043120324435426016,0.0,0.0,0.0,sufficient
all,T+10,3plus,up_10_20pct,,481,481,241,359,365,106,0.29041095890410956,365,68,0.1863013698630137,378,0.9629629629629629,0.037037037037037035,379,0.32717678100263853,0.662269129287599,0.11116706996974823,0.12627982154573214,0.15006002538399432,1.0,1.0,0.0,sufficient
all,T+10,3plus,up_5_10pct,,1134,1134,295,739,885,145,0.1638418079096045,879,98,0.11149032992036405,906,0.7858719646799117,0.2041942604856512,900,0.31222222222222223,0.6677777777777778,0.059354817985210084,0.06915312742004198,0.0824908512518917,1.0,0.0,0.0,sufficient
all,T+10,3plus,up_gt_20pct,,81,81,67,61,66,23,0.3484848484848485,65,8,0.12307692307692308,66,0.9848484848484849,0.015151515151515152,66,0.10606060606060606,0.8939393939393939,0.2200487982771373,0.2544402377219215,0.3154545697298916,1.0,1.0,1.0,thin_report_only
all,T+20,0,no_fresh,,4815,4815,464,0,3624,337,0.09299116997792495,0,0,,3694,0.0668651867893882,0.9166215484569572,0,,,,,,0.0,0.0,0.0,sufficient
all,T+20,1,down_or_flat,,292,292,174,249,217,15,0.06912442396313365,215,14,0.06511627906976744,223,0.13452914798206278,0.7892376681614349,221,0.19909502262443438,0.7330316742081447,-0.015562587515638243,-0.007072627666989961,-0.0025401064341115387,0.0,0.0,0.0,sufficient
all,T+20,1,missing_or_invalid,,2,2,2,2,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+20,1,up_0_5pct,,851,851,285,571,669,45,0.06726457399103139,666,37,0.05555555555555555,687,0.24163027656477437,0.6914119359534207,682,0.16129032258064516,0.7947214076246334,0.008050565877907423,0.015495827872037848,0.02751724280512935,0.0,0.0,0.0,sufficient
all,T+20,1,up_10_20pct,,54,54,48,51,41,14,0.34146341463414637,41,9,0.21951219512195122,42,0.9761904761904762,0.023809523809523808,41,0.3170731707317073,0.6829268292682927,0.11937279709213611,0.13467402836295106,0.15506871182138138,1.0,1.0,0.0,thin_report_only
all,T+20,1,up_5_10pct,,148,148,124,136,109,21,0.1926605504587156,112,18,0.16071428571428573,112,0.6428571428571429,0.32142857142857145,115,0.1826086956521739,0.8173913043478261,0.056883620248571354,0.06744956902644361,0.07744983002367717,1.0,0.0,0.0,thin_report_only
all,T+20,1,up_gt_20pct,,17,17,17,16,13,6,0.46153846153846156,13,1,0.07692307692307693,14,0.9285714285714286,0.07142857142857142,14,0.14285714285714285,0.8571428571428571,0.25208335452609587,0.2693223600285721,0.32625699871760094,1.0,1.0,1.0,too_sparse_report_only
all,T+20,2,down_or_flat,,104,104,82,96,77,5,0.06493506493506493,76,5,0.06578947368421052,81,0.14814814814814814,0.8148148148148148,79,0.20253164556962025,0.759493670886076,-0.011274978210445763,-0.005122167075743755,-0.0024660882422585517,0.0,0.0,0.0,thin_report_only
all,T+20,2,up_0_5pct,,802,802,240,564,591,26,0.043993231810490696,589,28,0.04753820033955857,605,0.2909090909090909,0.6165289256198347,603,0.18739635157545606,0.7529021558872305,0.013385907892201732,0.022792021156117115,0.03378952456739576,0.0,0.0,0.0,sufficient
all,T+20,2,up_10_20pct,,111,111,93,104,84,13,0.15476190476190477,81,6,0.07407407407407407,86,0.9767441860465116,0.023255813953488372,84,0.25,0.75,0.11306149766195694,0.12614606527085592,0.15456385809963613,1.0,1.0,0.0,thin_report_only
all,T+20,2,up_5_10pct,,224,224,158,202,170,22,0.12941176470588237,167,15,0.08982035928143713,173,0.7283236994219653,0.23699421965317918,170,0.22941176470588234,0.7470588235294118,0.05875054204767877,0.06914846433632127,0.08185375553810004,1.0,0.0,0.0,sufficient
all,T+20,2,up_gt_20pct,,30,30,29,23,26,8,0.3076923076923077,25,1,0.04,26,1.0,0.0,26,0.15384615384615385,0.8461538461538461,0.227745432000294,0.24886569666526392,0.30446798424191307,1.0,1.0,1.0,too_sparse_report_only
all,T+20,3plus,down_or_flat,,34,34,33,32,23,4,0.17391304347826086,25,4,0.16,24,0.3333333333333333,0.5833333333333334,26,0.46153846153846156,0.5384615384615384,-0.017752733691738215,-0.00736366420128326,-0.0021566500252354626,0.0,0.0,0.0,too_sparse_report_only
all,T+20,3plus,missing_or_invalid,,7,7,7,3,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+20,3plus,up_0_5pct,,1074,1074,267,677,843,63,0.07473309608540925,831,59,0.07099879663056559,859,0.4342258440046566,0.5087310826542492,846,0.24940898345153664,0.7198581560283688,0.025318254021761077,0.035046205043028134,0.0430363636929757,0.0,0.0,0.0,sufficient
all,T+20,3plus,up_10_20pct,,799,799,301,524,631,167,0.26465927099841524,618,95,0.15372168284789645,650,0.9784615384615385,0.021538461538461538,639,0.3489827856025039,0.6384976525821596,0.1134553753719083,0.12837082420138346,0.1516017770716197,1.0,1.0,0.0,sufficient
all,T+20,3plus,up_5_10pct,,1488,1488,308,869,1182,151,0.12774957698815567,1156,103,0.08910034602076125,1208,0.7748344370860927,0.20860927152317882,1185,0.28945147679324895,0.6894514767932489,0.05988023642200496,0.06992498887205123,0.0833333286682017,1.0,0.0,0.0,sufficient
all,T+20,3plus,up_gt_20pct,,151,151,115,119,123,53,0.43089430894308944,117,20,0.17094017094017094,123,0.991869918699187,0.008130081300813009,118,0.17796610169491525,0.8220338983050848,0.22010847154280733,0.24691360770286264,0.29399278584315713,1.0,1.0,1.0,thin_report_only
all,T+3,0,no_fresh,,7823,7823,471,0,5962,594,0.0996309963099631,0,0,,6091,0.2684288294204564,0.699228369725825,0,,,,,,0.0,0.0,0.0,sufficient
all,T+3,1,down_or_flat,,259,259,173,212,199,24,0.12060301507537688,200,22,0.11,201,0.26865671641791045,0.7064676616915423,201,0.3383084577114428,0.6467661691542289,-0.016658029685256037,-0.007853395789016004,-0.0034403587576785633,0.0,0.0,0.0,sufficient
all,T+3,1,up_0_5pct,,988,988,305,628,772,94,0.12176165803108809,774,83,0.10723514211886305,798,0.46365914786967416,0.49373433583959897,797,0.3337515683814304,0.6398996235884568,0.009163131801443736,0.018172087761142097,0.02994568776925527,0.0,0.0,0.0,sufficient
all,T+3,1,up_10_20pct,,29,29,29,24,20,5,0.25,20,3,0.15,20,0.95,0.05,20,0.15,0.85,0.11230769524207473,0.13300491858710095,0.15187710686140177,1.0,1.0,0.0,too_sparse_report_only
all,T+3,1,up_5_10pct,,134,134,103,117,97,24,0.24742268041237114,95,19,0.2,97,0.8247422680412371,0.16494845360824742,96,0.3645833333333333,0.6354166666666666,0.05543913050208654,0.06514087805972857,0.07675185995582318,1.0,0.0,0.0,thin_report_only
all,T+3,1,up_gt_20pct,,7,7,7,5,6,2,0.3333333333333333,6,1,0.16666666666666666,6,1.0,0.0,6,0.0,1.0,0.2468374419675914,0.25615651300038356,0.32462913361983226,1.0,1.0,1.0,unusable
all,T+3,2,down_or_flat,,73,73,63,67,57,6,0.10526315789473684,57,6,0.10526315789473684,58,0.29310344827586204,0.6896551724137931,57,0.3508771929824561,0.6491228070175439,-0.016035004573396572,-0.006789587356887616,-0.0032414879544907516,0.0,0.0,0.0,thin_report_only
all,T+3,2,up_0_5pct,,593,593,249,438,470,59,0.125531914893617,466,48,0.10300429184549356,480,0.5145833333333333,0.4583333333333333,475,0.36,0.6063157894736843,0.01444041904379434,0.024305531410156345,0.03348550752564439,0.0,0.0,0.0,sufficient
all,T+3,2,up_10_20pct,,39,39,38,39,26,3,0.11538461538461539,27,2,0.07407407407407407,28,1.0,0.0,29,0.2413793103448276,0.7586206896551724,0.11306149766195694,0.1248458333281055,0.14957916605383115,1.0,1.0,0.0,too_sparse_report_only
all,T+3,2,up_5_10pct,,134,134,113,121,99,16,0.16161616161616163,99,8,0.08080808080808081,101,0.8514851485148515,0.1485148514851485,101,0.31683168316831684,0.6435643564356436,0.056604208715097026,0.06381042147814076,0.07895961242890703,1.0,0.0,0.0,thin_report_only
all,T+3,2,up_gt_20pct,,10,10,10,7,9,1,0.1111111111111111,9,0,0.0,9,1.0,0.0,9,0.0,1.0,0.2169614630740992,0.22804511608369316,0.2628563808834814,1.0,1.0,1.0,too_sparse_report_only
all,T+3,3plus,down_or_flat,,7,7,6,7,5,1,0.2,5,1,0.2,5,0.6,0.4,5,0.6,0.4,-0.007840726610745752,-0.007329002813106333,-0.002880450657245015,0.0,0.0,0.0,unusable
all,T+3,3plus,up_0_5pct,,415,415,209,310,327,47,0.1437308868501529,328,42,0.12804878048780488,332,0.5813253012048193,0.3855421686746988,333,0.36936936936936937,0.6066066066066066,0.024608219799992948,0.034722582177255434,0.04233050734246824,0.0,0.0,0.0,sufficient
all,T+3,3plus,up_10_20pct,,118,118,99,98,94,26,0.2765957446808511,93,17,0.1827956989247312,95,0.9052631578947369,0.09473684210526316,94,0.2872340425531915,0.7021276595744681,0.11427339500994882,0.12711588480386793,0.14993066765804647,1.0,1.0,0.0,thin_report_only
all,T+3,3plus,up_5_10pct,,356,356,201,292,266,45,0.16917293233082706,268,37,0.13805970149253732,273,0.8058608058608059,0.18681318681318682,274,0.33211678832116787,0.6532846715328468,0.05809810189719328,0.06685943570722053,0.0788662541532042,1.0,0.0,0.0,sufficient
all,T+3,3plus,up_gt_20pct,,18,18,18,12,16,3,0.1875,15,0,0.0,15,1.0,0.0,15,0.06666666666666667,0.9333333333333333,0.22042719082232026,0.2487035521564157,0.2623456202083526,1.0,1.0,1.0,too_sparse_report_only
all,T+30,0,no_fresh,,4660,4660,461,0,3511,325,0.09256622045001424,0,0,,3577,0.04920324294101202,0.9373776908023483,0,,,,,,0.0,0.0,0.0,sufficient
all,T+30,1,down_or_flat,,289,289,173,248,212,14,0.0660377358490566,210,13,0.06190476190476191,218,0.12385321100917432,0.8027522935779816,216,0.18518518518518517,0.7546296296296297,-0.01675976091011433,-0.00723238284405181,-0.0028901706222559387,0.0,0.0,0.0,sufficient
all,T+30,1,missing_or_invalid,,2,2,2,2,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+30,1,up_0_5pct,,751,751,278,517,592,43,0.07263513513513513,589,38,0.06451612903225806,611,0.18494271685761046,0.7430441898527005,606,0.11551155115511551,0.8432343234323433,0.00803376345325113,0.015712685502680346,0.02762061721745368,0.0,0.0,0.0,sufficient
all,T+30,1,up_10_20pct,,52,52,46,49,40,14,0.35,40,9,0.225,40,0.975,0.025,39,0.3076923076923077,0.6923076923076923,0.1196738329395794,0.13467402836295106,0.15496618082281532,1.0,1.0,0.0,thin_report_only
all,T+30,1,up_5_10pct,,131,131,110,119,96,18,0.1875,98,14,0.14285714285714285,99,0.6060606060606061,0.35353535353535354,101,0.16831683168316833,0.8316831683168316,0.05715002282077197,0.06808630985368724,0.07806287456021976,1.0,0.0,0.0,thin_report_only
all,T+30,1,up_gt_20pct,,21,21,21,20,14,7,0.5,14,1,0.07142857142857142,15,0.9333333333333333,0.06666666666666667,15,0.2,0.8,0.25208335452609587,0.2693223600285721,0.32625699871760094,1.0,1.0,1.0,too_sparse_report_only
all,T+30,2,down_or_flat,,124,124,95,114,89,5,0.056179775280898875,84,5,0.05952380952380952,94,0.19148936170212766,0.7553191489361702,88,0.26136363636363635,0.7159090909090909,-0.011274978210445763,-0.004661766416365898,-0.0021669043860839676,0.0,0.0,0.0,thin_report_only
all,T+30,2,up_0_5pct,,726,726,238,523,529,20,0.03780718336483932,518,19,0.03667953667953668,542,0.22693726937269373,0.6771217712177122,532,0.12218045112781954,0.8195488721804511,0.013287576138504564,0.022236191620330303,0.03286076056132142,0.0,0.0,0.0,sufficient
all,T+30,2,up_10_20pct,,113,113,93,106,83,12,0.14457831325301204,82,6,0.07317073170731707,85,0.9764705882352941,0.023529411764705882,84,0.21428571428571427,0.7857142857142857,0.11310525457419729,0.12753624670697294,0.16097557253953876,1.0,1.0,0.0,thin_report_only
all,T+30,2,up_5_10pct,,205,205,144,187,155,22,0.14193548387096774,153,15,0.09803921568627451,155,0.6967741935483871,0.2709677419354839,153,0.1895424836601307,0.803921568627451,0.059490096274503745,0.07071956143289193,0.08284687743581087,1.0,0.0,0.0,sufficient
all,T+30,2,up_gt_20pct,,32,32,30,26,28,8,0.2857142857142857,27,1,0.037037037037037035,29,1.0,0.0,29,0.1724137931034483,0.8275862068965517,0.22553857655309834,0.24110653631187917,0.30084834887715745,1.0,1.0,1.0,too_sparse_report_only
all,T+30,3plus,down_or_flat,,44,44,40,41,31,4,0.12903225806451613,31,4,0.12903225806451613,32,0.21875,0.6875,32,0.34375,0.625,-0.01656098948977816,-0.006516312762714194,-0.00022075240263813578,0.0,0.0,0.0,too_sparse_report_only
all,T+30,3plus,missing_or_invalid,,7,7,7,3,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+30,3plus,up_0_5pct,,1082,1082,267,684,840,58,0.06904761904761905,833,55,0.06602641056422569,858,0.38344988344988346,0.541958041958042,850,0.21411764705882352,0.7447058823529412,0.023552548261763062,0.03448281846945678,0.04260565471081196,0.0,0.0,0.0,sufficient
all,T+30,3plus,up_10_20pct,,978,978,313,624,787,181,0.22998729351969505,768,100,0.13020833333333334,809,0.9826946847960445,0.0173053152039555,791,0.3501896333754741,0.6333754740834386,0.11283145776852493,0.12824458352935564,0.1512227678205662,1.0,1.0,0.0,sufficient
all,T+30,3plus,up_5_10pct,,1581,1581,312,905,1251,148,0.11830535571542766,1219,102,0.08367514356029532,1279,0.7693510555121188,0.21266614542611414,1249,0.2866293034427542,0.6893514811849479,0.06038142731309226,0.07062146968756933,0.08409507418479367,1.0,0.0,0.0,sufficient
all,T+30,3plus,up_gt_20pct,,205,205,138,157,165,71,0.4303030303030303,157,26,0.16560509554140126,164,0.9939024390243902,0.006097560975609756,158,0.21518987341772153,0.7848101265822784,0.22016814480847735,0.2474576012562899,0.2939313704787536,1.0,1.0,1.0,sufficient
all,T+5,0,no_fresh,,6763,6763,470,0,5108,469,0.09181675802662491,0,0,,5221,0.21509289408159357,0.7533039647577092,0,,,,,,0.0,0.0,0.0,sufficient
all,T+5,1,down_or_flat,,270,270,176,227,205,23,0.11219512195121951,207,21,0.10144927536231885,208,0.2692307692307692,0.7067307692307693,209,0.33014354066985646,0.6555023923444976,-0.016564656458652516,-0.007188344907069211,-0.0027440959200765724,0.0,0.0,0.0,sufficient
all,T+5,1,missing_or_invalid,,1,1,1,1,1,0,0.0,1,0,0.0,1,0.0,1.0,0,,,,,,0.0,0.0,0.0,unusable
all,T+5,1,up_0_5pct,,1093,1093,302,677,885,93,0.10508474576271186,887,83,0.0935738444193912,901,0.43507214206437295,0.5127635960044395,900,0.3011111111111111,0.6588888888888889,0.008941893044958515,0.016825131013362915,0.0283400536161873,0.0,0.0,0.0,sufficient
