date,side,block_reason,order_count,blocked_order_count,blocked_notional,block_rate,limit_rule_source
2022-07-08,buy,filled,270,0,4526730.511540922,0.0,config_default
2022-07-08,sell,filled,270,0,4517418.297946002,0.0,config_default
2022-07-11,buy,filled,273,0,4719319.3476455705,0.0,config_default
2022-07-11,sell,filled,273,0,4718780.987572436,0.0,config_default
2022-07-12,buy,filled,264,0,4324081.998558506,0.0,config_default
2022-07-12,sell,filled,264,0,4319250.709314693,0.0,config_default
2022-07-13,buy,filled,219,0,3679906.3917905376,0.0,config_default
2022-07-13,sell,filled,219,0,3718402.5132927056,0.0,config_default
2022-07-14,buy,filled,207,0,3564089.5732230144,0.0,config_default
2022-07-14,sell,filled,207,0,3568626.422064409,0.0,config_default
2022-07-15,buy,filled,231,0,3939377.2946582385,0.0,config_default
2022-07-15,sell,filled,231,0,3990272.3354561017,0.0,config_default
2022-07-18,buy,filled,252,0,4329772.985249965,0.0,config_default
2022-07-18,sell,filled,252,0,4358130.006723442,0.0,config_default
2022-07-19,buy,filled,261,0,4284881.542909399,0.0,config_default
2022-07-19,sell,filled,261,0,4242381.731935043,0.0,config_default
2022-07-20,buy,filled,222,0,3772931.583278484,0.0,config_default
2022-07-20,sell,filled,222,0,3714146.336642505,0.0,config_default
2022-07-21,buy,filled,237,0,4022717.5059626573,0.0,config_default
2022-07-21,sell,filled,237,0,4011330.658316383,0.0,config_default
2022-07-22,buy,filled,252,0,4207479.3072073,0.0,config_default
2022-07-22,sell,filled,252,0,4249682.418826806,0.0,config_default
2022-07-25,buy,filled,231,0,3900561.8258509994,0.0,config_default
2022-07-25,sell,filled,231,0,3850485.1935246326,0.0,config_default
2022-07-26,buy,filled,213,0,3603758.3142076596,0.0,config_default
2022-07-26,sell,filled,213,0,3584523.762678889,0.0,config_default
2022-07-27,buy,filled,216,0,3629693.3168155155,0.0,config_default
2022-07-27,sell,filled,216,0,3631021.9425588334,0.0,config_default
2022-07-28,buy,filled,255,0,4241897.612840891,0.0,config_default
2022-07-28,sell,filled,255,0,4269232.539268879,0.0,config_default
2022-07-29,buy,filled,243,0,4028842.330552989,0.0,config_default
2022-07-29,sell,filled,243,0,4064104.312518904,0.0,config_default
2022-08-01,buy,filled,267,0,4510508.7555311,0.0,config_default
2022-08-01,sell,filled,267,0,4563417.69820705,0.0,config_default
2022-08-02,buy,filled,204,0,3467836.206567767,0.0,config_default
2022-08-02,sell,filled,204,0,3455390.5606641425,0.0,config_default
2022-08-03,buy,filled,219,0,3620052.052570525,0.0,config_default
2022-08-03,sell,filled,219,0,3610752.853464798,0.0,config_default
2022-08-04,buy,filled,207,0,3390567.102909342,0.0,config_default
2022-08-04,sell,filled,207,0,3445117.6615548157,0.0,config_default
2022-08-05,buy,filled,228,0,3749263.0716239866,0.0,config_default
2022-08-05,sell,filled,228,0,3737991.089104343,0.0,config_default
2022-08-08,buy,filled,267,0,4409736.061099424,0.0,config_default
2022-08-08,sell,filled,267,0,4409853.338018578,0.0,config_default
2022-08-09,buy,filled,270,0,4389509.7231817255,0.0,config_default
2022-08-09,sell,filled,270,0,4364699.898486154,0.0,config_default
2022-08-10,buy,filled,243,0,4063122.2961287973,0.0,config_default
2022-08-10,sell,filled,243,0,3967765.58836363,0.0,config_default
2022-08-11,buy,filled,264,0,4385069.012653478,0.0,config_default
2022-08-11,sell,filled,264,0,4549468.146328768,0.0,config_default
2022-08-12,buy,filled,270,0,4465238.146286125,0.0,config_default
2022-08-12,sell,filled,270,0,4428201.716291538,0.0,config_default
2022-08-15,buy,filled,306,0,5018939.441403425,0.0,config_default
2022-08-15,sell,filled,306,0,5013772.01397236,0.0,config_default
2022-08-16,buy,filled,234,0,4019764.2224430414,0.0,config_default
2022-08-16,sell,filled,234,0,4036952.5613745833,0.0,config_default
2022-08-17,buy,filled,270,0,4451886.561879811,0.0,config_default
2022-08-17,sell,filled,270,0,4486322.713492593,0.0,config_default
2022-08-18,buy,filled,291,0,4769679.671633729,0.0,config_default
2022-08-18,sell,filled,291,0,4859649.862484644,0.0,config_default
2022-08-19,buy,filled,300,0,4784266.315097126,0.0,config_default
2022-08-19,sell,filled,300,0,4794591.054330239,0.0,config_default
2022-08-22,buy,filled,309,0,4992329.587335308,0.0,config_default
2022-08-22,sell,filled,309,0,4992674.529921609,0.0,config_default
2022-08-23,buy,filled,249,0,4181883.622082315,0.0,config_default
2022-08-23,sell,filled,249,0,4153014.433231495,0.0,config_default
2022-08-24,buy,filled,279,0,4505116.185157743,0.0,config_default
2022-08-24,sell,filled,279,0,4526679.030060952,0.0,config_default
2022-08-25,buy,filled,255,0,4164078.95014081,0.0,config_default
2022-08-25,sell,filled,255,0,4196904.0599879855,0.0,config_default
2022-08-26,buy,filled,270,0,4336873.551636549,0.0,config_default
2022-08-26,sell,filled,270,0,4457947.41065126,0.0,config_default
2022-08-29,buy,filled,270,0,4378954.030709438,0.0,config_default
2022-08-29,sell,filled,270,0,4346978.187998743,0.0,config_default
2022-08-30,buy,filled,210,0,3479810.1014659475,0.0,config_default
2022-08-30,sell,filled,210,0,3449903.747540512,0.0,config_default
2022-08-31,buy,filled,273,0,4407762.291793848,0.0,config_default
2022-08-31,sell,filled,273,0,4379659.631366792,0.0,config_default
2022-09-01,buy,filled,294,0,4693556.681741737,0.0,config_default
2022-09-01,sell,filled,294,0,4728803.543857402,0.0,config_default
2022-09-02,buy,filled,216,0,3570894.443414661,0.0,config_default
2022-09-02,sell,filled,216,0,3585510.3336261646,0.0,config_default
2022-09-05,buy,filled,234,0,3944278.3844863246,0.0,config_default
2022-09-05,sell,filled,234,0,3900364.705893105,0.0,config_default
2022-09-06,buy,filled,261,0,4186980.8716739463,0.0,config_default
2022-09-06,sell,filled,261,0,4146275.7720615026,0.0,config_default
2022-09-07,buy,filled,276,0,4464484.953899151,0.0,config_default
2022-09-07,sell,filled,276,0,4423608.21543778,0.0,config_default
2022-09-08,buy,filled,267,0,4417104.484000986,0.0,config_default
2022-09-08,sell,filled,267,0,4345931.364277691,0.0,config_default
2022-09-09,buy,filled,252,0,4191101.3303326373,0.0,config_default
2022-09-09,sell,filled,252,0,4205203.177157878,0.0,config_default
2022-09-13,buy,filled,291,0,4924882.405953562,0.0,config_default
2022-09-13,sell,filled,291,0,4852752.397608104,0.0,config_default
2022-09-14,buy,filled,267,0,4450676.857199447,0.0,config_default
2022-09-14,sell,filled,267,0,4448179.763847803,0.0,config_default
2022-09-14,sell,limit_down_sell_block,3,3,26386.58291667901,1.0,config_default
2022-09-15,buy,filled,267,0,4429118.049606322,0.0,config_default
2022-09-15,sell,filled,267,0,4302876.047586017,0.0,config_default
2022-09-16,buy,filled,225,0,3734165.3839001274,0.0,config_default
2022-09-16,sell,filled,225,0,3939045.0470966194,0.0,config_default
2022-09-19,buy,filled,234,0,3816782.245145633,0.0,config_default
2022-09-19,sell,filled,234,0,3783143.4856246756,0.0,config_default
2022-09-20,buy,filled,219,0,3663284.2334493734,0.0,config_default
2022-09-20,sell,filled,219,0,3709691.3092366504,0.0,config_default
2022-09-21,buy,filled,249,0,4150895.951477877,0.0,config_default
2022-09-21,sell,filled,249,0,4180478.4291715655,0.0,config_default
2022-09-22,buy,filled,261,0,4193257.84680891,0.0,config_default
2022-09-22,sell,filled,261,0,4310488.295343032,0.0,config_default
2022-09-23,buy,filled,237,0,3877251.2578602866,0.0,config_default
2022-09-23,sell,filled,237,0,3892323.234142286,0.0,config_default
2022-09-26,buy,filled,240,0,3944722.090118573,0.0,config_default
2022-09-26,sell,filled,237,0,3974008.5745544173,0.0,config_default
2022-09-27,buy,filled,228,0,3777399.10713515,0.0,config_default
2022-09-27,sell,filled,228,0,3711533.5735559273,0.0,config_default
2022-09-28,buy,filled,231,0,3825099.531594204,0.0,config_default
2022-09-28,sell,filled,231,0,3812892.582684266,0.0,config_default
2022-09-29,buy,filled,246,0,3888954.200646544,0.0,config_default
2022-09-29,sell,filled,246,0,3989841.526122561,0.0,config_default
2022-09-30,buy,filled,243,0,3900924.6384243565,0.0,config_default
2022-09-30,sell,filled,243,0,3919749.4596069553,0.0,config_default
2022-10-10,buy,filled,276,0,4410283.045688228,0.0,config_default
2022-10-10,sell,filled,276,0,4430388.549436532,0.0,config_default
2022-10-11,buy,filled,246,0,3772411.5369402915,0.0,config_default
2022-10-11,sell,filled,246,0,3719634.8528835317,0.0,config_default
2022-10-12,buy,filled,240,0,3655600.4584469814,0.0,config_default
2022-10-12,sell,filled,240,0,3664814.126180638,0.0,config_default
2022-10-13,buy,filled,228,0,3580767.921343815,0.0,config_default
2022-10-13,sell,filled,228,0,3619364.9076971617,0.0,config_default
2022-10-14,buy,filled,234,0,3847062.415429355,0.0,config_default
2022-10-14,sell,filled,234,0,3869908.6749084163,0.0,config_default
2022-10-17,buy,filled,264,0,4227453.111117103,0.0,config_default
2022-10-17,sell,filled,264,0,4095881.3438680023,0.0,config_default
2022-10-18,buy,filled,249,0,4036520.6287697717,0.0,config_default
2022-10-18,sell,filled,249,0,4124210.8694717265,0.0,config_default
2022-10-19,buy,filled,237,0,3892358.847907907,0.0,config_default
2022-10-19,sell,filled,237,0,3978240.5954353213,0.0,config_default
2022-10-20,buy,filled,258,0,3996814.333258656,0.0,config_default
2022-10-20,sell,filled,258,0,3953463.894968302,0.0,config_default
2022-10-21,buy,filled,252,0,3940540.6547387736,0.0,config_default
2022-10-21,sell,filled,252,0,3907314.2104382245,0.0,config_default
2022-10-24,buy,filled,270,0,4245763.8331947625,0.0,config_default
2022-10-24,sell,filled,270,0,4208746.467961068,0.0,config_default
2022-10-25,buy,filled,240,0,3619192.3687764085,0.0,config_default
2022-10-25,sell,filled,240,0,3651046.8879907406,0.0,config_default
2022-10-26,buy,filled,237,0,3603945.017853776,0.0,config_default
2022-10-26,sell,filled,237,0,3635309.566568547,0.0,config_default
2022-10-27,buy,filled,237,0,3770165.5828352063,0.0,config_default
2022-10-27,sell,filled,228,0,3636815.2456591586,0.0,config_default
2022-10-27,sell,limit_down_sell_block,12,12,179921.24230837382,1.0,config_default
2022-10-28,buy,filled,219,0,3326655.19692117,0.0,config_default
2022-10-28,sell,filled,210,0,3271958.144371435,0.0,config_default
2022-10-28,sell,limit_down_sell_block,15,15,187796.1660801033,1.0,config_default
2022-10-31,buy,filled,258,0,3854123.019654686,0.0,config_default
2022-10-31,sell,filled,246,0,3606007.285775603,0.0,config_default
2022-10-31,sell,limit_down_sell_block,12,12,145882.0942768298,1.0,config_default
2022-11-01,buy,filled,228,0,3507151.229699299,0.0,config_default
2022-11-01,sell,filled,228,0,3572299.6051867874,0.0,config_default
2022-11-02,buy,filled,252,0,3778167.8710555555,0.0,config_default
2022-11-02,sell,filled,252,0,3727289.2879098877,0.0,config_default
2022-11-03,buy,filled,246,0,3886888.2320720996,0.0,config_default
2022-11-03,sell,filled,246,0,3867729.9169762596,0.0,config_default
2022-11-04,buy,filled,276,0,4127194.751966185,0.0,config_default
2022-11-04,sell,filled,276,0,4176881.580520088,0.0,config_default
2022-11-07,buy,filled,306,0,4708479.835593606,0.0,config_default
2022-11-07,sell,filled,306,0,4643083.643164966,0.0,config_default
2022-11-08,buy,filled,270,0,4217696.772147443,0.0,config_default
2022-11-08,sell,filled,270,0,4218670.804977756,0.0,config_default
2022-11-09,buy,filled,270,0,4198192.409659515,0.0,config_default
2022-11-09,sell,filled,270,0,4205456.712097077,0.0,config_default
2022-11-10,buy,filled,255,0,3947740.4158609184,0.0,config_default
2022-11-10,sell,filled,246,0,3806380.119855991,0.0,config_default
2022-11-10,sell,limit_down_sell_block,15,15,177460.10682525556,1.0,config_default
2022-11-11,buy,filled,234,0,3713821.738061109,0.0,config_default
2022-11-11,sell,filled,225,0,3555927.660485111,0.0,config_default
2022-11-11,sell,limit_down_sell_block,15,15,159919.86701404213,1.0,config_default
2022-11-14,buy,filled,279,0,4375803.833275734,0.0,config_default
2022-11-14,sell,filled,279,0,4470543.375135593,0.0,config_default
2022-11-15,buy,filled,246,0,3726360.1330672246,0.0,config_default
2022-11-15,sell,filled,246,0,3835074.726283993,0.0,config_default
2022-11-16,buy,filled,270,0,4074185.5606461805,0.0,config_default
2022-11-16,sell,filled,270,0,4022090.9204512383,0.0,config_default
2022-11-17,buy,filled,276,0,4236977.530618172,0.0,config_default
2022-11-17,sell,filled,276,0,4252178.073940889,0.0,config_default
2022-11-18,buy,filled,264,0,4090353.8264684305,0.0,config_default
2022-11-18,sell,filled,264,0,4051776.636974145,0.0,config_default
2022-11-21,buy,filled,279,0,4407745.067582935,0.0,config_default
2022-11-21,sell,filled,279,0,4378421.044304257,0.0,config_default
2022-11-22,buy,filled,270,0,4174716.9434614233,0.0,config_default
2022-11-22,sell,filled,270,0,4100853.4777150513,0.0,config_default
2022-11-23,buy,filled,249,0,3784795.2401140053,0.0,config_default
2022-11-23,sell,filled,240,0,3585548.0958238,0.0,config_default
2022-11-23,sell,limit_down_sell_block,21,21,349625.97724092146,1.0,config_default
2022-11-24,buy,filled,267,0,4004610.810653619,0.0,config_default
2022-11-24,sell,filled,267,0,3997890.2620283626,0.0,config_default
2022-11-25,buy,filled,258,0,3950194.776580275,0.0,config_default
2022-11-25,sell,filled,258,0,3901359.8461873396,0.0,config_default
2022-11-25,sell,limit_down_sell_block,6,6,66908.89525839165,1.0,config_default
2022-11-28,buy,filled,282,0,4049724.7489362876,0.0,config_default
2022-11-28,sell,filled,273,0,3857321.7699383874,0.0,config_default
2022-11-28,sell,limit_down_sell_block,21,21,343212.87636331166,1.0,config_default
2022-11-29,buy,filled,279,0,4143713.5059279962,0.0,config_default
2022-11-29,sell,filled,279,0,4101773.0966676627,0.0,config_default
2022-11-30,buy,filled,282,0,4192812.6275395914,0.0,config_default
2022-11-30,sell,filled,282,0,4229843.84995013,0.0,config_default
2022-12-01,buy,filled,312,0,4731651.853526184,0.0,config_default
2022-12-01,sell,filled,312,0,4858333.776892766,0.0,config_default
2022-12-02,buy,filled,291,0,4363090.176854176,0.0,config_default
2022-12-02,sell,filled,291,0,4395952.4186736625,0.0,config_default
2022-12-05,buy,filled,282,0,4449858.140614474,0.0,config_default
2022-12-05,sell,filled,279,0,4438473.414527134,0.0,config_default
2022-12-05,sell,suspended_or_missing_open,3,3,62291.353174658056,1.0,config_default
2022-12-06,buy,filled,294,0,4433691.984078376,0.0,config_default
2022-12-06,sell,filled,294,0,4447382.947141421,0.0,config_default
2022-12-07,buy,filled,270,0,4184301.671626589,0.0,config_default
2022-12-07,sell,filled,270,0,4283897.67660833,0.0,config_default
2022-12-08,buy,filled,264,0,4119767.092339153,0.0,config_default
2022-12-08,sell,filled,264,0,4093885.8894971227,0.0,config_default
2022-12-09,buy,filled,270,0,4161048.4028430143,0.0,config_default
2022-12-09,sell,filled,270,0,4150437.9735359657,0.0,config_default
2022-12-12,buy,filled,264,0,4223599.307559813,0.0,config_default
2022-12-12,sell,filled,261,0,4202532.072224553,0.0,config_default
2022-12-12,sell,suspended_or_missing_open,3,3,62291.353174658056,1.0,config_default
2022-12-13,buy,filled,276,0,4180384.947940679,0.0,config_default
2022-12-13,sell,filled,276,0,4146920.7812889377,0.0,config_default
2022-12-14,buy,filled,282,0,4323432.213260867,0.0,config_default
2022-12-14,sell,filled,282,0,4291501.303903883,0.0,config_default
2022-12-15,buy,filled,264,0,4105056.1964724483,0.0,config_default
2022-12-15,sell,filled,264,0,4125298.430861312,0.0,config_default
2022-12-16,buy,filled,270,0,4193516.8843149985,0.0,config_default
2022-12-16,sell,filled,270,0,4132304.097511334,0.0,config_default
2022-12-19,buy,filled,276,0,4203873.06245356,0.0,config_default
2022-12-19,sell,filled,264,0,3887662.4559525605,0.0,config_default
2022-12-19,sell,suspended_or_missing_open,24,24,538812.1946653703,1.0,config_default
2022-12-20,buy,filled,249,0,3828749.2286166935,0.0,config_default
2022-12-20,sell,filled,249,0,3788981.9775490216,0.0,config_default
2022-12-21,buy,filled,207,0,3281945.2542720553,0.0,config_default
2022-12-21,sell,filled,207,0,3280581.6950238068,0.0,config_default
2022-12-22,buy,filled,207,0,3320090.1689213985,0.0,config_default
2022-12-22,sell,filled,207,0,3221366.924861318,0.0,config_default
2022-12-23,buy,filled,210,0,3325853.348143287,0.0,config_default
2022-12-23,sell,filled,210,0,3258690.5083532096,0.0,config_default
2022-12-26,buy,filled,228,0,3725847.415838137,0.0,config_default
2022-12-26,sell,filled,228,0,3759348.2536117896,0.0,config_default
2022-12-27,buy,filled,240,0,3844127.557448274,0.0,config_default
2022-12-27,sell,filled,240,0,3836009.3752117925,0.0,config_default
2022-12-28,buy,filled,234,0,3690597.849298291,0.0,config_default
2022-12-28,sell,filled,234,0,3682672.80055342,0.0,config_default
2022-12-29,buy,filled,243,0,3797637.191887714,0.0,config_default
2022-12-29,sell,filled,243,0,3774380.8800767697,0.0,config_default
2022-12-30,buy,filled,231,0,3624287.261452192,0.0,config_default
2022-12-30,sell,filled,231,0,3573138.9512039544,0.0,config_default
2023-01-03,buy,filled,252,0,4126922.688118699,0.0,config_default
2023-01-03,sell,filled,252,0,4177997.9748299057,0.0,config_default
2023-01-04,buy,filled,297,0,4400333.016556331,0.0,config_default
2023-01-04,sell,filled,297,0,4324956.292435612,0.0,config_default
2023-01-05,buy,filled,270,0,4149588.6654307777,0.0,config_default
2023-01-05,sell,filled,270,0,4196203.816650961,0.0,config_default
2023-01-06,buy,filled,279,0,4381786.882412353,0.0,config_default
2023-01-06,sell,filled,279,0,4335804.573030893,0.0,config_default
2023-01-09,buy,filled,261,0,4200683.701681729,0.0,config_default
2023-01-09,sell,filled,261,0,4231055.373041939,0.0,config_default
2023-01-10,buy,filled,261,0,4170790.357701521,0.0,config_default
2023-01-10,sell,filled,261,0,4190975.8589823507,0.0,config_default
2023-01-11,buy,filled,234,0,3775314.612477316,0.0,config_default
2023-01-11,sell,filled,234,0,3708509.950707477,0.0,config_default
2023-01-12,buy,filled,294,0,4517194.455228425,0.0,config_default
2023-01-12,sell,filled,294,0,4482054.166907619,0.0,config_default
2023-01-13,buy,filled,285,0,4424940.928599992,0.0,config_default
2023-01-13,sell,filled,285,0,4445988.002408428,0.0,config_default
2023-01-16,buy,filled,282,0,4595715.803255433,0.0,config_default
2023-01-16,sell,filled,282,0,4598854.202885189,0.0,config_default
2023-01-17,buy,filled,288,0,4663975.355829119,0.0,config_default
2023-01-17,sell,filled,288,0,4726304.031055544,0.0,config_default
2023-01-18,buy,filled,261,0,4137969.502364297,0.0,config_default
2023-01-18,sell,filled,261,0,4145418.4132955954,0.0,config_default
2023-01-19,buy,filled,249,0,3995629.483447457,0.0,config_default
2023-01-19,sell,filled,249,0,4005072.229891097,0.0,config_default
2023-01-20,buy,filled,261,0,4262056.698225679,0.0,config_default
2023-01-20,sell,filled,261,0,4322246.089690565,0.0,config_default
2023-01-30,buy,filled,282,0,4661593.119143489,0.0,config_default
2023-01-30,sell,filled,282,0,4692941.799149127,0.0,config_default
2023-01-31,buy,filled,288,0,4646318.261443592,0.0,config_default
2023-01-31,sell,filled,288,0,4697939.065288465,0.0,config_default
2023-02-01,buy,filled,291,0,4793402.878685612,0.0,config_default
2023-02-01,sell,filled,291,0,4963364.459125008,0.0,config_default
2023-02-02,buy,filled,288,0,4630970.531809071,0.0,config_default
2023-02-02,sell,filled,288,0,4685573.952204801,0.0,config_default
2023-02-03,buy,filled,285,0,4463651.554079184,0.0,config_default
2023-02-03,sell,filled,285,0,4454885.795874101,0.0,config_default
2023-02-06,buy,filled,327,0,5152573.043103078,0.0,config_default
2023-02-06,sell,filled,327,0,5159193.826739049,0.0,config_default
2023-02-07,buy,filled,294,0,4580436.1602094695,0.0,config_default
2023-02-07,sell,filled,294,0,4544916.793036678,0.0,config_default
2023-02-08,buy,filled,270,0,4278802.356074991,0.0,config_default
2023-02-08,sell,filled,270,0,4263810.340889248,0.0,config_default
2023-02-09,buy,filled,273,0,4309715.6480509695,0.0,config_default
2023-02-09,buy,limit_up_buy_block,9,9,111151.33874673044,1.0,config_default
2023-02-09,sell,filled,282,0,4410196.43753203,0.0,config_default
2023-02-10,buy,filled,273,0,4307432.824806908,0.0,config_default
2023-02-10,sell,filled,267,0,4165550.704401966,0.0,config_default
2023-02-13,buy,filled,309,0,4849208.192231562,0.0,config_default
2023-02-13,sell,filled,309,0,4845613.994068184,0.0,config_default
2023-02-14,buy,filled,264,0,4248152.51540839,0.0,config_default
2023-02-14,sell,filled,264,0,4260863.679162769,0.0,config_default
2023-02-15,buy,filled,240,0,3908088.5233691363,0.0,config_default
2023-02-15,sell,filled,240,0,3903139.9435051517,0.0,config_default
2023-02-16,buy,filled,267,0,4109889.3892928334,0.0,config_default
2023-02-16,sell,filled,267,0,4046997.418142806,0.0,config_default
2023-02-17,buy,filled,312,0,4683940.468011671,0.0,config_default
2023-02-17,sell,filled,312,0,4758138.732642484,0.0,config_default
2023-02-20,buy,filled,273,0,4283191.095612424,0.0,config_default
2023-02-20,sell,filled,273,0,4265763.061084769,0.0,config_default
2023-02-21,buy,filled,348,0,5263401.424707538,0.0,config_default
2023-02-21,sell,filled,348,0,5227642.081724202,0.0,config_default
2023-02-22,buy,filled,330,0,5064300.748302837,0.0,config_default
2023-02-22,sell,filled,330,0,5110197.689988499,0.0,config_default
2023-02-23,buy,filled,312,0,4732934.206468017,0.0,config_default
2023-02-23,sell,filled,312,0,4719969.741294653,0.0,config_default
2023-02-24,buy,filled,261,0,4089074.603345704,0.0,config_default
2023-02-24,sell,filled,261,0,4084494.3364455714,0.0,config_default
2023-02-27,buy,filled,300,0,4662803.755235318,0.0,config_default
2023-02-27,sell,filled,300,0,4618398.859708637,0.0,config_default
2023-02-28,buy,filled,264,0,4132020.2987606996,0.0,config_default
2023-02-28,sell,filled,264,0,4113234.1505263075,0.0,config_default
2023-03-01,buy,filled,318,0,4949432.240850465,0.0,config_default
2023-03-01,sell,filled,318,0,4922546.502451443,0.0,config_default
2023-03-02,buy,filled,273,0,4271615.703511,0.0,config_default
2023-03-02,sell,filled,273,0,4225179.843198673,0.0,config_default
2023-03-03,buy,filled,291,0,4544056.07436801,0.0,config_default
2023-03-03,sell,filled,291,0,4541059.154122531,0.0,config_default
2023-03-06,buy,filled,282,0,4576367.395138565,0.0,config_default
2023-03-06,sell,filled,282,0,4567060.8706522295,0.0,config_default
2023-03-07,buy,filled,300,0,4617583.915880684,0.0,config_default
2023-03-07,sell,filled,300,0,4666078.117622702,0.0,config_default
2023-03-08,buy,filled,321,0,4784803.058064356,0.0,config_default
2023-03-08,sell,filled,321,0,4816009.8075509425,0.0,config_default
2023-03-09,buy,filled,279,0,4391433.94805721,0.0,config_default
2023-03-09,sell,filled,279,0,4361392.830714023,0.0,config_default
2023-03-10,buy,filled,282,0,4415056.899238852,0.0,config_default
2023-03-10,sell,filled,282,0,4435407.931177331,0.0,config_default
2023-03-13,buy,filled,282,0,4375255.887394852,0.0,config_default
2023-03-13,sell,filled,282,0,4375588.343125623,0.0,config_default
2023-03-14,buy,filled,273,0,4155450.7520386707,0.0,config_default
2023-03-14,sell,filled,273,0,4083762.279750878,0.0,config_default
2023-03-15,buy,filled,285,0,4335809.70212609,0.0,config_default
2023-03-15,sell,filled,285,0,4408827.851985655,0.0,config_default
2023-03-16,buy,filled,267,0,4031844.4231362725,0.0,config_default
2023-03-16,sell,filled,267,0,4022878.6799655473,0.0,config_default
2023-03-17,buy,filled,273,0,4133298.346467327,0.0,config_default
2023-03-17,sell,filled,273,0,4142356.813109,0.0,config_default
2023-03-20,buy,filled,288,0,4335774.949390263,0.0,config_default
2023-03-20,sell,filled,288,0,4446170.815700823,0.0,config_default
2023-03-21,buy,filled,273,0,4044014.7594448435,0.0,config_default
2023-03-21,sell,filled,273,0,4106497.5097787073,0.0,config_default
2023-03-22,buy,filled,270,0,4135658.78832304,0.0,config_default
2023-03-22,sell,filled,270,0,4104572.6355781164,0.0,config_default
2023-03-23,buy,filled,294,0,4415995.594647362,0.0,config_default
2023-03-23,sell,filled,294,0,4408108.319465739,0.0,config_default
2023-03-24,buy,filled,255,0,3928129.5082249674,0.0,config_default
2023-03-24,sell,filled,255,0,3964362.9456670964,0.0,config_default
2023-03-27,buy,filled,291,0,4467023.404648276,0.0,config_default
2023-03-27,sell,filled,291,0,4480996.738310041,0.0,config_default
2023-03-28,buy,filled,270,0,4006965.6827293094,0.0,config_default
2023-03-28,buy,limit_up_buy_block,3,3,66635.4371871642,1.0,config_default
2023-03-28,sell,filled,273,0,4049304.713940319,0.0,config_default
2023-03-29,buy,filled,297,0,4484479.361033231,0.0,config_default
2023-03-29,buy,limit_up_buy_block,9,9,142519.59063021746,1.0,config_default
2023-03-29,sell,filled,306,0,4674181.625304639,0.0,config_default
2023-03-30,buy,filled,282,0,4251711.020900772,0.0,config_default
2023-03-30,sell,filled,276,0,4193445.844649875,0.0,config_default
2023-03-31,buy,filled,294,0,4479203.311459148,0.0,config_default
2023-03-31,sell,filled,294,0,4412841.753918839,0.0,config_default
2023-04-03,buy,filled,282,0,4593434.023395565,0.0,config_default
2023-04-03,sell,filled,282,0,4591838.39411116,0.0,config_default
2023-04-04,buy,filled,243,0,3860251.0291504893,0.0,config_default
2023-04-04,sell,filled,243,0,3884908.4551343615,0.0,config_default
2023-04-06,buy,filled,270,0,4137934.385767796,0.0,config_default
2023-04-06,sell,filled,270,0,4234040.802765857,0.0,config_default
2023-04-07,buy,filled,273,0,4184014.111313249,0.0,config_default
2023-04-07,sell,filled,273,0,4248312.742013912,0.0,config_default
2023-04-10,buy,filled,273,0,4342755.34574285,0.0,config_default
2023-04-10,sell,filled,273,0,4335714.1048840955,0.0,config_default
2023-04-11,buy,filled,261,0,4111835.3338097623,0.0,config_default
2023-04-11,sell,filled,261,0,4134257.5094858813,0.0,config_default
2023-04-12,buy,filled,294,0,4548523.406125103,0.0,config_default
2023-04-12,sell,filled,294,0,4620120.8017874835,0.0,config_default
2023-04-13,buy,filled,264,0,4134901.386833426,0.0,config_default
2023-04-13,sell,filled,264,0,4095809.6777720596,0.0,config_default
2023-04-14,buy,filled,258,0,4032018.798019441,0.0,config_default
2023-04-14,sell,filled,258,0,4042149.665284182,0.0,config_default
2023-04-17,buy,filled,264,0,4256706.506437768,0.0,config_default
2023-04-17,sell,filled,264,0,4260478.112249378,0.0,config_default
2023-04-18,buy,filled,297,0,4517301.555367431,0.0,config_default
2023-04-18,sell,filled,297,0,4548417.802026667,0.0,config_default
2023-04-19,buy,filled,300,0,4589926.160314375,0.0,config_default
2023-04-19,sell,filled,300,0,4631181.386341838,0.0,config_default
2023-04-20,buy,filled,312,0,4755887.427471846,0.0,config_default
2023-04-20,sell,filled,312,0,4725395.524241929,0.0,config_default
2023-04-21,buy,filled,288,0,4469829.437902575,0.0,config_default
2023-04-21,sell,filled,288,0,4482114.702015433,0.0,config_default
2023-04-24,buy,filled,297,0,4526118.1523156045,0.0,config_default
2023-04-24,sell,filled,297,0,4441390.089036514,0.0,config_default
2023-04-25,buy,filled,237,0,3711337.135371666,0.0,config_default
2023-04-25,sell,filled,237,0,3771760.684828689,0.0,config_default
2023-04-26,buy,filled,258,0,3865309.0480456613,0.0,config_default
2023-04-26,sell,filled,258,0,3930741.0216387403,0.0,config_default
2023-04-27,buy,filled,276,0,4054379.1425968977,0.0,config_default
2023-04-27,sell,filled,276,0,3935951.7047569947,0.0,config_default
2023-04-28,buy,filled,267,0,4043290.922328154,0.0,config_default
2023-04-28,sell,filled,267,0,4089311.9486179254,0.0,config_default
2023-05-04,buy,filled,291,0,4540006.065448177,0.0,config_default
2023-05-04,sell,filled,291,0,4640977.544620413,0.0,config_default
2023-05-05,buy,filled,279,0,4177604.4111133763,0.0,config_default
2023-05-05,sell,filled,279,0,4257046.824653582,0.0,config_default
