date,portfolio_id,estimated_trade_notional,money_available,participation_rate_proxy,capacity_warning,pass
2021-09-16,topk_50_dropout_5_daily_label_10d,233782.85248067018,13642760200.0,1.713603765319207e-05,False,True
2021-09-17,topk_50_dropout_5_daily_label_10d,218318.43958801986,16190396832.0,1.348444030454632e-05,False,True
2021-09-22,topk_50_dropout_5_daily_label_10d,238265.4750213302,13865960736.0,1.7183481156320087e-05,False,True
2021-09-23,topk_50_dropout_5_daily_label_10d,236194.15910551825,13877931056.0,1.7019407154599014e-05,False,True
2021-09-24,topk_50_dropout_5_daily_label_10d,231956.93932963422,9946836688.0,2.331966901693181e-05,False,True
2021-09-27,topk_50_dropout_5_daily_label_10d,220174.33582814533,20168371776.0,1.0916812634828005e-05,False,True
2021-09-28,topk_50_dropout_5_daily_label_10d,226699.38328385624,19807533792.0,1.1445109000668075e-05,False,True
2021-09-29,topk_50_dropout_5_daily_label_10d,225983.02249180106,13191596528.0,1.71308318907524e-05,False,True
2021-09-30,topk_50_dropout_5_daily_label_10d,216722.62389588976,11715602712.0,1.8498632057052104e-05,False,True
2021-10-08,topk_50_dropout_5_daily_label_10d,229617.49744218568,14793733920.0,1.5521267225967902e-05,False,True
2021-10-11,topk_50_dropout_5_daily_label_10d,220995.7350573843,19088755488.0,1.1577273080809882e-05,False,True
2021-10-12,topk_50_dropout_5_daily_label_10d,220636.82370312384,10389939840.0,2.1235620908380913e-05,False,True
2021-10-13,topk_50_dropout_5_daily_label_10d,203733.44458991545,16537301568.0,1.2319630488213604e-05,False,True
2021-10-14,topk_50_dropout_5_daily_label_10d,233381.99605021448,14039231968.0,1.6623558652080708e-05,False,True
2021-10-15,topk_50_dropout_5_daily_label_10d,221877.25362921628,15326671264.0,1.4476545481233875e-05,False,True
2021-10-18,topk_50_dropout_5_daily_label_10d,238488.1677297511,21789135768.0,1.0945278888940607e-05,False,True
2021-10-19,topk_50_dropout_5_daily_label_10d,230673.15793542544,12945933616.0,1.7818194096896522e-05,False,True
2021-10-20,topk_50_dropout_5_daily_label_10d,236556.7728594927,15754095456.0,1.5015573158114848e-05,False,True
2021-10-21,topk_50_dropout_5_daily_label_10d,233514.51860960157,11508768856.0,2.0290138895948088e-05,False,True
2021-10-22,topk_50_dropout_5_daily_label_10d,228945.78875073235,13534237280.0,1.6916046616757138e-05,False,True
2021-10-25,topk_50_dropout_5_daily_label_10d,228693.61659384795,16749266400.0,1.3653948246583979e-05,False,True
2021-10-26,topk_50_dropout_5_daily_label_10d,243843.82207875588,25331636032.0,9.626058963215877e-06,False,True
2021-10-27,topk_50_dropout_5_daily_label_10d,240638.5470262058,14348443584.0,1.6771055732800366e-05,False,True
2021-10-28,topk_50_dropout_5_daily_label_10d,233314.4899346977,11818791216.0,1.974097736990582e-05,False,True
2021-10-29,topk_50_dropout_5_daily_label_10d,237163.8336966675,17602551928.0,1.3473264255475146e-05,False,True
2021-11-01,topk_50_dropout_5_daily_label_10d,246713.6132950306,17227844992.0,1.4320631129987277e-05,False,True
2021-11-02,topk_50_dropout_5_daily_label_10d,231480.74866751712,8763956448.0,2.641281366937221e-05,False,True
2021-11-03,topk_50_dropout_5_daily_label_10d,232526.68152019783,12232723708.0,1.9008577898978395e-05,False,True
2021-11-04,topk_50_dropout_5_daily_label_10d,239121.6003282696,16453313376.0,1.4533340176761585e-05,False,True
2021-11-05,topk_50_dropout_5_daily_label_10d,243077.00353529432,17043947632.0,1.426177836165827e-05,False,True
2021-11-08,topk_50_dropout_5_daily_label_10d,230399.97824064206,24941175392.0,9.237735376117998e-06,False,True
2021-11-09,topk_50_dropout_5_daily_label_10d,241569.29608467012,11548761376.0,2.0917333748594557e-05,False,True
2021-11-10,topk_50_dropout_5_daily_label_10d,235047.63394362837,9064439808.0,2.5930740224694576e-05,False,True
2021-11-11,topk_50_dropout_5_daily_label_10d,235607.46274897017,17358443680.0,1.357307527635278e-05,False,True
2021-11-12,topk_50_dropout_5_daily_label_10d,239227.6432806599,14555958848.0,1.643503157564436e-05,False,True
2021-11-15,topk_50_dropout_5_daily_label_10d,236217.36228701036,9972342032.0,2.3687250349919644e-05,False,True
2021-11-16,topk_50_dropout_5_daily_label_10d,234639.51727694646,15114005024.0,1.552464200616283e-05,False,True
2021-11-17,topk_50_dropout_5_daily_label_10d,239392.19693120403,11336615632.0,2.1116725194022528e-05,False,True
2021-11-18,topk_50_dropout_5_daily_label_10d,237911.20720781846,17253970704.0,1.378878006050302e-05,False,True
2021-11-19,topk_50_dropout_5_daily_label_10d,236260.77639109863,13227782672.0,1.786095086754073e-05,False,True
2021-11-22,topk_50_dropout_5_daily_label_10d,240243.94837029665,20939669280.0,1.1473149129425824e-05,False,True
2021-11-23,topk_50_dropout_5_daily_label_10d,243824.3624787042,13041766624.0,1.8695654469848317e-05,False,True
2021-11-24,topk_50_dropout_5_daily_label_10d,241644.73870580585,12656291616.0,1.909285484543673e-05,False,True
2021-11-25,topk_50_dropout_5_daily_label_10d,241568.51239305967,9903539072.0,2.4392140086167743e-05,False,True
2021-11-26,topk_50_dropout_5_daily_label_10d,234690.26300631932,14578018304.0,1.6098914002729964e-05,False,True
2021-11-29,topk_50_dropout_5_daily_label_10d,234030.6223989323,9670498112.0,2.4200472373654324e-05,False,True
2021-11-30,topk_50_dropout_5_daily_label_10d,244465.72815552575,10563780816.0,2.314187812239115e-05,False,True
2021-12-01,topk_50_dropout_5_daily_label_10d,246573.1765272523,10257141824.0,2.403917004933209e-05,False,True
2021-12-02,topk_50_dropout_5_daily_label_10d,242451.54933406718,22893355088.0,1.0590476948533983e-05,False,True
2021-12-03,topk_50_dropout_5_daily_label_10d,248167.44421221825,26960568960.0,9.204829637698353e-06,False,True
2021-12-06,topk_50_dropout_5_daily_label_10d,254789.9071234592,18994726976.0,1.3413717788383505e-05,False,True
2021-12-07,topk_50_dropout_5_daily_label_10d,251444.36224861103,24961432480.0,1.0073314600437188e-05,False,True
2021-12-08,topk_50_dropout_5_daily_label_10d,253280.38286999782,5940546560.0,4.263587202151275e-05,False,True
2021-12-09,topk_50_dropout_5_daily_label_10d,244051.7242100377,18026956608.0,1.3538154526967268e-05,False,True
2021-12-10,topk_50_dropout_5_daily_label_10d,258328.4715421425,11810621872.0,2.1872554581954236e-05,False,True
2021-12-13,topk_50_dropout_5_daily_label_10d,258912.13941892824,24498283680.0,1.056858279546742e-05,False,True
2021-12-14,topk_50_dropout_5_daily_label_10d,250705.2698305614,13743658608.0,1.8241523380435918e-05,False,True
2021-12-15,topk_50_dropout_5_daily_label_10d,252049.86965715277,14052879984.0,1.7935815999576303e-05,False,True
2021-12-16,topk_50_dropout_5_daily_label_10d,250865.81784372637,15584092224.0,1.6097557319212022e-05,False,True
2021-12-17,topk_50_dropout_5_daily_label_10d,255315.5160397605,9219812272.0,2.7692051476485907e-05,False,True
2021-12-20,topk_50_dropout_5_daily_label_10d,251479.23348952326,14607155728.0,1.7216167074023218e-05,False,True
2021-12-21,topk_50_dropout_5_daily_label_10d,246104.54127581874,17417262080.0,1.4129921232477587e-05,False,True
2021-12-22,topk_50_dropout_5_daily_label_10d,248412.72408591854,16090101056.0,1.5438854188755105e-05,False,True
2021-12-23,topk_50_dropout_5_daily_label_10d,243472.75446129547,11811860088.0,2.0612566746252462e-05,False,True
2021-12-24,topk_50_dropout_5_daily_label_10d,243429.92318272006,10539102864.0,2.3097784159052124e-05,False,True
2021-12-27,topk_50_dropout_5_daily_label_10d,248099.91478779117,13793862976.0,1.798625339540209e-05,False,True
2021-12-28,topk_50_dropout_5_daily_label_10d,235362.1286358623,10441770272.0,2.25404430958412e-05,False,True
2021-12-29,topk_50_dropout_5_daily_label_10d,249025.38743858374,8154425136.0,3.0538680935237386e-05,False,True
2021-12-30,topk_50_dropout_5_daily_label_10d,239527.430589919,11432556608.0,2.0951344375789773e-05,False,True
2021-12-31,topk_50_dropout_5_daily_label_10d,248906.76291947844,7987366016.0,3.116255877355282e-05,False,True
2022-01-04,topk_50_dropout_5_daily_label_10d,251476.21111652924,9571435168.0,2.6273615889630112e-05,False,True
2022-01-05,topk_50_dropout_5_daily_label_10d,249878.2604956848,19013528896.0,1.3142129578494675e-05,False,True
2022-01-06,topk_50_dropout_5_daily_label_10d,239424.8731666002,14905527232.0,1.606282484611412e-05,False,True
2022-01-07,topk_50_dropout_5_daily_label_10d,241628.2361979871,16299878464.0,1.482392870177827e-05,False,True
2022-01-10,topk_50_dropout_5_daily_label_10d,232810.6223977182,9221260032.0,2.5247159454327184e-05,False,True
2022-01-11,topk_50_dropout_5_daily_label_10d,241991.5461506865,12198056784.0,1.9838532516761442e-05,False,True
2022-01-12,topk_50_dropout_5_daily_label_10d,241006.8017602705,16021811552.0,1.5042418953566188e-05,False,True
2022-01-13,topk_50_dropout_5_daily_label_10d,233594.19206829427,13076021888.0,1.7864316385296516e-05,False,True
2022-01-14,topk_50_dropout_5_daily_label_10d,237690.5789275565,12246182880.0,1.940936055395218e-05,False,True
2022-01-17,topk_50_dropout_5_daily_label_10d,230308.95524001168,13962158688.0,1.649522544375279e-05,False,True
2022-01-18,topk_50_dropout_5_daily_label_10d,229063.17539639736,10747800576.0,2.131256286127032e-05,False,True
2022-01-19,topk_50_dropout_5_daily_label_10d,242244.22374091455,17831056928.0,1.3585522424109359e-05,False,True
2022-01-20,topk_50_dropout_5_daily_label_10d,238905.92215302942,8205029952.0,2.9117007926923582e-05,False,True
2022-01-21,topk_50_dropout_5_daily_label_10d,234256.79550018226,12550432160.0,1.8665237380971767e-05,False,True
2022-01-24,topk_50_dropout_5_daily_label_10d,228506.25793034968,20770939264.0,1.1001248187480602e-05,False,True
2022-01-25,topk_50_dropout_5_daily_label_10d,233282.65927295518,18204051360.0,1.2814875911938493e-05,False,True
2022-01-26,topk_50_dropout_5_daily_label_10d,231006.9468558461,14287857984.0,1.616806011891601e-05,False,True
2022-01-27,topk_50_dropout_5_daily_label_10d,237265.02355402525,12061702208.0,1.9670940258884664e-05,False,True
2022-01-28,topk_50_dropout_5_daily_label_10d,226814.18856472865,11374050672.0,1.9941373140097496e-05,False,True
2022-02-07,topk_50_dropout_5_daily_label_10d,234720.5891301724,14339694800.0,1.636859029455581e-05,False,True
2022-02-08,topk_50_dropout_5_daily_label_10d,223629.4174876562,17332123808.0,1.2902597509973673e-05,False,True
2022-02-09,topk_50_dropout_5_daily_label_10d,220595.0638784237,8776505184.0,2.5134727235230186e-05,False,True
2022-02-10,topk_50_dropout_5_daily_label_10d,225679.2585144955,10139654064.0,2.2257096454182888e-05,False,True
2022-02-11,topk_50_dropout_5_daily_label_10d,219609.26227396444,13735620512.0,1.598830297343355e-05,False,True
2022-02-14,topk_50_dropout_5_daily_label_10d,219541.47909610922,6152685144.0,3.568222230747539e-05,False,True
2022-02-15,topk_50_dropout_5_daily_label_10d,218062.54700986465,5258548768.0,4.146819904701598e-05,False,True
2022-02-16,topk_50_dropout_5_daily_label_10d,225836.33314490833,8896596112.0,2.538457746106889e-05,False,True
2022-02-17,topk_50_dropout_5_daily_label_10d,227688.76697512972,7330472144.0,3.106058689023097e-05,False,True
2022-02-18,topk_50_dropout_5_daily_label_10d,225823.04819160825,11856261952.0,1.9046732360152923e-05,False,True
2022-02-21,topk_50_dropout_5_daily_label_10d,200490.42214229662,8813292768.0,2.2748639744529205e-05,False,True
2022-02-22,topk_50_dropout_5_daily_label_10d,228730.64665489615,16447181104.0,1.3906981701518944e-05,False,True
2022-02-23,topk_50_dropout_5_daily_label_10d,221608.5566617847,17367666560.0,1.2759834828483989e-05,False,True
2022-02-24,topk_50_dropout_5_daily_label_10d,227852.8871511074,20073325152.0,1.1351028562819118e-05,False,True
2022-02-25,topk_50_dropout_5_daily_label_10d,236674.42023937783,12118841440.0,1.9529459264827037e-05,False,True
2022-02-28,topk_50_dropout_5_daily_label_10d,229820.81734869812,11111188224.0,2.0683730012987145e-05,False,True
2022-03-01,topk_50_dropout_5_daily_label_10d,231954.78074010726,28135207024.0,8.244289105185696e-06,False,True
2022-03-02,topk_50_dropout_5_daily_label_10d,230324.93787843833,11995231232.0,1.9201375398582924e-05,False,True
2022-03-03,topk_50_dropout_5_daily_label_10d,229726.87959785323,13071893344.0,1.757410908675275e-05,False,True
2022-03-04,topk_50_dropout_5_daily_label_10d,227887.20290190334,14718461728.0,1.5483085604549078e-05,False,True
2022-03-07,topk_50_dropout_5_daily_label_10d,223978.61022750003,11642856400.0,1.9237427872725463e-05,False,True
2022-03-08,topk_50_dropout_5_daily_label_10d,216520.26278799644,6964705440.0,3.108821538158209e-05,False,True
2022-03-09,topk_50_dropout_5_daily_label_10d,204041.5854566318,13645449760.0,1.495308612360695e-05,False,True
2022-03-10,topk_50_dropout_5_daily_label_10d,218726.52114581512,16841168304.0,1.2987609719087284e-05,False,True
2022-03-11,topk_50_dropout_5_daily_label_10d,220117.99624742992,17220948096.0,1.2781990574523471e-05,False,True
2022-03-14,topk_50_dropout_5_daily_label_10d,210651.83396672783,9450506448.0,2.229000478713052e-05,False,True
2022-03-15,topk_50_dropout_5_daily_label_10d,210404.08724010814,18783767488.0,1.1201378390917834e-05,False,True
2022-03-16,topk_50_dropout_5_daily_label_10d,207393.78713033034,11105737856.0,1.8674471684768204e-05,False,True
2022-03-17,topk_50_dropout_5_daily_label_10d,217727.14964208682,13781611552.0,1.579838096731801e-05,False,True
2022-03-18,topk_50_dropout_5_daily_label_10d,205618.18139874534,8002544656.0,2.569409984417653e-05,False,True
2022-03-21,topk_50_dropout_5_daily_label_10d,217442.2148324369,7815528772.0,2.7821817458013562e-05,False,True
2022-03-22,topk_50_dropout_5_daily_label_10d,213670.4758480828,7079787664.0,3.018035087896427e-05,False,True
2022-03-23,topk_50_dropout_5_daily_label_10d,222906.33113158628,11442149552.0,1.9481158686011402e-05,False,True
2022-03-24,topk_50_dropout_5_daily_label_10d,220454.4786002058,10904587104.0,2.0216673634468845e-05,False,True
2022-03-25,topk_50_dropout_5_daily_label_10d,215391.68914613017,8824273344.0,2.4409000123798767e-05,False,True
2022-03-28,topk_50_dropout_5_daily_label_10d,204090.03691545478,16494131360.0,1.2373494090776707e-05,False,True
2022-03-29,topk_50_dropout_5_daily_label_10d,213259.35689285226,6682453296.0,3.191333294024002e-05,False,True
2022-03-30,topk_50_dropout_5_daily_label_10d,210983.7966634585,5344891904.0,3.947391274752682e-05,False,True
2022-03-31,topk_50_dropout_5_daily_label_10d,217062.7896257817,15793720544.0,1.3743613420350367e-05,False,True
2022-04-01,topk_50_dropout_5_daily_label_10d,213472.03546082476,10398340960.0,2.0529432174036422e-05,False,True
2022-04-06,topk_50_dropout_5_daily_label_10d,219731.49472401617,8125509328.0,2.7042181093415904e-05,False,True
2022-04-07,topk_50_dropout_5_daily_label_10d,215249.1264468015,5937899840.0,3.625004332285967e-05,False,True
2022-04-08,topk_50_dropout_5_daily_label_10d,190907.94321587848,10607191616.0,1.7997972519692294e-05,False,True
2022-04-11,topk_50_dropout_5_daily_label_10d,208111.10658226616,9951036432.0,2.091351066839971e-05,False,True
2022-04-12,topk_50_dropout_5_daily_label_10d,211114.3535697292,15154110128.0,1.3931161367215926e-05,False,True
2022-04-13,topk_50_dropout_5_daily_label_10d,208548.01150857587,10074560144.0,2.0700458236162165e-05,False,True
2022-04-14,topk_50_dropout_5_daily_label_10d,208854.92986721068,7753957176.0,2.6935269969462454e-05,False,True
2022-04-15,topk_50_dropout_5_daily_label_10d,212660.80421656987,8683840144.0,2.4489258287821593e-05,False,True
2022-04-18,topk_50_dropout_5_daily_label_10d,215706.01076170162,9878370320.0,2.1836194005095936e-05,False,True
2022-04-19,topk_50_dropout_5_daily_label_10d,215473.70588737886,9710257672.0,2.219031802922262e-05,False,True
2022-04-20,topk_50_dropout_5_daily_label_10d,209824.0584220357,9149496864.0,2.2932852105520512e-05,False,True
2022-04-21,topk_50_dropout_5_daily_label_10d,208118.24004270387,7602175108.0,2.7376143943816122e-05,False,True
2022-04-22,topk_50_dropout_5_daily_label_10d,202425.65201768692,6664691040.0,3.0372848614102735e-05,False,True
2022-04-25,topk_50_dropout_5_daily_label_10d,189825.91632232905,6586706024.0,2.881955193243175e-05,False,True
2022-04-26,topk_50_dropout_5_daily_label_10d,198319.58096588613,15046953168.0,1.3180049060539891e-05,False,True
2022-04-27,topk_50_dropout_5_daily_label_10d,187720.41826568512,17309601136.0,1.0844872553144492e-05,False,True
2022-04-28,topk_50_dropout_5_daily_label_10d,200496.50570204505,12297122304.0,1.630434346715635e-05,False,True
2022-04-29,topk_50_dropout_5_daily_label_10d,204155.52184619955,10603434272.0,1.925371691936674e-05,False,True
2022-05-05,topk_50_dropout_5_daily_label_10d,204276.61525246224,11542563384.0,1.769768191488774e-05,False,True
2022-05-06,topk_50_dropout_5_daily_label_10d,200710.5858107975,13845770224.0,1.4496166162203783e-05,False,True
2022-05-09,topk_50_dropout_5_daily_label_10d,192008.91006691102,7201095744.0,2.6663846294071858e-05,False,True
2022-05-10,topk_50_dropout_5_daily_label_10d,198566.8695812836,7416288944.0,2.67744246591053e-05,False,True
2022-05-11,topk_50_dropout_5_daily_label_10d,200404.57732845485,10902629504.0,1.8381306753102966e-05,False,True
2022-05-12,topk_50_dropout_5_daily_label_10d,209107.710584424,6969780416.0,3.0002051442595116e-05,False,True
2022-05-13,topk_50_dropout_5_daily_label_10d,203863.1669414223,8855721960.0,2.3020502208881713e-05,False,True
2022-05-16,topk_50_dropout_5_daily_label_10d,212762.59868699152,11848100368.0,1.7957528386713572e-05,False,True
2022-05-17,topk_50_dropout_5_daily_label_10d,203946.43998189617,7459438552.0,2.7340722570496237e-05,False,True
2022-05-18,topk_50_dropout_5_daily_label_10d,202493.0472621611,11376646344.0,1.7799010458732872e-05,False,True
2022-05-19,topk_50_dropout_5_daily_label_10d,203424.71203608406,11090373224.0,1.8342458628521633e-05,False,True
2022-05-20,topk_50_dropout_5_daily_label_10d,102639.50551629999,2823350984.0,3.635378884806055e-05,False,True
2022-05-23,topk_50_dropout_5_daily_label_10d,219009.8733113699,8657416272.0,2.5297371228376336e-05,False,True
2022-05-24,topk_50_dropout_5_daily_label_10d,214578.82281840814,11858275168.0,1.809528112464932e-05,False,True
2022-05-25,topk_50_dropout_5_daily_label_10d,201648.98431249664,5522355360.0,3.6515032294570886e-05,False,True
2022-05-26,topk_50_dropout_5_daily_label_10d,207140.05564720478,9155500880.0,2.262465575200783e-05,False,True
2022-05-27,topk_50_dropout_5_daily_label_10d,210520.32341672704,8273754304.0,2.54443527909633e-05,False,True
2022-05-30,topk_50_dropout_5_daily_label_10d,213972.47900536482,6806766728.0,3.1435259581495215e-05,False,True
2022-05-31,topk_50_dropout_5_daily_label_10d,217282.13396951483,7132704280.0,3.0462798602035247e-05,False,True
2022-06-01,topk_50_dropout_5_daily_label_10d,222221.44016939396,8079267184.0,2.750514806707672e-05,False,True
2022-06-02,topk_50_dropout_5_daily_label_10d,219063.3612781396,16714437776.0,1.3106235711540909e-05,False,True
2022-06-06,topk_50_dropout_5_daily_label_10d,223568.57589357725,21521999168.0,1.0387909327028984e-05,False,True
2022-06-07,topk_50_dropout_5_daily_label_10d,227594.38976854907,7947129568.0,2.8638565386549525e-05,False,True
2022-06-08,topk_50_dropout_5_daily_label_10d,232501.33017019762,18871347392.0,1.2320335445086464e-05,False,True
2022-06-09,topk_50_dropout_5_daily_label_10d,227786.09786651807,16834941984.0,1.3530554372150908e-05,False,True
2022-06-10,topk_50_dropout_5_daily_label_10d,221858.923883532,24151561456.0,9.186110980348865e-06,False,True
2022-06-13,topk_50_dropout_5_daily_label_10d,227490.39561297928,16978116992.0,1.3399035695193498e-05,False,True
2022-06-14,topk_50_dropout_5_daily_label_10d,224255.50520290405,10141917760.0,2.2111745580049355e-05,False,True
2022-06-15,topk_50_dropout_5_daily_label_10d,236581.24537539127,30006959168.0,7.884212593846765e-06,False,True
2022-06-16,topk_50_dropout_5_daily_label_10d,231118.514384042,12594269344.0,1.835108556687717e-05,False,True
2022-06-17,topk_50_dropout_5_daily_label_10d,229397.98081515674,7446117552.0,3.0807730231648205e-05,False,True
2022-06-20,topk_50_dropout_5_daily_label_10d,232125.8162845854,9990757568.0,2.3234055546305634e-05,False,True
2022-06-21,topk_50_dropout_5_daily_label_10d,232061.36080472847,11714380416.0,1.980995601677483e-05,False,True
2022-06-22,topk_50_dropout_5_daily_label_10d,226121.8978594155,7774354512.0,2.908561701301222e-05,False,True
2022-06-23,topk_50_dropout_5_daily_label_10d,231153.79836852013,18802313600.0,1.2293901872188757e-05,False,True
2022-06-24,topk_50_dropout_5_daily_label_10d,230665.0494221194,7114258144.0,3.2422923761440526e-05,False,True
2022-06-27,topk_50_dropout_5_daily_label_10d,238997.37071641217,21792163936.0,1.0967124302951653e-05,False,True
2022-06-28,topk_50_dropout_5_daily_label_10d,237678.99935520111,12925551960.0,1.8388305589636198e-05,False,True
2022-06-29,topk_50_dropout_5_daily_label_10d,246422.28969884766,23370063040.0,1.0544357080983195e-05,False,True
2022-06-30,topk_50_dropout_5_daily_label_10d,238978.97534177202,15733652096.0,1.5189033918102725e-05,False,True
2022-07-01,topk_50_dropout_5_daily_label_10d,237178.6665448103,17216362544.0,1.3776351766446067e-05,False,True
2022-07-04,topk_50_dropout_5_daily_label_10d,247139.06787193537,36032376384.0,6.8588056818166525e-06,False,True
2022-07-05,topk_50_dropout_5_daily_label_10d,244409.99474288317,9712945152.0,2.516332491515784e-05,False,True
2022-07-06,topk_50_dropout_5_daily_label_10d,248652.0326905134,17396542912.0,1.4293186522650725e-05,False,True
2022-07-07,topk_50_dropout_5_daily_label_10d,234970.45944915962,9138360576.0,2.5712539737845384e-05,False,True
2022-07-08,topk_50_dropout_5_daily_label_10d,241022.17848559844,13270245088.0,1.8162601887703618e-05,False,True
2022-07-11,topk_50_dropout_5_daily_label_10d,240057.73991619406,10390058400.0,2.3104561175151244e-05,False,True
2022-07-12,topk_50_dropout_5_daily_label_10d,236164.37513027943,7243193848.0,3.260500548324955e-05,False,True
2022-07-13,topk_50_dropout_5_daily_label_10d,231845.09748243855,12558537472.0,1.84611542545739e-05,False,True
2022-07-14,topk_50_dropout_5_daily_label_10d,234098.89756165567,12219261408.0,1.9158187205029444e-05,False,True
2022-07-15,topk_50_dropout_5_daily_label_10d,231278.19754646893,15530112544.0,1.4892242209527477e-05,False,True
2022-07-18,topk_50_dropout_5_daily_label_10d,238975.97266291862,8510942816.0,2.8078672108295672e-05,False,True
2022-07-19,topk_50_dropout_5_daily_label_10d,235407.11533966757,8824290496.0,2.6677171999989828e-05,False,True
2022-07-20,topk_50_dropout_5_daily_label_10d,227476.97993731993,8582566624.0,2.6504539947433785e-05,False,True
2022-07-21,topk_50_dropout_5_daily_label_10d,236049.6120770033,19980665200.0,1.1813901575058837e-05,False,True
2022-07-22,topk_50_dropout_5_daily_label_10d,231826.21601901244,14963183232.0,1.5493108145814385e-05,False,True
2022-07-25,topk_50_dropout_5_daily_label_10d,226269.1551404046,8285409680.0,2.7309350277101153e-05,False,True
2022-07-26,topk_50_dropout_5_daily_label_10d,230022.66434117363,12690966768.0,1.812491266789626e-05,False,True
2022-07-27,topk_50_dropout_5_daily_label_10d,228880.24407393046,12872801376.0,1.778014259589633e-05,False,True
2022-07-28,topk_50_dropout_5_daily_label_10d,234809.72157503446,9017121472.0,2.6040430119985244e-05,False,True
2022-07-29,topk_50_dropout_5_daily_label_10d,229304.5633581752,10716137376.0,2.139806119616651e-05,False,True
2022-08-01,topk_50_dropout_5_daily_label_10d,227229.4933391783,14884810000.0,1.5265864551793292e-05,False,True
2022-08-02,topk_50_dropout_5_daily_label_10d,227328.68331274984,9061245872.0,2.5088016209251566e-05,False,True
2022-08-03,topk_50_dropout_5_daily_label_10d,224681.2799049192,9654929888.0,2.327114567493369e-05,False,True
2022-08-04,topk_50_dropout_5_daily_label_10d,227527.51542400298,14954159308.0,1.5214998766415642e-05,False,True
2022-08-05,topk_50_dropout_5_daily_label_10d,222294.07836698776,10634995344.0,2.0902132175582054e-05,False,True
2022-08-08,topk_50_dropout_5_daily_label_10d,222962.296010263,11580549744.0,1.925317026730808e-05,False,True
2022-08-09,topk_50_dropout_5_daily_label_10d,224131.72912858537,9652935088.0,2.3219023756537393e-05,False,True
2022-08-10,topk_50_dropout_5_daily_label_10d,231338.40854562237,8199765488.0,2.8212807900930346e-05,False,True
2022-08-11,topk_50_dropout_5_daily_label_10d,227244.6206319712,10093216176.0,2.251458966789212e-05,False,True
2022-08-12,topk_50_dropout_5_daily_label_10d,227681.97657896092,10374917920.0,2.1945424371989722e-05,False,True
2022-08-15,topk_50_dropout_5_daily_label_10d,229701.57370400813,11975224976.0,1.9181399444633543e-05,False,True
2022-08-16,topk_50_dropout_5_daily_label_10d,228537.33206757822,15458156000.0,1.4784255772006584e-05,False,True
2022-08-17,topk_50_dropout_5_daily_label_10d,230506.07292404096,8228069632.0,2.8014599199254924e-05,False,True
2022-08-18,topk_50_dropout_5_daily_label_10d,236464.28479585427,14041141344.0,1.684081649793371e-05,False,True
2022-08-19,topk_50_dropout_5_daily_label_10d,229340.47930379672,18437503648.0,1.2438803196042992e-05,False,True
2022-08-22,topk_50_dropout_5_daily_label_10d,229925.00014477197,21761735584.0,1.056556354419732e-05,False,True
2022-08-23,topk_50_dropout_5_daily_label_10d,229205.08930852034,10012440560.0,2.289202996362361e-05,False,True
2022-08-24,topk_50_dropout_5_daily_label_10d,225776.17546890758,10720746112.0,2.105974463999205e-05,False,True
2022-08-25,topk_50_dropout_5_daily_label_10d,223812.2051479577,14463498668.0,1.547427840838639e-05,False,True
2022-08-26,topk_50_dropout_5_daily_label_10d,228272.42011809634,20340264608.0,1.1222686848838478e-05,False,True
2022-08-29,topk_50_dropout_5_daily_label_10d,224571.46009369235,8983486816.0,2.4998251201718284e-05,False,True
2022-08-30,topk_50_dropout_5_daily_label_10d,225908.34557053816,9981542784.0,2.2632608050597136e-05,False,True
2022-08-31,topk_50_dropout_5_daily_label_10d,223871.82569665034,16823670368.0,1.3306955069832615e-05,False,True
2022-09-01,topk_50_dropout_5_daily_label_10d,227094.41987005362,9920925792.0,2.289044637882255e-05,False,True
2022-09-02,topk_50_dropout_5_daily_label_10d,227339.01386155008,13307599456.0,1.7083397694168628e-05,False,True
2022-09-05,topk_50_dropout_5_daily_label_10d,222456.43926784716,8822696800.0,2.521410905425733e-05,False,True
2022-09-06,topk_50_dropout_5_daily_label_10d,242111.63378090618,8056462880.0,3.0051852455243507e-05,False,True
2022-09-07,topk_50_dropout_5_daily_label_10d,224856.18037977608,16874688416.0,1.332505672617784e-05,False,True
2022-09-08,topk_50_dropout_5_daily_label_10d,225909.00811682106,6743648488.0,3.34995230725349e-05,False,True
2022-09-09,topk_50_dropout_5_daily_label_10d,227975.22945143006,14700379328.0,1.5508118829097337e-05,False,True
2022-09-13,topk_50_dropout_5_daily_label_10d,232547.10926696076,11182654272.0,2.079534103537747e-05,False,True
2022-09-14,topk_50_dropout_5_daily_label_10d,225068.91746235755,12003184712.0,1.8750766805858476e-05,False,True
2022-09-15,topk_50_dropout_5_daily_label_10d,233423.5845396703,13080272992.0,1.784546734478967e-05,False,True
2022-09-16,topk_50_dropout_5_daily_label_10d,239677.5062352243,12195242880.0,1.9653360625419893e-05,False,True
2022-09-19,topk_50_dropout_5_daily_label_10d,222231.89965328475,7678036272.0,2.8943846027885078e-05,False,True
2022-09-20,topk_50_dropout_5_daily_label_10d,225209.39451199447,10345676896.0,2.176845428055735e-05,False,True
2022-09-21,topk_50_dropout_5_daily_label_10d,226278.09825716508,8687256736.0,2.6047129160977645e-05,False,True
2022-09-22,topk_50_dropout_5_daily_label_10d,218986.92364917166,4976271744.0,4.4006222914415596e-05,False,True
