population_id,rule_arm_id,input_denominator_id,denominator_id,split,readout_only_flag,instrument,event_day_n,admitted_event_n,suppressed_event_n,formal_event_day_density,p50_density,p95_density,max_density,rolling_10d_executable_event_day_density,rolling_20d_executable_event_day_density,density_audit_status
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002372,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002384,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002385,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002405,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002407,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002409,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002410,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002414,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002415,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002429,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002439,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002444,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002460,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002466,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002487,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002493,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002506,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002508,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002517,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002531,2,2,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002532,6,6,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002555,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002557,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002558,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002568,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002585,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002594,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002600,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002601,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002602,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002603,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002607,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002608,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002617,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002624,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002625,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002648,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002653,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002673,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002683,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002690,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002736,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002739,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002756,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002761,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002791,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002797,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002821,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002831,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002841,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002865,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002916,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002920,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002938,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002939,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ002945,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ003022,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ003035,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ003816,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300001,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300002,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300003,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300009,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300012,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300015,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300024,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300026,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300033,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300035,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300058,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300059,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300068,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300070,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300073,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300083,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300088,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300093,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300101,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300118,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300122,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300136,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300142,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300146,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300166,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300168,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300171,2,2,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300182,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300188,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300199,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300207,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300212,5,5,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300223,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300229,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300244,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300251,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300257,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300260,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300285,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300294,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300296,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300298,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300308,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300316,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300339,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300347,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300363,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300364,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300373,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300376,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300383,5,5,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300390,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300393,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300395,3,3,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300408,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300413,4,4,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300418,6,6,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300432,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300438,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300442,4,4,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300450,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300457,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300459,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300474,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300475,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300476,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300496,2,2,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300502,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300529,1,1,0,1.0,1.0,1.0,1.0,0.1,0.05,pass
10A__same_mechanism_dedup_10d,same_mechanism_dedup_10d,risk_on_r6_horizon_complete,post_dedup_risk_on_r6_readout,validation,True,SZ300558,3,3,0,1.0,1.0,1.0,1.0,0.1,0.1,pass
