episode_id,instrument,episode_low_date,episode_high_date,episode_mfe_120,market_regime_bucket,split,duration_bucket,matching_11a2_winner_row_n_pre120_to_high,matching_11a2_row_ids,matching_11a2_event_t0_dates,matching_11a2_event_minus_low_days,matching_11a2_mfe_120d_frozen
SZ300765_20241118_0002,SZ300765,2024-11-18,2025-04-23,0.9615228837586064,risk_on,robustness,long,5,15375;15376;15377;15378;15379,2024-10-24;2024-11-27;2025-02-10;2025-02-26;2025-03-18,-25;9;84;100;120,0.567314;1.05761;1.17261;0.921396;0.66693
SZ300777_20201218_0000,SZ300777,2020-12-18,2021-01-07,0.5684157670097916,risk_on,train,fast,0,,,,
SZ300782_20240422_0003,SZ300782,2024-04-22,2024-10-09,0.5644795028086531,risk_on,robustness,long,1,15453,2024-09-27,158,0.541632
SZ300783_20201229_0000,SZ300783,2020-12-29,2021-04-22,0.5757894736842106,risk_on,train,medium,0,,,,
SZ300832_20240418_0002,SZ300832,2024-04-18,2024-10-08,0.6194721202586961,risk_on,robustness,long,0,,,,
SZ300866_20230103_0000,SZ300866,2023-01-03,2023-06-14,0.6119586614173229,risk_on,validation,long,0,,,,
SZ300888_20250225_0002,SZ300888,2025-02-25,2025-04-30,0.5381734370498414,risk_on,robustness,medium,0,,,,
SZ300972_20250806_0000,SZ300972,2025-08-06,2026-01-28,0.7098888572242803,risk_on,robustness,long,0,,,,
SZ301039_20230410_0001,SZ301039,2023-04-10,2023-07-31,0.5656455142231946,risk_on,validation,medium,0,,,,
SZ301200_20250904_0000,SZ301200,2025-09-04,2026-01-22,1.3052168447517285,risk_on,robustness,long,5,15700;15701;15702;15703;15704,2025-08-06;2025-08-28;2025-09-12;2025-09-30;2025-10-29,-29;-7;8;26;55,1.09052;1.04096;0.571784;0.883138;0.624442
SZ301217_20251017_0000,SZ301217,2025-10-17,2026-03-03,0.91734921816828,risk_on,robustness,long,1,15711,2025-10-29,12,0.866912
SZ301498_20241120_0000,SZ301498,2024-11-20,2025-05-20,1.124296675191816,risk_on,robustness,long,3,15783;15784;15785,2024-10-29;2024-11-29;2024-12-17,-22;9;27,0.906955;0.907963;0.820161
SZ301606_20251017_0000,SZ301606,2025-10-17,2026-03-10,0.5878912968696248,risk_on,robustness,long,0,,,,
SZ301611_20250909_0000,SZ301611,2025-09-09,2026-01-16,1.8369481022463208,risk_on,robustness,long,2,15800;15801,2025-08-28;2025-10-09,-12;30,1.44493;1.34889
