row_id,instrument,event_t0_date,11a2_mfe_120d_frozen,11a2_mfe_120_recomputed,11a2_basis_status,nearest_any_matched_06_episode_id,nearest_any_matched_06_episode_low_date,nearest_any_matched_06_episode_high_date,nearest_any_matched_06_market_regime_bucket,nearest_any_matched_06_split,nearest_any_matched_06_duration_bucket,nearest_any_matched_06_mfe_120,nearest_any_matched_06_cluster_union_start_date,nearest_any_matched_06_cluster_union_end_date,nearest_any_event_minus_episode_low_days,nearest_any_abs_event_minus_episode_low_days,nearest_any_event_vs_06_episode_window,nearest_any_event_inside_06_cluster_union,nearest_any_event_within_120_calendar_days_before_low_to_high,nearest_risk_on_matched_06_episode_id,nearest_risk_on_matched_06_episode_low_date,nearest_risk_on_matched_06_episode_high_date,nearest_risk_on_matched_06_market_regime_bucket,nearest_risk_on_matched_06_split,nearest_risk_on_matched_06_duration_bucket,nearest_risk_on_matched_06_mfe_120,nearest_risk_on_matched_06_cluster_union_start_date,nearest_risk_on_matched_06_cluster_union_end_date,nearest_risk_on_event_minus_episode_low_days,nearest_risk_on_abs_event_minus_episode_low_days,nearest_risk_on_event_vs_06_episode_window,nearest_risk_on_event_inside_06_cluster_union,nearest_risk_on_event_within_120_calendar_days_before_low_to_high
9230,SZ000858,2020-09-07,0.5725496230189262,0.5725496230189262,ok,SZ000858_20200923_0003,2020-09-23,2021-02-18,transition,train,long,0.6811975653890443,2020-09-23,2021-02-18,-16.0,16.0,before_episode_low,False,True,,,,,,,,,,,,,,
9351,SZ000895,2020-03-05,0.8163657318478679,0.8082981175566653,ok,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,-89.0,89.0,before_episode_low,False,True,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,-89.0,89.0,before_episode_low,False,True
9352,SZ000895,2020-05-13,0.5305924247329232,0.5305924247329232,ok,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,-20.0,20.0,before_episode_low,False,True,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,-20.0,20.0,before_episode_low,False,True
9353,SZ000895,2020-06-19,0.5405669599217986,0.5405669599217986,ok,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,17.0,17.0,inside_low_to_high_window,True,True,SZ000895_20200602_0001,2020-06-02,2020-08-31,risk_on,train,medium,0.7375964718853363,2020-06-02,2020-08-31,17.0,17.0,inside_low_to_high_window,True,True
9608,SZ000975,2025-09-01,0.9909003831417628,0.9909003831417628,ok,SZ000975_20250731_0007,2025-07-31,2026-01-27,risk_on,robustness,long,1.2193732193732196,2025-07-31,2026-01-29,32.0,32.0,inside_low_to_high_window,True,True,SZ000975_20250731_0007,2025-07-31,2026-01-27,risk_on,robustness,long,1.2193732193732196,2025-07-31,2026-01-29,32.0,32.0,inside_low_to_high_window,True,True
9609,SZ000975,2025-10-15,0.7364243943191311,0.7364243943191311,ok,SZ000975_20250731_0007,2025-07-31,2026-01-27,risk_on,robustness,long,1.2193732193732196,2025-07-31,2026-01-29,76.0,76.0,inside_low_to_high_window,True,True,SZ000975_20250731_0007,2025-07-31,2026-01-27,risk_on,robustness,long,1.2193732193732196,2025-07-31,2026-01-29,76.0,76.0,inside_low_to_high_window,True,True
9630,SZ000977,2023-04-03,0.776002166847237,0.776002166847237,ok,SZ000977_20230515_0004,2023-05-15,2023-06-20,transition,validation,fast,0.9422393364928908,2023-05-15,2023-06-20,-42.0,42.0,before_episode_low,False,True,,,,,,,,,,,,,,
9799,SZ001309,2025-10-29,1.2067303798493558,1.2067303798493558,ok,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9888,SZ002001,2025-10-09,0.6342379958246347,0.6342379958246347,ok,SZ002001_20251022_0004,2025-10-22,2026-03-12,risk_on,robustness,long,0.7512304250559283,2025-10-22,2026-03-12,-13.0,13.0,before_episode_low,False,True,SZ002001_20251022_0004,2025-10-22,2026-03-12,risk_on,robustness,long,0.7512304250559283,2025-10-22,2026-03-12,-13.0,13.0,before_episode_low,False,True
9889,SZ002001,2025-11-07,0.5470355731225296,0.5470355731225296,ok,SZ002001_20251022_0004,2025-10-22,2026-03-12,risk_on,robustness,long,0.7512304250559283,2025-10-22,2026-03-12,16.0,16.0,inside_low_to_high_window,True,True,SZ002001_20251022_0004,2025-10-22,2026-03-12,risk_on,robustness,long,0.7512304250559283,2025-10-22,2026-03-12,16.0,16.0,inside_low_to_high_window,True,True
10002,SZ002028,2025-10-23,0.9703361898483852,0.9703361898483852,ok,SZ002028_20250407_0001,2025-04-07,2025-09-24,risk_off,robustness,long,0.5407233166715673,2025-04-07,2025-12-26,199.0,199.0,after_episode_high,True,False,,,,,,,,,,,,,,
10138,SZ002074,2025-07-17,0.6499999999999999,0.6499999999999999,ok,SZ002074_20250804_0001,2025-08-04,2025-09-12,risk_on,robustness,fast,0.7545774647887324,2025-08-04,2025-09-12,-18.0,18.0,before_episode_low,False,True,SZ002074_20250804_0001,2025-08-04,2025-09-12,risk_on,robustness,fast,0.7545774647887324,2025-08-04,2025-09-12,-18.0,18.0,before_episode_low,False,True
10139,SZ002074,2025-08-27,0.5398640296662547,0.5398640296662547,ok,SZ002074_20250804_0001,2025-08-04,2025-09-12,risk_on,robustness,fast,0.7545774647887324,2025-08-04,2025-09-12,23.0,23.0,inside_low_to_high_window,True,True,SZ002074_20250804_0001,2025-08-04,2025-09-12,risk_on,robustness,fast,0.7545774647887324,2025-08-04,2025-09-12,23.0,23.0,inside_low_to_high_window,True,True
10188,SZ002080,2025-10-10,0.6730527638190955,0.6730527638190955,ok,SZ002080_20251017_0005,2025-10-17,2026-02-26,risk_on,robustness,long,0.8400690846286702,2025-10-17,2026-05-26,-7.0,7.0,before_episode_low,False,True,SZ002080_20251017_0005,2025-10-17,2026-02-26,risk_on,robustness,long,0.8400690846286702,2025-10-17,2026-05-26,-7.0,7.0,before_episode_low,False,True
10189,SZ002080,2025-11-13,1.0321205230244457,1.0321205230244457,ok,SZ002080_20251017_0005,2025-10-17,2026-02-26,risk_on,robustness,long,0.8400690846286702,2025-10-17,2026-05-26,27.0,27.0,inside_low_to_high_window,True,True,SZ002080_20251017_0005,2025-10-17,2026-02-26,risk_on,robustness,long,0.8400690846286702,2025-10-17,2026-05-26,27.0,27.0,inside_low_to_high_window,True,True
10559,SZ002202,2021-07-13,0.636138613861386,0.636138613861386,ok,SZ002202_20210514_0003,2021-05-14,2021-11-05,risk_on,train,long,0.8885714285714283,2021-05-14,2021-11-05,60.0,60.0,inside_low_to_high_window,True,True,SZ002202_20210514_0003,2021-05-14,2021-11-05,risk_on,train,long,0.8885714285714283,2021-05-14,2021-11-05,60.0,60.0,inside_low_to_high_window,True,True
10575,SZ002202,2025-10-23,1.444224422442244,1.444224422442244,ok,SZ002202_20251124_0007,2025-11-24,2026-01-13,transition,robustness,fast,1.6525787965616043,2025-11-24,2026-01-13,-32.0,32.0,before_episode_low,False,True,SZ002202_20240424_0005,2024-04-24,2024-10-23,risk_on,robustness,long,0.603988603988604,2024-04-24,2024-11-06,547.0,547.0,after_episode_high,False,False
10872,SZ002311,2020-05-12,0.7012987012987011,0.7012987012987011,ok,SZ002311_20200612_0000,2020-06-12,2020-09-03,risk_on,train,medium,0.7114014251781471,2020-06-12,2020-09-03,-31.0,31.0,before_episode_low,False,True,SZ002311_20200612_0000,2020-06-12,2020-09-03,risk_on,train,medium,0.7114014251781471,2020-06-12,2020-09-03,-31.0,31.0,before_episode_low,False,True
10873,SZ002311,2020-07-07,0.5571644694186295,0.5571644694186295,ok,SZ002311_20200612_0000,2020-06-12,2020-09-03,risk_on,train,medium,0.7114014251781471,2020-06-12,2020-09-03,25.0,25.0,inside_low_to_high_window,True,True,SZ002311_20200612_0000,2020-06-12,2020-09-03,risk_on,train,medium,0.7114014251781471,2020-06-12,2020-09-03,25.0,25.0,inside_low_to_high_window,True,True
10971,SZ002353,2025-10-10,1.4901847575057734,1.4901847575057734,ok,SZ002353_20250409_0008,2025-04-09,2025-09-29,risk_off,robustness,long,1.1557132188200143,2025-04-09,2025-12-12,184.0,184.0,after_episode_high,True,False,,,,,,,,,,,,,,
10984,SZ002371,2025-07-23,0.6111513396089789,0.6111513396089789,ok,SZ002371_20250613_0001,2025-06-13,2025-10-09,risk_on,robustness,medium,0.5981510223361901,2025-06-13,2025-10-09,40.0,40.0,inside_low_to_high_window,True,True,SZ002371_20250613_0001,2025-06-13,2025-10-09,risk_on,robustness,medium,0.5981510223361901,2025-06-13,2025-10-09,40.0,40.0,inside_low_to_high_window,True,True
10985,SZ002371,2025-08-18,0.5393485154223121,0.5393485154223121,ok,SZ002371_20250613_0001,2025-06-13,2025-10-09,risk_on,robustness,medium,0.5981510223361901,2025-06-13,2025-10-09,66.0,66.0,inside_low_to_high_window,True,True,SZ002371_20250613_0001,2025-06-13,2025-10-09,risk_on,robustness,medium,0.5981510223361901,2025-06-13,2025-10-09,66.0,66.0,inside_low_to_high_window,True,True
11050,SZ002384,2025-03-31,1.6352258852258852,1.6352258852258852,ok,SZ002384_20250409_0008,2025-04-09,2025-09-17,risk_off,robustness,long,3.0023180343069074,2025-04-09,2025-12-29,-9.0,9.0,before_episode_low,False,True,SZ002384_20251017_0009,2025-10-17,2026-04-15,risk_on,robustness,long,1.559322033898305,2025-10-17,2026-05-27,-200.0,200.0,before_episode_low,False,False
11056,SZ002384,2025-11-06,2.094725511302476,1.995156081808396,ok,SZ002384_20251017_0009,2025-10-17,2026-04-15,risk_on,robustness,long,1.559322033898305,2025-10-17,2026-05-27,20.0,20.0,inside_low_to_high_window,True,True,SZ002384_20251017_0009,2025-10-17,2026-04-15,risk_on,robustness,long,1.559322033898305,2025-10-17,2026-05-27,20.0,20.0,inside_low_to_high_window,True,True
11323,SZ002463,2025-06-04,1.543419062027232,1.543419062027232,ok,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,92.0,92.0,inside_low_to_high_window,True,True,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,92.0,92.0,inside_low_to_high_window,True,True
11324,SZ002463,2025-07-04,0.7892720306513412,0.7892720306513412,ok,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,122.0,122.0,inside_low_to_high_window,True,True,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,122.0,122.0,inside_low_to_high_window,True,True
11325,SZ002463,2025-08-04,0.5440852314474651,0.5440852314474651,ok,SZ002463_20251124_0003,2025-11-24,2026-05-26,transition,robustness,long,1.2737854251012144,2025-11-24,2026-05-26,-112.0,112.0,before_episode_low,False,True,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,153.0,153.0,inside_low_to_high_window,True,True
11326,SZ002463,2025-08-22,0.5233678201926508,0.515519086692829,ok,SZ002463_20251124_0003,2025-11-24,2026-05-26,transition,robustness,long,1.2737854251012144,2025-11-24,2026-05-26,-94.0,94.0,before_episode_low,False,True,SZ002463_20250304_0002,2025-03-04,2025-08-26,risk_on,robustness,long,0.9264801561483408,2025-03-04,2025-09-23,171.0,171.0,inside_low_to_high_window,True,True
11385,SZ002466,2025-10-24,0.5228105906313645,0.4928716904276984,mfe_basis_mismatch,SZ002466_20250409_0006,2025-04-09,2025-09-08,risk_off,robustness,long,0.9425107547907704,2025-04-09,2025-09-08,198.0,198.0,after_episode_high,False,False,,,,,,,,,,,,,,
11424,SZ002493,2020-08-06,1.1815068493150689,1.07277397260274,mfe_basis_mismatch,SZ002493_20200909_0002,2020-09-09,2021-02-18,transition,train,long,1.7001828153564902,2020-09-09,2021-02-18,-34.0,34.0,before_episode_low,False,True,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,-1874.0,1874.0,before_episode_low,False,False
11449,SZ002493,2025-08-20,0.5926680244399185,0.5926680244399185,ok,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,-34.0,34.0,before_episode_low,False,True,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,-34.0,34.0,before_episode_low,False,True
11450,SZ002493,2025-10-10,0.6537678207739306,0.6537678207739306,ok,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,17.0,17.0,inside_low_to_high_window,True,True,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,17.0,17.0,inside_low_to_high_window,True,True
11451,SZ002493,2025-10-30,0.5984251968503935,0.5984251968503935,ok,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,37.0,37.0,inside_low_to_high_window,True,True,SZ002493_20250923_0004,2025-09-23,2026-03-03,risk_on,robustness,long,0.7865786578657865,2025-09-23,2026-03-03,37.0,37.0,inside_low_to_high_window,True,True
11580,SZ002532,2025-10-09,0.8498705780845557,0.8498705780845557,ok,SZ002532_20251124_0008,2025-11-24,2026-01-29,transition,robustness,medium,0.7896494156928213,2025-11-24,2026-01-29,-46.0,46.0,before_episode_low,False,True,SZ002532_20210625_0002,2021-06-25,2021-09-13,risk_on,train,medium,0.6089552238805969,2021-06-25,2021-09-13,1567.0,1567.0,after_episode_high,False,False
11581,SZ002532,2025-10-30,0.6181132075471698,0.6181132075471698,ok,SZ002532_20251124_0008,2025-11-24,2026-01-29,transition,robustness,medium,0.7896494156928213,2025-11-24,2026-01-29,-25.0,25.0,before_episode_low,False,True,SZ002532_20210625_0002,2021-06-25,2021-09-13,risk_on,train,medium,0.6089552238805969,2021-06-25,2021-09-13,1588.0,1588.0,after_episode_high,False,False
11640,SZ002558,2025-08-04,0.980553477935677,0.980553477935677,ok,SZ002558_20250801_0001,2025-08-01,2026-01-20,risk_on,robustness,long,1.3116542994325622,2025-08-01,2026-01-20,3.0,3.0,inside_low_to_high_window,True,True,SZ002558_20250801_0001,2025-08-01,2026-01-20,risk_on,robustness,long,1.3116542994325622,2025-08-01,2026-01-20,3.0,3.0,inside_low_to_high_window,True,True
11641,SZ002558,2025-08-25,0.7307189542483659,0.7307189542483659,ok,SZ002558_20250801_0001,2025-08-01,2026-01-20,risk_on,robustness,long,1.3116542994325622,2025-08-01,2026-01-20,24.0,24.0,inside_low_to_high_window,True,True,SZ002558_20250801_0001,2025-08-01,2026-01-20,risk_on,robustness,long,1.3116542994325622,2025-08-01,2026-01-20,24.0,24.0,inside_low_to_high_window,True,True
11704,SZ002594,2020-03-06,0.5471421592574501,0.5471421592574501,ok,SZ002594_20200324_0002,2020-03-24,2020-09-16,risk_off,train,long,1.2778864970645794,2020-03-24,2021-02-03,-18.0,18.0,before_episode_low,False,True,,,,,,,,,,,,,,
11708,SZ002594,2020-10-13,1.1164793111695763,1.1164793111695763,ok,SZ002594_20210325_0003,2021-03-25,2021-08-06,risk_off,train,long,1.040301766924757,2021-03-25,2021-10-26,-163.0,163.0,before_episode_low,False,False,,,,,,,,,,,,,,
11710,SZ002594,2020-12-17,0.5847063037249283,0.5847063037249283,ok,SZ002594_20210325_0003,2021-03-25,2021-08-06,risk_off,train,long,1.040301766924757,2021-03-25,2021-10-26,-98.0,98.0,before_episode_low,False,True,,,,,,,,,,,,,,
11749,SZ002595,2025-10-27,0.561498533062514,0.561498533062514,ok,SZ002595_20250804_0002,2025-08-04,2026-01-29,risk_on,robustness,long,0.6755248471963857,2025-08-04,2026-03-06,84.0,84.0,inside_low_to_high_window,True,True,SZ002595_20250804_0002,2025-08-04,2026-01-29,risk_on,robustness,long,0.6755248471963857,2025-08-04,2026-03-06,84.0,84.0,inside_low_to_high_window,True,True
11764,SZ002600,2025-03-04,0.6417604912998975,0.5230296827021497,mfe_basis_mismatch,SZ002600_20250409_0004,2025-04-09,2025-09-30,risk_off,robustness,long,1.7422512234910277,2025-04-09,2025-09-30,-36.0,36.0,before_episode_low,False,True,,,,,,,,,,,,,,
11824,SZ002607,2019-02-01,0.8522588522588523,0.8522588522588523,ok,SZ002607_20190506_0000,2019-05-06,2019-10-18,risk_off,train,long,0.8266913809082486,2019-05-06,2019-10-18,-94.0,94.0,before_episode_low,False,True,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,-326.0,326.0,before_episode_low,False,False
11827,SZ002607,2019-04-24,0.5805934242181234,0.5805934242181234,ok,SZ002607_20190506_0000,2019-05-06,2019-10-18,risk_off,train,long,0.8266913809082486,2019-05-06,2019-10-18,-12.0,12.0,before_episode_low,False,True,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,-244.0,244.0,before_episode_low,False,False
11830,SZ002607,2020-02-19,0.9776763064434296,0.9776763064434296,ok,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,57.0,57.0,inside_low_to_high_window,True,True,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,57.0,57.0,inside_low_to_high_window,True,True
11831,SZ002607,2020-03-10,0.720971302428256,0.720971302428256,ok,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,77.0,77.0,inside_low_to_high_window,True,True,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,77.0,77.0,inside_low_to_high_window,True,True
11832,SZ002607,2020-05-06,0.7250000000000001,0.7250000000000001,ok,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,134.0,134.0,inside_low_to_high_window,True,True,SZ002607_20191224_0001,2019-12-24,2020-05-29,risk_on,train,long,0.8300300300300301,2019-12-24,2020-08-11,134.0,134.0,inside_low_to_high_window,True,True
12042,SZ002709,2025-10-10,0.5212957408518295,0.5212957408518295,ok,SZ002709_20250409_0002,2025-04-09,2025-09-30,risk_off,robustness,long,1.6238471673254282,2025-04-09,2025-11-14,184.0,184.0,after_episode_high,True,False,,,,,,,,,,,,,,
12044,SZ002714,2025-03-26,0.5148825065274154,0.5148825065274154,ok,SZ002714_20250529_0000,2025-05-29,2025-09-15,risk_on,robustness,medium,0.5852459016393443,2025-05-29,2025-09-15,-64.0,64.0,before_episode_low,False,True,SZ002714_20250529_0000,2025-05-29,2025-09-15,risk_on,robustness,medium,0.5852459016393443,2025-05-29,2025-09-15,-64.0,64.0,before_episode_low,False,True
12070,SZ002736,2024-04-15,0.6799999999999999,0.6799999999999999,ok,SZ002736_20240328_0002,2024-03-28,2024-10-09,risk_on,robustness,long,0.7477243172951884,2024-03-28,2024-10-09,18.0,18.0,inside_low_to_high_window,True,True,SZ002736_20240328_0002,2024-03-28,2024-10-09,risk_on,robustness,long,0.7477243172951884,2024-03-28,2024-10-09,18.0,18.0,inside_low_to_high_window,True,True
12247,SZ002837,2025-09-05,0.6979638009049773,0.6979638009049773,ok,SZ002837_20251112_0000,2025-11-12,2026-04-20,risk_on,robustness,long,0.8886643766417457,2025-11-12,2026-04-20,-68.0,68.0,before_episode_low,False,True,SZ002837_20251112_0000,2025-11-12,2026-04-20,risk_on,robustness,long,0.8886643766417457,2025-11-12,2026-04-20,-68.0,68.0,before_episode_low,False,True
12249,SZ002837,2025-11-17,0.6646482635796973,0.6646482635796973,ok,SZ002837_20251112_0000,2025-11-12,2026-04-20,risk_on,robustness,long,0.8886643766417457,2025-11-12,2026-04-20,5.0,5.0,inside_low_to_high_window,True,True,SZ002837_20251112_0000,2025-11-12,2026-04-20,risk_on,robustness,long,0.8886643766417457,2025-11-12,2026-04-20,5.0,5.0,inside_low_to_high_window,True,True
12300,SZ002916,2025-03-07,1.036312285656647,1.005144240468025,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,3.0,3.0,inside_low_to_high_window,True,True,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,3.0,3.0,inside_low_to_high_window,True,True
12301,SZ002916,2025-05-12,1.7173279533736832,1.7173279533736832,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,69.0,69.0,inside_low_to_high_window,True,True,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,69.0,69.0,inside_low_to_high_window,True,True
12302,SZ002916,2025-06-09,1.596273291925466,1.596273291925466,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,97.0,97.0,inside_low_to_high_window,True,True,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,97.0,97.0,inside_low_to_high_window,True,True
12303,SZ002916,2025-07-07,1.1396169799664635,1.1396169799664635,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,125.0,125.0,inside_low_to_high_window,True,True,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,125.0,125.0,inside_low_to_high_window,True,True
12304,SZ002916,2025-08-13,0.7422012948793406,0.7422012948793406,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,162.0,162.0,inside_low_to_high_window,True,True,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,162.0,162.0,inside_low_to_high_window,True,True
12306,SZ002916,2025-09-17,0.5851987701602028,0.5851987701602028,ok,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,197.0,197.0,after_episode_high,True,False,SZ002916_20250304_0003,2025-03-04,2025-08-26,risk_on,robustness,long,0.8633575647432985,2025-03-04,2025-10-30,197.0,197.0,after_episode_high,True,False
12334,SZ002920,2023-04-11,0.5976124885215792,0.5976124885215792,ok,SZ002920_20230103_0005,2023-01-03,2023-07-05,risk_on,validation,long,0.7085085085085085,2023-01-03,2023-07-11,98.0,98.0,inside_low_to_high_window,True,True,SZ002920_20230103_0005,2023-01-03,2023-07-05,risk_on,validation,long,0.7085085085085085,2023-01-03,2023-07-11,98.0,98.0,inside_low_to_high_window,True,True
12519,SZ300002,2023-04-03,0.5729676787463269,0.5729676787463269,ok,SZ300002_20230525_0003,2023-05-25,2023-06-20,transition,validation,fast,0.5807086614173227,2023-05-25,2023-06-20,-52.0,52.0,before_episode_low,False,True,SZ300002_20240422_0004,2024-04-22,2024-10-08,risk_on,robustness,long,0.768772348033373,2024-04-22,2024-10-08,-385.0,385.0,before_episode_low,False,False
12580,SZ300012,2020-01-22,0.5386565272496833,0.5386565272496833,ok,SZ300012_20200323_0000,2020-03-23,2020-08-31,risk_off,train,long,1.0568612585291888,2020-03-23,2020-08-31,-61.0,61.0,before_episode_low,False,True,SZ300012_20210302_0001,2021-03-02,2021-05-25,risk_on,train,medium,0.5216808225301743,2021-03-02,2021-05-25,-405.0,405.0,before_episode_low,False,False
12581,SZ300012,2020-03-02,0.6739265712507778,0.5805849408836339,mfe_basis_mismatch,SZ300012_20200323_0000,2020-03-23,2020-08-31,risk_off,train,long,1.0568612585291888,2020-03-23,2020-08-31,-21.0,21.0,before_episode_low,False,True,SZ300012_20210302_0001,2021-03-02,2021-05-25,risk_on,train,medium,0.5216808225301743,2021-03-02,2021-05-25,-365.0,365.0,before_episode_low,False,False
12623,SZ300017,2025-08-11,0.7149200710479573,0.7149200710479573,ok,SZ300017_20250904_0002,2025-09-04,2026-02-13,risk_on,robustness,long,1.258669165885661,2025-09-04,2026-02-13,-24.0,24.0,before_episode_low,False,True,SZ300017_20250904_0002,2025-09-04,2026-02-13,risk_on,robustness,long,1.258669165885661,2025-09-04,2026-02-13,-24.0,24.0,before_episode_low,False,True
12624,SZ300017,2025-10-15,1.037193575655114,1.037193575655114,ok,SZ300017_20250904_0002,2025-09-04,2026-02-13,risk_on,robustness,long,1.258669165885661,2025-09-04,2026-02-13,41.0,41.0,inside_low_to_high_window,True,True,SZ300017_20250904_0002,2025-09-04,2026-02-13,risk_on,robustness,long,1.258669165885661,2025-09-04,2026-02-13,41.0,41.0,inside_low_to_high_window,True,True
12657,SZ300024,2024-10-30,0.8519362186788155,0.8519362186788155,ok,SZ300024_20250409_0006,2025-04-09,2025-08-14,risk_off,robustness,long,0.5861571737563087,2025-04-09,2025-08-14,-161.0,161.0,before_episode_low,False,False,,,,,,,,,,,,,,
12715,SZ300033,2023-02-20,0.9809881327197868,0.9809881327197868,ok,SZ300033_20230310_0007,2023-03-10,2023-04-03,transition,validation,fast,1.1100219269960014,2023-03-10,2023-04-03,-18.0,18.0,before_episode_low,False,True,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,-427.0,427.0,before_episode_low,False,False
12720,SZ300033,2024-05-22,1.8372288145750928,1.8372288145750928,ok,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,30.0,30.0,inside_low_to_high_window,True,True,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,30.0,30.0,inside_low_to_high_window,True,True
12721,SZ300033,2024-09-27,0.9414645343943684,0.9414645343943684,ok,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,158.0,158.0,inside_low_to_high_window,True,True,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,158.0,158.0,inside_low_to_high_window,True,True
12722,SZ300033,2024-10-29,0.8535320330192127,0.8535320330192127,ok,SZ300033_20250407_0009,2025-04-07,2025-08-18,risk_off,robustness,long,0.8399926348738722,2025-04-07,2025-08-18,-160.0,160.0,before_episode_low,False,False,SZ300033_20240422_0008,2024-04-22,2024-10-09,risk_on,robustness,long,1.5339027595269386,2024-04-22,2024-12-10,190.0,190.0,after_episode_high,True,False
12802,SZ300054,2025-11-19,1.2526640493550198,1.2526640493550198,ok,SZ300054_20251126_0002,2025-11-26,2026-05-26,transition,robustness,long,1.5179012345679013,2025-11-26,2026-05-26,-7.0,7.0,before_episode_low,False,True,,,,,,,,,,,,,,
12821,SZ300058,2023-04-13,0.5571847507331376,0.5571847507331376,ok,SZ300058_20240205_0003,2024-02-05,2024-03-22,risk_off,robustness,fast,0.6301369863013699,2024-02-05,2024-03-22,-298.0,298.0,before_episode_low,False,False,,,,,,,,,,,,,,
