record_source,record_unit,selection_rule,source_relative_path,instrument,episode_id,episode_low_date,episode_high_date,qfq_low_at_low_date,qfq_high_at_high_date,mfe_120,low_to_high_sessions,low_to_high_calendar_days,low_detection_window,forward_horizon_days,dedup_cluster_id,cluster_policy,primary_low_selection_policy,earliest_qualifying_low_date,earliest_qualifying_high_date,max_mfe_low_date,max_mfe_high_date,max_mfe_120,structural_low_date,structural_low_to_cluster_high_mfe,high_at_horizon_boundary,profile_start_date,profile_end_date,profile_pre_low_complete,profile_post_high_complete,lookback_60_complete,lookback_120_complete,lookback_250_complete,first_ema60_reclaim_date,first_ema60_reclaim_missing_reason,split,duration_bucket,board_bucket,total_market_cap_cny,liquidity_money_20d,prior_return_20d,prior_return_60d,prior_drawdown,volatility_20d,market_regime_bucket,benchmark_alias,cluster_member_count,cluster_union_start_date,cluster_union_end_date,market_cap_bucket,liquidity_bucket,prior_return_20d_bucket,prior_return_60d_bucket,prior_drawdown_bucket,volatility_bucket,low_matched_control_count,ema60_matched_control_count
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383,SZ300383_20191107_0001,2019-11-07,2020-03-05,16.58,30.85,0.8606755126658627,78,119,20,120,SZ300383_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-11-07,2020-03-05,2019-11-07,2020-03-05,0.8606755126658627,2019-11-07,0.8606755126658627,False,2018-10-29,2020-04-17,True,True,True,True,True,2019-11-21,not_missing,train,medium,chinext,26806308549.02,401382820.95,-0.0973118279569893,-0.0620111731843575,-0.2248384118190213,0.0348719475878499,risk_on,chinext_index,1,2019-11-07,2020-03-05,q2,q4,q3,q3,q3,q3,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383,SZ300383_20240422_0004,2024-04-22,2024-10-08,8.31,12.54,0.5090252707581226,110,169,20,120,SZ300383_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-08-28,2025-02-25,2.172872340425532,2024-08-28,2.172872340425532,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-04-26,not_missing,robustness,long,chinext,15728937411.25,241375906.45,-0.1306122448979593,0.0047169811320753,-0.1703992210321324,0.0389084507042253,risk_on,chinext_index,2,2024-04-22,2025-02-25,q1,q3,q2,q4,q4,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300383,SZ300383_20251023_0005,2025-10-23,2026-04-14,12.74,19.13,0.5015698587127158,114,173,20,120,SZ300383_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-23,2026-04-14,2025-10-23,2026-04-14,0.5015698587127158,2025-12-17,0.5796862097440132,False,2024-10-14,2026-05-29,True,True,True,True,True,2026-01-06,not_missing,robustness,long,chinext,23818105222.75,1003549455.1,-0.1337325349301397,-0.1255876427132304,-0.25557461406518,0.0447004608294931,risk_on,chinext_index,1,2025-10-23,2026-04-14,q2,q5,q2,q3,q2,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300394,SZ300394_20250304_0003,2025-03-04,2025-08-26,57.82,154.57,1.6732964372189554,120,175,20,120,SZ300394_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-03-04,2025-08-26,2025-04-09,2025-09-01,4.5480840543881325,2025-04-09,4.5480840543881325,True,2024-02-20,2025-10-15,True,True,True,True,True,2025-03-17,not_missing,robustness,long,chinext,48433786036.23,2646856590.5,-0.134873949579832,-0.1556861673045378,-0.2732941176470588,0.0758701635097944,risk_on,chinext_index,2,2025-03-04,2025-09-01,q4,q5,q2,q2,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300394,SZ300394_20251017_0004,2025-10-17,2026-03-02,146.2,388.94,1.660328317373461,88,136,20,120,SZ300394_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-03-02,2025-11-24,2026-05-27,2.150347173019697,2025-11-24,2.150347173019697,False,2024-10-08,2026-04-14,True,True,True,True,True,2025-11-07,not_missing,robustness,long,chinext,117195445568.25,5251329017.85,-0.25983337541025,0.5844141807176828,-0.3468050975848854,0.076178456920663,risk_on,chinext_index,2,2025-10-17,2026-05-27,q5,q5,q1,q5,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395,SZ300395_20241125_0002,2024-11-25,2025-04-11,36.79,55.2,0.5004077194889918,91,137,20,120,SZ300395_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-11-25,2025-04-11,2025-04-07,2025-08-29,1.579334916864608,2025-01-06,2.1141382277028966,False,2023-11-13,2025-05-28,True,True,True,True,True,2024-11-26,not_missing,robustness,long,chinext,20039410613.01,559146544.05,-0.1467514766015447,0.2951724137931035,-0.2685491723466406,0.06629392971246,risk_on,chinext_index,3,2024-11-25,2025-08-29,q2,q4,q2,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395,SZ300395_20250613_0003,2025-06-13,2025-08-29,42.5,108.59,1.555058823529412,55,77,20,120,SZ300395_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-13,2025-08-29,2025-06-13,2025-08-29,1.555058823529412,2025-06-13,1.555058823529412,False,2024-05-31,2025-10-20,True,True,True,True,True,2025-06-25,not_missing,robustness,medium,chinext,22415728525.16,247284135.5,-0.0259242560865644,-0.0665370490386692,-0.2172101449275362,0.0317981948623004,risk_on,chinext_index,1,2025-06-13,2025-08-29,q2,q3,q5,q3,q3,q2,3,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300395,SZ300395_20251015_0004,2025-10-15,2026-03-02,68.0,135.88,0.9982352941176468,90,138,20,120,SZ300395_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-15,2026-03-02,2025-11-21,2026-05-25,1.2254745689030575,2025-10-15,1.258529411764706,False,2024-09-27,2026-04-14,True,True,True,True,True,2025-10-27,not_missing,robustness,long,chinext,35817117014.34,1944626750.8,-0.0889061689994815,0.1913235044907641,-0.3526107376369831,0.077724039829303,risk_on,chinext_index,2,2025-10-15,2026-05-25,q3,q5,q3,q5,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300413,SZ300413_20200820_0003,2020-08-20,2021-01-22,57.43,90.34,0.5730454466306809,104,155,20,120,SZ300413_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2020-08-20,2021-01-22,2020-08-20,2021-01-22,0.5730454466306809,2020-08-20,0.5730454466306809,False,2019-08-09,2021-03-12,True,True,True,True,True,2020-08-24,not_missing,train,long,chinext,108656439496.33,666389792.3,-0.1413946587537092,0.2344283276450511,-0.2195549561699259,0.0538275444962847,risk_on,chinext_index,2,2020-08-20,2021-01-22,q5,q4,q2,q5,q3,q5,1,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300413,SZ300413_20250623_0007,2025-06-23,2025-09-26,20.72,36.42,0.7577220077220079,69,95,20,120,SZ300413_cluster_0007,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-06-23,2025-09-26,2025-06-23,2025-09-26,0.7577220077220079,2025-06-23,0.7577220077220079,False,2024-06-11,2025-11-17,True,True,True,True,True,2025-07-24,not_missing,robustness,medium,chinext,39547038029.1,278476290.4,-0.0655080213903744,-0.204778156996587,-0.2823408624229979,0.0232713400095374,risk_on,chinext_index,1,2025-06-23,2025-09-26,q3,q3,q4,q2,q2,q1,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300418,SZ300418_20251114_0004,2025-11-14,2026-01-13,39.1,72.09,0.8437340153452686,40,60,20,120,SZ300418_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-14,2026-01-13,2025-11-14,2026-01-13,0.8437340153452686,2025-12-16,0.9081524616199048,False,2024-11-05,2026-03-04,True,True,True,True,True,2025-11-24,not_missing,robustness,fast,chinext,51005153000.39001,2517857630.85,-0.0350012324377619,0.1053077357425182,-0.275,0.0441379310344827,risk_on,chinext_index,1,2025-11-14,2026-01-13,q4,q5,q5,q5,q2,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300433,SZ300433_20251017_0003,2025-10-17,2026-01-12,27.11,43.44,0.602360752489856,59,87,20,120,SZ300433_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-01-12,2025-11-21,2026-01-12,0.6804642166344292,2025-11-21,0.6804642166344292,False,2024-10-08,2026-03-03,True,True,True,True,True,2025-10-21,not_missing,robustness,medium,chinext,151078925826.69,3441460178.95,-0.0916361212929023,0.1339434276206323,-0.2173413723801319,0.0680300807043286,risk_on,chinext_index,2,2025-10-17,2026-01-12,q5,q5,q3,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442,SZ300442_20240422_0002,2024-04-22,2024-10-08,24.22,37.64,0.5540875309661437,110,169,20,120,SZ300442_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-08-05,2025-02-05,2.259515570934256,2024-08-05,2.259515570934256,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-05-20,not_missing,robustness,long,chinext,48864405231.6,1544518838.2,-0.0029239766081871,0.2935040303461356,-0.2274143302180685,0.0880681818181818,risk_on,chinext_index,2,2024-04-22,2025-02-05,q4,q5,q5,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442,SZ300442_20241125_0003,2024-11-25,2025-02-24,30.11,74.07,1.4599800730654264,58,91,20,120,SZ300442_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-11-25,2025-02-24,2024-11-25,2025-02-24,1.4599800730654264,2024-11-25,1.4599800730654264,False,2023-11-13,2025-04-08,True,True,True,True,True,,missing_event_absent,robustness,medium,chinext,55035768318.53,885949570.85,-0.0772673031026254,0.3820375335120645,-0.1782678002125398,0.0578241189783381,risk_on,chinext_index,1,2024-11-25,2025-02-24,q4,q5,q4,q5,q4,q5,5,0
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300442,SZ300442_20251023_0005,2025-10-23,2026-02-27,44.85,106.33,1.3707915273132665,77,127,20,120,SZ300442_cluster_0005,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-23,2026-02-27,2025-10-23,2026-02-27,1.3707915273132665,2025-10-23,1.3707915273132665,False,2024-10-14,2026-04-13,True,True,True,True,True,2025-11-03,not_missing,robustness,medium,chinext,75081743743.62,1354448615.55,-0.1468518518518519,-0.0897055917802805,-0.2740308855972266,0.0479270675059691,risk_on,chinext_index,1,2025-10-23,2026-02-27,q4,q5,q2,q3,q2,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300454,SZ300454_20240422_0001,2024-04-22,2024-10-08,51.93,84.24,0.6221837088388213,110,169,20,120,SZ300454_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-09-18,2025-03-07,2.325521443637216,2024-09-18,2.325521443637216,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-09-26,not_missing,robustness,long,chinext,22428298429.64,553598814.0,-0.2889499869075673,-0.1296474358974358,-0.3622592766557069,0.0594825998895231,risk_on,chinext_index,3,2024-04-22,2025-03-07,q2,q4,q1,q2,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300454,SZ300454_20251017_0004,2025-10-17,2026-01-28,103.0,188.0,0.825242718446602,71,103,20,120,SZ300454_cluster_0004,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-10-17,2026-01-28,2025-10-17,2026-01-28,0.825242718446602,2025-10-17,0.825242718446602,False,2024-10-08,2026-03-19,True,True,True,True,True,2025-10-28,not_missing,robustness,medium,chinext,44728110616.14,1044358958.85,-0.1246830092983939,0.0888538380651946,-0.2271234512613822,0.0666248189280541,risk_on,chinext_index,1,2025-10-17,2026-01-28,q4,q5,q2,q5,q3,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300456,SZ300456_20210209_0000,2021-02-09,2021-08-06,18.66,35.06,0.8788853161843517,118,178,20,120,SZ300456_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-09,2021-08-06,2021-05-10,2021-08-16,1.1991247264770242,2021-05-10,1.1991247264770242,False,2020-02-06,2021-09-17,True,True,True,True,True,2021-03-11,not_missing,train,long,chinext,12456478756.13,284284926.3,-0.173784355179704,-0.2808244387191756,-0.3367277664630007,0.0718270214943705,risk_on,chinext_index,3,2021-02-09,2021-08-16,q1,q3,q1,q1,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300457,SZ300457_20210702_0000,2021-07-02,2021-11-15,18.09,39.72,1.1956882255389716,89,136,20,120,SZ300457_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-07-02,2021-11-15,2021-07-02,2021-11-15,1.1956882255389716,2021-07-02,1.1956882255389716,False,2020-06-22,2021-12-27,True,True,True,True,True,2021-10-19,not_missing,train,long,chinext,12601036482.2,295018331.95,-0.1201157742402316,0.1273176761433867,-0.1621497473587506,0.0559758771929824,risk_on,chinext_index,2,2021-07-02,2021-11-15,q1,q3,q3,q5,q4,q5,2,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476,SZ300476_20210615_0000,2021-06-15,2021-12-08,18.76,31.61,0.6849680170575692,119,176,20,120,SZ300476_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-06-15,2021-12-08,2021-06-15,2021-12-08,0.6849680170575692,2021-06-15,0.6849680170575692,False,2020-06-03,2022-01-20,True,True,True,True,True,2021-06-29,not_missing,train,long,chinext,15551229100.0,122184082.9,-0.0747044917257682,-0.1068005476951163,-0.1879668049792531,0.0320388349514562,risk_on,chinext_index,2,2021-06-15,2021-12-08,q1,q2,q4,q3,q4,q2,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476,SZ300476_20240422_0002,2024-04-22,2024-10-21,22.41,52.97,1.36367692994199,119,182,20,120,SZ300476_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-21,2024-09-09,2025-03-14,2.1453576864535764,2024-04-22,2.6885319053993753,False,2023-04-10,2024-12-02,True,True,True,True,True,2024-08-13,not_missing,robustness,long,chinext,22550681075.74,921678194.3,-0.0226550079491255,0.5407268170426065,-0.1195846759756533,0.0570760471736478,risk_on,chinext_index,3,2024-04-22,2025-03-14,q2,q5,q5,q5,q5,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300476,SZ300476_20241125_0003,2024-11-25,2025-03-19,36.21,92.02,1.5412869373101352,75,114,20,120,SZ300476_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-11-25,2025-03-19,2025-01-03,2025-07-04,2.7652854977261243,2024-11-25,3.1157138911902793,False,2023-11-13,2025-05-06,True,True,True,True,True,2024-11-29,not_missing,robustness,medium,chinext,33627603226.18,1557272875.4,-0.1760299625468165,0.1016200294550808,-0.293939966018501,0.0684224598930481,risk_on,chinext_index,2,2024-11-25,2025-07-04,q3,q5,q1,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300487,SZ300487_20240422_0000,2024-04-22,2024-10-08,40.69,66.85,0.642909805849103,110,169,20,120,SZ300487_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-07-30,2024-10-08,0.8647140864714085,2024-07-30,0.8647140864714085,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-04-29,not_missing,robustness,long,chinext,24488006131.81,192365919.85,-0.022737608003638,-0.0371863799283155,-0.1734615384615385,0.0497789669613773,risk_on,chinext_index,2,2024-04-22,2024-10-08,q2,q2,q5,q4,q4,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300496,SZ300496_20240422_0001,2024-04-22,2024-10-09,43.3,73.73,0.7027713625866052,111,170,20,120,SZ300496_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-09,2024-08-28,2025-02-07,1.3713106950174545,2024-08-28,1.3713106950174545,False,2023-04-10,2024-11-20,True,True,True,True,True,2024-05-30,not_missing,robustness,long,chinext,20746374059.4,719808127.9,-0.2678571428571429,-0.2702482037883736,-0.3253321256038647,0.0517901096442157,risk_on,chinext_index,3,2024-04-22,2025-02-07,q2,q4,q1,q1,q1,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300502,SZ300502_20250304_0002,2025-03-04,2025-08-25,62.18,304.08,3.890318430363461,119,174,20,120,SZ300502_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-03-04,2025-08-25,2025-04-09,2025-09-02,7.588865096359744,2025-04-09,7.588865096359744,False,2024-02-20,2025-10-14,True,True,True,True,True,2025-05-08,not_missing,robustness,long,chinext,65068450653.6,3943735395.0,-0.2593875726419312,-0.1896551724137931,-0.3534634146341464,0.0795608872793119,risk_on,chinext_index,2,2025-03-04,2025-09-02,q4,q5,q1,q2,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300548,SZ300548_20251105_0000,2025-11-05,2026-04-23,90.59,290.0,2.201236339551827,112,169,20,120,SZ300548_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-11-05,2026-04-23,2025-11-05,2026-04-23,2.201236339551827,2025-11-05,2.201236339551827,False,2024-10-25,2026-05-29,True,False,True,True,True,2025-11-25,not_missing,robustness,long,chinext,28310250860.5,2003316702.2,-0.1201656158840688,-0.019916142557652,-0.4157710572356911,0.0646524064171123,risk_on,chinext_index,1,2025-11-05,2026-04-23,q2,q5,q3,q4,q1,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300558,SZ300558_20240419_0002,2024-04-19,2024-10-08,35.31,54.7,0.5491362220334184,111,172,20,120,SZ300558_cluster_0002,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-19,2024-10-08,2024-07-09,2024-12-02,0.9390042861852952,2024-07-09,0.9390042861852952,False,2023-04-07,2024-11-19,True,True,True,True,True,2024-04-29,not_missing,robustness,long,chinext,15237071072.849998,176486051.15,-0.2212543554006969,-0.2207452604053171,-0.2679631525076766,0.0378914988814317,risk_on,chinext_index,2,2024-04-19,2024-12-02,q1,q2,q1,q1,q2,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300558,SZ300558_20250219_0003,2025-02-19,2025-08-06,48.51,73.34,0.5118532261389406,115,168,20,120,SZ300558_cluster_0003,non_chain_direct_interval_overlap,earliest_qualifying_low,2025-02-19,2025-08-06,2025-04-09,2025-09-02,0.6996805111821085,2025-04-09,0.6996805111821085,False,2024-01-30,2025-09-17,True,True,True,True,True,2025-02-27,not_missing,robustness,long,chinext,20966142838.5,311097057.15,-0.077355309983143,0.0743729552889858,-0.1747361367063159,0.0438692651238327,risk_on,chinext_index,3,2025-02-19,2025-09-02,q2,q3,q4,q5,q4,q4,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300579,SZ300579_20191021_0000,2019-10-21,2020-02-24,21.12,34.57,0.6368371212121211,83,126,20,120,SZ300579_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2019-10-21,2020-02-24,2019-10-21,2020-02-24,0.6368371212121211,2019-10-21,0.6368371212121211,False,2018-10-10,2020-04-07,True,True,True,True,True,2019-12-09,not_missing,train,long,chinext,5948999999.999999,379959688.8,-0.1450858034321372,0.2314606741573033,-0.2775214238628872,0.0856979927007299,risk_on,chinext_index,2,2019-10-21,2020-02-24,q1,q4,q2,q5,q2,q5,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300595,SZ300595_20240422_0001,2024-04-22,2024-10-08,15.95,24.17,0.5153605015673983,110,169,20,120,SZ300595_cluster_0001,non_chain_direct_interval_overlap,earliest_qualifying_low,2024-04-22,2024-10-08,2024-09-18,2024-10-08,0.9076558800315708,2024-09-18,0.9076558800315708,False,2023-04-10,2024-11-19,True,True,True,True,True,2024-04-29,not_missing,robustness,long,chinext,15054097613.820002,128257358.55,-0.133051742344245,-0.1461258450338013,-0.2086746987951806,0.0326431181485992,risk_on,chinext_index,3,2024-04-22,2024-10-08,q1,q2,q2,q2,q3,q3,5,5
06_topn_reverse_lifecycle,deduped_big_winner_episode,market_regime_bucket == risk_on,topics/02_AFML_BIG_WINNER/experiments/pending/06_rerun_02_reverse_lifecycle_on_topn_universe_v0/outputs/publishable/tables/topn_big_winner_episode_reference_summary.csv,SZ300602,SZ300602_20210209_0000,2021-02-09,2021-08-03,15.32,23.83,0.5554830287206265,115,175,20,120,SZ300602_cluster_0000,non_chain_direct_interval_overlap,earliest_qualifying_low,2021-02-09,2021-08-03,2021-02-09,2021-08-03,0.5554830287206265,2021-05-11,0.7419590643274854,False,2020-02-06,2021-09-14,True,True,True,True,True,2021-04-21,not_missing,train,long,chinext,7875509462.05,68113865.5,-0.2069311903566048,-0.2960320998662505,-0.3257899231426132,0.0505066497783407,risk_on,chinext_index,1,2021-02-09,2021-08-03,q1,q1,q1,q1,q1,q4,5,5
